,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,50,26,1914169445,2048864332,1,1,"(0.4861541986465454, 0.4610994756221771)","(0.487655371427536, 0.4572027623653412)",1,1,2.9404449462890625,2.849609375,"(-42.48446273803711, -25.264514923095703, 625.99609375)","(22.15459442138672, -21.392501831054688, 626.3770751953125)","(-6.4037346839904785, 115.9386215209961, 31.556427001953125)","(-5.885036945343018, 116.6502914428711, 31.81550407409668)",POINT (0.4869047850370407 0.4591511189937592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914186112,2048880999,1,1,"(0.48061463236808777, 0.456679105758667)","(0.48849189281463623, 0.46626973152160645)",1,1,2.93682861328125,2.8540191650390625,"(-43.27333068847656, -25.377714157104492, 625.7392578125)","(21.334959030151367, -21.340967178344727, 626.170654296875)","(-8.317792892456055, 116.74593353271484, 31.850299835205078)","(-5.595999717712402, 114.99435424804688, 31.21270751953125)",POINT (0.484553262591362 0.4614744186401367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914202778,2048897664,1,1,"(0.4881119132041931, 0.44816866517066956)","(0.4840722680091858, 0.47709202766418457)",1,1,2.9618682861328125,2.86065673828125,"(-44.17247772216797, -25.51348876953125, 625.8367919921875)","(20.475231170654297, -21.269672393798828, 626.1365966796875)","(-5.727293014526367, 118.30023956298828, 32.41606140136719)","(-7.123093605041504, 113.01778411865234, 30.493362426757812)",POINT (0.4860920906066894 0.4626303464174271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914219443,2048914330,1,1,"(0.49162155389785767, 0.47954845428466797)","(0.4903273284435272, 0.4654773771762848)",1,1,2.975570678710937,2.8609161376953125,"(-45.06586456298828, -25.658126831054688, 625.8670654296875)","(19.555187225341797, -21.183961868286133, 625.908935546875)","(-4.514610290527344, 112.56915283203125, 30.330068588256836)","(-4.961811065673828, 115.13905334472656, 31.265424728393555)",POINT (0.4909744411706924 0.4725129157304764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914236111,2048930997,1,1,"(0.48812589049339294, 0.47909167408943176)","(0.4949163496494293, 0.4569915533065796)",1,1,2.9721832275390625,2.84576416015625,"(-45.929237365722656, -25.813982009887695, 625.4188842773438)","(18.658130645751953, -21.024978637695312, 625.7421875)","(-5.722453594207764, 112.65257263183594, 30.360454559326172)","(-3.376192569732666, 116.68891906738281, 31.829402923583984)",POINT (0.4915211200714111 0.4680416136980057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914252778,2048947664,1,1,"(0.49452099204063416, 0.46402016282081604)","(0.4945332705974579, 0.4535226821899414)",1,1,2.9539947509765625,2.845550537109375,"(-46.75934600830078, -25.964706420898438, 625.0606079101562)","(17.808086395263672, -20.802555084228516, 625.549560546875)","(-3.5127930641174316, 115.40518951416016, 31.362293243408203)","(-3.508551597595215, 117.32242584228516, 32.060096740722656)",POINT (0.494527131319046 0.4587714225053787),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914269452,2048964337,1,1,"(0.49396654963493347, 0.45905232429504395)","(0.48796162009239197, 0.4662525951862335)",1,1,2.9576568603515625,2.8645477294921875,"(-47.51106262207031, -26.12152099609375, 624.798828125)","(17.02173614501953, -20.541528701782227, 625.1788330078125)","(-3.704362392425537, 116.3125228881836, 31.692480087280273)","(-5.7792205810546875, 114.99748229980469, 31.213850021362305)",POINT (0.4909640848636627 0.4626524597406387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914286116,2048981002,1,1,"(0.49558210372924805, 0.4672298729419708)","(0.48883605003356934, 0.4643281400203705)",1,1,2.9666900634765625,2.8520050048828125,"(-48.130149841308594, -26.236427307128906, 623.967041015625)","(16.333106994628906, -20.258024215698242, 624.954345703125)","(-3.1461446285247803, 114.81900024414062, 31.148868560791016)","(-5.477084636688232, 115.34895324707031, 31.341800689697266)",POINT (0.4922090768814087 0.4657790064811706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914302784,2048997669,1,1,"(0.4857139587402344, 0.4691403806209564)","(0.4911501705646515, 0.47153961658477783)",1,1,2.957122802734375,2.84710693359375,"(-48.648094177246094, -26.346725463867188, 623.41162109375)","(15.761313438415527, -19.998733520507812, 624.786376953125)","(-6.555840015411377, 114.4700698852539, 31.02188491821289)","(-4.677491664886475, 114.03189086914062, 30.862375259399414)",POINT (0.4884320646524429 0.4703399986028671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,26,1914319450,2049014335,1,1,"(0.489044189453125, 0.46228286623954773)","(0.48707905411720276, 0.4623986482620239)",1,1,2.9292449951171875,2.8485107421875,"(-49.094058990478516, -26.394519805908203, 623.1056518554688)","(15.286291122436523, -19.770444869995117, 624.3975830078125)","(-5.405172348022461, 115.72248840332031, 31.47777557373047)","(-6.084169864654541, 115.70137023925781, 31.470012664794922)",POINT (0.4880616217851639 0.4623407572507858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
