,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,mysteryOp.1,int.2,x.1,int.3,y.1,int.4,result.1,=.1,0.1,while.1,y.2,>.1,0.2,if.1,y.3,%.1,2.1,!=.1,0.3,result.2,+=.1,x.2,x.3,*.1,=.2,2.2,y.4,/.1,=.3,2.3,-----------.14,return.1,result.3,-----------.15,question,code,choices
0,28,2,8891217498,9109598556,1,1,"(0.495774507522583, 0.7115886807441711)","(0.5224129557609558, 0.7040565609931946)",1,1,3.61602783203125,3.4517974853515625,"(-51.801361083984375, 15.511780738830566, 532.7130737304688)","(12.528604507446289, 12.429535865783691, 535.2677001953125)","(-1.1935518980026245, 70.34428405761719, 14.961426734924316)","(8.037633895874023, 71.72393798828125, 15.463615417480469)",POINT (0.5090937316417694 0.7078226208686829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,2,8891234165,9109615222,1,1,"(0.49349892139434814, 0.7176914811134338)","(0.5230306386947632, 0.6977735161781311)",1,1,3.63232421875,3.45855712890625,"(-51.82061004638672, 15.527559280395508, 532.740966796875)","(12.512677192687988, 12.458876609802246, 535.2996826171875)","(-1.9821323156356812, 69.2264175415039, 14.554603576660156)","(8.251678466796875, 72.87481689453125, 15.882502555847168)",POINT (0.5082647800445557 0.7077324986457825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,2,8891250832,9109631889,1,1,"(0.49061036109924316, 0.721078634262085)","(0.5238305330276489, 0.7012083530426025)",1,1,3.641876220703125,3.458847045898437,"(-51.87151336669922, 15.535640716552734, 532.7963256835938)","(12.466946601867676, 12.483169555664062, 535.3961181640625)","(-2.9831202030181885, 68.60600280761719, 14.328743934631348)","(8.528881072998047, 72.24566650390625, 15.65346908569336)",POINT (0.507220447063446 0.7111434936523438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,2,8891267499,9109648555,1,1,"(0.4948669672012329, 0.7095942497253418)","(0.5257032513618469, 0.7031448483467102)",1,1,3.637847900390625,3.4659576416015625,"(-51.95556640625, 15.53475570678711, 532.92724609375)","(12.383813858032227, 12.512290954589844, 535.4473876953125)","(-1.5080641508102417, 70.7095947265625, 15.094435691833496)","(9.177844047546387, 71.89093017578125, 15.524421691894531)",POINT (0.5102851092815399 0.706369549036026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,2,8891284166,9109665222,1,1,"(0.5151652693748474, 0.6620607376098633)","(0.5461214184761047, 0.6469727754592896)",1,1,3.65167236328125,3.4961090087890625,"(-51.957008361816406, 15.733926773071289, 533.0382080078125)","(12.382404327392578, 12.72262954711914, 535.7177734375)","(5.526047706604004, 79.41637420654297, 18.26340675354004)","(16.253480911254883, 82.18006896972656, 19.269275665283203)",POINT (0.5306433439254761 0.6545167565345764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,2,8891300836,9109681891,1,1,"(0.5514461994171143, 0.5513271689414978)","(0.5870655179023743, 0.5051547884941101)",1,1,3.6534271240234375,3.5148468017578125,"(-51.82415008544922, 16.072532653808594, 533.2498168945312)","(12.376766204833984, 13.059768676757812, 535.9878540039062)","(18.09872817993164, 99.6995849609375, 25.645902633666992)","(30.44211196899414, 108.15703582763672, 28.72417449951172)",POINT (0.5692558586597443 0.528240978717804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,2,8891317503,9109698558,1,1,"(0.5842001438140869, 0.36486920714378357)","(0.6062958836555481, 0.32562097907066345)",1,1,3.66998291015625,3.5200958251953125,"(-51.799339294433594, 16.581323623657227, 533.5728759765625)","(12.332319259643555, 13.549516677856445, 535.9571533203125)","(29.44916534423828, 133.85333251953125, 38.07685089111328)","(37.106136322021484, 141.04246520996094, 40.69351577758789)",POINT (0.5952480137348175 0.3452450931072235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,2,8891334171,9109715225,1,1,"(0.5885201692581177, 0.19672714173793793)","(0.6216800212860107, 0.15177616477012634)",1,1,3.6553955078125,3.532989501953125,"(-51.891483306884766, 16.96681022644043, 533.8290405273438)","(12.212676048278809, 13.995512008666992, 536.7423095703125)","(30.946197509765625, 164.65211486816406, 49.28672409057617)","(42.43729782104492, 172.8858642578125, 52.28350830078125)",POINT (0.6051000952720642 0.1742516532540321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891350838,9109731892,1,1,"(0.5904593467712402, 0.19077782332897186)","(0.6280477643013, 0.16452187299728394)",1,1,3.677825927734375,3.557525634765625,"(-52.09729766845703, 16.972251892089844, 533.843994140625)","(12.086835861206055, 14.0391845703125, 536.8577880859375)","(31.61819076538086, 165.7418670654297, 49.68334197998047)","(44.643943786621094, 170.5511932373047, 51.43382263183594)",POINT (0.6092535555362701 0.1776498481631279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891367505,9109748558,1,1,"(0.58772873878479, 0.19372433423995972)","(0.6217411160469055, 0.1655561625957489)",1,1,3.690597534179688,3.55657958984375,"(-52.3015251159668, 16.986434936523438, 533.874267578125)","(11.957467079162598, 14.079917907714844, 537.005859375)","(30.67194938659668, 165.2021484375, 49.486907958984375)","(42.4584846496582, 170.36175537109375, 51.36482620239258)",POINT (0.6047349274158478 0.1796402484178543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891384172,9109765225,1,1,"(0.5873779654502869, 0.1899697482585907)","(0.6224559545516968, 0.16380371153354645)",1,1,3.706329345703125,3.5428009033203125,"(-52.507347106933594, 17.01912498474121, 533.9528198242188)","(11.775345802307129, 14.133675575256348, 537.0274047851562)","(30.550384521484375, 165.88987731933594, 49.73723602294922)","(42.70619583129883, 170.68275451660156, 51.48166275024414)",POINT (0.6049169600009918 0.1768867298960686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891400839,9109781891,1,1,"(0.5875367522239685, 0.18809959292411804)","(0.6196338534355164, 0.16999496519565582)",1,1,3.685394287109375,3.541656494140625,"(-52.73826599121094, 17.056835174560547, 534.04345703125)","(11.586276054382324, 14.198583602905273, 537.0657958984375)","(30.605409622192383, 166.23245239257812, 49.86186981201172)","(41.72822952270508, 169.5487060546875, 51.06887435913086)",POINT (0.6035853028297424 0.1790472790598869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891417506,9109798558,1,1,"(0.5883781313896179, 0.20297567546367645)","(0.624584436416626, 0.17252610623836517)",1,1,3.686782836914064,3.52728271484375,"(-52.97693634033203, 17.103107452392578, 534.1802978515625)","(11.373273849487305, 14.258196830749512, 537.2159423828125)","(30.896970748901367, 163.507568359375, 48.87013244628906)","(43.44379425048828, 169.08506774902344, 50.9001350402832)",POINT (0.606481283903122 0.1877508908510208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891434180,9109815231,1,1,"(0.5855293869972229, 0.19796836376190186)","(0.6271955966949463, 0.16828562319278717)",1,1,3.687759399414064,3.5430450439453125,"(-53.21372985839844, 17.134517669677734, 534.3185424804688)","(11.137109756469727, 14.31615924835205, 537.4150390625)","(29.90978240966797, 164.4247589111328, 49.20397186279297)","(44.3486442565918, 169.86180114746094, 51.18285369873047)",POINT (0.6063624918460846 0.1831269934773445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891450847,9109831898,1,1,"(0.582164466381073, 0.19382062554359436)","(0.6274808645248413, 0.16507114470005035)",1,1,3.678176879882813,3.53363037109375,"(-53.46466064453125, 17.1383056640625, 534.3255615234375)","(10.899593353271484, 14.378555297851562, 537.551025390625)","(28.74372100830078, 165.1845245361328, 49.48044967651367)","(44.447505950927734, 170.45059204101562, 51.39717483520508)",POINT (0.6048226654529572 0.1794458851218224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891467514,9109848564,1,1,"(0.583689272403717, 0.1992599368095398)","(0.6358112692832947, 0.16349615156650543)",1,1,3.664337158203125,3.5206298828125,"(-53.74812316894531, 17.17598533630371, 534.502197265625)","(10.62192440032959, 14.44565486907959, 537.783203125)","(29.272125244140625, 164.18820190429688, 49.11781311035156)","(47.33430862426758, 170.73907470703125, 51.50221252441406)",POINT (0.6097502708435059 0.1813780441880226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891484180,9109865230,1,1,"(0.5878084897994995, 0.20086559653282166)","(0.6231890320777893, 0.16375648975372314)",1,1,3.67822265625,3.518463134765625,"(-54.054473876953125, 17.197452545166016, 534.740234375)","(10.35615348815918, 14.495823860168457, 537.7586059570312)","(30.699565887451172, 163.89407348632812, 49.01081085205078)","(42.960243225097656, 170.69140625, 51.48480224609375)",POINT (0.6054987609386444 0.1823110431432724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891500848,9109881897,1,1,"(0.5804067850112915, 0.20221997797489166)","(0.6289066672325134, 0.16314680874347687)",1,1,3.668701171875,3.5124969482421875,"(-54.3530158996582, 17.221908569335938, 534.753173828125)","(10.037149429321289, 14.574542045593262, 537.9759521484375)","(28.134607315063477, 163.64599609375, 48.92049789428711)","(44.94158172607422, 170.80307006835938, 51.525482177734375)",POINT (0.6046567261219025 0.1826833933591843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891517515,9109898564,1,1,"(0.588837742805481, 0.20841580629348755)","(0.6273731589317322, 0.16438989341259003)",1,1,3.669219970703125,3.51214599609375,"(-54.718727111816406, 17.263755798339844, 535.029541015625)","(9.705498695373535, 14.63503646850586, 538.016845703125)","(31.056259155273438, 162.5111083984375, 48.50740432739258)","(44.410186767578125, 170.57537841796875, 51.44259262084961)",POINT (0.6081054508686066 0.1864028498530388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891534183,9109915231,1,1,"(0.5873090624809265, 0.2106153666973114)","(0.6242077946662903, 0.16160418093204498)",1,1,3.658737182617188,3.514434814453125,"(-55.106842041015625, 17.30670166015625, 535.1240844726562)","(9.331485748291016, 14.702363967895508, 538.1546630859375)","(30.52651023864746, 162.1082000732422, 48.36078643798828)","(43.31325912475586, 171.08563232421875, 51.628334045410156)",POINT (0.6057584285736084 0.1861097738146782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891550855,9109931903,1,1,"(0.5334662199020386, 0.24413681030273438)","(0.5551705956459045, 0.18931570649147034)",1,1,3.695968627929688,3.499374389648437,"(-55.78754806518555, 17.306272506713867, 535.2813720703125)","(8.568241119384766, 14.759838104248047, 537.932373046875)","(11.867993354797363, 155.96803283691406, 46.125953674316406)","(19.38936424255371, 166.0096893310547, 49.78081130981445)",POINT (0.5443184077739716 0.2167262583971024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,2,8891567522,9109948569,1,1,"(0.48020604252815247, 0.24114550650119781)","(0.5023573040962219, 0.14282003045082092)",1,1,3.65789794921875,3.5165557861328125,"(-56.54092025756836, 17.347381591796875, 535.55224609375)","(7.784491539001465, 14.838705062866211, 537.99853515625)","(-6.5886030197143555, 156.5159454345703, 46.32540512084961)","(1.0876182317733765, 174.5263671875, 52.880615234375)",POINT (0.4912816733121872 0.1919827684760094),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,
0,28,2,8891584189,9109965236,1,1,"(0.46990829706192017, 0.25116798281669617)","(0.47671806812286377, 0.1757822185754776)",1,1,3.670455932617188,3.5185089111328125,"(-57.08201217651367, 17.399593353271484, 535.6995849609375)","(7.30637264251709, 14.968321800231934, 537.879150390625)","(-10.157150268554688, 154.6801300048828, 45.65718078613281)","(-7.797323703765869, 168.48861694335938, 50.68312072753906)",POINT (0.473313182592392 0.2134751006960869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
