,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,37,7,766192253011,2169072887,1,1,"(0.42093250155448914, 0.29153576493263245)","(0.39046117663383484, 0.2909036874771118)",1,1,2.8538360595703125,2.7762603759765625,"(-95.69358825683594, 14.732634544372559, 651.3850708007812)","(-26.297523498535156, 17.499847412109375, 656.8322143554688)","(-28.939468383789062, 146.9071807861328, 42.828060150146484)","(-39.46808624267578, 147.0226593017578, 42.870052337646484)",POINT (0.405696839094162 0.2912197262048721),,,,,,,,,,,,,,,,,,,,,1,1,
0,37,7,766192269678,2169089554,1,1,"(0.4199385344982147, 0.3118901550769806)","(0.3965401351451874, 0.27465325593948364)",1,1,2.849090576171875,2.747909545898437,"(-95.69821166992188, 14.717679977416992, 651.2736206054688)","(-26.326255798339844, 17.488361358642578, 656.8532104492188)","(-29.282922744750977, 143.18972778320312, 41.47503662109375)","(-37.367645263671875, 149.99057006835938, 43.95030975341797)",POINT (0.408239334821701 0.2932717055082321),,,,,,,,,,,,,,,,,,,,,1,1,
0,37,7,766192286346,2169106221,1,1,"(0.41535255312919617, 0.305743545293808)","(0.3927888870239258, 0.28222981095314026)",1,1,2.849395751953125,2.7493438720703125,"(-95.72225952148438, 14.702777862548828, 651.2662353515625)","(-26.359479904174805, 17.46525001525879, 656.8388671875)","(-30.86748504638672, 144.3123321533203, 41.883628845214844)","(-38.6638069152832, 148.60679626464844, 43.446693420410156)",POINT (0.404070720076561 0.2939866781234741),,,,,,,,,,,,,,,,,,,,,1,1,
0,37,7,766192303012,2169122887,1,1,"(0.41818132996559143, 0.3155651390552521)","(0.38813942670822144, 0.3001973032951355)",1,1,2.858306884765625,2.760726928710937,"(-95.75494384765625, 14.686090469360352, 651.256591796875)","(-26.397747039794922, 17.43862533569336, 656.8238525390625)","(-29.89006996154785, 142.51853942871094, 41.230712890625)","(-40.27030563354492, 145.32528686523438, 42.252281188964844)",POINT (0.4031603783369064 0.3078812211751938),,,,,,,,,,,,,,,,,,,,,,1,
0,37,7,766192319680,2169139554,1,1,"(0.4259136915206909, 0.3254220485687256)","(0.38620883226394653, 0.3089750111103058)",1,1,2.878570556640625,2.771484375,"(-95.83815002441406, 14.677233695983887, 651.5136108398438)","(-26.444242477416992, 17.411624908447266, 656.856201171875)","(-27.218338012695312, 140.71832275390625, 40.57550048828125)","(-40.93738555908203, 143.72215270996094, 41.668819427490234)",POINT (0.4060612618923187 0.3171985298395157),,,,,,,,,,,,,,,,,,,,,,1,
0,37,7,766192336346,2169156220,1,1,"(0.4227270185947418, 0.3172326385974884)","(0.38255611062049866, 0.28933361172676086)",1,1,2.841217041015625,2.7530670166015625,"(-95.89627075195312, 14.659821510314941, 651.6058349609375)","(-26.495656967163086, 17.380481719970703, 656.9715576171875)","(-28.319419860839844, 142.2139892578125, 41.119876861572266)","(-42.19949722290039, 147.3094024658203, 42.97445297241211)",POINT (0.4026415646076202 0.3032831251621246),,,,,,,,,,,,,,,,,,,,,,1,
0,37,7,766192353020,2169172893,1,1,"(0.4231303036212921, 0.3322676718235016)","(0.39127594232559204, 0.3069901168346405)",1,1,2.854461669921875,2.757720947265625,"(-95.96768951416016, 14.64442253112793, 651.6937255859375)","(-26.56967544555664, 17.366058349609375, 657.0850830078125)","(-28.180070877075195, 139.4680633544922, 40.12041473388672)","(-39.18656921386719, 144.08468627929688, 41.80069351196289)",POINT (0.4072031229734421 0.319628894329071),,,,,,,,,,,,,,,,,,,,,,1,
0,37,7,766192369687,2169189560,1,1,"(0.4237808585166931, 0.3367811143398285)","(0.39024561643600464, 0.31011253595352173)",1,1,2.877685546875,2.7584381103515625,"(-96.06409454345703, 14.640388488769531, 651.8235473632812)","(-26.654951095581055, 17.367961883544922, 657.0891723632812)","(-27.955297470092773, 138.6437530517578, 39.820377349853516)","(-39.542572021484375, 143.514404296875, 41.5931510925293)",POINT (0.4070132374763489 0.3234468251466751),,,,,,,,,,,,,,,,,,,,,,1,
0,37,7,766192386354,2169206226,1,1,"(0.42317771911621094, 0.30620867013931274)","(0.3908650279045105, 0.30612659454345703)",1,1,2.8599395751953125,2.758056640625,"(-96.1646728515625, 14.64245891571045, 651.8905029296875)","(-26.761150360107422, 17.39464569091797, 657.2716674804688)","(-28.163692474365234, 144.22738647460938, 41.85267639160156)","(-39.32854461669922, 144.2423858642578, 41.858131408691406)",POINT (0.4070213735103607 0.3061676323413849),,,,,,,,,,,,,,,,,,,,,,1,
0,37,7,766192403021,2169222893,1,1,"(0.4197424650192261, 0.3255497217178345)","(0.3887886703014374, 0.2924928367137909)",1,1,2.854400634765625,2.741561889648437,"(-96.2846908569336, 14.692645072937012, 651.976318359375)","(-26.890888214111328, 17.468219757080078, 657.2596435546875)","(-29.350669860839844, 140.69500732421875, 40.5670051574707)","(-40.04598617553711, 146.73239135742188, 42.76444625854492)",POINT (0.4042655676603317 0.3090212792158127),,,,,,,,,,,,,,,,,,,,,,1,
