,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,31,23,356253372584,4581571755,1,1,"(0.521579921245575, 0.10939119011163712)","(0.5173251032829285, 0.11415619403123856)",1,1,3.528594970703125,3.46197509765625,"(-26.23668670654297, 10.330474853515625, 679.572509765625)","(39.566810607910156, 8.513676643371582, 677.7589721679688)","(7.74894905090332, 180.64955139160156, 55.10929870605469)","(6.274520397186279, 179.77674865722656, 54.791622161865234)",POINT (0.5194525122642517 0.1117736920714378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253389252,4581588423,1,1,"(0.5239635705947876, 0.10943123698234558)","(0.5159212946891785, 0.12042278051376343)",1,1,3.55029296875,3.487060546875,"(-26.230680465698242, 10.353571891784668, 679.5343017578125)","(39.57946014404297, 8.536099433898926, 677.7066650390625)","(8.57497501373291, 180.64222717285156, 55.10662078857422)","(5.7880377769470215, 178.62889099121094, 54.373817443847656)",POINT (0.519942432641983 0.1149270087480545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253405919,4581605089,1,1,"(0.5272999405860901, 0.11786278337240219)","(0.5163596868515015, 0.12768034636974335)",1,1,3.559555053710937,3.473541259765625,"(-26.218196868896484, 10.397454261779785, 679.484130859375)","(39.593692779541016, 8.579211235046387, 677.7049560546875)","(9.73114013671875, 179.0978240966797, 54.54447937011719)","(5.93997859954834, 177.2995147705078, 53.889984130859375)",POINT (0.5218298137187958 0.1227715648710728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253422587,4581621756,1,1,"(0.5243435502052307, 0.11290271580219269)","(0.5151138305664062, 0.11692361533641815)",1,1,3.547210693359375,3.456146240234375,"(-26.218809127807617, 10.416126251220703, 679.4459228515625)","(39.59873580932617, 8.59307861328125, 677.703857421875)","(8.706663131713867, 180.00636291503906, 54.87517547607422)","(5.5082316398620605, 179.26983642578125, 54.60710906982422)",POINT (0.5197286903858185 0.1149131655693054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253439257,4581638426,1,1,"(0.5278641581535339, 0.10559901595115662)","(0.5118298530578613, 0.12134373188018799)",1,1,3.546051025390625,3.4807281494140625,"(-26.219215393066406, 10.437335968017578, 679.39453125)","(39.59822463989258, 8.616148948669434, 677.639892578125)","(9.92668342590332, 181.3441619873047, 55.36212921142578)","(4.37019681930542, 178.460205078125, 54.312381744384766)",POINT (0.5198470056056976 0.1134713739156723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253455925,4581655093,1,1,"(0.5283117890357971, 0.10997669398784637)","(0.5175411701202393, 0.1141572892665863)",1,1,3.5442047119140625,3.458343505859375,"(-26.25210189819336, 10.415732383728027, 679.3792724609375)","(39.5654411315918, 8.607805252075195, 677.5926513671875)","(10.08179759979248, 180.5423126220703, 55.07026290893555)","(6.349370956420898, 179.7765655517578, 54.79154968261719)",POINT (0.5229264795780182 0.1120669916272163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253472592,4581671760,1,1,"(0.45105257630348206, 0.23083262145519257)","(0.45463210344314575, 0.18362104892730713)",1,1,3.5905303955078125,3.461151123046875,"(-26.455089569091797, 10.267477035522461, 679.37548828125)","(39.29261016845703, 8.440332412719727, 677.3702392578125)","(-16.691356658935547, 158.4049835205078, 47.01292419433594)","(-15.450906753540039, 167.0527801513672, 50.16048812866211)",POINT (0.4528423398733139 0.2072268351912498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253489258,4581688426,1,1,"(0.40723326802253723, 0.27075061202049255)","(0.3955745995044708, 0.23709197342395782)",1,1,3.59197998046875,3.486679077148437,"(-26.636638641357422, 10.174224853515625, 679.309326171875)","(39.1011848449707, 8.391690254211426, 677.3289184570312)","(-31.87633514404297, 151.09315490722656, 44.35161209106445)","(-35.9164924621582, 157.25843811035156, 46.59563446044922)",POINT (0.401403933763504 0.2539212927222252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253505926,4581705093,1,1,"(0.41373318433761597, 0.25857141613960266)","(0.39996618032455444, 0.23688939213752747)",1,1,3.587249755859375,3.470123291015625,"(-26.674551010131836, 10.152538299560547, 679.2041625976562)","(39.07213592529297, 8.386905670166016, 677.255615234375)","(-29.623891830444336, 153.32403564453125, 45.163604736328125)","(-34.394649505615234, 157.29556274414062, 46.609107971191406)",POINT (0.4068496823310852 0.2477304041385651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253522592,4581721759,1,1,"(0.41411885619163513, 0.2669333815574646)","(0.39887121319770813, 0.24522681534290314)",1,1,3.5883331298828125,3.477630615234375,"(-26.745014190673828, 10.10726547241211, 679.1473388671875)","(39.00904083251953, 8.376263618469238, 677.1483154296875)","(-29.49022102355957, 151.7923583984375, 44.60612869262695)","(-34.77408981323242, 155.76837158203125, 46.053306579589844)",POINT (0.4064950346946716 0.2560800984501839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253539260,4581738426,1,1,"(0.4032541811466217, 0.2677387595176697)","(0.394551157951355, 0.23505258560180664)",1,1,3.5836639404296875,3.4665679931640625,"(-26.813711166381836, 10.060401916503906, 678.9884033203125)","(38.9529914855957, 8.370150566101074, 677.104248046875)","(-33.25524139404297, 151.64483642578125, 44.55243682861328)","(-36.27114486694336, 157.63198852539062, 46.73160171508789)",POINT (0.3989026695489883 0.2513956725597382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253555927,4581755093,1,1,"(0.41684219241142273, 0.2682006061077118)","(0.3958527445793152, 0.23852822184562683)",1,1,3.6012725830078125,3.4724884033203125,"(-26.904403686523438, 10.004805564880371, 679.1339111328125)","(38.8701171875, 8.359466552734375, 677.0245971679688)","(-28.5465030670166, 151.5602569580078, 44.521575927734375)","(-35.820106506347656, 156.99534606933594, 46.49989318847656)",POINT (0.406347468495369 0.2533644139766693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253572601,4581771766,1,1,"(0.41674724221229553, 0.2628844082355499)","(0.3972434401512146, 0.24869662523269653)",1,1,3.6001434326171875,3.4925079345703125,"(-26.994619369506836, 9.96895694732666, 679.0630493164062)","(38.78022003173828, 8.366979598999023, 676.882080078125)","(-28.579404830932617, 152.53402709960938, 44.876041412353516)","(-35.33818817138672, 155.13279724121094, 45.821983337402344)",POINT (0.4069953411817551 0.2557905167341232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253589268,4581788433,1,1,"(0.41518670320510864, 0.2696327567100525)","(0.4001196026802063, 0.23674361407756805)",1,1,3.609146118164064,3.4911041259765625,"(-27.08322525024414, 9.932605743408203, 678.9533081054688)","(38.701759338378906, 8.374181747436523, 676.8531494140625)","(-29.120182037353516, 151.2978973388672, 44.42619705200195)","(-34.34148025512695, 157.322265625, 46.61883544921875)",POINT (0.4076531529426575 0.2531881853938103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253605936,4581805100,1,1,"(0.4161505103111267, 0.2702902853488922)","(0.39589524269104004, 0.23540320992469788)",1,1,3.620513916015625,3.4926300048828125,"(-27.181787490844727, 9.922144889831543, 678.93212890625)","(38.59517288208008, 8.398067474365234, 676.725341796875)","(-28.78618812561035, 151.17745971679688, 44.38233184814453)","(-35.805381774902344, 157.56777954101562, 46.708213806152344)",POINT (0.4060228765010834 0.252846747636795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253622603,4581821767,1,1,"(0.40755781531333923, 0.25823917984962463)","(0.4002028703689575, 0.22483974695205688)",1,1,3.627517700195313,3.4818115234375,"(-27.279232025146484, 9.900848388671875, 678.860107421875)","(38.49859619140625, 8.428764343261719, 676.6732788085938)","(-31.76386260986328, 153.38487243652344, 45.18578338623047)","(-34.312625885009766, 159.502685546875, 47.41249465942383)",POINT (0.4038803428411484 0.2415394634008408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253639270,4581838433,1,1,"(0.3821974992752075, 0.27350279688835144)","(0.38640326261520386, 0.2397068291902542)",1,1,3.646270751953125,3.4747314453125,"(-27.517431259155273, 9.907613754272461, 678.91650390625)","(38.280670166015625, 8.5191011428833, 676.4949951171875)","(-40.552154541015625, 150.5890350341797, 44.168155670166016)","(-39.09469985961914, 156.77947998046875, 46.42131423950195)",POINT (0.3843003809452057 0.2566048130393028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,23,356253655937,4581855100,1,1,"(0.30358147621154785, 0.24292807281017303)","(0.2982547879219055, 0.21687369048595428)",1,1,3.63104248046875,3.49859619140625,"(-27.877164840698242, 9.926813125610352, 679.0384521484375)","(37.88855743408203, 8.585403442382812, 676.3487548828125)","(-67.79547882080078, 156.18943786621094, 46.206573486328125)","(-69.64136505126953, 160.9618682861328, 47.94352722167969)",POINT (0.3009181320667267 0.2299008816480637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253672604,4581871766,1,1,"(0.31388333439826965, 0.22506722807884216)","(0.30228716135025024, 0.20188046991825104)",1,1,3.635940551757813,3.5081787109375,"(-28.024511337280273, 9.977025985717773, 679.0252685546875)","(37.715858459472656, 8.687973022460938, 676.4066162109375)","(-64.22550201416016, 159.46102905273438, 47.39728927612305)","(-68.24401092529297, 163.70816040039062, 48.94314193725586)",POINT (0.30808524787426 0.2134738489985466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253689266,4581888428,1,1,"(0.31940650939941406, 0.22739095985889435)","(0.2910707890987396, 0.21089069545269012)",1,1,3.656997680664064,3.512725830078125,"(-28.222084045410156, 9.96780014038086, 679.0338134765625)","(37.53554916381836, 8.766514778137207, 676.414306640625)","(-62.3115234375, 159.03538513183594, 47.24237060546875)","(-72.13088989257812, 162.05776977539062, 48.342411041259766)",POINT (0.3052386492490768 0.2191408276557922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253705934,4581905095,1,1,"(0.30941957235336304, 0.22148866951465607)","(0.29619190096855164, 0.2065916210412979)",1,1,3.638473510742188,3.5052642822265625,"(-28.437833786010742, 9.9889497756958, 679.0400390625)","(37.3213996887207, 8.847593307495117, 676.36181640625)","(-65.7723617553711, 160.11651611328125, 47.63588333129883)","(-70.3562240600586, 162.84523010253906, 48.6290283203125)",POINT (0.3028057366609573 0.214040145277977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253722601,4581921762,1,1,"(0.30991798639297485, 0.2344721406698227)","(0.30022481083869934, 0.20668862760066986)",1,1,3.640594482421875,3.49383544921875,"(-28.66773223876953, 9.965815544128418, 679.0709838867188)","(37.0867919921875, 8.918222427368164, 676.2356567382812)","(-65.59965515136719, 157.7383270263672, 46.77027893066406)","(-68.95867919921875, 162.82748413085938, 48.622554779052734)",POINT (0.3050713986158371 0.2205803841352463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253739268,4581938428,1,1,"(0.31210818886756897, 0.2329608052968979)","(0.300607293844223, 0.21500752866268158)",1,1,3.632888793945313,3.470199584960937,"(-28.896915435791016, 9.961658477783203, 679.0248413085938)","(36.85237121582031, 9.015907287597656, 676.096435546875)","(-64.84065246582031, 158.01516723632812, 46.87104415893555)","(-68.82614135742188, 161.30368041992188, 48.067989349365234)",POINT (0.306357741355896 0.2239841669797897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253755935,4581955095,1,1,"(0.3103894293308258, 0.23093734681606293)","(0.2923007905483246, 0.20790717005729675)",1,1,3.631027221679688,3.454925537109375,"(-29.128068923950195, 9.922877311706543, 679.0422973632812)","(36.61815643310547, 9.034137725830078, 675.9695434570312)","(-65.43627166748047, 158.3857879638672, 47.00593566894531)","(-71.70464324951172, 162.60426330566406, 48.54135513305664)",POINT (0.3013451099395752 0.2194222584366798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253772604,4581971763,1,1,"(0.3115360736846924, 0.2287542074918747)","(0.29790714383125305, 0.19771015644073486)",1,1,3.631500244140625,3.466339111328125,"(-29.327167510986328, 9.910332679748535, 679.0113525390625)","(36.41935348510742, 9.071988105773926, 675.9027099609375)","(-65.0389175415039, 158.7856903076172, 47.15144348144531)","(-69.76183319091797, 164.47206115722656, 49.221168518066406)",POINT (0.3047216087579727 0.2132321819663048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253789270,4581988429,1,1,"(0.3116548955440521, 0.23017266392707825)","(0.30008161067962646, 0.20706884562969208)",1,1,3.603179931640625,3.450424194335937,"(-29.508142471313477, 9.873066902160645, 678.9693603515625)","(36.22908020019531, 9.08010482788086, 675.7078247070312)","(-64.99774169921875, 158.52586364746094, 47.05694580078125)","(-69.00830841064453, 162.7578125, 48.59726333618164)",POINT (0.3058682531118393 0.2186207547783852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253805938,4582005096,1,1,"(0.3079823851585388, 0.2272711843252182)","(0.30311712622642517, 0.2096255123615265)",1,1,3.594100952148437,3.453887939453125,"(-29.660245895385742, 9.853776931762695, 678.904296875)","(36.0660514831543, 9.108091354370117, 675.5987548828125)","(-66.2704086303711, 159.0573272705078, 47.2503662109375)","(-67.95639038085938, 162.28952026367188, 48.42677688598633)",POINT (0.305549755692482 0.2184483483433723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253822610,4582021768,1,1,"(0.31588006019592285, 0.23783524334430695)","(0.29902780055999756, 0.21522033214569092)",1,1,3.596282958984375,3.4292144775390625,"(-29.79132080078125, 9.81492805480957, 678.8533325195312)","(35.94172286987305, 9.10150146484375, 675.5109252929688)","(-63.533565521240234, 157.12229919433594, 46.5460319519043)","(-69.37349700927734, 161.2646942138672, 48.053775787353516)",POINT (0.3074539303779602 0.2265277877449989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,23,356253839276,4582038434,1,1,"(0.297653466463089, 0.21920336782932281)","(0.28967583179473877, 0.18303951621055603)",1,1,3.5812225341796875,3.396240234375,"(-29.92245101928711, 9.822166442871094, 678.8156127929688)","(35.79207229614258, 9.13662052154541, 675.349853515625)","(-69.8497543334961, 160.53514099121094, 47.78818130493164)","(-72.61428833007812, 167.1593017578125, 50.19925308227539)",POINT (0.2936646491289139 0.2011214420199394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253855944,4582055101,1,1,"(0.2956305146217346, 0.2078758329153061)","(0.2856493294239044, 0.18319915235042572)",1,1,3.5548553466796875,3.39495849609375,"(-30.006731033325195, 9.814988136291504, 678.6673583984375)","(35.7100715637207, 9.148972511291504, 675.370849609375)","(-70.55077362060547, 162.61000061035156, 48.54343795776367)","(-74.00962829589844, 167.13006591796875, 50.188594818115234)",POINT (0.2906399220228195 0.1955374926328659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253872611,4582071768,1,1,"(0.29522213339805603, 0.19860635697841644)","(0.29032284021377563, 0.1713894009590149)",1,1,3.5582427978515625,3.362945556640625,"(-30.07019805908203, 9.808284759521484, 678.5843505859375)","(35.6465950012207, 9.140419006347656, 675.3399658203125)","(-70.69229888916016, 164.3079071044922, 49.16142272949219)","(-72.39006805419922, 169.29327392578125, 50.975914001464844)",POINT (0.2927724868059158 0.1849978789687157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253889278,4582088434,1,1,"(0.3015710711479187, 0.20871077477931976)","(0.2886236310005188, 0.1788376122713089)",1,1,3.5308074951171875,3.3419952392578125,"(-30.127702713012695, 9.810402870178223, 678.489990234375)","(35.59584045410156, 9.142213821411133, 675.2945556640625)","(-68.49214935302734, 162.45706176757812, 48.48778533935547)","(-72.97891235351562, 167.92897033691406, 50.479373931884766)",POINT (0.2950973510742188 0.1937741935253143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253905945,4582105101,1,1,"(0.29969754815101624, 0.20574741065502167)","(0.2910211682319641, 0.18950386345386505)",1,1,3.5366363525390625,3.351470947265625,"(-30.18486976623535, 9.8173828125, 678.3442993164062)","(35.543556213378906, 9.154322624206543, 675.26220703125)","(-69.14140319824219, 162.9998779296875, 48.685298919677734)","(-72.14807891845703, 165.9752197265625, 49.76827621459961)",POINT (0.2953593581914902 0.1976256370544434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253922613,4582121768,1,1,"(0.29885926842689514, 0.20670190453529358)","(0.2876121997833252, 0.1910964846611023)",1,1,3.518585205078125,3.351593017578125,"(-30.250642776489258, 9.82537841796875, 678.3765869140625)","(35.474884033203125, 9.16354751586914, 675.1302490234375)","(-69.43190002441406, 162.82504272460938, 48.62167739868164)","(-73.32942199707031, 165.68350219726562, 49.662052154541016)",POINT (0.2932357341051102 0.1988991945981979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253939279,4582138434,1,1,"(0.30484747886657715, 0.20775055885314941)","(0.29214000701904297, 0.18776926398277283)",1,1,3.497344970703125,3.3085479736328125,"(-30.33253288269043, 9.840381622314453, 678.3306274414062)","(35.38199234008789, 9.188928604125977, 675.0389404296875)","(-67.35675048828125, 162.63294982910156, 48.55179214477539)","(-71.76036834716797, 166.29295349121094, 49.88391876220703)",POINT (0.2984937429428101 0.1977599114179611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,23,356253955952,4582155106,1,1,"(0.25970831513404846, 0.1710672229528427)","(0.2604328989982605, 0.1346580535173416)",1,1,3.498077392578125,3.2967987060546875,"(-30.543949127197266, 9.876228332519531, 678.37451171875)","(35.16377258300781, 9.243303298950195, 675.0994873046875)","(-82.99913787841797, 169.35227966308594, 50.99740982055664)","(-82.74803161621094, 176.02139282226562, 53.42479705810547)",POINT (0.2600706070661545 0.1528626382350922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
