,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,52,6,413752096461,2696575957,1,1,"(0.42048144340515137, 0.4984642267227173)","(0.3882370889186859, 0.5817956328392029)",1,1,3.615692138671875,3.0198974609375,"(-98.59439086914062, -12.661416053771973, 638.77099609375)","(-35.786277770996094, -20.330020904541016, 645.2200317382812)","(-27.285369873046875, 109.382568359375, 29.170223236083984)","(-38.459205627441406, 94.11864471435547, 23.614578247070312)",POINT (0.4043592661619186 0.5401299297809601),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,6,413752113128,2696592623,1,1,"(0.4542079567909241, 0.4836992621421814)","(0.4349237084388733, 0.5150831937789917)",1,1,3.7960052490234375,3.3677215576171875,"(-98.64590454101562, -12.519655227661133, 639.0023193359375)","(-35.883480072021484, -20.153043746948242, 645.047119140625)","(-15.597911834716797, 112.08708953857422, 30.15457534790039)","(-22.280588150024414, 106.33844757080078, 28.06224822998047)",POINT (0.4445658326148987 0.4993912279605866),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,6,413752129801,2696609296,1,1,"(0.4625868797302246, 0.44544413685798645)","(0.5092943906784058, 0.4713175296783447)",1,1,3.8436126708984375,3.606277465820313,"(-98.6753158569336, -12.349833488464355, 639.240478515625)","(-35.9772834777832, -19.99742889404297, 645.5572509765625)","(-12.694279670715332, 119.09430694580078, 32.70505905151367)","(3.491562604904175, 114.35504913330078, 30.980060577392578)",POINT (0.4859406352043152 0.4583808332681656),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,6,413752146468,2696625962,1,1,"(0.47519397735595703, 0.4030918776988983)","(0.5096692442893982, 0.41757845878601074)",1,1,3.9566802978515625,3.689239501953125,"(-98.69152069091797, -12.136964797973633, 639.530517578125)","(-36.015438079833984, -19.808971405029297, 645.934814453125)","(-8.325475692749023, 126.85203552246094, 35.52858352661133)","(3.6214702129364014, 124.19849395751953, 34.562828063964844)",POINT (0.4924316108226776 0.4103351682424545),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,6,413752163136,2696642630,1,1,"(0.4678872525691986, 0.44301092624664307)","(0.503439724445343, 0.3386029005050659)",1,1,3.89044189453125,3.7615814208984375,"(-98.68720245361328, -11.897517204284668, 639.7559814453125)","(-35.97807312011719, -19.612173080444336, 646.008056640625)","(-10.857513427734375, 119.54000854492188, 32.86723709106445)","(1.462699294090271, 138.66455078125, 39.82801055908203)",POINT (0.4856634885072708 0.3908069133758545),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,6,413752179802,2696659295,1,1,"(0.4618246257305145, 0.4196315407752991)","(0.5030943751335144, 0.3506682217121124)",1,1,3.876296997070313,3.7326507568359375,"(-98.62655639648438, -11.694178581237793, 639.85693359375)","(-35.92224884033203, -19.45983123779297, 646.4201049804688)","(-12.958439826965332, 123.82244873046875, 34.42588424682617)","(1.3430252075195312, 136.4545440673828, 39.02362060546875)",POINT (0.4824595004320145 0.3851498812437058),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,6,413752196470,2696675963,1,1,"(0.4563978314399719, 0.36923646926879883)","(0.5061785578727722, 0.3476513922214508)",1,1,3.87548828125,3.677993774414064,"(-98.53611755371094, -11.505918502807617, 639.907958984375)","(-35.87433624267578, -19.37249183654785, 646.71533203125)","(-14.839028358459473, 133.05335998535156, 37.78571701049805)","(2.4118154048919678, 137.0071258544922, 39.224761962890625)",POINT (0.4812881946563721 0.3584439307451248),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,6,413752213136,2696692628,1,1,"(0.447186678647995, 0.3385481834411621)","(0.49423354864120483, 0.3244994580745697)",1,1,3.90045166015625,3.6798095703125,"(-98.42622375488281, -11.355151176452637, 639.977294921875)","(-35.72819519042969, -19.305282592773438, 646.5338134765625)","(-18.031023025512695, 138.67457580566406, 39.83163833618164)","(-1.7275580167770386, 141.24789428710938, 40.76826477050781)",POINT (0.4707101136445999 0.3315238207578659),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,6,413752229804,2696709296,1,1,"(0.44731757044792175, 0.3013496696949005)","(0.49804097414016724, 0.2838984429836273)",1,1,3.897613525390625,3.676223754882813,"(-98.28443145751953, -11.297735214233398, 639.9622192382812)","(-35.63285827636719, -19.372848510742188, 646.6839599609375)","(-17.98565673828125, 145.48828125, 42.311622619628906)","(-0.4081478416919708, 148.68484497070312, 43.475074768066406)",POINT (0.4726792722940445 0.2926240563392639),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,52,6,413752246471,2696725962,1,1,"(0.4397179186344147, 0.26491957902908325)","(0.47406530380249023, 0.26299163699150085)",1,1,3.90350341796875,3.685958862304688,"(-98.1434326171875, -11.308172225952148, 639.769287109375)","(-35.49305725097656, -19.491979598999023, 646.606689453125)","(-20.61922836303711, 152.16122436523438, 44.74040985107422)","(-8.716598510742188, 152.51438903808594, 44.86887741088867)",POINT (0.4568916112184524 0.263955608010292),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,52,6,413752263144,2696742635,1,1,"(0.411776602268219, 0.21837227046489716)","(0.4484011232852936, 0.23066681623458862)",1,1,3.9405670166015625,3.713668823242188,"(-98.06462860107422, -11.372123718261719, 639.7349853515625)","(-35.4560546875, -19.667314529418945, 646.611083984375)","(-30.30191993713379, 160.68736267089844, 47.84364318847656)","(-17.61017417907715, 158.43536376953125, 47.023983001708984)",POINT (0.4300888627767563 0.2245195433497429),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
