,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,5,27,66855108704,8631181265,1,1,"(0.531009316444397, 0.42955726385116577)","(0.5607609152793884, 0.39608708024024963)",1,1,2.8607330322265625,2.974960327148437,"(-21.00127410888672, -12.900035858154297, 698.2595825195312)","(43.865478515625, -14.013139724731445, 690.9985961914062)","(9.094852447509766, 121.69938659667969, 33.65316390991211)","(19.374767303466797, 127.81229400634766, 35.878074645996094)",POINT (0.5458851158618927 0.4128221720457077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855125370,8631197931,1,1,"(0.5295301079750061, 0.41472554206848145)","(0.5619661211967468, 0.4165225923061371)",1,1,2.844329833984375,2.9779815673828125,"(-21.02068328857422, -12.917448043823242, 698.2315063476562)","(43.84843063354492, -14.032997131347656, 691.1072387695312)","(8.58375072479248, 124.408203125, 34.63911437988281)","(19.791215896606445, 124.08000183105469, 34.51964569091797)",POINT (0.5457481145858765 0.4156240671873093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855142037,8631214597,1,1,"(0.533582866191864, 0.423514187335968)","(0.5595641732215881, 0.40879184007644653)",1,1,2.8492584228515625,2.969757080078125,"(-21.05987548828125, -12.934549331665039, 698.1613159179688)","(43.808372497558594, -14.038717269897461, 691.0850219726562)","(9.98406982421875, 122.8030776977539, 34.05488967895508)","(18.961271286010742, 125.49193572998047, 35.033531188964844)",POINT (0.5465735197067261 0.4161530137062073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855158705,8631231265,1,1,"(0.5284684896469116, 0.43588119745254517)","(0.5595833659172058, 0.3878210783004761)",1,1,2.8918609619140625,2.9496307373046875,"(-21.121143341064453, -12.952455520629883, 698.2789306640625)","(43.73760986328125, -14.036243438720703, 691.0553588867188)","(8.216919898986816, 120.5444107055664, 33.232791900634766)","(18.967910766601562, 129.3219451904297, 36.42755889892578)",POINT (0.5440259277820587 0.4118511378765106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855175379,8631247939,1,1,"(0.5295449495315552, 0.4173872470855713)","(0.5602946281433105, 0.4040486216545105)",1,1,2.865081787109375,2.98602294921875,"(-21.19921112060547, -12.962067604064941, 698.5299072265625)","(43.66995620727539, -14.022961616516113, 691.1973266601562)","(8.588869094848633, 123.9220962524414, 34.462162017822266)","(19.213647842407227, 126.35820007324219, 35.34886932373047)",POINT (0.5449197888374329 0.4107179343700409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855192047,8631264606,1,1,"(0.5314433574676514, 0.42246973514556885)","(0.5554096102714539, 0.4076019823551178)",1,1,2.864608764648437,2.9751434326171875,"(-21.282100677490234, -12.967742919921875, 698.416748046875)","(43.59065246582031, -14.001139640808105, 691.3006591796875)","(9.244830131530762, 122.99383544921875, 34.12430953979492)","(17.525785446166992, 125.70923614501953, 35.112632751464844)",POINT (0.5434264838695526 0.4150358587503433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855208713,8631281272,1,1,"(0.5279128551483154, 0.4256015121936798)","(0.5555808544158936, 0.4042908549308777)",1,1,2.8804168701171875,2.95843505859375,"(-21.371112823486328, -12.975976943969727, 698.5592651367188)","(43.49192810058594, -13.986098289489746, 691.2874755859375)","(8.024940490722656, 122.42185974121094, 33.91611862182617)","(17.58492088317871, 126.31396484375, 35.33274459838867)",POINT (0.5417468547821045 0.4149461835622788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855225381,8631297939,1,1,"(0.5282426476478577, 0.42937326431274414)","(0.5609133243560791, 0.3988921344280243)",1,1,2.873870849609375,2.9729461669921875,"(-21.45419692993164, -12.992301940917969, 698.7019653320312)","(43.40822219848633, -13.969539642333984, 691.37841796875)","(8.138899803161621, 121.73300170898438, 33.66537857055664)","(19.427446365356445, 127.29998779296875, 35.69160842895508)",POINT (0.5445779860019684 0.4141326993703842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855242048,8631314606,1,1,"(0.5246394276618958, 0.42903441190719604)","(0.5544573664665222, 0.39657604694366455)",1,1,2.86279296875,2.9716949462890625,"(-21.539600372314453, -13.004568099975586, 698.5480346679688)","(43.325965881347656, -13.953607559204102, 691.3895263671875)","(6.89389181137085, 121.79488372802734, 33.68791961669922)","(17.19672393798828, 127.72299194335938, 35.8455810546875)",POINT (0.539548397064209 0.4128052294254303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,27,66855258715,8631331272,1,1,"(0.5307245850563049, 0.4308708906173706)","(0.5570691227912903, 0.4061927795410156)",1,1,2.8834381103515625,2.96783447265625,"(-21.629058837890625, -13.021953582763672, 698.798583984375)","(43.23815155029297, -13.930984497070312, 691.5064697265625)","(8.996495246887207, 121.45947265625, 33.565860748291016)","(18.099166870117188, 125.96662139892578, 35.2063102722168)",POINT (0.5438968539237976 0.4185318350791931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
