,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,17,11,167301920106,2716301945,1,1,"(0.5039283633232117, 0.39884862303733826)","(0.5456236004829407, 0.39673638343811035)",1,1,3.3984527587890625,3.486480712890625,"(-36.94206237792969, -21.131752014160156, 681.8955078125)","(21.39073944091797, -22.385562896728516, 678.639404296875)","(1.6320545673370361, 127.62926483154297, 35.811492919921875)","(16.080984115600586, 128.01617431640625, 35.95228958129883)",POINT (0.5247759819030762 0.3977925032377243),,,,,,,,,,,,
0,17,11,167301936773,2716318611,1,1,"(0.5059747099876404, 0.40269041061401367)","(0.5486965179443359, 0.35384419560432434)",1,1,3.379135131835937,3.5595855712890625,"(-36.932647705078125, -21.09880828857422, 681.7932739257812)","(21.394004821777344, -22.37165069580078, 678.677490234375)","(2.341171979904175, 126.9255599975586, 35.555362701416016)","(17.145851135253906, 135.87278747558594, 38.81186294555664)",POINT (0.5273356139659882 0.378267303109169),,,,,,,,,,,1,
0,17,11,167301953440,2716335278,1,1,"(0.5032466650009155, 0.430907666683197)","(0.5568897128105164, 0.36375337839126587)",1,1,3.3320770263671875,3.4775390625,"(-36.90493392944336, -21.060501098632812, 681.7056884765625)","(21.402503967285156, -22.348800659179688, 678.5106811523438)","(1.3958191871643066, 121.75696563720703, 33.674156188964844)","(19.985109329223633, 134.05770874023438, 38.15125274658203)",POINT (0.5300681889057159 0.3973305225372314),,,,,,,,,,,,
0,17,11,167301970107,2716351944,1,1,"(0.5015361309051514, 0.44304928183555603)","(0.555738091468811, 0.370809942483902)",1,1,3.3437042236328125,3.483016967773437,"(-36.86376190185547, -21.044979095458984, 681.8519287109375)","(21.427888870239258, -22.336345672607422, 678.7002563476562)","(0.8030425310134888, 119.53298950195312, 32.864688873291016)","(19.586013793945312, 132.76515197753906, 37.680809020996094)",POINT (0.5286371111869812 0.406929612159729),,,,,,,,,,,,
0,17,11,167301986774,2716368611,1,1,"(0.5339844822883606, 0.3604041635990143)","(0.5791670083999634, 0.3055483400821686)",1,1,3.3289794921875,3.503768920898437,"(-36.75444412231445, -20.887229919433594, 682.01953125)","(21.567737579345703, -22.162721633911133, 678.7301025390625)","(12.047602653503418, 134.67117309570312, 38.37456512451172)","(27.70498275756836, 144.7191925048828, 42.03173065185547)",POINT (0.556575745344162 0.3329762518405914),,,,,,,,,,,1,
0,17,11,167302003442,2716385278,1,1,"(0.5635817050933838, 0.2892819046974182)","(0.6135316491127014, 0.15171490609645844)",1,1,3.306640625,3.58111572265625,"(-36.59276580810547, -20.820667266845703, 682.2047119140625)","(21.667499542236328, -22.104108810424805, 678.50634765625)","(22.304094314575195, 147.69873046875, 43.116180419921875)","(39.613590240478516, 172.89706420898438, 52.28763198852539)",POINT (0.5885566771030426 0.2204984053969383),,,,,,,,,,,1,
0,17,11,167302020114,2716401950,1,1,"(0.5597108602523804, 0.34245428442955017)","(0.5938883423805237, 0.2639818787574768)",1,1,3.2694854736328125,3.5070343017578125,"(-36.56078338623047, -20.815185546875, 682.4666748046875)","(21.737112045288086, -22.098480224609375, 678.7061767578125)","(20.96270751953125, 137.9591064453125, 39.57122802734375)","(32.806461334228516, 152.33297729492188, 44.80292892456055)",POINT (0.576799601316452 0.3032180815935135),,,,,,,,,,,1,
0,17,11,167302036781,2716418616,1,1,"(0.5570238828659058, 0.3563865125179291)","(0.592340886592865, 0.26989296078681946)",1,1,3.25042724609375,3.459716796875,"(-36.496604919433594, -20.805702209472656, 682.3839111328125)","(21.806438446044922, -22.12972640991211, 678.96923828125)","(20.031593322753906, 135.4071044921875, 38.64242172241211)","(32.270225524902344, 151.250244140625, 44.40883255004883)",POINT (0.5746823847293854 0.3131397366523743),,,,,,,,,,,1,
0,17,11,167302053448,2716435283,1,1,"(0.5522233247756958, 0.34330496191978455)","(0.5924922227859497, 0.27797287702560425)",1,1,3.233978271484375,3.4493560791015625,"(-36.419097900390625, -20.809070587158203, 682.366943359375)","(21.852378845214844, -22.120267868041992, 678.5828857421875)","(18.368040084838867, 137.8032989501953, 39.51451110839844)","(32.32267379760742, 149.77024841308594, 43.8701171875)",POINT (0.5723577737808228 0.3106389194726944),,,,,,,,,,,1,
0,17,11,167302070114,2716451949,1,1,"(0.5496681332588196, 0.3383100926876068)","(0.598662257194519, 0.3017492890357971)",1,1,3.2350311279296875,3.4414520263671875,"(-36.339515686035156, -20.807945251464844, 682.2460327148438)","(21.9243106842041, -22.12175178527832, 678.5536499023438)","(17.48255157470703, 138.71820068359375, 39.847476959228516)","(34.460819244384766, 145.4150848388672, 42.28497314453125)",POINT (0.5741651952266693 0.320029690861702),,,,,,,,,,,1,
0,17,11,167302086782,2716468616,1,1,"(0.5589624047279358, 0.34110334515571594)","(0.6010315418243408, 0.3014247715473175)",1,1,3.2550811767578125,3.446990966796875,"(-36.27052307128906, -20.793842315673828, 682.3960571289062)","(22.02912139892578, -22.138656616210938, 678.954833984375)","(20.703344345092773, 138.20655822753906, 39.66130065917969)","(35.2818603515625, 145.4745330810547, 42.306617736816406)",POINT (0.5799969732761383 0.3212640583515167),,,,,,,,,,,1,
0,17,11,167302103449,2716485283,1,1,"(0.5479567646980286, 0.3432425856590271)","(0.6027117371559143, 0.3084709644317627)",1,1,3.252899169921875,3.451766967773437,"(-36.16101837158203, -20.80122184753418, 682.1500244140625)","(22.0776424407959, -22.143596649169922, 678.8493041992188)","(16.889488220214844, 137.81471252441406, 39.518672943115234)","(35.86410903930664, 144.18386840820312, 41.83687973022461)",POINT (0.5753342509269714 0.3258567750453949),,,,,,,,,,,1,
0,17,11,167302136783,2716518616,1,1,"(0.5557663440704346, 0.3403000831604004)","(0.6045460104942322, 0.3089621961116791)",1,1,3.2481689453125,3.4583892822265625,"(-35.9715576171875, -20.807514190673828, 682.119140625)","(22.271028518676758, -22.15746307373047, 678.9518432617188)","(19.595809936523438, 138.3536834716797, 39.71487808227539)","(36.499725341796875, 144.09388732910156, 41.80411911010742)",POINT (0.5801561772823334 0.3246311396360397),,,,,,,,,,,1,
0,17,11,167302153454,2716535286,1,1,"(0.5518987774848938, 0.35851389169692993)","(0.6077962517738342, 0.30497685074806213)",1,1,3.2718505859375,3.47467041015625,"(-35.906982421875, -20.822872161865234, 682.320068359375)","(22.337650299072266, -22.180255889892578, 678.8966064453125)","(18.255542755126953, 135.01744079589844, 38.500545501708984)","(37.626068115234375, 144.82386779785156, 42.06982421875)",POINT (0.579847514629364 0.331745371222496),,,,,,,,,,,1,
0,17,11,167302170122,2716551954,1,1,"(0.5524175763130188, 0.3708054721355438)","(0.6048322319984436, 0.295682817697525)",1,1,3.281005859375,3.4631805419921875,"(-35.81871795654297, -20.821651458740234, 682.1619262695312)","(22.423614501953125, -22.219310760498047, 678.77587890625)","(18.43534278869629, 132.76597595214844, 37.68109893798828)","(36.59892272949219, 146.5262908935547, 42.689422607421875)",POINT (0.5786249041557312 0.3332441449165344),,,,,,,,,,,1,
0,17,11,167302186789,2716568620,1,1,"(0.5524575710296631, 0.3461613357067108)","(0.6032269597053528, 0.29630130529403687)",1,1,3.271697998046875,3.468368530273437,"(-35.70933532714844, -20.82608413696289, 682.2387084960938)","(22.512710571289062, -22.233617782592773, 678.9734497070312)","(18.449182510375977, 137.28005981445312, 39.324092864990234)","(36.042640686035156, 146.41299438476562, 42.64821243286133)",POINT (0.5778422653675079 0.3212313205003738),,,,,,,,,,,1,
0,17,11,167302203456,2716585287,1,1,"(0.5575130581855774, 0.3511802852153778)","(0.5987794399261475, 0.30189573764801025)",1,1,3.2895050048828125,3.4984130859375,"(-35.662864685058594, -20.826248168945312, 682.359619140625)","(22.590904235839844, -22.2496337890625, 678.9811401367188)","(20.201095581054688, 136.36074829101562, 38.98949432373047)","(34.50143051147461, 145.38824462890625, 42.275203704833984)",POINT (0.5781462490558624 0.326538011431694),,,,,,,,,,,1,
