,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,30,22,1986816537,13870550659,1,1,"(0.5122710466384888, 0.6054404377937317)","(0.5081554651260376, 0.6004604697227478)",1,1,3.3244781494140625,3.0195770263671875,"(-69.76823425292969, -64.50337982177734, 660.4547729492188)","(-6.176128387451172, -63.143470764160156, 660.1700439453125)","(2.620297431945801, 89.57665252685547, 21.9614200592041)","(1.1982667446136475, 90.48619079589844, 22.292499542236328)",POINT (0.5102132558822632 0.6029504537582397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,22,1986833213,13870567335,1,1,"(0.5135431289672852, 0.5976367592811584)","(0.5030419826507568, 0.5931509137153625)",1,1,3.314422607421875,3.011962890625,"(-69.68740844726562, -64.4544677734375, 660.2884521484375)","(-6.1082940101623535, -63.14379119873047, 660.123779296875)","(3.059846878051758, 91.00189971923828, 22.480167388916016)","(-0.5685784220695496, 91.8211669921875, 22.778427124023438)",POINT (0.508292555809021 0.5953938364982605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,22,1986849880,13870584001,1,1,"(0.5180118680000305, 0.613559365272522)","(0.5070125460624695, 0.5930521488189697)",1,1,3.335479736328125,3.006988525390625,"(-69.60527801513672, -64.42961883544922, 660.0714111328125)","(-6.011481285095215, -63.17118835449219, 660.016845703125)","(4.603903293609619, 88.0938491821289, 21.421741485595703)","(0.8033503890037537, 91.83921813964844, 22.784944534301758)",POINT (0.51251220703125 0.6033057570457458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,22,1986866538,13870600659,1,1,"(0.5167524814605713, 0.6119133234024048)","(0.5121039152145386, 0.5993046760559082)",1,1,3.3464813232421875,3.030181884765625,"(-69.54889678955078, -64.41905212402344, 660.0965576171875)","(-5.935739517211914, -63.19708251953125, 660.0303344726562)","(4.168757915496826, 88.39446258544922, 21.531185150146484)","(2.562546730041504, 90.6972885131836, 22.369312286376953)",POINT (0.5144281983375549 0.6056089997291565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,22,1986883206,13870617326,1,1,"(0.5154174566268921, 0.6126951575279236)","(0.5214986801147461, 0.57855623960495)",1,1,3.334075927734375,2.9825592041015625,"(-69.46875, -64.40888214111328, 660.0633544921875)","(-5.845205307006836, -63.205162048339844, 659.8157958984375)","(3.707472085952759, 88.2516860961914, 21.47921371459961)","(5.808685302734375, 94.4866943359375, 23.748546600341797)",POINT (0.5184580683708191 0.5956256985664368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,22,1986899876,13870633996,1,1,"(0.5054308176040649, 0.5931495428085327)","(0.5126566886901855, 0.5737704038619995)",1,1,3.3101043701171875,2.97027587890625,"(-69.38130187988281, -64.38429260253906, 659.9598388671875)","(-5.757585525512695, -63.21075439453125, 659.672607421875)","(0.2568325102329254, 91.8214340209961, 22.77848243713379)","(2.753544807434082, 95.36077117919922, 24.066699981689453)",POINT (0.5090437531471252 0.5834599733352661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,22,1986916544,13870650663,1,1,"(0.5175548791885376, 0.6021559238433838)","(0.5109413862228394, 0.5836983919143677)",1,1,3.3414764404296875,3.0214385986328125,"(-69.316650390625, -64.35751342773438, 659.8131713867188)","(-5.680141448974609, -63.21379852294922, 659.6508178710938)","(4.446006774902344, 90.17652893066406, 22.179767608642578)","(2.160861015319824, 93.54756164550781, 23.406719207763672)",POINT (0.5142481327056885 0.5929271578788757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,22,1986933211,13870667330,1,1,"(0.521522045135498, 0.595716655254364)","(0.5109994411468506, 0.5920163989067078)",1,1,3.3358612060546875,3.021469116210937,"(-69.23455810546875, -64.32046508789062, 659.7578125)","(-5.583239555358887, -63.209014892578125, 659.6043090820312)","(5.816753387451172, 91.35256958007812, 22.607837677001953)","(2.1809370517730713, 92.02837371826172, 22.85381507873535)",POINT (0.5162607431411743 0.5938665270805359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,22,1986949877,13870683996,1,1,"(0.5137607455253601, 0.6065934896469116)","(0.5119280219078064, 0.5972697734832764)",1,1,3.33221435546875,3.0223541259765625,"(-69.13695526123047, -64.29686737060547, 659.6188354492188)","(-5.516604900360107, -63.219482421875, 659.521240234375)","(3.1350362300872803, 89.36605834960938, 21.884851455688477)","(2.501782178878784, 91.06891632080078, 22.504579544067383)",POINT (0.5128443837165833 0.601931631565094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,22,1986966545,13870700663,1,1,"(0.5130343437194824, 0.5763629078865051)","(0.49973246455192566, 0.5827855467796326)",1,1,3.300628662109375,2.9839019775390625,"(-69.07706451416016, -64.27218627929688, 659.521484375)","(-5.420208930969238, -63.208335876464844, 659.2830810546875)","(2.8840436935424805, 94.88728332519531, 23.89436912536621)","(-1.712106704711914, 93.71429443359375, 23.467391967773438)",POINT (0.506383404135704 0.5795742273330688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
