,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,12,26,333891008802,4558129093,1,1,"(0.601176917552948, 0.2500520944595337)","(0.6130162477493286, 0.25958526134490967)",1,1,2.8641357421875,2.807464599609375,"(-71.71151733398438, 10.505870819091797, 646.4628295898438)","(-6.58659553527832, 8.376712799072266, 655.097900390625)","(35.332218170166016, 154.884521484375, 45.73158645629883)","(39.43498229980469, 153.13833618164062, 45.09601593017578)",POINT (0.6070965826511383 0.2548186779022217),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891025469,4558145760,1,1,"(0.6000397205352783, 0.20827975869178772)","(0.6175665855407715, 0.29341113567352295)",1,1,2.79547119140625,2.8463897705078125,"(-71.77403259277344, 10.559769630432129, 646.3775634765625)","(-6.657857894897461, 8.47048568725586, 655.440673828125)","(34.93816375732422, 162.53602600097656, 48.5164680480957)","(41.01185607910156, 146.94239807128906, 42.84086990356445)",POINT (0.6088031530380249 0.2508454471826553),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891042136,4558162426,1,1,"(0.6011730432510376, 0.25574442744255066)","(0.6140244603157043, 0.2923153340816498)",1,1,2.895172119140625,2.85772705078125,"(-71.82612609863281, 10.60114860534668, 646.2826538085938)","(-6.730664253234863, 8.549376487731934, 655.544677734375)","(35.330902099609375, 153.84185791015625, 45.352108001708984)","(39.784366607666016, 147.14309692382812, 42.9139518737793)",POINT (0.607598751783371 0.2740298807621002),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891058807,4558179097,1,1,"(0.5986132025718689, 0.22759664058685303)","(0.6139092445373535, 0.25268635153770447)",1,1,2.842193603515625,2.796630859375,"(-71.91946411132812, 10.689647674560547, 646.4622802734375)","(-6.7860260009765625, 8.593509674072266, 655.2589721679688)","(34.44379806518555, 158.99771118164062, 47.22866439819336)","(39.74443817138672, 154.40199279785156, 45.55596160888672)",POINT (0.6062612235546112 0.2401414960622788),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891075477,4558195766,1,1,"(0.5987227559089661, 0.2042524665594101)","(0.615929901599884, 0.2756914794445038)",1,1,2.772247314453125,2.81378173828125,"(-72.00038146972656, 10.76101303100586, 646.4200439453125)","(-6.855749130249023, 8.698307037353516, 655.3172607421875)","(34.481788635253906, 163.27369689941406, 48.784976959228516)","(40.44468688964844, 150.18812561035156, 44.022212982177734)",POINT (0.607326328754425 0.2399719730019569),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891092143,4558212432,1,1,"(0.6013231873512268, 0.17242789268493652)","(0.6190738677978516, 0.24805289506912231)",1,1,2.7462615966796875,2.777099609375,"(-72.05259704589844, 10.775161743164062, 646.326171875)","(-6.931138515472412, 8.746984481811523, 655.5400390625)","(35.382904052734375, 169.10305786132812, 50.90668487548828)","(41.53416442871094, 155.25070190429688, 45.86490249633789)",POINT (0.6101985275745392 0.2102403938770294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,26,333891108811,4558229099,1,1,"(0.595527708530426, 0.29873764514923096)","(0.6150274276733398, 0.3043930232524872)",1,1,2.9766998291015625,2.866317749023437,"(-72.159423828125, 10.789958953857422, 646.704345703125)","(-7.012266159057617, 8.766777038574219, 655.0625)","(33.374568939208984, 145.96673583984375, 42.48577117919922)","(40.131927490234375, 144.9308319091797, 42.1087646484375)",POINT (0.6052775681018829 0.3015653342008591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891125478,4558245766,1,1,"(0.603374183177948, 0.28510305285453796)","(0.6062172651290894, 0.24475722014904022)",1,1,2.923797607421875,2.791961669921875,"(-72.21133422851562, 10.780450820922852, 646.479248046875)","(-7.055308818817139, 8.760429382324219, 655.2518310546875)","(36.0936393737793, 148.4641876220703, 43.394798278808594)","(37.07891082763672, 155.85440063476562, 46.084556579589844)",POINT (0.6047957241535187 0.2649301365017891),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891142145,4558262432,1,1,"(0.5738593339920044, 0.2733967900276184)","(0.6096333861351013, 0.2830454409122467)",1,1,2.901580810546875,2.8372344970703125,"(-72.35395812988281, 10.749423027038574, 646.576904296875)","(-7.21730899810791, 8.767909049987793, 655.2477416992188)","(25.86567497253418, 150.6084442138672, 44.175201416015625)","(38.2626953125, 148.84109497070312, 43.53193283081055)",POINT (0.5917463600635529 0.2782211154699326),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891158812,4558279099,1,1,"(0.45189639925956726, 0.28862571716308594)","(0.48197922110557556, 0.3303183615207672)",1,1,2.966827392578125,2.906341552734375,"(-72.75254821777344, 10.653719902038574, 646.675048828125)","(-7.600663185119629, 8.733898162841797, 655.5949096679688)","(-16.398941040039062, 147.81893920898438, 43.15993881225586)","(-5.974128246307373, 140.1820526123047, 40.380340576171875)",POINT (0.4669378101825714 0.3094720393419266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891175483,4558295769,1,1,"(0.46469593048095703, 0.2729165852069855)","(0.4770936965942383, 0.33966559171676636)",1,1,2.9147186279296875,2.9518585205078125,"(-72.87905883789062, 10.605178833007812, 646.932373046875)","(-7.714097023010254, 8.715113639831543, 655.3555908203125)","(-11.963430404663086, 150.6964111328125, 44.20722198486328)","(-7.667147159576416, 138.46990966796875, 39.75716781616211)",POINT (0.4708948135375977 0.3062910884618759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891192149,4558312435,1,1,"(0.4617716073989868, 0.3143245279788971)","(0.4696559011936188, 0.321770578622818)",1,1,2.9401397705078125,2.9044342041015625,"(-72.87936401367188, 10.5787353515625, 646.7900390625)","(-7.740202903747559, 8.642782211303711, 655.3428955078125)","(-12.97680950164795, 143.1116485595703, 41.4466438293457)","(-10.244613647460938, 141.7477569580078, 40.9502067565918)",POINT (0.4657137542963028 0.3180475533008575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891208817,4558329102,1,1,"(0.4576129615306854, 0.279774010181427)","(0.4857065975666046, 0.28305307030677795)",1,1,2.89947509765625,2.8623809814453125,"(-72.90666961669922, 10.54185676574707, 646.6297607421875)","(-7.787680625915527, 8.598189353942871, 655.6616821289062)","(-14.417935371398926, 149.44032287597656, 43.75002670288086)","(-4.682464122772217, 148.83969116210938, 43.53146743774414)",POINT (0.471659779548645 0.2814135402441025),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891225483,4558345768,1,1,"(0.4659019708633423, 0.32795411348342896)","(0.4738812744617462, 0.2777658998966217)",1,1,2.9755401611328125,2.8408203125,"(-72.92962646484375, 10.506572723388672, 646.6597900390625)","(-7.814842224121094, 8.589228630065918, 655.9220581054688)","(-11.545480728149414, 140.6151123046875, 40.53794479370117)","(-8.780357360839844, 149.8081512451172, 43.8839225769043)",POINT (0.4698916226625442 0.3028600066900253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891242152,4558362435,1,1,"(0.4605575501918793, 0.29688143730163574)","(0.4736582934856415, 0.28231874108314514)",1,1,2.948516845703125,2.8690948486328125,"(-72.95347595214844, 10.445512771606445, 646.6655883789062)","(-7.83351469039917, 8.56584358215332, 655.7199096679688)","(-13.397526741027832, 146.30673217773438, 42.60953140258789)","(-8.857633590698242, 148.97421264648438, 43.58041763305664)",POINT (0.4671079218387604 0.2896000891923904),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891258817,4558379100,1,1,"(0.46472829580307007, 0.2969536781311035)","(0.47554251551628113, 0.3286036252975464)",1,1,2.9633331298828125,2.89080810546875,"(-72.986328125, 10.422515869140625, 646.717529296875)","(-7.852770805358887, 8.548565864562988, 655.41064453125)","(-11.952216148376465, 146.2935028076172, 42.60471725463867)","(-8.204687118530273, 140.4961395263672, 40.4946403503418)",POINT (0.4701354056596756 0.312778651714325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891292153,4558412435,1,1,"(0.464435338973999, 0.2872326374053955)","(0.4755220115184784, 0.2964373826980591)",1,1,2.9442901611328125,2.836029052734375,"(-73.03999328613281, 10.396596908569336, 646.788818359375)","(-7.890281677246094, 8.515377044677734, 655.113525390625)","(-12.053719520568848, 148.07411193847656, 43.252811431884766)","(-8.211787223815918, 146.3880615234375, 42.63915252685547)",POINT (0.4699786752462387 0.2918350100517273),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891308826,4558429107,1,1,"(0.4614989459514618, 0.28767549991607666)","(0.4763660430908203, 0.3091139793395996)",1,1,2.962005615234375,2.861785888671875,"(-73.07366180419922, 10.390174865722656, 646.8648681640625)","(-7.907113552093506, 8.516731262207031, 655.16064453125)","(-13.07129192352295, 147.99301147460938, 43.22325897216797)","(-7.919304370880127, 144.06607055664062, 41.79402542114258)",POINT (0.468932494521141 0.2983947396278381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891325492,4558445773,1,1,"(0.459058552980423, 0.2806522250175476)","(0.4721999764442444, 0.33370497822761536)",1,1,2.927154541015625,2.899627685546875,"(-73.09228515625, 10.389022827148438, 646.8726196289062)","(-7.914544105529785, 8.521854400634766, 655.1959228515625)","(-13.916984558105469, 149.27944946289062, 43.69151306152344)","(-9.36299991607666, 139.5617218017578, 40.15450668334961)",POINT (0.4656292647123337 0.3071786016225815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891342160,4558462440,1,1,"(0.4608830511569977, 0.28957465291023254)","(0.48085811734199524, 0.3085140585899353)",1,1,2.9398651123046875,2.87884521484375,"(-73.09291076660156, 10.387859344482422, 646.7774658203125)","(-7.917962074279785, 8.527872085571289, 655.207275390625)","(-13.28472900390625, 147.6451416015625, 43.09666442871094)","(-6.362651824951172, 144.17596435546875, 41.83399963378906)",POINT (0.4708705842494965 0.2990443557500839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891358827,4558479107,1,1,"(0.4602539837360382, 0.2842496633529663)","(0.4682692587375641, 0.3383243680000305)",1,1,2.92218017578125,2.9273834228515625,"(-73.09336853027344, 10.38922119140625, 646.741943359375)","(-7.9156107902526855, 8.533160209655762, 655.1715087890625)","(-13.502725601196289, 148.62051391601562, 43.45166778564453)","(-10.72514533996582, 138.71559143066406, 39.846553802490234)",POINT (0.4642616212368012 0.3112870156764984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891375494,4558495773,1,1,"(0.46746301651000977, 0.2654010057449341)","(0.4686259329319, 0.32581835985183716)",1,1,2.893829345703125,2.8994293212890625,"(-73.09318542480469, 10.404792785644531, 646.7175903320312)","(-7.907025337219238, 8.538640022277832, 655.076416015625)","(-11.004534721374512, 152.07302856445312, 44.70832443237305)","(-10.601537704467773, 141.00631713867188, 40.68033218383789)",POINT (0.4680444747209549 0.2956096827983856),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891392161,4558512440,1,1,"(0.4639377295970917, 0.27051404118537903)","(0.4708929657936096, 0.31063637137413025)",1,1,2.908554077148437,2.9021453857421875,"(-73.0728988647461, 10.422633171081543, 646.6621704101562)","(-7.89005708694458, 8.552611351013184, 655.0291748046875)","(-12.226171493530273, 151.13648986816406, 44.36737823486328)","(-9.815922737121582, 143.7872314453125, 41.69249725341797)",POINT (0.4674153476953506 0.2905752062797546),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891408829,4558529107,1,1,"(0.46535348892211914, 0.25800201296806335)","(0.47268790006637573, 0.3170577883720398)",1,1,2.85723876953125,2.8890533447265625,"(-73.04478454589844, 10.452535629272461, 646.59716796875)","(-7.876636505126953, 8.570609092712402, 655.2315673828125)","(-11.735548973083496, 153.4283447265625, 45.2015495300293)","(-9.1939115524292, 142.61102294921875, 41.26436996459961)",POINT (0.4690206944942474 0.2875299006700516),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891425495,4558545773,1,1,"(0.4581938683986664, 0.29775679111480713)","(0.48351308703422546, 0.3065647482872009)",1,1,2.9258270263671875,2.89599609375,"(-73.01360321044922, 10.49350357055664, 646.54541015625)","(-7.860684394836426, 8.597944259643555, 655.4937744140625)","(-14.216634750366211, 146.14639282226562, 42.55118179321289)","(-5.442601203918457, 144.5330352783203, 41.963966369628906)",POINT (0.4708534777164459 0.302160769701004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891442168,4558562445,1,1,"(0.4672541618347168, 0.32464835047721863)","(0.4789944887161255, 0.32960912585258484)",1,1,2.98419189453125,2.8890533447265625,"(-72.9541015625, 10.516611099243164, 646.3936767578125)","(-7.807109832763672, 8.610462188720703, 655.412353515625)","(-11.076913833618164, 141.22064208984375, 40.758323669433594)","(-7.008449554443359, 140.31195068359375, 40.4276237487793)",POINT (0.4731243252754211 0.3271287381649017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891458835,4558579112,1,1,"(0.4673967957496643, 0.33238354325294495)","(0.46884921193122864, 0.2873948812484741)",1,1,2.96783447265625,2.843856811523437,"(-72.90330505371094, 10.536163330078125, 646.2872924804688)","(-7.739377975463867, 8.600805282592773, 654.88037109375)","(-11.027480125427246, 139.80377197265625, 40.242637634277344)","(-10.524162292480469, 148.04441833496094, 43.24195861816406)",POINT (0.4681230038404465 0.3098892122507095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,26,333891475502,4558595778,1,1,"(0.4646645784378052, 0.3064543902873993)","(0.46784690022468567, 0.2711143493652344)",1,1,2.920867919921875,2.8195953369140625,"(-72.8709716796875, 10.540176391601562, 646.2234497070312)","(-7.691379547119141, 8.595354080200195, 654.7515869140625)","(-11.974283218383789, 144.55323791503906, 41.971282958984375)","(-10.871492385864258, 151.0265350341797, 44.327392578125)",POINT (0.4662557393312454 0.2887843698263168),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891492169,4558612445,1,1,"(0.4668647050857544, 0.2635003328323364)","(0.4719538390636444, 0.31986838579177856)",1,1,2.871826171875,2.9263153076171875,"(-72.84213256835938, 10.540931701660156, 646.218017578125)","(-7.6692352294921875, 8.593015670776367, 654.977294921875)","(-11.211869239807129, 152.42117309570312, 44.83504104614258)","(-9.448290824890137, 142.09619140625, 41.076995849609375)",POINT (0.4694092720746994 0.2916843593120575),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,26,333891508837,4558629112,1,1,"(0.45817434787750244, 0.18826596438884735)","(0.4760165810585022, 0.16274048388004303)",1,1,2.7315216064453125,2.667953491210937,"(-72.82438659667969, 10.544868469238281, 646.2338256835938)","(-7.657801628112793, 8.60679817199707, 655.131591796875)","(-14.223392486572266, 166.20196533203125, 49.850799560546875)","(-8.0404052734375, 170.87750244140625, 51.55255126953125)",POINT (0.4670954644680023 0.1755032241344452),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,12,26,333891525503,4558645778,1,1,"(0.4302669167518616, 0.15433235466480255)","(0.4342617094516754, 0.22748687863349915)",1,1,2.863510131835937,2.9150848388671875,"(-72.83427429199219, 10.599491119384766, 646.1484375)","(-7.730261325836182, 8.74125862121582, 655.0697021484375)","(-23.894336700439453, 172.41761779785156, 52.11311721801758)","(-22.509998321533203, 159.01783752441406, 47.2359504699707)",POINT (0.4322643131017685 0.1909096166491508),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
