,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,28,28,7450564805,7668989377,1,1,"(0.46520429849624634, 0.40477749705314636)","(0.4744206666946411, 0.338281512260437)",1,1,3.741485595703125,3.5012969970703125,"(-59.17420196533203, 30.887083053588867, 536.76416015625)","(5.314856052398682, 28.51129150390625, 536.7534790039062)","(-11.787261962890625, 126.54327392578125, 35.41621017456055)","(-8.5934476852417, 138.72341918945312, 39.84944534301758)",POINT (0.4698124825954437 0.3715295046567917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,28,7450581472,7669006043,1,1,"(0.4645916223526001, 0.41048064827919006)","(0.4845206141471863, 0.3554054796695709)",1,1,3.740249633789064,3.494003295898437,"(-59.075294494628906, 31.00393295288086, 537.1558837890625)","(5.397221565246582, 28.565631866455078, 536.8484497070312)","(-11.999578475952148, 125.49862670898438, 35.03597640991211)","(-5.09343957901001, 135.58680725097656, 38.70779037475586)",POINT (0.4745561182498932 0.3829430639743805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,28,7450598140,7669022711,1,1,"(0.46238622069358826, 0.4065607786178589)","(0.4835326373577118, 0.34950828552246094)",1,1,3.7366790771484375,3.4875640869140625,"(-58.979278564453125, 31.09856414794922, 537.567626953125)","(5.499035835266113, 28.656463623046875, 537.19775390625)","(-12.76382064819336, 126.21662139892578, 35.297340393066406)","(-5.435827732086182, 136.66702270507812, 39.10091781616211)",POINT (0.47295942902565 0.3780345320701599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,28,7450614808,7669039378,1,1,"(0.4688357710838318, 0.4074613153934479)","(0.4774017035961151, 0.33277153968811035)",1,1,3.7257080078125,3.4892120361328125,"(-58.87867736816406, 31.23078155517578, 537.681396484375)","(5.597936630249023, 28.738216400146484, 537.6444091796875)","(-10.52881908416748, 126.05168151855469, 35.237274169921875)","(-7.560408592224121, 139.7327117919922, 40.21673583984375)",POINT (0.4731187373399734 0.3701164275407791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,28,7450631476,7669056046,1,1,"(0.4737716019153595, 0.41347333788871765)","(0.48654791712760925, 0.3427315354347229)",1,1,3.7303466796875,3.463104248046875,"(-58.801448822021484, 31.36573028564453, 537.95751953125)","(5.6679840087890625, 28.842910766601562, 537.7394409179688)","(-8.818368911743164, 124.950439453125, 34.83650207519531)","(-4.3909101486206055, 137.90830993652344, 39.55274963378906)",POINT (0.4801597595214844 0.3781024366617203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,28,7450648144,7669072713,1,1,"(0.4650406539440155, 0.4056567847728729)","(0.48341265320777893, 0.3375142514705658)",1,1,3.71929931640625,3.479034423828125,"(-58.737770080566406, 31.50863265991211, 538.3626708984375)","(5.73915958404541, 28.94269561767578, 538.1227416992188)","(-11.84395694732666, 126.3822250366211, 35.357574462890625)","(-5.4773969650268555, 138.8639678955078, 39.90060043334961)",POINT (0.4742266535758972 0.3715855181217194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,28,7450664808,7669089377,1,1,"(0.46998241543769836, 0.4075213074684143)","(0.48665037751197815, 0.32590675354003906)",1,1,3.7343597412109375,3.45233154296875,"(-58.70069122314453, 31.76811408996582, 538.4661865234375)","(5.745222091674805, 29.1645565032959, 538.2835083007812)","(-10.131464958190918, 126.04068756103516, 35.233280181884766)","(-4.355411052703857, 140.99014282226562, 40.67440414428711)",POINT (0.4783163964748383 0.3667140305042267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,28,7450681476,7669106044,1,1,"(0.45465990900993347, 0.2819395661354065)","(0.468634694814682, 0.2258359044790268)",1,1,3.729034423828125,3.503387451171875,"(-58.679237365722656, 32.22168731689453, 538.8462524414062)","(5.672915458679199, 29.5745792388916, 538.7338256835938)","(-15.441262245178223, 149.0436553955078, 43.60569381713867)","(-10.598501205444336, 159.3202362060547, 47.34605407714844)",POINT (0.4616473019123077 0.2538877353072166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,28,7450698143,7669122711,1,1,"(0.44718268513679504, 0.21655268967151642)","(0.4767344892024994, 0.16296464204788208)",1,1,3.714797973632813,3.484588623046875,"(-58.676300048828125, 32.519325256347656, 539.0753173828125)","(5.611293315887451, 29.848899841308594, 538.5570068359375)","(-18.03241539001465, 161.02064514160156, 47.9649772644043)","(-7.791633129119873, 170.83644104003906, 51.537620544433594)",POINT (0.4619585871696472 0.1897586658596992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,28,7450714815,7669139382,1,1,"(0.4492184519767761, 0.2097124457359314)","(0.47156262397766113, 0.146959125995636)",1,1,3.7245941162109375,3.473968505859375,"(-58.72687530517578, 32.65650177001953, 539.3453979492188)","(5.631265640258789, 29.994407653808594, 538.8466796875)","(-17.326940536499023, 162.27359008789062, 48.420982360839844)","(-9.58386516571045, 173.76820373535156, 52.60466003417969)",POINT (0.4603905379772186 0.1783357858657837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
