,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,14,16,234657076762,1289894566,1,1,"(0.4422948360443115, 0.29942581057548523)","(0.41838717460632324, 0.29343557357788086)",1,1,3.3494873046875,3.9215240478515625,"(-1.8957220315933228, 32.895259857177734, 614.8953247070312)","(62.757545471191406, 27.118244171142578, 612.2783203125)","(-19.188114166259766, 151.16818237304688, 44.37895965576172)","(-27.51359748840332, 152.2707977294922, 44.78028869628906)",POINT (0.4303410053253174 0.296430692076683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,16,234657093430,1289911233,1,1,"(0.43973010778427124, 0.318115770816803)","(0.418171226978302, 0.28436991572380066)",1,1,3.3538818359375,3.904373168945313,"(-1.8684637546539307, 32.922306060791016, 614.9169921875)","(62.807579040527344, 27.145200729370117, 612.2476806640625)","(-20.08123016357422, 147.7279052734375, 43.1268310546875)","(-27.58880043029785, 153.9394989013672, 45.387638092041016)",POINT (0.4289506673812866 0.3012428432703018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,16,234657110097,1289927900,1,1,"(0.4433196485042572, 0.2980228364467621)","(0.4098736047744751, 0.2950267791748047)",1,1,3.3556365966796875,3.9023284912109375,"(-1.8572791814804077, 32.94525909423828, 614.9479370117188)","(62.83274459838867, 27.163671493530273, 612.2330322265625)","(-18.831228256225586, 151.42642211914062, 44.472957611083984)","(-30.478321075439453, 151.97789001464844, 44.67368698120117)",POINT (0.4265966266393662 0.2965248078107834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,16,234657126764,1289944566,1,1,"(0.43827754259109497, 0.29750996828079224)","(0.4133792221546173, 0.28767910599708557)",1,1,3.362335205078125,3.913116455078125,"(-1.8567607402801514, 32.97911071777344, 614.9583740234375)","(62.84685134887695, 27.199851989746094, 612.2615966796875)","(-20.587060928344727, 151.52081298828125, 44.50732421875)","(-29.257545471191406, 153.3303985595703, 45.165916442871094)",POINT (0.4258283823728561 0.2925945371389389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657143431,1289961233,1,1,"(0.4410095512866974, 0.31510084867477417)","(0.4224853515625, 0.2818537652492523)",1,1,3.3582916259765625,3.907241821289064,"(-1.8484174013137817, 32.994384765625, 614.9794311523438)","(62.857177734375, 27.21250343322754, 612.20703125)","(-19.63569450378418, 148.2828826904297, 43.32881546020508)","(-26.086463928222656, 154.40264892578125, 45.55620574951172)",POINT (0.4317474514245987 0.2984773069620132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,16,234657160099,1289977900,1,1,"(0.4379470646381378, 0.30809539556503296)","(0.4156564176082611, 0.2760734558105469)",1,1,3.3597412109375,3.909011840820313,"(-1.8478870391845703, 33.02410888671875, 614.9689331054688)","(62.86288070678711, 27.251758575439453, 612.2271728515625)","(-20.7021484375, 149.57237243652344, 43.798133850097656)","(-28.464548110961914, 155.4666290283203, 45.943450927734375)",POINT (0.4268017411231995 0.2920844256877899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657176766,1289994567,1,1,"(0.4369562864303589, 0.29603949189186096)","(0.4128836691379547, 0.2924177348613739)",1,1,3.34796142578125,3.911422729492188,"(-1.8775341510772705, 33.043434143066406, 614.9478759765625)","(62.84265899658203, 27.278242111206055, 612.2734375)","(-21.04717254638672, 151.79150390625, 44.605804443359375)","(-29.430118560791016, 152.45814514160156, 44.84847640991211)",POINT (0.4249199777841568 0.2942286133766174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657193433,1290011233,1,1,"(0.4411139488220215, 0.28660470247268677)","(0.41273337602615356, 0.30049383640289307)",1,1,3.3494415283203125,3.930435180664064,"(-1.9012324810028076, 33.05710220336914, 614.9266357421875)","(62.8276481628418, 27.314529418945312, 612.3815307617188)","(-19.59933090209961, 153.52813720703125, 45.2379264831543)","(-29.482444763183594, 150.97158813476562, 44.30739974975586)",POINT (0.4269236624240875 0.2935492694377899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657210104,1290027904,1,1,"(0.44390374422073364, 0.30687111616134644)","(0.4116821587085724, 0.29316672682762146)",1,1,3.3656158447265625,3.913864135742188,"(-1.9377638101577759, 33.0650520324707, 614.9786376953125)","(62.80708312988281, 27.343854904174805, 612.5230712890625)","(-18.62783432006836, 149.7977294921875, 43.88017654418945)","(-29.848527908325195, 152.32029724121094, 44.798274993896484)",POINT (0.427792951464653 0.300018921494484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,16,234657226771,1290044570,1,1,"(0.4462922513484955, 0.30144578218460083)","(0.40168172121047974, 0.2895532548427582)",1,1,3.3519744873046875,3.9188385009765625,"(-1.9936844110488892, 33.06886291503906, 614.9990234375)","(62.73552703857422, 27.350669860839844, 612.3463745117188)","(-17.79605484008789, 150.79637145996094, 44.24360275268555)","(-33.331024169921875, 152.9853973388672, 45.040374755859375)",POINT (0.4239869862794876 0.2954995185136795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657243438,1290061237,1,1,"(0.4388127624988556, 0.29704126715660095)","(0.41658318042755127, 0.29444772005081177)",1,1,3.3430633544921875,3.912200927734375,"(-2.048145294189453, 33.047271728515625, 615.0087890625)","(62.673988342285156, 27.350765228271484, 612.2845458984375)","(-20.40067481994629, 151.6071014404297, 44.53868865966797)","(-28.14180564880371, 152.08447265625, 44.712501525878906)",POINT (0.4276979714632034 0.2957444936037064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657260106,1290077904,1,1,"(0.4398348033428192, 0.2898509204387665)","(0.4152970314025879, 0.2843630313873291)",1,1,3.347747802734375,3.8935546875,"(-2.117771863937378, 33.02751922607422, 614.9769287109375)","(62.62937927246094, 27.364103317260742, 612.4619140625)","(-20.044771194458008, 152.9306182861328, 45.02042007446289)","(-28.58969497680664, 153.94076538085938, 45.38811111450195)",POINT (0.4275659173727036 0.2871069759130478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657276772,1290094570,1,1,"(0.43602022528648376, 0.30184876918792725)","(0.41889041662216187, 0.2877167761325836)",1,1,3.349578857421875,3.907394409179688,"(-2.194136142730713, 33.02006149291992, 615.059326171875)","(62.53611755371094, 27.364051818847656, 612.373779296875)","(-21.37314796447754, 150.72218322753906, 44.21662521362305)","(-27.338342666625977, 153.3234405517578, 45.163394927978516)",POINT (0.4274553209543228 0.2947827726602554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,14,16,234657293439,1290111237,1,1,"(0.43479418754577637, 0.2881852388381958)","(0.4090067744255066, 0.28705549240112305)",1,1,3.3369598388671875,3.919448852539064,"(-2.276496171951294, 32.995933532714844, 615.0797119140625)","(62.456512451171875, 27.361709594726562, 612.3256225585938)","(-21.800085067749023, 153.23719787597656, 45.13202667236328)","(-30.780195236206055, 153.44517517089844, 45.20772933959961)",POINT (0.4219004809856415 0.2876203656196594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
