,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,59,28,336461090672,6122768277,1,1,"(0.607872724533081, 0.15618106722831726)","(0.5577129125595093, 0.16687990725040436)",1,1,2.6727447509765625,2.498291015625,"(-43.12099838256836, -34.023677825927734, 685.3927612304688)","(24.900915145874023, -35.44075393676758, 688.878662109375)","(35.653106689453125, 171.6279296875, 51.82571029663086)","(18.32161521911621, 169.67393493652344, 51.11448669433594)",POINT (0.5827928185462952 0.1615304872393608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461107340,6122784944,1,1,"(0.6200964450836182, 0.13647231459617615)","(0.5563145279884338, 0.13751940429210663)",1,1,2.6676788330078125,2.51251220703125,"(-43.304534912109375, -34.090755462646484, 685.761474609375)","(24.71741485595703, -35.517391204833984, 688.7359619140625)","(39.87670135498047, 175.22747802734375, 53.13581848144531)","(17.83843421936035, 175.03623962402344, 53.06621170043945)",POINT (0.588205486536026 0.1369958594441414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,28,336461124007,6122801611,1,1,"(0.6078688502311707, 0.13826406002044678)","(0.5725147128105164, 0.15000410377979279)",1,1,2.6549224853515625,2.522796630859375,"(-43.477561950683594, -34.154632568359375, 685.685791015625)","(24.523221969604492, -35.58830261230469, 689.0919189453125)","(35.651756286621094, 174.9002227783203, 53.01675796508789)","(23.436023712158203, 172.75608825683594, 52.236270904541016)",POINT (0.5901917815208435 0.1441340819001198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461140675,6122818278,1,1,"(0.60968416929245, 0.13592451810836792)","(0.5654628276824951, 0.16950689256191254)",1,1,2.673492431640625,2.531463623046875,"(-43.73077392578125, -34.230037689208984, 686.1231689453125)","(24.281822204589844, -35.65479278564453, 689.397705078125)","(36.27899932861328, 175.32754516601562, 53.17217254638672)","(20.99940299987793, 169.1941375732422, 50.93989944458008)",POINT (0.5875734984874725 0.1527157053351402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461157344,6122834947,1,1,"(0.6222022175788879, 0.16971710324287415)","(0.5591875910758972, 0.16069871187210083)",1,1,2.676376342773437,2.5295867919921875,"(-44.00895309448242, -34.30036926269531, 686.4274291992188)","(24.0286808013916, -35.703277587890625, 689.599609375)","(40.60431671142578, 169.15579223632812, 50.92580032348633)","(18.831140518188477, 170.8028564453125, 51.52535629272461)",POINT (0.5906949043273926 0.1652079075574875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461174012,6122851614,1,1,"(0.6167946457862854, 0.1543181836605072)","(0.5590360164642334, 0.15015676617622375)",1,1,2.6700592041015625,2.52978515625,"(-44.26416778564453, -34.35881042480469, 686.57666015625)","(23.7568359375, -35.713645935058594, 689.6463623046875)","(38.73583221435547, 171.9681854248047, 51.94947052001953)","(18.778772354125977, 172.7281951904297, 52.22615051269531)",POINT (0.5879153311252594 0.1522374749183655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461190679,6122868280,1,1,"(0.6027259230613708, 0.1391235738992691)","(0.553625226020813, 0.15393492579460144)",1,1,2.661346435546875,2.5373687744140625,"(-44.5167236328125, -34.44832992553711, 686.9093017578125)","(23.51603126525879, -35.751869201660156, 690.1900024414062)","(33.874759674072266, 174.7432861328125, 52.959503173828125)","(16.909231185913086, 172.0381622314453, 51.974998474121094)",POINT (0.5781755745410919 0.1465292498469353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461207346,6122884947,1,1,"(0.6051952838897705, 0.14808139204978943)","(0.5531452894210815, 0.15668466687202454)",1,1,2.677947998046875,2.5528717041015625,"(-44.7529182434082, -34.50153350830078, 687.376708984375)","(23.29166030883789, -35.755767822265625, 690.389892578125)","(34.72797775268555, 173.10723876953125, 52.36409378051758)","(16.743391036987305, 171.5359649658203, 51.792198181152344)",POINT (0.579170286655426 0.152383029460907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461224014,6122901614,1,1,"(0.6148529648780823, 0.15100926160812378)","(0.5575225353240967, 0.169629767537117)",1,1,2.6759490966796875,2.54547119140625,"(-44.93775939941406, -34.53314971923828, 687.7456665039062)","(23.085784912109375, -35.75050354003906, 690.298828125)","(38.06494140625, 172.572509765625, 52.1694450378418)","(18.25582504272461, 169.17169189453125, 50.93174362182617)",POINT (0.5861877501010895 0.1603195145726204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461240672,6122918272,1,1,"(0.6016558408737183, 0.14239437878131866)","(0.5560721158981323, 0.15938085317611694)",1,1,2.675811767578125,2.549835205078125,"(-45.04255294799805, -34.53423309326172, 687.863525390625)","(22.97871971130371, -35.75764465332031, 690.9129028320312)","(33.5050048828125, 174.14590454101562, 52.74211883544922)","(17.754674911499023, 171.0435333251953, 51.61299514770508)",POINT (0.5788639783859253 0.1508876159787178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461257340,6122934939,1,1,"(0.6018944978713989, 0.1558455228805542)","(0.5543845891952515, 0.17208173871040344)",1,1,2.6990509033203125,2.55364990234375,"(-45.123634338378906, -34.52648162841797, 688.168701171875)","(22.91010284423828, -35.72996520996094, 691.02294921875)","(33.58745574951172, 171.68922424316406, 51.84797668457031)","(17.171588897705078, 168.72389221191406, 50.7686882019043)",POINT (0.5781395435333252 0.1639636307954788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461274006,6122951605,1,1,"(0.6143131852149963, 0.14060212671756744)","(0.5590478181838989, 0.16341854631900787)",1,1,2.71746826171875,2.56964111328125,"(-45.142539978027344, -34.496124267578125, 688.3768310546875)","(22.883174896240234, -35.7031135559082, 691.183837890625)","(37.87844467163086, 174.47323608398438, 52.86124801635742)","(18.782861709594727, 170.30612182617188, 51.34454345703125)",POINT (0.5866805016994476 0.1520103365182877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461290687,6122968285,1,1,"(0.6080230474472046, 0.15524201095104218)","(0.5530132055282593, 0.16090545058250427)",1,1,2.696533203125,2.5701141357421875,"(-45.11134338378906, -34.45741271972656, 688.7774658203125)","(22.90423011779785, -35.68072509765625, 691.3403930664062)","(35.705055236816406, 171.7994384765625, 51.88812255859375)","(16.6977596282959, 170.7650909423828, 51.51163864135742)",POINT (0.5805181264877319 0.1580737307667732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461307354,6122984952,1,1,"(0.6058399081230164, 0.17476308345794678)","(0.5499541163444519, 0.16604122519493103)",1,1,2.723983764648437,2.58624267578125,"(-45.024925231933594, -34.40847396850586, 688.841796875)","(22.99301528930664, -35.670753479003906, 691.7315673828125)","(34.95071029663086, 168.2342071533203, 50.590370178222656)","(15.64074420928955, 169.82711791992188, 51.17021560668945)",POINT (0.5778970122337341 0.1704021543264389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,28,336461324022,6123001619,1,1,"(0.6114500761032104, 0.16405966877937317)","(0.5590881109237671, 0.16157954931259155)",1,1,2.72857666015625,2.590850830078125,"(-44.950958251953125, -34.39684295654297, 689.4071044921875)","(23.08111000061035, -35.669960021972656, 692.0162963867188)","(36.88916778564453, 170.18902587890625, 51.30193328857422)","(18.796791076660156, 170.64198303222656, 51.46680450439453)",POINT (0.5852690935134888 0.1628196090459824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
