,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,50,7,1380250801,1514962138,1,1,"(0.6005127429962158, 0.6452560424804688)","(0.6183675527572632, 0.6079080700874329)",1,1,2.4758453369140625,2.499114990234375,"(-5.217766284942627, 8.111493110656738, 577.6947021484375)","(59.06505584716797, 11.945525169372559, 577.7919921875)","(33.11003494262695, 82.30488586425781, 19.314701080322266)","(39.27933120727539, 89.1259765625, 21.797422409057617)",POINT (0.6094401478767395 0.6265820562839508),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380267468,1514978804,1,1,"(0.6064761281013489, 0.646408200263977)","(0.6206420660018921, 0.6164902448654175)",1,1,2.45196533203125,2.5343170166015625,"(-5.211265563964844, 8.151577949523926, 577.6026611328125)","(59.08563232421875, 11.949668884277344, 577.863525390625)","(35.1705436706543, 82.09442138671875, 19.2381649017334)","(40.06523132324219, 87.55855560302734, 21.2269344329834)",POINT (0.6135590970516205 0.6314492225646973),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380284135,1514995471,1,1,"(0.6086426377296448, 0.6445189714431763)","(0.6104927659034729, 0.6331849694252014)",1,1,2.444183349609375,2.562042236328125,"(-5.202062606811523, 8.174924850463867, 577.6953125)","(59.09076690673828, 11.95175838470459, 577.8814697265625)","(35.919124603271484, 82.43949127197266, 19.363698959350586)","(36.558372497558594, 84.50950622558594, 20.11711311340332)",POINT (0.6095677018165588 0.6388519704341888),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380300803,1515012138,1,1,"(0.600942075252533, 0.662655234336853)","(0.608610212802887, 0.6123480200767517)",1,1,2.47674560546875,2.553192138671875,"(-5.211394309997559, 8.205146789550781, 577.7319946289062)","(59.07169723510742, 11.97254753112793, 577.790771484375)","(33.25838088989258, 79.12712097167969, 18.158170700073242)","(35.907920837402344, 88.3150863647461, 21.50228500366211)",POINT (0.60477614402771 0.6375016272068024),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380317469,1515028804,1,1,"(0.6048963069915771, 0.6518152356147766)","(0.6176038980484009, 0.6178430318832397)",1,1,2.4689483642578125,2.54388427734375,"(-5.227660655975342, 8.2125825881958, 577.6762084960938)","(59.06145477294922, 12.001205444335938, 577.8681030273438)","(34.624664306640625, 81.10691833496094, 18.878711700439453)","(39.015464782714844, 87.31148529052734, 21.137008666992188)",POINT (0.611250102519989 0.6348291337490082),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380334137,1515045471,1,1,"(0.6065210103988647, 0.6642098426818848)","(0.622860312461853, 0.6163805723190308)",1,1,2.4721221923828125,2.50994873046875,"(-5.246179103851318, 8.22391128540039, 577.6202392578125)","(59.036521911621094, 12.047324180603027, 577.7974243164062)","(35.18605041503906, 78.84320068359375, 18.054771423339844)","(40.83169174194336, 87.57860565185547, 21.234188079833984)",POINT (0.6146906614303589 0.6402952075004578),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380350805,1515062138,1,1,"(0.6095839738845825, 0.6664405465126038)","(0.6162627339363098, 0.6263526678085327)",1,1,2.453460693359375,2.5305938720703125,"(-5.276839256286621, 8.224586486816406, 577.5454711914062)","(58.990272521972656, 12.070152282714844, 577.6365356445312)","(36.24436569213867, 78.435791015625, 17.90651512145996)","(38.55207061767578, 85.7573013305664, 20.571353912353516)",POINT (0.6129233539104462 0.6463966071605682),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380367476,1515078809,1,1,"(0.5990230441093445, 0.6612483263015747)","(0.6223042607307434, 0.621583878993988)",1,1,2.4697265625,2.5035858154296875,"(-5.299680233001709, 8.237077713012695, 577.3604125976562)","(58.9548225402832, 12.101114273071289, 577.584228515625)","(32.59531021118164, 79.38408660888672, 18.25165367126465)","(40.639549255371094, 86.6282958984375, 20.888261795043945)",POINT (0.610663652420044 0.6414161026477814),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380384144,1515095476,1,1,"(0.6076908111572266, 0.6549431085586548)","(0.6235529780387878, 0.6060976386070251)",1,1,2.451156616210937,2.5081024169921875,"(-5.328596115112305, 8.25313949584961, 577.451904296875)","(58.932220458984375, 12.133302688598633, 577.6275634765625)","(35.590232849121094, 80.53564453125, 18.670808792114258)","(41.0710334777832, 89.45662689208984, 21.91777229309082)",POINT (0.6156218945980072 0.63052037358284),,,,,,,,,,,,,,,,,,,,,,,1
0,50,7,1380400811,1515112143,1,1,"(0.5995803475379944, 0.6645454168319702)","(0.6309729218482971, 0.6079347729682922)",1,1,2.477020263671875,2.5148162841796875,"(-5.346353530883789, 8.297283172607422, 577.3226318359375)","(58.92797088623047, 12.190041542053223, 577.855224609375)","(32.78786849975586, 78.78193664550781, 18.032445907592773)","(43.634788513183594, 89.12110137939453, 21.795612335205078)",POINT (0.6152766346931458 0.6362400949001312),,,,,,,,,,,,,,,,,,,,,,,1
