,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,26,32,2412911183,2575314590,1,1,"(0.5073426365852356, 0.1320289671421051)","(0.520841658115387, 0.1496623307466507)",1,1,3.483428955078125,3.241424560546875,"(-87.39842224121094, -25.31232261657715, 626.0751342773438)","(-23.01612663269043, -31.819610595703125, 629.7914428710938)","(2.815225124359131, 176.5029754638672, 53.60004806518555)","(7.493116855621338, 173.27305603027344, 52.424434661865234)",POINT (0.5140921473503113 0.1408456489443779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,32,2412927850,2575331256,1,1,"(0.5154106616973877, 0.13069558143615723)","(0.5234133005142212, 0.13756147027015686)",1,1,3.50335693359375,3.261962890625,"(-87.3673095703125, -25.284446716308594, 626.0610961914062)","(-22.97422218322754, -31.762832641601562, 629.5963134765625)","(5.6110758781433105, 176.74720764160156, 53.688941955566406)","(8.38430404663086, 175.48956298828125, 53.23123550415039)",POINT (0.5194119811058044 0.134128525853157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,32,2412944517,2575347923,1,1,"(0.5076439380645752, 0.1238849088549614)","(0.5232731103897095, 0.1381596326828003)",1,1,3.515625,3.258819580078125,"(-87.3296890258789, -25.237140655517578, 626.0499267578125)","(-22.914024353027344, -31.66425132751465, 629.315185546875)","(2.919612169265747, 177.99473571777344, 54.14299774169922)","(8.335716247558594, 175.3800048828125, 53.19135284423828)",POINT (0.5154585242271423 0.1310222707688808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,32,2412961192,2575364597,1,1,"(0.5081598162651062, 0.1254158765077591)","(0.5167199969291687, 0.153721421957016)",1,1,3.5500640869140625,3.2791900634765625,"(-87.31097412109375, -25.210304260253906, 626.156005859375)","(-22.86302375793457, -31.593252182006836, 629.340576171875)","(3.098395586013794, 177.7142791748047, 54.04096603393555)","(6.064798355102539, 172.529541015625, 52.15386199951172)",POINT (0.5124399065971375 0.1395686492323875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,32,2412977858,2575381263,1,1,"(0.5121488571166992, 0.12397746741771698)","(0.5217093229293823, 0.13778404891490936)",1,1,3.5453643798828125,3.2809295654296875,"(-87.22223663330078, -25.17932891845703, 625.97802734375)","(-22.806312561035156, -31.553619384765625, 629.6406860351562)","(4.48074197769165, 177.97776794433594, 54.136863708496094)","(7.793786525726318, 175.44879150390625, 53.21641159057617)",POINT (0.5169290900230408 0.1308807581663132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,32,2412994525,2575397930,1,1,"(0.5082228183746338, 0.12090802192687988)","(0.5170722007751465, 0.1480056196451187)",1,1,3.5297393798828125,3.3005828857421875,"(-87.14811706542969, -25.180200576782227, 625.9759521484375)","(-22.702157974243164, -31.514554977416992, 629.0446166992188)","(3.120232582092285, 178.54000854492188, 54.34150314331055)","(6.186859130859375, 173.57650756835938, 52.534881591796875)",POINT (0.5126475095748901 0.1344568207859993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,32,2413011193,2575414597,1,1,"(0.5104127526283264, 0.12883853912353516)","(0.5213415026664734, 0.13449271023273468)",1,1,3.555145263671875,3.301422119140625,"(-87.06063079833984, -25.152008056640625, 625.9884033203125)","(-22.620777130126953, -31.492454528808594, 629.3023681640625)","(3.8791325092315674, 177.08737182617188, 53.81275939941406)","(7.666338920593262, 176.05169677734375, 53.43579864501953)",POINT (0.5158771276473999 0.1316656246781349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,32,2413027859,2575431263,1,1,"(0.512602686882019, 0.12145309895277023)","(0.5164611339569092, 0.13525715470314026)",1,1,3.534408569335937,3.304550170898437,"(-86.94829559326172, -25.14400291442871, 625.9290161132812)","(-22.49716567993164, -31.464048385620117, 629.0476684570312)","(4.638008117675781, 178.44017028808594, 54.30513381958008)","(5.9751105308532715, 175.91168212890625, 53.384822845458984)",POINT (0.5145319104194641 0.1283551268279552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,32,2413044527,2575447930,1,1,"(0.5153921246528625, 0.12627235054969788)","(0.5190895795822144, 0.14733141660690308)",1,1,3.52435302734375,3.308441162109375,"(-86.8470230102539, -25.0848388671875, 625.9782104492188)","(-22.394765853881836, -31.38750457763672, 629.2518310546875)","(5.6046552658081055, 177.5574188232422, 53.983848571777344)","(6.885962009429932, 173.6999969482422, 52.5798454284668)",POINT (0.5172408521175385 0.1368018835783005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,32,2413061194,2575464597,1,1,"(0.5062716007232666, 0.11874588578939438)","(0.51703941822052, 0.14298568665981293)",1,1,3.554794311523437,3.317047119140625,"(-86.73628997802734, -25.014944076538086, 625.8629760742188)","(-22.29043197631836, -31.308446884155273, 629.0068359375)","(2.444072961807251, 178.93603515625, 54.48564910888672)","(6.175493240356445, 174.4960174560547, 52.86958694458008)",POINT (0.5116555094718933 0.1308657862246036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
