,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,7,26,275184453618,3513949488,1,1,"(0.4424380660057068, 0.11204678565263748)","(0.5504100918769836, 0.2610971927642822)",1,1,2.6214141845703125,2.9246978759765625,"(-41.67390823364258, -100.57270812988281, 803.7802734375)","(25.316028594970703, -102.64805603027344, 800.822998046875)","(-19.67658233642578, 180.1631317138672, 54.932228088378906)","(17.739665985107422, 152.8613739013672, 44.99518966674805)",POINT (0.4964240789413452 0.1865719892084598),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,26,275184470285,3513966155,1,1,"(0.45596688985824585, 0.11915194243192673)","(0.5433307886123657, 0.27022308111190796)",1,1,2.6337890625,2.9696044921875,"(-41.34139633178711, -100.49258422851562, 803.4624633789062)","(25.651790618896484, -102.67018127441406, 800.54736328125)","(-14.98835277557373, 178.86167907714844, 54.458518981933594)","(15.286432266235352, 151.18978881835938, 44.38682174682617)",POINT (0.4996488392353058 0.1946875117719173),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,26,275184486952,3513982821,1,1,"(0.4328753352165222, 0.06600460410118103)","(0.5585600733757019, 0.29504039883613586)",1,1,2.567626953125,2.9682159423828125,"(-41.042259216308594, -100.40257263183594, 803.2122192382812)","(25.94803810119629, -102.63794708251953, 800.20556640625)","(-22.99042320251465, 188.5967254638672, 58.001827239990234)","(20.563932418823242, 146.6439666748047, 42.73227310180664)",POINT (0.4957177042961121 0.1805225014686584),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,26,275184503619,3513999488,1,1,"(0.43132084608078003, 0.15485647320747375)","(0.5392072200775146, 0.3404308259487152)",1,1,2.625213623046875,2.999053955078125,"(-40.79600524902344, -100.3801040649414, 803.009521484375)","(26.174657821655273, -102.66154479980469, 799.9042358398438)","(-23.529111862182617, 172.32162475585938, 52.07817459106445)","(13.857464790344238, 138.32974243164062, 39.70612335205078)",POINT (0.4852640330791473 0.2476436495780945),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,7,26,275184520289,3514016157,1,1,"(0.39753958582878113, 0.3376012146472931)","(0.46469637751579285, 0.5342321991920471)",1,1,2.6886749267578125,3.028839111328125,"(-40.602439880371094, -100.40896606445312, 802.73095703125)","(26.237247467041016, -102.75301361083984, 799.5639038085938)","(-35.23555374145508, 138.84803771972656, 39.89479064941406)","(-11.963279724121094, 102.8309097290039, 26.78560447692871)",POINT (0.431117981672287 0.4359167069196701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,26,275184536956,3514032824,1,1,"(0.37448209524154663, 0.19552050530910492)","(0.4757799208164215, 0.49115827679634094)",1,1,2.514129638671875,3.04486083984375,"(-40.422847747802734, -100.28173828125, 802.0562744140625)","(26.47112274169922, -102.72105407714844, 799.2453002929688)","(-43.22581100463867, 164.87313842773438, 49.367156982421875)","(-8.122415542602539, 110.72079467773438, 29.65730094909668)",POINT (0.4251310080289841 0.3433393910527229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,26,275184553622,3514049490,1,1,"(0.4104694426059723, 0.3423733413219452)","(0.48169541358947754, 0.4629755914211273)",1,1,2.70513916015625,2.98419189453125,"(-40.265663146972656, -100.18955993652344, 802.220947265625)","(26.663105010986328, -102.63389587402344, 798.9467163085938)","(-30.754884719848633, 137.9739227294922, 39.57661056518555)","(-6.072478771209717, 115.88304901123047, 31.536239624023438)",POINT (0.4460824280977249 0.4026744663715362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,26,275184570290,3514066157,1,1,"(0.40632134675979614, 0.2966131567955017)","(0.47767502069473267, 0.43320026993751526)",1,1,2.65277099609375,2.962127685546875,"(-40.09574890136719, -100.02796936035156, 801.4747314453125)","(26.81884765625, -102.56443786621094, 798.6157836914062)","(-32.19235610961914, 146.35586547851562, 42.62742614746094)","(-7.465691566467285, 121.3370361328125, 33.52131271362305)",POINT (0.4419981837272644 0.3649067133665085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,26,275184586958,3514082824,1,1,"(0.38661471009254456, 0.18455791473388672)","(0.4813634157180786, 0.46474123001098633)",1,1,2.42620849609375,2.985946655273437,"(-39.967491149902344, -99.91806030273438, 801.3093872070312)","(26.970638275146484, -102.44071960449219, 798.0579833984375)","(-39.021427154541016, 166.88119506835938, 50.09797668457031)","(-6.187524795532227, 115.55964660644531, 31.418481826782227)",POINT (0.4339890629053116 0.3246495723724365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,26,275184603625,3514099490,1,1,"(0.4025065004825592, 0.3628331422805786)","(0.47743329405784607, 0.4294325113296509)",1,1,2.74285888671875,2.9091033935546875,"(-39.84038543701172, -99.78384399414062, 800.8821411132812)","(27.0814266204834, -102.34567260742188, 797.6971435546875)","(-33.51434326171875, 134.2262725830078, 38.21263122558594)","(-7.5494608879089355, 122.02718353271484, 33.77249526977539)",POINT (0.4399698972702026 0.3961328268051148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
