,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,46,28,70842322431,1792634911,1,1,"(0.5114129781723022, 0.5787955522537231)","(0.45165860652923584, 0.5455948710441589)",1,1,3.6087646484375,3.4134063720703125,"(-38.455406188964844, -17.092899322509766, 631.5452270507812)","(21.348949432373047, -20.280052185058594, 631.6936645507812)","(2.3238229751586914, 94.44298553466797, 23.732681274414062)","(-18.322834014892578, 100.50667572021484, 25.93960952758789)",POINT (0.481535792350769 0.562195211648941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842339097,1792651577,1,1,"(0.5069319009780884, 0.5909149646759033)","(0.44692713022232056, 0.5455161333084106)",1,1,3.638442993164064,3.4189910888671875,"(-38.35874557495117, -17.151046752929688, 631.445556640625)","(21.424034118652344, -20.398258209228516, 631.7445678710938)","(0.7754937410354614, 92.22954559326172, 22.92703628540039)","(-19.957674026489258, 100.52104949951172, 25.94485855102539)",POINT (0.4769295156002045 0.568215548992157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842355765,1792668244,1,1,"(0.5127933025360107, 0.5781358480453491)","(0.45846688747406006, 0.549638569355011)",1,1,3.633514404296875,3.4115142822265625,"(-38.313262939453125, -17.235706329345703, 631.528564453125)","(21.475475311279297, -20.486215591430664, 631.8619384765625)","(2.8007516860961914, 94.56346893310547, 23.776498794555664)","(-15.970406532287598, 99.76812744140625, 25.670848846435547)",POINT (0.4856300950050354 0.56388720870018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842372432,1792684911,1,1,"(0.5114452242851257, 0.5688353180885315)","(0.4542808532714844, 0.5499259233474731)",1,1,3.642105102539064,3.4222564697265625,"(-38.30559539794922, -17.300609588623047, 631.3748779296875)","(21.459125518798828, -20.511720657348633, 631.520751953125)","(2.3349573612213135, 96.26210021972656, 24.394729614257812)","(-17.41676902770996, 99.71564483642578, 25.651756286621094)",POINT (0.482863038778305 0.5593806207180023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842389100,1792701578,1,1,"(0.49631959199905396, 0.5743487477302551)","(0.44966477155685425, 0.5486990809440613)",1,1,3.648834228515625,3.436492919921875,"(-38.35877990722656, -17.31439208984375, 631.511962890625)","(21.416366577148438, -20.50813865661621, 631.6337280273438)","(-2.8913328647613525, 95.2551498413086, 24.028249740600586)","(-19.011747360229492, 99.93972778320312, 25.7332706451416)",POINT (0.4729921817779541 0.5615239143371582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842405770,1792718248,1,1,"(0.5120957493782043, 0.5775725245475769)","(0.44681334495544434, 0.5357154011726379)",1,1,3.653518676757813,3.443450927734375,"(-38.447669982910156, -17.307783126831055, 631.5357055664062)","(21.359577178955078, -20.47097396850586, 631.52734375)","(2.559736490249634, 94.66637420654297, 23.81391716003418)","(-19.996999740600586, 102.31102752685547, 26.59635353088379)",POINT (0.4794545471668243 0.5566439628601074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842422438,1792734915,1,1,"(0.5105511546134949, 0.5741220712661743)","(0.4442901313304901, 0.5327125191688538)",1,1,3.675750732421875,3.449127197265625,"(-38.54613494873047, -17.265949249267578, 631.82373046875)","(21.272125244140625, -20.376354217529297, 631.9969482421875)","(2.026029586791992, 95.29653930664062, 24.04334259033203)","(-20.868820190429688, 102.85945892333984, 26.79593849182129)",POINT (0.4774206429719925 0.553417295217514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842439104,1792751581,1,1,"(0.5079051852226257, 0.5937028527259827)","(0.4440707266330719, 0.5313236117362976)",1,1,3.667556762695313,3.450225830078125,"(-38.62425994873047, -17.173076629638672, 631.9586181640625)","(21.19623565673828, -20.267948150634766, 631.769775390625)","(1.111777424812317, 91.72036743164062, 22.7417049407959)","(-20.94463348388672, 103.11310577392578, 26.88832664489746)",POINT (0.4759879559278488 0.5625132322311401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842455773,1792768249,1,1,"(0.5119023323059082, 0.5840174555778503)","(0.43948420882225037, 0.5339681506156921)",1,1,3.681442260742188,3.460723876953125,"(-38.6642951965332, -17.10562515258789, 632.2095947265625)","(21.16565704345703, -20.15923309326172, 631.8930053710938)","(2.49289870262146, 93.4892807006836, 23.385522842407227)","(-22.529394149780273, 102.63014221191406, 26.712501525878906)",POINT (0.4756932705640793 0.5589928030967712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,28,70842472439,1792784915,1,1,"(0.5079368352890015, 0.5831143856048584)","(0.4364369809627533, 0.5391082167625427)",1,1,3.667205810546875,3.4631500244140625,"(-38.63880920410156, -17.009464263916016, 632.078857421875)","(21.18231201171875, -20.081743240356445, 631.913818359375)","(1.1227155923843384, 93.65421295166016, 23.44559669494629)","(-23.58228302001953, 101.69136810302734, 26.370826721191406)",POINT (0.4721869081258774 0.5611113011837006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
