,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,25,3,250040469276,1535992782,1,1,"(0.4445822238922119, 0.15215809643268585)","(0.4615940451622009, 0.24452605843544006)",1,1,3.4555816650390625,3.049652099609375,"(-44.868011474609375, -33.09822463989258, 669.7525634765625)","(25.252845764160156, -33.08921432495117, 671.287109375)","(-20.76788902282715, 172.3626708984375, 52.093116760253906)","(-14.889883041381836, 155.49288940429688, 45.9530029296875)",POINT (0.4530881345272064 0.198342077434063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,3,250040485943,1536009449,1,1,"(0.4528599977493286, 0.1568632870912552)","(0.46390843391418457, 0.2447422444820404)",1,1,3.46063232421875,3.044464111328125,"(-44.9247932434082, -33.12117004394531, 669.7572631835938)","(25.185585021972656, -33.104007720947266, 671.20556640625)","(-17.907705307006836, 171.5033416748047, 51.780303955078125)","(-14.090200424194336, 155.45343017578125, 45.93861389160156)",POINT (0.4583842158317566 0.2008027657866478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,3,250040502610,1536026115,1,1,"(0.45027783513069153, 0.16126899421215057)","(0.4718800485134125, 0.21322917938232422)",1,1,3.4651031494140625,3.025054931640625,"(-44.96681594848633, -33.12596893310547, 669.7265625)","(25.134441375732422, -33.1174201965332, 671.146728515625)","(-18.7999267578125, 170.69869995117188, 51.487457275390625)","(-11.33581256866455, 161.20884704589844, 48.0334358215332)",POINT (0.461078941822052 0.1872490867972374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,3,250040519277,1536042782,1,1,"(0.4532426595687866, 0.16325069963932037)","(0.4669003486633301, 0.2611158788204193)",1,1,3.4698638916015625,3.0621337890625,"(-44.98907470703125, -33.132049560546875, 669.74853515625)","(25.118614196777344, -33.128395080566406, 671.1605224609375)","(-17.775501251220703, 170.33676147460938, 51.3557243347168)","(-13.056422233581543, 152.46299743652344, 44.85016632080078)",POINT (0.4600715041160584 0.2121832892298698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,3,250040535945,1536059449,1,1,"(0.45388397574424744, 0.17069177329540253)","(0.47069406509399414, 0.22609055042266846)",1,1,3.471664428710937,3.0546112060546875,"(-45.000850677490234, -33.13774871826172, 669.759765625)","(25.107635498046875, -33.13629150390625, 671.1982421875)","(-17.553905487060547, 168.97776794433594, 50.8610725402832)","(-11.745596885681152, 158.85989379882812, 47.178466796875)",POINT (0.4622890204191208 0.1983911618590355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,3,250040552618,1536076122,1,1,"(0.4556872248649597, 0.1594761162996292)","(0.4678948223590851, 0.21827062964439392)",1,1,3.4884796142578125,3.024642944335937,"(-45.001708984375, -33.14338302612305, 669.7347412109375)","(25.103984832763672, -33.141578674316406, 671.1867065429688)","(-16.93083381652832, 171.02613830566406, 51.60664749145508)","(-12.712813377380371, 160.28810119628906, 47.698307037353516)",POINT (0.4617910236120224 0.1888733729720116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,3,250040569285,1536092788,1,1,"(0.4557638466358185, 0.1635773479938507)","(0.47083720564842224, 0.21678541600704193)",1,1,3.49603271484375,3.04571533203125,"(-44.99736022949219, -33.1463623046875, 669.6979370117188)","(25.103364944458008, -33.142765045166016, 671.1491088867188)","(-16.904369354248047, 170.27711486816406, 51.33400344848633)","(-11.696135520935059, 160.55935668945312, 47.79704284667969)",POINT (0.4633005261421204 0.1901813820004463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,3,250040585952,1536109455,1,1,"(0.45725658535957336, 0.1724211871623993)","(0.4655148684978485, 0.23523512482643127)",1,1,3.48492431640625,3.055328369140625,"(-44.98973083496094, -33.158119201660156, 669.7113037109375)","(25.103897094726562, -33.150718688964844, 671.1248779296875)","(-16.388580322265625, 168.66189575195312, 50.7461051940918)","(-13.535152435302734, 157.1897735595703, 46.57059097290039)",POINT (0.4613857269287109 0.2038281559944153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,3,250040602619,1536126121,1,1,"(0.4607093036174774, 0.18757133185863495)","(0.46242472529411316, 0.27334830164909363)",1,1,3.5325469970703125,3.086944580078125,"(-44.981319427490234, -33.154396057128906, 669.6626586914062)","(25.10638999938965, -33.148712158203125, 671.0499267578125)","(-15.19558048248291, 165.89491271972656, 49.73902130126953)","(-14.602855682373047, 150.2288818359375, 44.03708267211914)",POINT (0.4615670144557953 0.2304598167538643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,3,250040619286,1536142788,1,1,"(0.4511077105998993, 0.1619458794593811)","(0.47048360109329224, 0.23735740780830383)",1,1,3.4945220947265625,3.0421600341796875,"(-44.97539138793945, -33.16309356689453, 669.7008056640625)","(25.111478805541992, -33.153343200683594, 670.9749145507812)","(-18.513179779052734, 170.57508850097656, 51.44246292114258)","(-11.818310737609863, 156.80215454101562, 46.42951202392578)",POINT (0.4607956558465958 0.1996516436338425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
