,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,51,32,603607920337,8833393948,1,1,"(0.541524350643158, 0.284691721200943)","(0.5426931977272034, 0.20780561864376068)",1,1,2.5528717041015625,2.740692138671875,"(-59.01177978515625, -42.47883224487305, 687.9513549804688)","(-2.7293434143066406, -43.372196197509766, 684.5342407226562)","(12.728050231933594, 148.15716552734375, 43.283016204833984)","(13.13193130493164, 162.1993865966797, 48.39399719238281)",POINT (0.5421087741851807 0.2462486699223518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603607937004,8833410615,1,1,"(0.5358090400695801, 0.3006863594055176)","(0.5483792424201965, 0.21972893178462982)",1,1,2.5367584228515625,2.7329254150390625,"(-59.02499008178711, -42.490333557128906, 688.0286254882812)","(-2.7336649894714355, -43.38182830810547, 684.6123657226562)","(10.753275871276855, 145.23597717285156, 42.2197380065918)","(15.096593856811523, 160.02175903320312, 47.60137939453125)",POINT (0.5420941412448883 0.2602076455950737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603607953672,8833427282,1,1,"(0.5359939932823181, 0.29861515760421753)","(0.5493601560592651, 0.20722182095050812)",1,1,2.5515594482421875,2.725006103515625,"(-59.031951904296875, -42.48506164550781, 688.0007934570312)","(-2.7560317516326904, -43.386810302734375, 684.87109375)","(10.817190170288086, 145.61424255371094, 42.35745620727539)","(15.435535430908203, 162.3060302734375, 48.4327507019043)",POINT (0.5426770746707916 0.2529184892773628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603607970339,8833443948,1,1,"(0.5306662917137146, 0.2806582450866699)","(0.561478853225708, 0.21095798909664154)",1,1,2.540679931640625,2.7388458251953125,"(-59.05451583862305, -42.4989013671875, 687.8905639648438)","(-2.793363094329834, -43.39910125732422, 685.2073364257812)","(8.976332664489746, 148.8938446044922, 43.55109786987305)","(19.622833251953125, 161.6236572265625, 48.18442153930664)",POINT (0.5460725724697113 0.2458081170916557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603607987006,8833460615,1,1,"(0.5195806622505188, 0.27358099818229675)","(0.5583286881446838, 0.20669691264629364)",1,1,2.526641845703125,2.7220458984375,"(-59.05290603637695, -42.472198486328125, 687.3873901367188)","(-2.8377387523651123, -43.378787994384766, 685.336669921875)","(5.145965099334717, 150.18641662597656, 44.02153015136719)","(18.534381866455078, 162.40188598632812, 48.467681884765625)",POINT (0.5389546751976013 0.2401389554142952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603608003674,8833477282,1,1,"(0.5280904173851013, 0.30088141560554504)","(0.5464403629302979, 0.2059423327445984)",1,1,2.5370025634765625,2.699493408203125,"(-59.12361145019531, -42.481903076171875, 687.37451171875)","(-2.877963066101074, -43.35969924926758, 684.8701782226562)","(8.086289405822754, 145.2003173828125, 42.20685958862305)","(14.42665958404541, 162.53968811035156, 48.51786804199219)",POINT (0.5372653901576996 0.2534118741750717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603608020347,8833493955,1,1,"(0.5393674969673157, 0.3000759184360504)","(0.5393555760383606, 0.21222509443759918)",1,1,2.5745391845703125,2.701446533203125,"(-59.199337005615234, -42.49531936645508, 687.7320556640625)","(-2.9126243591308594, -43.33216857910156, 684.6370849609375)","(11.98280143737793, 145.34744262695312, 42.26038360595703)","(11.978703498840332, 161.39224243164062, 48.10017395019531)",POINT (0.5393615365028381 0.2561505064368248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603608037015,8833510622,1,1,"(0.5413720607757568, 0.3113439381122589)","(0.542794942855835, 0.21969223022460938)",1,1,2.5561981201171875,2.69805908203125,"(-59.27076721191406, -42.5235595703125, 688.1166381835938)","(-2.9610257148742676, -43.35136032104492, 684.7914428710938)","(12.675448417663574, 143.2894744873047, 41.51137924194336)","(13.167085647583008, 160.02847290039062, 47.603797912597656)",POINT (0.5420835018157959 0.2655180841684341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603608053682,8833527289,1,1,"(0.5408825278282166, 0.2885247766971588)","(0.5436546206474304, 0.21948331594467163)",1,1,2.53668212890625,2.696151733398437,"(-59.28478240966797, -42.52199172973633, 688.140380859375)","(-2.99239444732666, -43.34209060668945, 684.9725341796875)","(12.5062894821167, 147.4571075439453, 43.02823257446289)","(13.464127540588379, 160.06661987304688, 47.61771011352539)",POINT (0.5422685742378235 0.2540040463209152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,32,603608070349,8833543955,1,1,"(0.5276967287063599, 0.29054251313209534)","(0.5491339564323425, 0.21337200701236725)",1,1,2.5520782470703125,2.71807861328125,"(-59.28096008300781, -42.51451110839844, 687.955322265625)","(-3.018197536468506, -43.356788635253906, 685.1017456054688)","(7.9502692222595215, 147.08860778808594, 42.894065856933594)","(15.357372283935547, 161.18276977539062, 48.023948669433594)",POINT (0.5384153425693512 0.2519572600722313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
