,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,14,11,236261627332,2894400313,1,1,"(0.43483495712280273, 0.7894731760025024)","(0.425937294960022, 0.728346586227417)",1,1,3.29241943359375,3.71368408203125,"(-30.94089126586914, 64.83499145507812, 502.2533874511719)","(33.61786651611328, 67.19599914550781, 494.9322509765625)","(-21.785884857177734, 60.965553283691406, 11.54784107208252)","(-24.884376525878906, 72.21707916259766, 15.643105506896973)",POINT (0.4303861260414124 0.7589098811149597),,,,,,,,,,,,
0,14,11,236261644000,2894416980,1,1,"(0.34733259677886963, 0.5516529083251953)","(0.37214764952659607, 0.48752397298812866)",1,1,3.332138061523437,3.7043304443359375,"(-30.934635162353516, 65.3895263671875, 502.5061340332031)","(33.57872772216797, 67.68324279785156, 494.8193359375)","(-52.25729751586914, 104.7409439086914, 27.480815887451172)","(-43.61583709716797, 116.54508972167969, 31.777175903320312)",POINT (0.3597401231527328 0.519588440656662),,,,,,,,,,,1,
0,14,11,236261660666,2894433646,1,1,"(0.3621770739555359, 0.33986639976501465)","(0.34879496693611145, 0.3318699896335602)",1,1,3.278778076171875,3.633880615234375,"(-30.757678985595703, 65.90338897705078, 502.52191162109375)","(33.59354019165039, 68.18968200683594, 494.96160888671875)","(-47.08793640136719, 143.72430419921875, 41.66960144042969)","(-51.74806213378906, 145.1962127685547, 42.205299377441406)",POINT (0.3554860204458237 0.3358681946992874),,,,,,,,,,,,
0,14,11,236261677334,2894450313,1,1,"(0.35803088545799255, 0.12077098339796066)","(0.3722541332244873, 0.14841045439243317)",1,1,3.27313232421875,3.714401245117188,"(-30.579296112060547, 66.29045104980469, 502.6885986328125)","(33.677978515625, 68.49878692626953, 494.80303955078125)","(-48.53179168701172, 184.0530242919922, 56.348052978515625)","(-43.57875442504883, 178.9654541015625, 54.49631881713867)",POINT (0.3651425093412399 0.1345907188951969),,,,,,,,,,,,
0,14,11,236261694000,2894466979,1,1,"(0.3624378442764282, 0.19555892050266266)","(0.36718547344207764, 0.17530354857444763)",1,1,3.275604248046875,3.628189086914064,"(-30.521638870239258, 66.42076110839844, 502.60821533203125)","(33.63404083251953, 68.60711669921875, 494.9299621582031)","(-46.997127532958984, 170.286865234375, 51.337581634521484)","(-45.34384536743164, 174.01527404785156, 52.69459915161133)",POINT (0.3648116588592529 0.1854312345385552),,,,,,,,,,,,
0,14,11,236261710668,2894483646,1,1,"(0.3571225106716156, 0.15125210583209991)","(0.36313480138778687, 0.16892807185649872)",1,1,3.251083374023437,3.648345947265625,"(-30.45551300048828, 66.52444458007812, 502.34649658203125)","(33.708091735839844, 68.68802642822266, 494.67681884765625)","(-48.848114013671875, 178.44239807128906, 54.305938720703125)","(-46.75442123413086, 175.1887969970703, 53.121726989746094)",POINT (0.3601286560297012 0.1600900888442993),,,,,,,,,,1,,
0,14,11,236261727335,2894500313,1,1,"(0.36300820112228394, 0.1744546741247177)","(0.35814762115478516, 0.19745005667209625)",1,1,3.240936279296875,3.664077758789064,"(-30.419973373413086, 66.68958282470703, 502.41729736328125)","(33.7711181640625, 68.80546569824219, 494.630615234375)","(-46.79850769042969, 174.17152404785156, 52.751461029052734)","(-48.49113082885742, 169.93878173828125, 51.21086502075195)",POINT (0.3605779111385346 0.185952365398407),,,,,,,,,,,,
0,14,11,236261744003,2894516980,1,1,"(0.37563449144363403, 0.1759151965379715)","(0.3601287305355072, 0.1764461100101471)",1,1,3.2678680419921875,3.6865081787109375,"(-30.39208984375, 66.77371978759766, 502.4861145019531)","(33.83612823486328, 68.85507202148438, 494.60955810546875)","(-42.401580810546875, 173.90267944335938, 52.65360641479492)","(-47.801246643066406, 173.80494689941406, 52.6180534362793)",POINT (0.3678816109895706 0.1761806532740593),,,,,,,,,,1,,
0,14,11,236261760672,2894533649,1,1,"(0.36809226870536804, 0.16650702059268951)","(0.3623345196247101, 0.17559759318828583)",1,1,3.235015869140625,3.670608520507813,"(-30.35883903503418, 66.89170837402344, 502.48779296875)","(33.889686584472656, 68.91044616699219, 494.5614013671875)","(-45.02806091308594, 175.6344451904297, 53.283931732177734)","(-47.03310775756836, 173.9611358642578, 52.67489242553711)",POINT (0.3652133941650391 0.1710523068904877),,,,,,,,,,1,,
0,14,11,236261777340,2894550316,1,1,"(0.3687116205692291, 0.19820962846279144)","(0.3589755892753601, 0.182655468583107)",1,1,3.2520751953125,3.637115478515625,"(-30.33452796936035, 66.97978210449219, 502.44708251953125)","(33.925697326660156, 68.96726989746094, 494.4775695800781)","(-44.812374114990234, 169.7989501953125, 51.16000747680664)","(-48.202796936035156, 172.66201782226562, 52.202030181884766)",POINT (0.3638436049222946 0.1904325485229492),,,,,,,,,,,,
0,14,11,236261794006,2894566982,1,1,"(0.3764302730560303, 0.19332237541675568)","(0.3665907084941864, 0.14636553823947906)",1,1,3.260498046875,3.641647338867188,"(-30.307186126708984, 67.01847076416016, 502.3388671875)","(33.95048522949219, 68.97187805175781, 494.4340515136719)","(-42.124473571777344, 170.69857788085938, 51.48740005493164)","(-45.55095672607422, 179.34185791015625, 54.6333122253418)",POINT (0.3715104907751083 0.1698439568281174),,,,,,,,,,1,,
0,14,11,236261810674,2894583649,1,1,"(0.377706378698349, 0.19567681849002838)","(0.36375245451927185, 0.19345155358314514)",1,1,3.2837066650390625,3.658355712890625,"(-30.28676986694336, 67.04852294921875, 502.2619934082031)","(33.98674774169922, 68.98124694824219, 494.47052001953125)","(-41.68008041381836, 170.26516723632812, 51.32966995239258)","(-46.53933334350586, 170.67477416992188, 51.47875213623047)",POINT (0.3707294166088104 0.1945641860365868),,,,,,,,,,,,
0,14,11,236261827341,2894600316,1,1,"(0.369088739156723, 0.16140754520893097)","(0.35894787311553955, 0.1800626963376999)",1,1,3.215423583984375,3.642730712890625,"(-30.271102905273438, 67.05134582519531, 502.1795654296875)","(34.00374984741211, 68.95927429199219, 494.3739013671875)","(-44.6810417175293, 176.57310485839844, 53.625545501708984)","(-48.21245193481445, 173.13925170898438, 52.3757438659668)",POINT (0.3640183061361313 0.1707351207733154),,,,,,,,,,1,,
0,14,11,236261844009,2894616983,1,1,"(0.37757259607315063, 0.1686064451932907)","(0.35625630617141724, 0.17263080179691315)",1,1,3.24005126953125,3.637908935546875,"(-30.276554107666016, 67.06602478027344, 502.1927490234375)","(34.0133056640625, 68.94879150390625, 494.359130859375)","(-41.72666931152344, 175.24801635742188, 53.14325714111328)","(-49.149749755859375, 174.50721740722656, 52.87367248535156)",POINT (0.3669144511222839 0.1706186234951019),,,,,,,,,,1,,
0,14,11,236261860675,2894633649,1,1,"(0.3674207925796509, 0.16564805805683136)","(0.3561597764492035, 0.1919991672039032)",1,1,3.242538452148437,3.626968383789064,"(-30.29773712158203, 67.0582504272461, 502.23236083984375)","(33.99409103393555, 68.91249084472656, 494.28082275390625)","(-45.26189422607422, 175.79254150390625, 53.34146499633789)","(-49.18336868286133, 170.94210815429688, 51.57608413696289)",POINT (0.3617902845144272 0.1788236126303673),,,,,,,,,,1,,
0,14,11,236261877342,2894650315,1,1,"(0.36610841751098633, 0.15272395312786102)","(0.35441944003105164, 0.18710540235042572)",1,1,3.1981201171875,3.628173828125,"(-30.357370376586914, 67.0648193359375, 502.3604736328125)","(33.961700439453125, 68.90829467773438, 494.3785400390625)","(-45.71889114379883, 178.17147827148438, 54.207332611083984)","(-49.789424896240234, 171.84291076660156, 51.903907775878906)",POINT (0.360263928771019 0.1699146777391434),,,,,,,,,,1,,
0,14,11,236261894013,2894666986,1,1,"(0.3691329061985016, 0.17591044306755066)","(0.36389464139938354, 0.13934637606143951)",1,1,3.2005157470703125,3.620025634765625,"(-30.4245548248291, 67.03499603271484, 502.21929931640625)","(33.893497467041016, 68.87773895263672, 494.6017761230469)","(-44.665679931640625, 173.90354919433594, 52.6539306640625)","(-46.48981857299805, 180.63388061523438, 55.10354995727539)",POINT (0.3665137737989426 0.1576284095644951),,,,,,,,,,1,,
0,14,11,236261910681,2894683653,1,1,"(0.4271618723869324, 0.22640296816825867)","(0.40294864773750305, 0.24833086133003235)",1,1,3.21600341796875,3.6430511474609375,"(-30.251483917236328, 66.90027618408203, 502.17529296875)","(34.19171905517578, 68.75316619873047, 494.5535888671875)","(-24.45793914794922, 164.60943603515625, 49.27116012573242)","(-32.88983154296875, 160.57318115234375, 47.80207443237305)",POINT (0.4150552600622177 0.2373669147491455),,,,,,,,,,,1,
0,14,11,236261927348,2894700320,1,1,"(0.5213519334793091, 0.3170260787010193)","(0.49083009362220764, 0.25828221440315247)",1,1,3.233627319335937,3.667068481445313,"(-30.05514907836914, 66.82788848876953, 502.22686767578125)","(34.36069869995117, 68.69256591796875, 494.6532287597656)","(8.342382431030273, 147.9285125732422, 43.199790954589844)","(-2.28639554977417, 158.74143981933594, 47.13538360595703)",POINT (0.5060910135507584 0.2876541465520859),,,,,,,,,,1,1,
0,14,11,236261944015,2894716986,1,1,"(0.49419930577278137, 0.28030925989151)","(0.4750637710094452, 0.2618101239204407)",1,1,3.2400360107421875,3.661544799804688,"(-30.195045471191406, 66.8509292602539, 502.38873291015625)","(34.251251220703125, 68.69268798828125, 494.73779296875)","(-1.1131126880645752, 154.6869354248047, 45.659664154052734)","(-7.7768025398254395, 158.09207153320312, 46.89902877807617)",POINT (0.4846315383911133 0.2710596919059753),,,,,,,,,,1,1,
