,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,25,22,250315312322,1810827419,1,1,"(0.7091547846794128, 0.03601662069559097)","(0.7175928950309753, 0.0802278146147728)",1,1,3.1421661376953125,2.7500457763671875,"(-50.176918029785156, -25.47705841064453, 677.40673828125)","(19.83584976196289, -23.615753173828125, 677.5164184570312)","(70.64860534667969, 193.57440185546875, 59.81349563598633)","(73.56416320800781, 185.4998016357422, 56.874603271484375)",POINT (0.7133738398551941 0.0581222176551819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315328990,1810844086,1,1,"(0.715435266494751, -0.054464712738990784)","(0.7197575569152832, 0.061901338398456573)",1,1,3.049789428710937,2.71856689453125,"(-50.22980499267578, -25.511455535888672, 677.5009155273438)","(19.783109664916992, -23.632781982421875, 677.3037109375)","(72.81867218017578, 210.09959411621094, 65.8282699584961)","(74.31211853027344, 188.84690856933594, 58.09282684326172)",POINT (0.7175964117050171 0.0037183128297329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315345656,1810860752,1,1,"(0.7168248891830444, -0.017977597191929817)","(0.7280449867248535, 0.08098389953374863)",1,1,3.080810546875,2.7404937744140625,"(-50.299373626708984, -25.529874801635742, 677.5806884765625)","(19.727834701538086, -23.633426666259766, 677.6117553710938)","(73.298828125, 203.4357147216797, 63.40275955200195)","(77.17565155029297, 185.3616943359375, 56.82438659667969)",POINT (0.722434937953949 0.0315031511709094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315362324,1810877419,1,1,"(0.7112088799476624, -0.0201971884816885)","(0.7203157544136047, 0.08119480311870575)",1,1,3.07720947265625,2.760284423828125,"(-50.365753173828125, -25.527774810791016, 677.5443115234375)","(19.67152214050293, -23.618600845336914, 677.9578857421875)","(71.35835266113281, 203.8411102294922, 63.550296783447266)","(74.50501251220703, 185.32318115234375, 56.810367584228516)",POINT (0.7157623171806335 0.0304988073185086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315378990,1810894085,1,1,"(0.7117019295692444, 0.039191506803035736)","(0.7160425782203674, 0.08769108355045319)",1,1,3.1550445556640625,2.778472900390625,"(-50.53986740112305, -25.519737243652344, 677.632568359375)","(19.510927200317383, -23.582149505615234, 677.5098876953125)","(71.52871704101562, 192.9945526123047, 59.602447509765625)","(73.02852630615234, 184.13673400878906, 56.378517150878906)",POINT (0.7138722538948059 0.0634412951767445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315395658,1810910752,1,1,"(0.5170304775238037, 0.08762627840042114)","(0.528937041759491, 0.20043960213661194)",1,1,3.2278289794921875,2.9122772216796875,"(-51.326759338378906, -25.47730255126953, 677.6116333007812)","(18.724002838134766, -23.56280517578125, 677.4788818359375)","(4.264800071716309, 184.14857482910156, 56.38276672363281)","(8.378825187683105, 163.54470825195312, 48.88361740112305)",POINT (0.5229837596416473 0.1440329402685165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,22,250315412325,1810927419,1,1,"(0.27865660190582275, 0.04141225665807724)","(0.31294718384742737, 0.18412955105304718)",1,1,3.190658569335937,2.880355834960937,"(-52.14752960205078, -25.439414978027344, 678.044921875)","(17.7972354888916, -23.484291076660156, 677.3517456054688)","(-78.09939575195312, 192.5889434814453, 59.45488357543945)","(-66.25112915039062, 166.52352905273438, 49.967769622802734)",POINT (0.2958018928766251 0.1127709038555622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315428999,1810944092,1,1,"(0.258154034614563, 0.0167972631752491)","(0.27321702241897583, 0.1610965132713318)",1,1,3.193634033203125,2.9261016845703125,"(-52.288368225097656, -25.432130813598633, 678.0479125976562)","(17.612751007080078, -23.474468231201172, 677.53955078125)","(-85.18354797363281, 197.08453369140625, 61.09114074707031)","(-79.97889709472656, 170.73020935058594, 51.498905181884766)",POINT (0.2656855285167694 0.0889468882232904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315445665,1810960758,1,1,"(0.24373847246170044, -0.10849776864051819)","(0.26055070757865906, 0.09776823222637177)",1,1,3.03765869140625,2.823348999023437,"(-52.31519317626953, -25.40890121459961, 677.9794921875)","(17.599620819091797, -23.461788177490234, 677.4387817382812)","(-90.16448974609375, 219.96804809570312, 69.41999816894531)","(-84.35543060302734, 182.29627990722656, 55.70860290527344)",POINT (0.2521445900201798 -0.0053647682070732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315462333,1810977425,1,1,"(0.2588321566581726, -0.037574801594018936)","(0.26702913641929626, 0.12364749610424042)",1,1,3.1214141845703125,2.842315673828125,"(-52.365203857421875, -25.41094207763672, 677.9073486328125)","(17.56913185119629, -23.449848175048828, 677.2122802734375)","(-84.9492416381836, 207.01490783691406, 64.70543670654297)","(-82.11698150634766, 177.56976318359375, 53.98832321166992)",POINT (0.2629306465387344 0.0430363472551107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315479000,1810994092,1,1,"(0.269787460565567, -0.009413872845470905)","(0.26521193981170654, 0.15355350077152252)",1,1,3.166046142578125,2.8766632080078125,"(-52.38695526123047, -25.39256477355957, 677.7752685546875)","(17.555500030517578, -23.440292358398438, 677.0859375)","(-81.16390228271484, 201.8716583251953, 62.83350372314453)","(-82.74486541748047, 172.1078338623047, 52.000328063964844)",POINT (0.2674997001886368 0.0720698139630258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315495667,1811010758,1,1,"(0.2693975865840912, 0.00333217391744256)","(0.2757381796836853, 0.1678713709115982)",1,1,3.167831420898437,2.909393310546875,"(-52.41819763183594, -25.398880004882812, 677.7189331054688)","(17.538253784179688, -23.451072692871094, 676.9476928710938)","(-81.29861450195312, 199.5437774658203, 61.98617935180664)","(-79.1077880859375, 169.4928741455078, 51.04854202270508)",POINT (0.2725678831338882 0.0856017724145204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315512334,1811027425,1,1,"(0.2715738117694855, 0.011626550927758217)","(0.2663253843784332, 0.1367671638727188)",1,1,3.1751251220703125,2.85382080078125,"(-52.440704345703125, -25.383691787719727, 677.52294921875)","(17.522518157958984, -23.43720817565918, 676.8092041015625)","(-80.54668426513672, 198.0289306640625, 61.43482971191406)","(-82.36013793945312, 175.1736297607422, 53.11620330810547)",POINT (0.2689495980739594 0.0741968574002385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315529002,1811044092,1,1,"(0.26152142882347107, -0.04424723982810974)","(0.2679670751094818, 0.15958625078201294)",1,1,3.1209259033203125,2.880889892578125,"(-52.47095489501953, -25.39776611328125, 677.4409790039062)","(17.508995056152344, -23.449949264526367, 676.7843627929688)","(-84.02003479003906, 208.23353576660156, 65.14900207519531)","(-81.79290008544922, 171.0060272216797, 51.59931564331055)",POINT (0.2647442519664764 0.0576695054769516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315545668,1811060758,1,1,"(0.26471492648124695, 0.014823616482317448)","(0.2628791034221649, 0.14967907965183258)",1,1,3.201995849609375,2.8777313232421875,"(-52.50221252441406, -25.39276123046875, 677.3460693359375)","(17.491287231445312, -23.44426918029785, 676.7598876953125)","(-82.91658782958984, 197.44500732421875, 61.222320556640625)","(-83.5509262084961, 172.81544494628906, 52.25788879394531)",POINT (0.2637970149517059 0.082251348067075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315562339,1811077428,1,1,"(0.27594155073165894, 0.0245658028870821)","(0.2699955105781555, 0.15242843329906464)",1,1,3.2118377685546875,2.868560791015625,"(-52.54005432128906, -25.395095825195312, 677.250244140625)","(17.462890625, -23.43896484375, 676.6854858398438)","(-79.03752136230469, 195.6657257080078, 60.5747184753418)","(-81.0920181274414, 172.3133087158203, 52.07511520385742)",POINT (0.2729685306549072 0.0884971180930734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315579006,1811094095,1,1,"(0.275260329246521, 0.017775243148207664)","(0.2595840394496918, 0.12973298132419586)",1,1,3.208114624023437,2.8664093017578125,"(-52.583396911621094, -25.38798713684082, 677.102294921875)","(17.421152114868164, -23.437694549560547, 676.5743408203125)","(-79.27289581298828, 196.90591430664062, 61.02613067626953)","(-84.689453125, 176.45834350585938, 53.58378982543945)",POINT (0.2674221843481064 0.0737541122362018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315595673,1811110761,1,1,"(0.2718687057495117, 0.012643675319850445)","(0.26815059781074524, 0.11821476370096207)",1,1,3.1933746337890625,2.8451080322265625,"(-52.61705017089844, -25.37785530090332, 676.9429321289062)","(17.369232177734375, -23.43185806274414, 676.4630126953125)","(-80.44477844238281, 197.8431396484375, 61.367218017578125)","(-81.72948455810547, 178.56198120117188, 54.349464416503906)",POINT (0.2700096517801285 0.0654292195104063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315612340,1811127428,1,1,"(0.27186691761016846, -0.010867450386285782)","(0.2744147777557373, 0.14694951474666595)",1,1,3.177352905273437,2.9073028564453125,"(-52.67105484008789, -25.377042770385742, 676.883056640625)","(17.313610076904297, -23.43427276611328, 676.4530029296875)","(-80.44539642333984, 202.1371307373047, 62.93013000488281)","(-79.56505584716797, 173.31396484375, 52.43934631347656)",POINT (0.2731408476829529 0.0680410321801901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315629007,1811144094,1,1,"(0.27805623412132263, 0.04666246101260185)","(0.26824915409088135, 0.11462634801864624)",1,1,3.2559051513671875,2.854522705078125,"(-52.721900939941406, -25.364810943603516, 676.78515625)","(17.27739715576172, -23.423564910888672, 676.404052734375)","(-78.30683898925781, 191.63006591796875, 59.10585403442383)","(-81.6954345703125, 179.2173614501953, 54.587989807128906)",POINT (0.273152694106102 0.080644404515624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315645674,1811160761,1,1,"(0.2604577839374542, -0.043147288262844086)","(0.25984862446784973, 0.1076372042298317)",1,1,3.1481170654296875,2.8262939453125,"(-52.778541564941406, -25.365428924560547, 676.7000732421875)","(17.228717803955078, -23.41451072692871, 676.2171630859375)","(-84.38755798339844, 208.0326385498047, 65.07587432861328)","(-84.5980224609375, 180.49383544921875, 55.052608489990234)",POINT (0.260153204202652 0.0322449579834938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315662342,1811177428,1,1,"(0.3344712257385254, 0.028070829808712006)","(0.34298229217529297, 0.1700560450553894)",1,1,3.2147216796875,2.854949951171875,"(-52.558631896972656, -25.416982650756836, 676.5557250976562)","(17.429874420166016, -23.47649574279785, 676.2191772460938)","(-58.81402587890625, 195.02557373046875, 60.34173583984375)","(-55.87324142456055, 169.09385681152344, 50.90333938598633)",POINT (0.3387267589569092 0.0990634374320507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,22,250315679016,1811194102,1,1,"(0.44676217436790466, 0.0385797955095768)","(0.44308289885520935, 0.1711961030960083)",1,1,3.1678619384765625,2.845672607421875,"(-52.165706634521484, -25.45602798461914, 676.3634643554688)","(17.749149322509766, -23.51096534729004, 676.404052734375)","(-20.014680862426758, 193.10626220703125, 59.64311981201172)","(-21.28594207763672, 168.88565063476562, 50.8275260925293)",POINT (0.444922536611557 0.1048879493027926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
