,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,46,23,70203222739,1153554214,1,1,"(0.5125712156295776, 0.8698603510856628)","(0.32695233821868896, 0.6871735453605652)",1,1,2.702865600585937,2.9546356201171875,"(-44.762481689453125, -5.428289890289307, 593.562255859375)","(14.935077667236328, -8.405261993408203, 595.7721557617188)","(2.724024772644043, 41.28385925292969, 4.384325981140137)","(-61.41199493408203, 74.6491928100586, 16.528270721435547)",POINT (0.4197617769241333 0.778516948223114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,23,70203239407,1153570881,1,1,"(0.4843110740184784, 0.5361421704292297)","(0.44748198986053467, 0.43960040807724)",1,1,3.62451171875,3.5567779541015625,"(-44.82115173339844, -5.403608798980713, 593.720947265625)","(14.878960609436035, -8.303181648254395, 595.6668701171875)","(-7.040576934814453, 102.23307037353516, 26.568012237548828)","(-19.76595115661621, 119.86515808105469, 32.98554611206055)",POINT (0.4658965319395065 0.4878712892532349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,23,70203256079,1153587553,1,1,"(0.4786967635154724, 0.317982017993927)","(0.44020429253578186, 0.23473988473415375)",1,1,3.9322357177734375,3.86968994140625,"(-44.879425048828125, -5.368269920349121, 593.8797607421875)","(14.809986114501953, -8.243910789489746, 595.8858642578125)","(-8.980454444885254, 142.07713317871094, 41.070072174072266)","(-22.280588150024414, 157.28021240234375, 46.60353088378906)",POINT (0.4594505280256271 0.2763609513640404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,23,70203272746,1153604219,1,1,"(0.4838758409023285, 0.2444172203540802)","(0.44745832681655884, 0.193240687251091)",1,1,4.0696868896484375,3.9281005859375,"(-44.96733856201172, -5.3312249183654785, 594.2427368164062)","(14.754158973693848, -8.159818649291992, 596.18359375)","(-7.190958499908447, 155.5127716064453, 45.960208892822266)","(-19.774137496948242, 164.8594970703125, 49.362152099609375)",POINT (0.4656670838594437 0.2188289538025856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,23,70203289413,1153620886,1,1,"(0.4916321039199829, 0.2596192955970764)","(0.4474177360534668, 0.2682538628578186)",1,1,4.007476806640625,3.8240966796875,"(-45.05785369873047, -5.320126533508301, 594.378662109375)","(14.67388916015625, -8.08053207397461, 596.2362670898438)","(-4.5109758377075195, 152.73631286621094, 44.94968032836914)","(-19.78815460205078, 151.15931701660156, 44.3757209777832)",POINT (0.4695249199867248 0.2639365792274475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,23,70203306081,1153637553,1,1,"(0.49043986201286316, 0.289873868227005)","(0.4553888142108917, 0.250844806432724)",1,1,3.982833862304688,3.840408325195313,"(-45.15547180175781, -5.299280166625977, 594.4739990234375)","(14.579385757446289, -8.039779663085938, 596.436279296875)","(-4.922919273376465, 147.21072387695312, 42.93851089477539)","(-17.03394317626953, 154.3388671875, 45.5329475402832)",POINT (0.4729143381118774 0.2703593373298645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,23,70203322747,1153654219,1,1,"(0.49257680773735046, 0.29684409499168396)","(0.4527645707130432, 0.24045075476169586)",1,1,4.017257690429688,3.851043701171875,"(-45.249595642089844, -5.304474353790283, 594.8363037109375)","(14.511882781982422, -8.001559257507324, 596.7548828125)","(-4.184561729431152, 145.9376983642578, 42.47518539428711)","(-17.94068717956543, 156.23721313476562, 46.22386169433594)",POINT (0.4726706892251968 0.2686474248766899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,23,70203339415,1153670886,1,1,"(0.4884442985057831, 0.28886622190475464)","(0.4556182622909546, 0.24521170556545258)",1,1,4.0162353515625,3.85821533203125,"(-45.33403015136719, -5.304067611694336, 594.9330444335938)","(14.409452438354492, -7.947240829467773, 596.7498779296875)","(-5.6124396324157715, 147.39474487304688, 43.005523681640625)","(-16.954662322998047, 155.36766052246094, 45.90742492675781)",POINT (0.4720312803983688 0.2670389637351036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,23,70203356082,1153687553,1,1,"(0.49405619502067566, 0.2765166759490967)","(0.4556802213191986, 0.25179582834243774)",1,1,3.991378784179688,3.855438232421875,"(-45.4159049987793, -5.325730323791504, 595.010498046875)","(14.349625587463379, -7.90891695022583, 596.8116455078125)","(-3.673396587371826, 149.65023803710938, 43.82643127441406)","(-16.933252334594727, 154.16517639160156, 45.469722747802734)",POINT (0.4748682081699371 0.2641562521457672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,23,70203372749,1153704219,1,1,"(0.4928090572357178, 0.2573592960834503)","(0.4576941728591919, 0.23634664714336395)",1,1,3.985748291015625,3.840591430664064,"(-45.4747428894043, -5.336977005004883, 595.190185546875)","(14.284326553344727, -7.880092144012451, 597.07080078125)","(-4.104304313659668, 153.14907836914062, 45.09990310668945)","(-16.23738670349121, 156.98675537109375, 46.49671936035156)",POINT (0.4752516150474548 0.2468529716134071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
