,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,long.1,long.2,operate.1,int.1,n.1,switch.1,n.2,case.1,0.1,return.1,0.2,case.2,1.1,return.2,1.2,default.1,long.3,long.4,mystery1.1,=.1,0.3,long.5,long.6,mystery2.1,=.2,1.3,for.1,int.2,i.1,=.3,2.1,i.2,n.3,<=.1,++i.1,-----------.6,long.7,long.8,mystery3.1,=.4,mystery1.2,+.1,mystery2.2,mystery1.3,=.5,mystery2.3,mystery2.4,=.6,mystery3.2,-----------.8,return.3,mystery2.5,-----------.10,-----------.11,question,code,choices
0,40,24,2412174879,2498048504,1,1,"(0.391939640045166, 0.26035448908805847)","(0.4052294194698334, 0.23454128205776215)",1,1,3.2898101806640625,3.276031494140625,"(-56.89728927612305, -53.90339660644531, 660.8531494140625)","(1.7665973901748657, -55.21324157714844, 662.14453125)","(-37.176143646240234, 152.99742126464844, 45.04475402832031)","(-32.57075119018555, 157.72564697265625, 46.76568603515625)",POINT (0.3985845297574997 0.2474478855729103),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,40,24,2412191546,2498065171,1,1,"(0.39330893754959106, 0.2506309151649475)","(0.4081965982913971, 0.2427283674478531)",1,1,3.2632293701171875,3.273406982421875,"(-56.852882385253906, -53.912471771240234, 660.8851318359375)","(1.8177211284637451, -55.21771240234375, 662.2044677734375)","(-36.70161819458008, 154.77850341796875, 45.69300842285156)","(-31.542512893676758, 156.2260284423828, 46.219844818115234)",POINT (0.4007527679204941 0.2466796413064003),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,40,24,2412208212,2498081837,1,1,"(0.39210280776023865, 0.25058794021606445)","(0.4097023606300354, 0.23332391679286957)",1,1,3.2357635498046875,3.2523651123046875,"(-56.80281448364258, -53.91334915161133, 660.869384765625)","(1.8696646690368652, -55.21086120605469, 662.1927490234375)","(-37.119606018066406, 154.78636169433594, 45.69588851928711)","(-31.020706176757812, 157.94863891601562, 46.846832275390625)",POINT (0.400902584195137 0.241955928504467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,24,2412224879,2498098504,1,1,"(0.39340513944625854, 0.24996620416641235)","(0.41262832283973694, 0.23227126896381378)",1,1,3.241180419921875,3.244735717773437,"(-56.746681213378906, -53.928680419921875, 660.866943359375)","(1.9332873821258545, -55.2205924987793, 662.2767333984375)","(-36.668296813964844, 154.90023803710938, 45.73735427856445)","(-30.006752014160156, 158.14146423339844, 46.91701126098633)",POINT (0.4030167311429977 0.2411187365651131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,24,2412241547,2498115171,1,1,"(0.3933667540550232, 0.25689175724983215)","(0.4116116166114807, 0.22700251638889313)",1,1,3.24920654296875,3.2461395263671875,"(-56.6882438659668, -53.924354553222656, 660.8892211914062)","(1.992753028869629, -55.20212936401367, 662.1793823242188)","(-36.681602478027344, 153.63169860839844, 45.275569915771484)","(-30.359081268310547, 159.10655212402344, 47.26826858520508)",POINT (0.402489185333252 0.2419471368193626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,24,2412258213,2498131837,1,1,"(0.38800662755966187, 0.24217763543128967)","(0.4067116975784302, 0.2358751744031906)",1,1,3.2213897705078125,3.245330810546875,"(-56.62602615356445, -53.926910400390625, 660.923828125)","(2.0650386810302734, -55.19635009765625, 662.1790771484375)","(-38.539066314697266, 156.326904296875, 46.256561279296875)","(-32.05707931518555, 157.48133850097656, 46.67675018310547)",POINT (0.397359162569046 0.2390264049172401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,24,2412274881,2498148504,1,1,"(0.39780139923095703, 0.24148957431316376)","(0.406027615070343, 0.2400871068239212)",1,1,3.21380615234375,3.2366180419921875,"(-56.53596496582031, -53.911415100097656, 660.78076171875)","(2.146308660507202, -55.195838928222656, 662.1907958984375)","(-35.14482116699219, 156.4529266357422, 46.30246353149414)","(-32.29414749145508, 156.7098388671875, 46.39593505859375)",POINT (0.40191450715065 0.2407883405685425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,24,2412291553,2498165176,1,1,"(0.3937375545501709, 0.25005242228507996)","(0.41357138752937317, 0.24366991221904755)",1,1,3.2262420654296875,3.22930908203125,"(-56.455474853515625, -53.90350341796875, 660.9048461914062)","(2.239130973815918, -55.19085693359375, 662.202392578125)","(-36.5531005859375, 154.88446044921875, 45.7315673828125)","(-29.679950714111328, 156.05355834960938, 46.15707015991211)",POINT (0.403654471039772 0.2468611672520638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,40,24,2412308220,2498181842,1,1,"(0.38831499218940735, 0.25486597418785095)","(0.4047044813632965, 0.23508527874946594)",1,1,3.210845947265625,3.214706420898437,"(-56.35454559326172, -53.87788391113281, 660.8860473632812)","(2.3335561752319336, -55.179298400878906, 662.2377319335938)","(-38.432212829589844, 154.00274658203125, 45.410667419433594)","(-32.752662658691406, 157.62600708007812, 46.729408264160156)",POINT (0.3965097367763519 0.2449756264686584),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,40,24,2412324887,2498198509,1,1,"(0.3868987262248993, 0.26124683022499084)","(0.4100406765937805, 0.24634027481079102)",1,1,3.2106475830078125,3.2331085205078125,"(-56.247276306152344, -53.857704162597656, 660.8920288085938)","(2.4429640769958496, -55.17134094238281, 662.1158447265625)","(-38.923004150390625, 152.83396911621094, 44.98525619506836)","(-30.903459548950195, 155.5644073486328, 45.979061126708984)",POINT (0.3984697014093399 0.2537935525178909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
