,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,51,17,602754364507,7979863893,1,1,"(0.5092285871505737, 0.7175516486167908)","(0.4967202842235565, 0.56344074010849)",1,1,2.5319061279296875,2.661102294921875,"(-64.13382720947266, -0.21502816677093506, 598.950439453125)","(-8.187994003295898, -0.2781972289085388, 595.7527465820312)","(1.5690572261810303, 69.10103607177734, 14.508892059326172)","(-2.7528836727142334, 97.2473373413086, 24.753379821777344)",POINT (0.5029744356870651 0.6404961943626404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,17,602754381174,7979880559,1,1,"(0.48812416195869446, 0.5528165698051453)","(0.4891508221626282, 0.40942180156707764)",1,1,2.5204010009765625,2.6720428466796875,"(-64.23495483398438, 0.03953530639410019, 599.4763793945312)","(-8.284650802612305, -0.11329866945743561, 595.9658813476562)","(-5.723055362701416, 99.18769073486328, 25.459640502929688)","(-5.368324279785156, 125.37688446044922, 34.99162292480469)",POINT (0.4886374920606613 0.4811191856861114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,17,602754397841,7979897226,1,1,"(0.4911366403102875, 0.5003213882446289)","(0.4686833322048187, 0.3865533471107483)",1,1,2.539703369140625,2.721649169921875,"(-64.30186462402344, 0.1699402630329132, 599.722900390625)","(-8.366372108459473, 0.06357292830944061, 596.100341796875)","(-4.682177543640137, 108.77528381347656, 28.94911003112793)","(-12.440350532531738, 129.55348205566406, 36.5118522644043)",POINT (0.4799099862575531 0.4434373676776886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754414509,7979913893,1,1,"(0.4618959128856659, 0.504337728023529)","(0.46331965923309326, 0.3661004304885864)",1,1,2.5322265625,2.73516845703125,"(-64.2752685546875, 0.2236359417438507, 598.8374633789062)","(-8.444367408752441, 0.10120696574449539, 595.5875244140625)","(-14.785590171813965, 108.04174041748047, 28.68217658996582)","(-14.2936372756958, 133.28895568847656, 37.87139892578125)",POINT (0.4626077860593796 0.4352190792560577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754431179,7979930563,1,1,"(0.4670843482017517, 0.4939712882041931)","(0.47831404209136963, 0.35593777894973755)",1,1,2.555419921875,2.7615966796875,"(-64.47040557861328, 0.2807190418243408, 599.1212158203125)","(-8.622852325439453, 0.21930143237113953, 596.093505859375)","(-12.992840766906738, 109.9350357055664, 29.37126922607422)","(-9.112703323364258, 135.14501953125, 38.5469856262207)",POINT (0.4726991951465607 0.4249545335769653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754447848,7979947230,1,1,"(0.476627916097641, 0.4705013930797577)","(0.48069649934768677, 0.35695943236351013)",1,1,2.5651092529296875,2.738983154296875,"(-64.69419860839844, 0.3102952241897583, 599.280517578125)","(-8.808822631835938, 0.3307000398635864, 596.0090942382812)","(-9.695297241210938, 114.22149658203125, 30.93143081665039)","(-8.289508819580078, 134.95843505859375, 38.47904586791992)",POINT (0.4786622077226639 0.4137304127216339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754464515,7979963897,1,1,"(0.4745124876499176, 0.46143773198127747)","(0.4750784933567047, 0.3558754622936249)",1,1,2.5670623779296875,2.75030517578125,"(-64.91227722167969, 0.313998818397522, 599.276611328125)","(-9.023540496826172, 0.4170193672180176, 595.8453369140625)","(-10.426241874694824, 115.8768539428711, 31.533926010131836)","(-10.230661392211914, 135.15638732910156, 38.55116653442383)",POINT (0.4747954905033112 0.4086565971374512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754481182,7979980563,1,1,"(0.47534945607185364, 0.47290292382240295)","(0.4758215844631195, 0.36041775345802307)",1,1,2.577621459960937,2.765838623046875,"(-65.13265228271484, 0.2948339581489563, 599.2728271484375)","(-9.229307174682617, 0.45902693271636963, 595.7802734375)","(-10.137036323547363, 113.78289031982422, 30.77176856994629)","(-9.973904609680176, 134.3268280029297, 38.24913024902344)",POINT (0.4755855202674866 0.416660338640213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754497849,7979997230,1,1,"(0.48210760951042175, 0.47096914052963257)","(0.473552405834198, 0.3612160384654999)",1,1,2.570297241210937,2.7622833251953125,"(-65.34439086914062, 0.2549203932285309, 599.3720703125)","(-9.418006896972656, 0.4513223171234131, 595.7357177734375)","(-7.801931381225586, 114.13607788085938, 30.900291442871094)","(-10.757970809936523, 134.1810302734375, 38.19607162475586)",POINT (0.4778300076723099 0.4160925894975662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754514518,7980013897,1,1,"(0.4861708879470825, 0.4849072992801666)","(0.47569721937179565, 0.34028828144073486)",1,1,2.59100341796875,2.787216186523437,"(-65.54423522949219, 0.22565926611423492, 599.553955078125)","(-9.572999000549316, 0.4394277334213257, 595.88818359375)","(-6.397966384887695, 111.5904541015625, 29.973779678344727)","(-10.016878128051758, 138.00318908691406, 39.587276458740234)",POINT (0.4809340536594391 0.4125977903604507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754531185,7980030564,1,1,"(0.4943200349807739, 0.477712482213974)","(0.46694228053092957, 0.34645605087280273)",1,1,2.57977294921875,2.780502319335937,"(-65.68930053710938, 0.18566276133060455, 599.605224609375)","(-9.680890083312988, 0.4257017970085144, 595.8455810546875)","(-3.582230806350708, 112.90447235107422, 30.452112197875977)","(-13.04193115234375, 136.87673950195312, 39.1772575378418)",POINT (0.4806311577558518 0.4120842665433884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754547852,7980047230,1,1,"(0.48790067434310913, 0.4774400293827057)","(0.47387439012527466, 0.3391686677932739)",1,1,2.5914459228515625,2.7849578857421875,"(-65.76377868652344, 0.18503980338573456, 599.4878540039062)","(-9.780014038085938, 0.41740724444389343, 595.62646484375)","(-5.800282001495361, 112.9542236328125, 30.470243453979492)","(-10.646706581115723, 138.2076873779297, 39.66167068481445)",POINT (0.4808875322341919 0.4083043485879898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754564524,7980063902,1,1,"(0.4923364520072937, 0.48592403531074524)","(0.4689297080039978, 0.34946221113204956)",1,1,2.586532592773437,2.779647827148437,"(-65.83099365234375, 0.22559237480163574, 599.453857421875)","(-9.824344635009766, 0.43948614597320557, 595.4481201171875)","(-4.26760721206665, 111.40474700927734, 29.906227111816406)","(-12.355230331420898, 136.32769775390625, 38.97743606567383)",POINT (0.4806330800056458 0.4176931232213974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754581191,7980080568,1,1,"(0.49173447489738464, 0.46832019090652466)","(0.4690718352794647, 0.35555747151374817)",1,1,2.581329345703125,2.777084350585937,"(-65.84989929199219, 0.27522921562194824, 599.3282470703125)","(-9.842144966125488, 0.4853593111038208, 595.4080810546875)","(-4.475601673126221, 114.61986541748047, 31.076412200927734)","(-12.306123733520508, 135.2144775390625, 38.57225799560547)",POINT (0.4804031550884247 0.4119388312101364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754597859,7980097235,1,1,"(0.48630616068840027, 0.4819696247577667)","(0.4626217782497406, 0.3437996506690979)",1,1,2.5827789306640625,2.79144287109375,"(-65.86946868896484, 0.3298882842063904, 599.26220703125)","(-9.845588684082031, 0.5081685781478882, 595.270751953125)","(-6.351232051849365, 112.12696838378906, 30.16910743713379)","(-14.534775733947754, 137.36190795898438, 39.35379409790039)",POINT (0.4744639694690704 0.4128846377134323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754614527,7980113902,1,1,"(0.4968373775482178, 0.48135754466056824)","(0.46402880549430847, 0.3560734689235687)",1,1,2.5796356201171875,2.784088134765625,"(-65.89926147460938, 0.41652995347976685, 599.21533203125)","(-9.842771530151367, 0.5964067578315735, 595.1728515625)","(-2.7124154567718506, 112.23876953125, 30.209749221801758)","(-14.048617362976074, 135.1202392578125, 38.53795623779297)",POINT (0.4804330915212631 0.4187155067920685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,17,602754631193,7980130568,1,1,"(0.45347702503204346, 0.2726447284221649)","(0.45390111207962036, 0.23538611829280853)",1,1,2.561920166015625,2.8056640625,"(-65.85610961914062, 0.5632396936416626, 598.594482421875)","(-9.94741439819336, 0.8205275535583496, 595.147705078125)","(-17.69452476501465, 150.35739135742188, 44.08384323120117)","(-17.547988891601562, 157.16217041015625, 46.56060791015625)",POINT (0.4536890685558319 0.2540154233574867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,51,17,602754647861,7980147235,1,1,"(0.4427392780780792, 0.15003357827663422)","(0.4252658784389496, 0.1967170387506485)",1,1,2.57080078125,2.770492553710937,"(-65.82258605957031, 0.6659256219863892, 598.7449951171875)","(-9.946707725524902, 0.9752511978149414, 594.500732421875)","(-21.404674530029297, 172.75070190429688, 52.23431396484375)","(-27.442184448242188, 164.22457885742188, 49.131080627441406)",POINT (0.4340025782585144 0.1733753085136414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754664529,7980163902,1,1,"(0.44098809361457825, 0.17140036821365356)","(0.44105657935142517, 0.21517115831375122)",1,1,2.59027099609375,2.7831573486328125,"(-65.86272430419922, 0.629886269569397, 598.4526977539062)","(-10.00294303894043, 0.9449822902679443, 594.752197265625)","(-22.009765625, 168.8483428955078, 50.81396484375)","(-21.986101150512695, 160.85418701171875, 47.90433120727539)",POINT (0.4410223364830017 0.1932857632637024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754681199,7980180571,1,1,"(0.45384496450424194, 0.15967033803462982)","(0.44862014055252075, 0.21190492808818817)",1,1,2.607650756835937,2.807647705078125,"(-65.96141052246094, 0.5778398513793945, 598.591064453125)","(-10.057319641113281, 0.9154282808303833, 594.8297119140625)","(-17.567378997802734, 170.9906768798828, 51.593711853027344)","(-19.372695922851562, 161.45071411132812, 48.12146759033203)",POINT (0.4512325525283814 0.185787633061409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754697866,7980197238,1,1,"(0.4498262107372284, 0.1516169309616089)","(0.4405764639377594, 0.2136196345090866)",1,1,2.587142944335937,2.791107177734375,"(-66.03265380859375, 0.510719895362854, 598.6378173828125)","(-10.091050148010254, 0.8698160648345947, 594.5158081054688)","(-18.955961227416992, 172.46151733398438, 52.12908172607422)","(-22.15199089050293, 161.13754272460938, 48.00749969482422)",POINT (0.4452013373374939 0.1826182827353478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754714534,7980213905,1,1,"(0.45074984431266785, 0.1392136514186859)","(0.45426657795906067, 0.21122565865516663)",1,1,2.588973999023437,2.7838287353515625,"(-66.10316467285156, 0.48248159885406494, 598.4017333984375)","(-10.177200317382812, 0.8492622971534729, 594.8265991210938)","(-18.636829376220703, 174.72682189941406, 52.95355224609375)","(-17.421703338623047, 161.57476806640625, 48.16664123535156)",POINT (0.4525082111358643 0.1752196550369263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754731200,7980230571,1,1,"(0.4519639313220978, 0.14019128680229187)","(0.4540020227432251, 0.21220724284648895)",1,1,2.594573974609375,2.7954254150390625,"(-66.18034362792969, 0.47699302434921265, 598.3858642578125)","(-10.23783016204834, 0.8361682891845703, 594.8637084960938)","(-18.217334747314453, 174.54827880859375, 52.8885383605957)","(-17.513120651245117, 161.3955078125, 48.10135269165039)",POINT (0.4529829770326614 0.1761992648243904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754747869,7980247238,1,1,"(0.4492669999599457, 0.14254091680049896)","(0.448079377412796, 0.2042369544506073)",1,1,2.588653564453125,2.808563232421875,"(-66.2491455078125, 0.48675358295440674, 598.208740234375)","(-10.293827056884766, 0.8484643697738647, 594.510009765625)","(-19.149187088012695, 174.119140625, 52.73237991333008)","(-19.559539794921875, 162.8511505126953, 48.63124084472656)",POINT (0.4486731886863708 0.1733889356255531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754764537,7980263905,1,1,"(0.44727256894111633, 0.1408793032169342)","(0.4561728835105896, 0.1968669891357422)",1,1,2.604110717773437,2.8095245361328125,"(-66.33868408203125, 0.5001060962677002, 598.2106323242188)","(-10.385684967041016, 0.8724307417869568, 594.6830444335938)","(-19.838314056396484, 174.422607421875, 52.84284591674805)","(-16.763025283813477, 164.19720458984375, 49.12107849121094)",POINT (0.451722726225853 0.1688731461763382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754781203,7980280571,1,1,"(0.4419354796409607, 0.15024061501026154)","(0.45460939407348633, 0.2124345302581787)",1,1,2.595306396484375,2.814117431640625,"(-66.40617370605469, 0.5347799062728882, 598.053955078125)","(-10.453609466552734, 0.9189445972442627, 594.484619140625)","(-21.682416915893555, 172.712890625, 52.220550537109375)","(-17.303251266479492, 161.35400390625, 48.086219787597656)",POINT (0.4482724368572235 0.1813375726342201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754797871,7980297238,1,1,"(0.44558247923851013, 0.15462273359298706)","(0.4437864422798157, 0.2076113224029541)",1,1,2.591827392578125,2.7921905517578125,"(-66.47892761230469, 0.5404651165008545, 597.7347412109375)","(-10.517586708068848, 0.9303334355354309, 593.816650390625)","(-20.422283172607422, 171.9125518798828, 51.929256439208984)","(-21.042861938476562, 162.23489379882812, 48.406856536865234)",POINT (0.4446844607591629 0.1811170279979706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754814543,7980313909,1,1,"(0.45722803473472595, 0.17196932435035706)","(0.42589056491851807, 0.19658368825912476)",1,1,2.6138458251953125,2.81048583984375,"(-66.59246826171875, 0.5983407497406006, 597.4503173828125)","(-10.497845649719238, 0.9349360466003418, 593.6813354492188)","(-16.39845085144043, 168.7444305419922, 50.77614974975586)","(-27.226333618164062, 164.2489471435547, 49.13990783691406)",POINT (0.441559299826622 0.1842765063047409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,51,17,602754831209,7980330575,1,1,"(0.46696391701698303, 0.4590667486190796)","(0.43877968192100525, 0.22277460992336273)",1,1,2.3800811767578125,2.730926513671875,"(-66.65179443359375, 0.7426993250846863, 597.841064453125)","(-10.532733917236328, 0.9547849893569946, 593.9541015625)","(-13.03446102142334, 116.30989074707031, 31.691516876220703)","(-22.772825241088867, 159.4654998779297, 47.39894485473633)",POINT (0.4528717994689941 0.3409206792712212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,17,602754964562,7980463922,1,1,"(0.45847073197364807, 0.7828373908996582)","(0.41401436924934387, 0.6965203881263733)",1,1,2.5249176025390625,2.684967041015625,"(-66.72544860839844, -0.15919344127178192, 596.8421020507812)","(-10.762308120727539, 0.1852569878101349, 593.052001953125)","(-15.969075202941895, 57.177452087402344, 10.169089317321777)","(-31.329864501953125, 72.94210815429688, 15.906977653503418)",POINT (0.436242550611496 0.7396788895130157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
