,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,23,25,82261325475,448713227,1,1,"(0.5836642384529114, 0.21474222838878632)","(0.5669598579406738, 0.18899723887443542)",1,1,2.816741943359375,2.743682861328125,"(-38.16889953613281, -38.84355163574219, 599.5687255859375)","(27.90937042236328, -34.32783508300781, 604.7033081054688)","(27.288450241088867, 160.93252563476562, 47.93284606933594)","(21.51667022705078, 165.63449096679688, 49.64427185058594)",POINT (0.5753120481967926 0.2018697336316109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261342143,448729894,1,1,"(0.587945282459259, 0.2290661633014679)","(0.5726856589317322, 0.1905592679977417)",1,1,2.810638427734375,2.764068603515625,"(-38.23952865600586, -38.87049865722656, 599.3204345703125)","(27.780899047851562, -34.35076141357422, 604.91748046875)","(28.767669677734375, 158.3164520263672, 46.980655670166016)","(23.495079040527344, 165.3491973876953, 49.54045867919922)",POINT (0.5803154706954956 0.2098127156496048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261358809,448746560,1,1,"(0.5871829390525818, 0.19213254749774933)","(0.5698075890541077, 0.1978340446949005)",1,1,2.810775756835937,2.757415771484375,"(-38.37701416015625, -38.98335266113281, 599.6455078125)","(27.677017211914062, -34.36037063598633, 604.825439453125)","(28.504253387451172, 165.0618896484375, 49.435794830322266)","(22.500646591186523, 164.0205841064453, 49.05678939819336)",POINT (0.5784952640533447 0.1949832960963249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261375477,448763227,1,1,"(0.5907977819442749, 0.2222452461719513)","(0.5688872933387756, 0.2084590643644333)",1,1,2.8339385986328125,2.7424468994140625,"(-38.50679397583008, -39.066123962402344, 599.7501220703125)","(27.552358627319336, -34.38888931274414, 605.10009765625)","(29.753267288208008, 159.56219482421875, 47.43408966064453)","(22.182655334472656, 162.08006286621094, 48.35050964355469)",POINT (0.5798425376415253 0.2153521552681923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,25,82261392144,448779894,1,1,"(0.5861678123474121, 0.19949129223823547)","(0.5691577196121216, 0.2067674696445465)",1,1,2.816986083984375,2.76458740234375,"(-38.6198616027832, -39.17918395996094, 599.737060546875)","(27.40213394165039, -34.444129943847656, 605.35595703125)","(28.15350341796875, 163.71788024902344, 48.94670867919922)","(22.27608299255371, 162.38900756835938, 48.46296310424805)",POINT (0.5776627659797668 0.203129380941391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261408815,448796564,1,1,"(0.5858709812164307, 0.22549867630004883)","(0.5780484676361084, 0.18556901812553406)",1,1,2.814971923828125,2.741928100585937,"(-38.7900276184082, -39.29827880859375, 600.057861328125)","(27.248367309570312, -34.53247833251953, 605.3275756835938)","(28.05093765258789, 158.96798706054688, 47.21785354614258)","(25.348058700561523, 166.26060485839844, 49.87217330932617)",POINT (0.5819597244262695 0.2055338472127914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261425482,448813231,1,1,"(0.5913912653923035, 0.21006396412849426)","(0.5647287964820862, 0.196879044175148)",1,1,2.828887939453125,2.7473602294921875,"(-38.95259094238281, -39.466339111328125, 600.22021484375)","(27.11382293701172, -34.60099792480469, 605.441162109375)","(29.958324432373047, 161.7869415283203, 48.24384689331055)","(20.745786666870117, 164.19500732421875, 49.12026596069336)",POINT (0.5780600309371948 0.2034715041518211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261442150,448829898,1,1,"(0.5826159119606018, 0.19753611087799072)","(0.5680570602416992, 0.20125851035118103)",1,1,2.822128295898437,2.7595672607421875,"(-39.098731994628906, -39.608802795410156, 600.3240966796875)","(26.941347122192383, -34.6656494140625, 605.4130859375)","(26.92624282836914, 164.07498168945312, 49.07664108276367)","(21.89578628540039, 163.3951416015625, 48.82918167114258)",POINT (0.5753364861011505 0.1993973106145859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261458816,448846564,1,1,"(0.5856769680976868, 0.23208171129226685)","(0.5689153075218201, 0.16827896237373352)",1,1,2.822372436523437,2.7607879638671875,"(-39.24647903442383, -39.720008850097656, 600.2855224609375)","(26.76434326171875, -34.75757598876953, 605.5492553710938)","(27.98390769958496, 157.76571655273438, 46.78016662597656)","(22.192319869995117, 169.41842651367188, 51.021461486816406)",POINT (0.5772961378097534 0.2001803368330002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261475484,448863231,1,1,"(0.5929310917854309, 0.21120697259902954)","(0.5697308778762817, 0.1995551586151123)",1,1,2.8241424560546875,2.7216949462890625,"(-39.42272186279297, -39.868141174316406, 600.3858642578125)","(26.573131561279297, -34.792396545410156, 605.5255126953125)","(30.490385055541992, 161.5781707763672, 48.16790771484375)","(22.47412872314453, 163.7062530517578, 48.94236755371094)",POINT (0.5813309848308563 0.2053810656070709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261492151,448879898,1,1,"(0.5888346433639526, 0.2189483940601349)","(0.5649443864822388, 0.21092456579208374)",1,1,2.820709228515625,2.7426300048828125,"(-39.60424041748047, -39.97849655151367, 600.5856323242188)","(26.397212982177734, -34.834022521972656, 605.7425537109375)","(29.074953079223633, 160.16432189941406, 47.65324783325195)","(20.820261001586914, 161.62977600097656, 48.18661117553711)",POINT (0.5768895149230957 0.2149364799261093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,25,82261508818,448896564,1,1,"(0.5814502835273743, 0.2179507315158844)","(0.5694841146469116, 0.20531463623046875)",1,1,2.839141845703125,2.7569580078125,"(-39.791526794433594, -40.114532470703125, 600.9447631835938)","(26.217912673950195, -34.868682861328125, 606.0201416015625)","(26.523479461669922, 160.34652709960938, 47.71958541870117)","(22.38886260986328, 162.6543426513672, 48.55955505371094)",POINT (0.5754671990871429 0.2116326838731766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261525488,448913234,1,1,"(0.5875076055526733, 0.20476990938186646)","(0.5655306577682495, 0.1842513531446457)",1,1,2.8223876953125,2.74169921875,"(-39.97920227050781, -40.22594451904297, 600.9835205078125)","(26.02683448791504, -34.93071365356445, 606.1375732421875)","(28.616436004638672, 162.7538299560547, 48.595767974853516)","(21.022846221923828, 166.5012969970703, 49.95965576171875)",POINT (0.5765191316604614 0.1945106312632561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261542154,448929899,1,1,"(0.5841776728630066, 0.2156907171010971)","(0.5664969682693481, 0.1857737898826599)",1,1,2.8056640625,2.7566680908203125,"(-40.17789840698242, -40.32542419433594, 601.2796630859375)","(25.84145736694336, -34.96905517578125, 606.335693359375)","(27.465858459472656, 160.75929260253906, 47.86980056762695)","(21.356712341308594, 166.2232208251953, 49.8585205078125)",POINT (0.5753373205661774 0.2007322534918785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261558820,448946565,1,1,"(0.5836281776428223, 0.21755854785442352)","(0.5653717517852783, 0.18851758539676666)",1,1,2.818954467773437,2.728500366210937,"(-40.37169647216797, -40.41902160644531, 601.4998168945312)","(25.651592254638672, -35.00840377807617, 606.514404296875)","(27.27597999572754, 160.41815185546875, 47.74565505981445)","(20.967941284179688, 165.72210693359375, 49.676116943359375)",POINT (0.5744999647140503 0.2030380666255951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261575487,448963232,1,1,"(0.5964443683624268, 0.21448054909706116)","(0.5645215511322021, 0.18497073650360107)",1,1,2.82196044921875,2.7255859375,"(-40.5637092590332, -40.524803161621094, 601.47607421875)","(25.457870483398438, -35.03009033203125, 606.631591796875)","(31.704309463500977, 160.98031616210938, 47.95024871826172)","(20.67416763305664, 166.36990356445312, 49.91185760498047)",POINT (0.5804829597473145 0.1997256428003311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261592155,448979899,1,1,"(0.5871518850326538, 0.22392110526561737)","(0.5610725283622742, 0.19525526463985443)",1,1,2.81427001953125,2.726318359375,"(-40.75590515136719, -40.60337829589844, 601.7740478515625)","(25.260684967041016, -35.048805236816406, 606.6670532226562)","(28.493513107299805, 159.25611877441406, 47.32269287109375)","(19.482437133789062, 164.49156188964844, 49.22822570800781)",POINT (0.574112206697464 0.2095881849527359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,25,82261608821,448996565,1,1,"(0.5832602381706238, 0.2061270922422409)","(0.5597796440124512, 0.1987476795911789)",1,1,2.8144989013671875,2.7208709716796875,"(-40.95730972290039, -40.733367919921875, 602.033203125)","(25.05614471435547, -35.07612991333008, 606.8670654296875)","(27.14886474609375, 162.50595092773438, 48.50556945800781)","(19.03572654724121, 163.85372924804688, 48.996036529541016)",POINT (0.5715199410915375 0.2024373859167099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
