,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,49,12,442219432037,2722850157,1,1,"(0.4408602714538574, 0.37078768014907837)","(0.45316457748413086, 0.37541088461875916)",1,1,3.51971435546875,3.444076538085937,"(-29.924985885620117, -32.61322784423828, 612.1280517578125)","(31.223411560058594, -33.157222747802734, 612.2135620117188)","(-20.223363876342773, 132.76925659179688, 37.68220520019531)","(-15.959463119506836, 131.92239379882812, 37.37404251098633)",POINT (0.4470124244689941 0.3730992823839188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219448703,2722866823,1,1,"(0.4413321912288666, 0.3623904883861542)","(0.45738476514816284, 0.3767121136188507)",1,1,3.513412475585937,3.4483642578125,"(-29.888364791870117, -32.58774185180664, 612.277099609375)","(31.30532455444336, -33.13838577270508, 612.6226806640625)","(-20.059814453125, 134.30734252929688, 38.24213790893555)","(-14.497014045715332, 131.6840362548828, 37.287330627441406)",POINT (0.4493584781885147 0.3695513010025024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219465370,2722883489,1,1,"(0.44036731123924255, 0.3641103506088257)","(0.456510454416275, 0.3703700602054596)",1,1,3.5257110595703125,3.4516143798828125,"(-29.86977767944336, -32.57121276855469, 612.5286254882812)","(31.35388946533203, -33.11901092529297, 612.7647705078125)","(-20.39418601989746, 133.99232482910156, 38.12745666503906)","(-14.799991607666016, 132.8457489013672, 37.71006393432617)",POINT (0.4484388828277588 0.3672402054071426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219482037,2722900156,1,1,"(0.442152202129364, 0.3604751229286194)","(0.4528276026248932, 0.3704714775085449)",1,1,3.535629272460937,3.461654663085937,"(-29.868576049804688, -32.55860900878906, 612.6744384765625)","(31.37326431274414, -33.088287353515625, 612.70068359375)","(-19.775653839111328, 134.65818786621094, 38.36983108520508)","(-16.07624053955078, 132.8271484375, 37.703365325927734)",POINT (0.4474899023771286 0.3654733002185822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219498704,2722916823,1,1,"(0.44318851828575134, 0.3671126067638397)","(0.45131680369377136, 0.37218374013900757)",1,1,3.557601928710937,3.4658203125,"(-29.86569595336914, -32.54632568359375, 612.7373046875)","(31.387603759765625, -33.06591796875, 612.6788330078125)","(-19.416526794433594, 133.4423828125, 37.92734146118164)","(-16.59977149963379, 132.51351928710938, 37.58918380737305)",POINT (0.4472526609897614 0.3696481734514236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219515372,2722933490,1,1,"(0.44404467940330505, 0.35963425040245056)","(0.45238131284713745, 0.37081602215766907)",1,1,3.55181884765625,3.468353271484375,"(-29.874462127685547, -32.53562927246094, 612.8197631835938)","(31.386993408203125, -33.05207824707031, 612.7623291015625)","(-19.11984634399414, 134.81224060058594, 38.42579650878906)","(-16.23090171813965, 132.7640380859375, 37.68039321899414)",POINT (0.4482129961252212 0.3652251362800598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219532039,2722950157,1,1,"(0.44503214955329895, 0.36251240968704224)","(0.4551461338996887, 0.3646482527256012)",1,1,3.55731201171875,3.4598388671875,"(-29.89472007751465, -32.51750183105469, 612.9431762695312)","(31.38104248046875, -33.035621643066406, 612.9293823242188)","(-18.777650833129883, 134.28504943847656, 38.2338981628418)","(-15.272780418395996, 133.89381408691406, 38.091552734375)",POINT (0.4500891417264938 0.3635803312063217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219548712,2722966829,1,1,"(0.444443941116333, 0.37213581800460815)","(0.4580168128013611, 0.3690762221813202)",1,1,3.5667877197265625,3.4903564453125,"(-29.925106048583984, -32.50201416015625, 612.982177734375)","(31.377300262451172, -33.030853271484375, 613.1172485351562)","(-18.98147201538086, 132.5222930908203, 37.59239196777344)","(-14.27797794342041, 133.08273315429688, 37.796348571777344)",POINT (0.451230376958847 0.3706060200929642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219565378,2722983495,1,1,"(0.44543054699897766, 0.3710053265094757)","(0.4533214867115021, 0.37695446610450745)",1,1,3.5652618408203125,3.4792022705078125,"(-29.953990936279297, -32.48314666748047, 612.9168090820312)","(31.353933334350586, -33.00181579589844, 613.0767211914062)","(-18.63959312438965, 132.7293701171875, 37.667747497558594)","(-15.90509033203125, 131.63966369628906, 37.271121978759766)",POINT (0.4493760168552399 0.3739798963069916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,12,442219582046,2723000162,1,1,"(0.4487226903438568, 0.3628632426261902)","(0.45480942726135254, 0.37983348965644836)",1,1,3.5550079345703125,3.4759979248046875,"(-29.990127563476562, -32.46085739135742, 612.829833984375)","(31.323345184326172, -32.95731735229492, 613.05810546875)","(-17.498733520507812, 134.22076416015625, 38.2105827331543)","(-15.389463424682617, 131.11228942871094, 37.07924270629883)",POINT (0.4517660588026047 0.3713483661413193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
