,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,7,21,274519444892,2848959815,1,1,"(0.38232913613319397, 0.46868178248405457)","(0.43059617280960083, 0.7269893288612366)",1,1,2.438217163085937,2.61859130859375,"(-59.22797393798828, -38.86506652832031, 728.2506713867188)","(3.1788277626037598, -61.15185546875, 721.1072387695312)","(-40.50653839111328, 114.83783721923828, 31.155776977539062)","(-23.78023338317871, 67.5233154296875, 13.934697151184082)",POINT (0.4064626544713974 0.5978355556726456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,21,274519461559,2848976482,1,1,"(0.3819911479949951, 0.46862515807151794)","(0.43533873558044434, 0.7383376955986023)",1,1,2.45703125,2.617431640625,"(-59.30877685546875, -38.94900894165039, 728.355712890625)","(3.1382362842559814, -61.1805419921875, 721.3804931640625)","(-40.6236572265625, 114.84821319580078, 31.159563064575195)","(-22.136754989624023, 65.44462585449219, 13.178112983703613)",POINT (0.4086649417877197 0.6034814268350601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,21,274519478227,2848993149,1,1,"(0.3697907030582428, 0.45234957337379456)","(0.4293022155761719, 0.7602866291999817)",1,1,2.4802703857421875,2.6157989501953125,"(-59.36292266845703, -39.02195358276367, 728.1820068359375)","(3.066781520843506, -61.24523162841797, 721.8118286132812)","(-44.8515625, 117.82943725585938, 32.24467086791992)","(-24.228641510009766, 61.424198150634766, 11.714841842651367)",POINT (0.3995464593172073 0.6063181012868881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,21,274519494893,2849009815,1,1,"(0.3723088204860687, 0.45936766266822815)","(0.4332491457462311, 0.7213459014892578)",1,1,2.479965209960937,2.617889404296875,"(-59.40902328491211, -39.042144775390625, 728.010498046875)","(3.020461320877075, -61.278892517089844, 721.5677490234375)","(-43.978939056396484, 116.54393768310547, 31.77667808532715)","(-22.86089324951172, 68.55703735351562, 14.31093692779541)",POINT (0.4027789831161499 0.590356782078743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,21,274519511561,2849026482,1,1,"(0.3812505304813385, 0.5032355785369873)","(0.4229767918586731, 0.7396732568740845)",1,1,2.52191162109375,2.660675048828125,"(-59.47747039794922, -39.132041931152344, 727.939208984375)","(2.965386390686035, -61.382225036621094, 721.2963256835938)","(-40.88031005859375, 108.50859069824219, 28.852115631103516)","(-26.42062759399414, 65.19998931884766, 13.089051246643066)",POINT (0.4021136611700058 0.6214544177055359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,21,274519528227,2849043148,1,1,"(0.38020461797714233, 0.4503093957901001)","(0.41768884658813477, 0.7288212776184082)",1,1,2.487777709960937,2.677001953125,"(-59.54290771484375, -39.25054168701172, 727.9868774414062)","(2.932938575744629, -61.37609100341797, 720.8090209960938)","(-41.24275588989258, 118.2031478881836, 32.38063430786133)","(-28.253097534179688, 67.187744140625, 13.812573432922363)",POINT (0.3989467322826386 0.5895653367042542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,21,274519544898,2849059818,1,1,"(0.3783319890499115, 0.4778739809989929)","(0.4206188917160034, 0.7519258856773376)",1,1,2.46966552734375,2.643417358398437,"(-59.57279586791992, -39.282127380371094, 727.9070434570312)","(2.9145350456237793, -61.42441940307617, 721.0960693359375)","(-41.891685485839844, 113.15409851074219, 30.54292106628418)","(-27.237730026245117, 62.95568084716797, 12.272163391113281)",POINT (0.3994754403829575 0.6148999333381653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,7,21,274519561565,2849076485,1,1,"(0.37951749563217163, 0.44418424367904663)","(0.41890883445739746, 0.728738009929657)",1,1,2.447601318359375,2.653778076171875,"(-59.585845947265625, -39.337188720703125, 727.771484375)","(2.8917181491851807, -61.56139373779297, 721.13916015625)","(-41.48087692260742, 119.3250961303711, 32.789031982421875)","(-27.830326080322266, 67.20301055908203, 13.81812572479248)",POINT (0.3992131650447846 0.5864611268043518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,21,274519578231,2849093151,1,1,"(0.36872974038124084, 0.4172675907611847)","(0.4279291331768036, 0.7254409790039062)",1,1,2.4336395263671875,2.63824462890625,"(-59.6037712097168, -39.42707824707031, 727.50146484375)","(2.8974032402038574, -61.62199783325195, 721.0816650390625)","(-45.21921920776367, 124.25543975830078, 34.5835075378418)","(-24.704465866088867, 67.80692291259766, 14.03794002532959)",POINT (0.3983294367790222 0.5713542848825455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,21,274519594899,2849109818,1,1,"(0.37296003103256226, 0.44323623180389404)","(0.4288484752178192, 0.7416061758995056)",1,1,2.505722045898437,2.67578125,"(-59.615970611572266, -39.460899353027344, 727.2030029296875)","(2.8804266452789307, -61.641998291015625, 721.2109375)","(-43.753257751464844, 119.49872589111328, 32.852210998535156)","(-24.385883331298828, 64.84593963623047, 12.960213661193848)",POINT (0.4009042531251907 0.5924212038516998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
