,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,25,6,250460154975,1955665823,1,1,"(0.5275223255157471, 0.6722605228424072)","(0.5663279294967651, 0.7163294553756714)",1,1,3.162094116210937,2.75,"(-42.91077423095703, -29.11527442932129, 673.3212890625)","(26.934326171875, -28.3775691986084, 674.9695434570312)","(7.890003681182861, 77.37285614013672, 17.519643783569336)","(21.298307418823242, 69.32425689697266, 14.590150833129883)",POINT (0.5469251275062561 0.6942949891090393),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460171643,1955682491,1,1,"(0.5269771218299866, 0.6613170504570007)","(0.5653998851776123, 0.7185541987419128)",1,1,3.190658569335937,2.767364501953125,"(-42.910247802734375, -29.105958938598633, 673.3968505859375)","(26.952932357788086, -28.374149322509766, 675.1318969726562)","(7.701619625091553, 79.37152099609375, 18.247098922729492)","(20.977678298950195, 68.91790771484375, 14.442314147949219)",POINT (0.5461885035037994 0.6899356245994568),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460188310,1955699158,1,1,"(0.5260500311851501, 0.6663593053817749)","(0.563919723033905, 0.7242878079414368)",1,1,3.183334350585937,2.7513427734375,"(-42.916046142578125, -29.100492477416992, 673.4467163085938)","(26.959932327270508, -28.36697769165039, 675.1943359375)","(7.381293296813965, 78.45062255859375, 17.91192626953125)","(20.466228485107422, 67.8707504272461, 14.061163902282715)",POINT (0.5449848771095276 0.6953235566616058),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460204976,1955715824,1,1,"(0.5320843458175659, 0.6551837921142578)","(0.5655401945114136, 0.701755940914154)",1,1,3.181182861328125,2.754791259765625,"(-42.930728912353516, -29.094158172607422, 673.59619140625)","(26.96258544921875, -28.35950469970703, 675.2951049804688)","(9.46628189086914, 80.49171447753906, 18.6547794342041)","(21.026126861572266, 71.98590850830078, 15.558917999267578)",POINT (0.5488122701644897 0.6784698665142059),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460221643,1955732491,1,1,"(0.5306636691093445, 0.6653363704681396)","(0.5653067231178284, 0.7022454142570496)",1,1,3.2009429931640625,2.755599975585937,"(-42.96837615966797, -29.081684112548828, 673.81884765625)","(26.936140060424805, -28.34524917602539, 675.3480224609375)","(8.975423812866211, 78.63746643066406, 17.97989845275879)","(20.945453643798828, 71.89651489257812, 15.526390075683594)",POINT (0.5479851961135864 0.6837908923625946),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460238309,1955749157,1,1,"(0.5367226004600525, 0.6516080498695374)","(0.5777102708816528, 0.6669568419456482)",1,1,3.1952362060546875,2.733612060546875,"(-43.00937271118164, -29.06426239013672, 673.99072265625)","(26.903100967407227, -28.319477081298828, 675.5908203125)","(11.068928718566895, 81.1447525024414, 18.892484664916992)","(25.231229782104492, 78.3415298461914, 17.872133255004883)",POINT (0.5572164356708527 0.6592824459075928),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460254976,1955765823,1,1,"(0.5345057249069214, 0.6714248061180115)","(0.577210009098053, 0.6777856349945068)",1,1,3.2133331298828125,2.762435913085937,"(-43.04320526123047, -29.047977447509766, 673.9354248046875)","(26.863168716430664, -28.274478912353516, 675.632080078125)","(10.302936553955078, 77.52548217773438, 17.57520294189453)","(25.058361053466797, 76.36376190185547, 17.1523380279541)",POINT (0.5558578670024872 0.6746052205562592),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460271644,1955782491,1,1,"(0.532771110534668, 0.657046377658844)","(0.5681618452072144, 0.6970435976982117)",1,1,3.199676513671875,2.7633056640625,"(-43.07187271118164, -29.03788948059082, 673.7545166015625)","(26.828453063964844, -28.23352813720703, 675.6736450195312)","(9.703600883483887, 80.15150451660156, 18.53099250793457)","(21.931991577148438, 72.84654998779297, 15.872162818908691)",POINT (0.5504664778709412 0.6770449876785278),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460288311,1955799158,1,1,"(0.5298799872398376, 0.6634628176689148)","(0.5758808255195618, 0.7109363079071045)",1,1,3.2302398681640625,2.736785888671875,"(-43.109615325927734, -29.03536033630371, 673.6610107421875)","(26.796655654907227, -28.203914642333984, 675.713623046875)","(8.704638481140137, 78.97965240478516, 18.104427337646484)","(24.59909439086914, 70.30921173095703, 14.948678970336914)",POINT (0.5528804063796997 0.6871995627880096),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460304977,1955815824,1,1,"(0.5308943390846252, 0.6651455760002136)","(0.5644515752792358, 0.7131125926971436)",1,1,3.2209930419921875,2.760833740234375,"(-43.151161193847656, -29.054397583007812, 673.7943725585938)","(26.773590087890625, -28.198415756225586, 675.6016845703125)","(9.05512523651123, 78.67230987548828, 17.99259376525879)","(20.649999618530273, 69.9117660522461, 14.804003715515137)",POINT (0.5476729571819305 0.6891290843486786),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,25,6,250460321644,1955832491,1,1,"(0.5323528051376343, 0.6602576375007629)","(0.5718094110488892, 0.7107023596763611)",1,1,3.2250518798828125,2.7821502685546875,"(-43.17350387573242, -29.069108963012695, 673.9179077148438)","(26.76284408569336, -28.1990909576416, 675.539306640625)","(9.559066772460938, 79.56502532958984, 18.317501068115234)","(23.19231605529785, 70.35196685791016, 14.964231491088867)",POINT (0.5520811080932617 0.685479998588562),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
