,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,2,22,169661355135,2358970888,1,1,"(0.5249691605567932, 0.6672202348709106)","(0.5166437029838562, 0.6690599322319031)",1,1,2.6048736572265625,2.9158172607421875,"(-68.8392562866211, -70.7636489868164, 720.26171875)","(-4.379916191101074, -76.35713958740234, 717.545166015625)","(7.007814407348633, 78.29338836669922, 17.854673385620117)","(4.13116455078125, 77.95740509033203, 17.732362747192383)",POINT (0.5208064317703247 0.6681400835514069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661371803,2358987555,1,1,"(0.5214768052101135, 0.6484062075614929)","(0.5088856816291809, 0.6758494973182678)",1,1,2.5841217041015625,2.909271240234375,"(-68.84357452392578, -70.76959228515625, 720.2915649414062)","(-4.376884460449219, -76.34065246582031, 717.5156860351562)","(5.801115036010742, 81.72953796386719, 19.105321884155273)","(1.4505707025527954, 76.71736145019531, 17.281070709228516)",POINT (0.5151812434196472 0.6621278524398804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661388469,2359004221,1,1,"(0.5137248039245605, 0.6635826826095581)","(0.5032113194465637, 0.7065954208374023)",1,1,2.5763092041015625,2.942901611328125,"(-68.82984161376953, -70.75162506103516, 720.2342529296875)","(-4.35163688659668, -76.30805969238281, 717.45947265625)","(3.122615098953247, 78.95774841308594, 18.096479415893555)","(-0.5100641250610352, 71.10202026367188, 15.237234115600586)",POINT (0.5084680616855621 0.6850890517234802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661405137,2359020888,1,1,"(0.5175347328186035, 0.6955738663673401)","(0.5054967403411865, 0.7128503918647766)",1,1,2.591415405273437,2.952743530273437,"(-68.80066680908203, -70.69873046875, 720.1362915039062)","(-4.319917678833008, -76.26232147216797, 717.4888916015625)","(4.439051151275635, 73.114990234375, 15.969874382019043)","(0.2796022891998291, 69.95964050292969, 14.821438789367676)",POINT (0.511515736579895 0.7042121291160583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661421804,2359037555,1,1,"(0.5267294645309448, 0.6814377903938293)","(0.5112565755844116, 0.6884578466415405)",1,1,2.63323974609375,2.90142822265625,"(-68.76864624023438, -70.66067504882812, 720.041259765625)","(-4.280468463897705, -76.22955322265625, 717.5321044921875)","(7.616041660308838, 75.69673156738281, 16.909576416015625)","(2.269763946533203, 74.41461181640625, 16.44293975830078)",POINT (0.5189930200576782 0.6849478185176849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661438471,2359054221,1,1,"(0.5224079489707947, 0.6697273254394531)","(0.5092180967330933, 0.6983749270439148)",1,1,2.6165313720703125,2.9555816650390625,"(-68.73355102539062, -70.63668823242188, 720.0635986328125)","(-4.232596397399902, -76.21440887451172, 717.6609497070312)","(6.122860431671143, 77.83550262451172, 17.688039779663086)","(1.565416693687439, 72.6033935546875, 15.783699989318848)",POINT (0.515813022851944 0.684051126241684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661455138,2359070888,1,1,"(0.5245872139930725, 0.6442387104034424)","(0.5108462572097778, 0.7116917967796326)",1,1,2.590545654296875,2.94818115234375,"(-68.69456481933594, -70.62294006347656, 720.408203125)","(-4.173768997192383, -76.17462158203125, 717.4197387695312)","(6.875853538513184, 82.49066162109375, 19.38237953186035)","(2.1279890537261963, 70.17124938964844, 14.898462295532227)",POINT (0.5177167356014252 0.6779652535915375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661471806,2359087555,1,1,"(0.5159080028533936, 0.6481976509094238)","(0.49990516901016235, 0.677539587020874)",1,1,2.5888824462890625,2.9067840576171875,"(-68.60598754882812, -70.56051635742188, 720.1937255859375)","(-4.104150772094727, -76.16923522949219, 717.3220825195312)","(3.8769469261169434, 81.76762390136719, 19.119169235229492)","(-1.6524252891540527, 76.40869903564453, 17.168691635131836)",POINT (0.507906585931778 0.6628686189651489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661488477,2359104226,1,1,"(0.5162055492401123, 0.675493061542511)","(0.49721065163612366, 0.6795493960380554)",1,1,2.611434936523437,2.9012603759765625,"(-68.52200317382812, -70.5113296508789, 719.8617553710938)","(-4.037857532501221, -76.20194244384766, 717.4066772460938)","(3.9797699451446533, 76.782470703125, 17.30473518371582)","(-2.5834293365478516, 76.04164123535156, 17.035083770751953)",POINT (0.506708100438118 0.6775212287902832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,22,169661505145,2359120893,1,1,"(0.5264791250228882, 0.642244279384613)","(0.5119794011116028, 0.68282550573349)",1,1,2.5777740478515625,2.8976593017578125,"(-68.50234985351562, -70.51714324951172, 719.9091796875)","(-4.0101237297058105, -76.25081634521484, 717.5341796875)","(7.52954626083374, 82.85492706298828, 19.514930725097656)","(2.5195183753967285, 75.44329071044922, 16.817333221435547)",POINT (0.5192292630672455 0.6625348925590515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
