,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,17,16,166539246727,1953650370,1,1,"(0.47393566370010376, 0.8460754752159119)","(0.5457179546356201, 0.8125240802764893)",1,1,3.295150756835937,3.4163970947265625,"(-47.685638427734375, -19.47492027282715, 683.3168334960938)","(10.541036605834961, -19.571582794189453, 680.9156494140625)","(-8.761523246765137, 45.71014404296875, 5.995378017425537)","(16.11367416381836, 51.855804443359375, 8.23220157623291)",POINT (0.5098268091678619 0.8292997777462006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539263399,1953667041,1,1,"(0.4736362099647522, 0.8341254591941833)","(0.5394805073738098, 0.8413141369819641)",1,1,3.3035125732421875,3.4147186279296875,"(-47.5208740234375, -19.388946533203125, 683.0811767578125)","(10.704240798950195, -19.515396118164062, 680.9749145507812)","(-8.865294456481934, 47.89906311035156, 6.7920355796813965)","(13.952170372009277, 46.58230209350586, 6.312780380249023)",POINT (0.506558358669281 0.8377197980880737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539280065,1953683707,1,1,"(0.4651854336261749, 0.8611618280410767)","(0.556701123714447, 0.8224027752876282)",1,1,3.280624389648437,3.394775390625,"(-47.37012481689453, -19.255666732788086, 682.9727172851562)","(10.856775283813477, -19.46488380432129, 680.9692993164062)","(-11.793798446655273, 42.9467887878418, 4.989550590515137)","(19.919736862182617, 50.046321868896484, 7.57358455657959)",POINT (0.510943278670311 0.8417823016643524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539296732,1953700374,1,1,"(0.47938328981399536, 0.8325929641723633)","(0.5501499772071838, 0.7984995245933533)",1,1,3.299346923828125,3.3935546875,"(-47.24286651611328, -19.2134952545166, 683.420166015625)","(10.98690414428711, -19.430986404418945, 681.2968139648438)","(-6.873722553253174, 48.17975997924805, 6.8942670822143555)","(17.64952850341797, 54.42469787597656, 9.167167663574219)",POINT (0.5147666335105896 0.8155462443828583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539313399,1953717040,1,1,"(0.467631995677948, 0.8693358302116394)","(0.5552636981010437, 0.8187891840934753)",1,1,3.2985076904296875,3.389617919921875,"(-47.09221649169922, -19.062782287597656, 683.4285888671875)","(11.1276216506958, -19.342090606689453, 681.2431640625)","(-10.945963859558105, 41.449527740478516, 4.444637298583984)","(19.421607971191406, 50.708221435546875, 7.81450080871582)",POINT (0.5114478468894958 0.8440625071525574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539330066,1953733707,1,1,"(0.47377896308898926, 0.83751380443573)","(0.5541456937789917, 0.8374444842338562)",1,1,3.2833404541015625,3.3640899658203125,"(-46.984962463378906, -19.018468856811523, 683.5089111328125)","(11.240653991699219, -19.281723022460938, 681.4698486328125)","(-8.815829277038574, 47.278419494628906, 6.566157341003418)","(19.034210205078125, 47.291099548339844, 6.570824146270752)",POINT (0.5139623284339905 0.8374791443347931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539346734,1953750374,1,1,"(0.47290053963661194, 0.8484992384910583)","(0.5391855239868164, 0.825584352016449)",1,1,3.2700347900390625,3.361679077148437,"(-46.868324279785156, -18.904476165771484, 683.6041259765625)","(11.371684074401855, -19.236879348754883, 681.63037109375)","(-9.120223045349121, 45.26619338989258, 5.833759784698486)","(13.849939346313477, 49.463558197021484, 7.361476898193359)",POINT (0.5060430318117142 0.8370417952537537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539363400,1953767040,1,1,"(0.4731307625770569, 0.8658924698829651)","(0.5579819679260254, 0.7948006391525269)",1,1,3.272857666015625,3.3550262451171875,"(-46.782413482666016, -18.81444549560547, 683.6551513671875)","(11.43478775024414, -19.205528259277344, 681.8846435546875)","(-9.040456771850586, 42.08026123046875, 4.674166679382324)","(20.363597869873047, 55.10224533081055, 9.413765907287598)",POINT (0.5155563652515411 0.830346554517746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539380068,1953783707,1,1,"(0.4615592956542969, 0.8384149670600891)","(0.5529968738555908, 0.8128439784049988)",1,1,3.270858764648437,3.362518310546875,"(-46.707157135009766, -18.78609848022461, 683.8351440429688)","(11.520608901977539, -19.14039421081543, 681.921630859375)","(-13.050392150878906, 47.11333465576172, 6.5060906410217285)","(18.636077880859375, 51.797203063964844, 8.210872650146484)",POINT (0.5072780847549438 0.825629472732544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,16,166539396738,1953800377,1,1,"(0.47063279151916504, 0.8128611445426941)","(0.556362509727478, 0.8373392820358276)",1,1,3.241195678710937,3.360580444335937,"(-46.63591003417969, -18.73716926574707, 683.91064453125)","(11.588472366333008, -19.091711044311523, 681.9459228515625)","(-9.906078338623047, 51.794071197509766, 8.20970344543457)","(19.80240821838379, 47.310367584228516, 6.577818870544434)",POINT (0.5134976506233215 0.8251002132892609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
