,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,mysteryOp.1,int.2,x.1,int.3,y.1,int.4,result.1,=.1,0.1,while.1,y.2,>.1,0.2,if.1,y.3,%.1,2.1,!=.1,0.3,result.2,+=.1,x.2,x.3,*.1,=.2,2.2,y.4,/.1,=.3,2.3,-----------.14,return.1,result.3,-----------.15,question,code,choices
0,59,2,336063306305,5724995923,1,1,"(0.43297716975212097, 0.4381074905395508)","(0.37911996245384216, 0.357289582490921)",1,1,2.80511474609375,2.5640106201171875,"(-53.17395782470703, -28.560543060302734, 647.0792236328125)","(14.9728364944458, -26.090505599975586, 649.8823852539062)","(-24.777740478515625, 120.13780212402344, 33.08482360839844)","(-43.38676834106445, 134.89813232421875, 38.457115173339844)",POINT (0.4060485661029816 0.3976985365152359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063322975,5725012592,1,1,"(0.43226131796836853, 0.45330584049224854)","(0.37402671575546265, 0.37867477536201477)",1,1,2.793365478515625,2.599609375,"(-53.16872024536133, -28.47738265991211, 647.338134765625)","(14.981679916381836, -26.01671028137207, 649.99853515625)","(-25.02509307861328, 117.36202239990234, 32.07453155517578)","(-45.1466064453125, 130.99241638183594, 37.0355224609375)",POINT (0.4031440168619156 0.4159903079271316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063339642,5725029259,1,1,"(0.43833744525909424, 0.44512486457824707)","(0.37651240825653076, 0.3764813244342804)",1,1,2.802108764648437,2.602645874023437,"(-53.16476058959961, -28.414405822753906, 647.643310546875)","(14.98076057434082, -25.954910278320312, 650.185546875)","(-22.925626754760742, 118.85618591308594, 32.6182861328125)","(-44.28773880004883, 131.39300537109375, 37.181373596191406)",POINT (0.4074249267578125 0.4108030945062637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063356310,5725045926,1,1,"(0.43632757663726807, 0.4402417242527008)","(0.3773825168609619, 0.38175803422927856)",1,1,2.811492919921875,2.608016967773437,"(-53.18281555175781, -28.353315353393555, 648.2041625976562)","(14.98263931274414, -25.875213623046875, 650.4423217773438)","(-23.620088577270508, 119.7480239868164, 32.942909240722656)","(-43.987098693847656, 130.4292755126953, 36.83063507080078)",POINT (0.406855046749115 0.4109998792409897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063372976,5725062592,1,1,"(0.44122469425201416, 0.44945621490478516)","(0.37506163120269775, 0.373940646648407)",1,1,2.8287353515625,2.6165924072265625,"(-53.16571807861328, -28.284992218017578, 648.39501953125)","(14.992525100708008, -25.798019409179688, 650.60595703125)","(-21.928009033203125, 118.06512451171875, 32.330379486083984)","(-44.78902053833008, 131.85704040527344, 37.35022735595703)",POINT (0.408143162727356 0.4116984307765961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063389644,5725079259,1,1,"(0.43530669808387756, 0.42627865076065063)","(0.3709133565425873, 0.38130518794059753)",1,1,2.818878173828125,2.630859375,"(-53.13672637939453, -28.204360961914062, 648.516845703125)","(15.02446174621582, -25.717254638671875, 651.026123046875)","(-23.97282600402832, 122.29818725585938, 33.871116638183594)","(-46.22234344482422, 130.5120086669922, 36.86066818237305)",POINT (0.4031100273132324 0.4037919193506241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063406311,5725095926,1,1,"(0.4297093152999878, 0.4547739624977112)","(0.37413835525512695, 0.37613460421562195)",1,1,2.8523101806640625,2.62689208984375,"(-53.108604431152344, -28.13504409790039, 648.8512573242188)","(15.049314498901367, -25.651521682739258, 651.352783203125)","(-25.9068546295166, 117.09392547607422, 31.976818084716797)","(-45.108028411865234, 131.45632934570312, 37.20442581176758)",POINT (0.4019238352775574 0.4154542833566666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063422978,5725112592,1,1,"(0.4275149703025818, 0.4476642608642578)","(0.3728148937225342, 0.3636343479156494)",1,1,2.841049194335937,2.6292724609375,"(-53.05414581298828, -28.03509521484375, 648.954345703125)","(15.080137252807617, -25.555999755859375, 651.4920654296875)","(-26.665067672729492, 118.39237213134766, 32.44955825805664)","(-45.56532287597656, 133.7393341064453, 38.035369873046875)",POINT (0.400164932012558 0.4056493043899536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063439645,5725129259,1,1,"(0.41856375336647034, 0.42868778109550476)","(0.3824061155319214, 0.36170661449432373)",1,1,2.830963134765625,2.6311798095703125,"(-53.027156829833984, -27.963420867919922, 649.241455078125)","(15.104142189025879, -25.483497619628906, 651.6085205078125)","(-29.75794219970703, 121.85819244384766, 33.71097183227539)","(-42.251312255859375, 134.09141540527344, 38.16350555419922)",POINT (0.4004849344491959 0.3951971977949142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,2,336063456320,5725145933,1,1,"(0.4300377368927002, 0.43351420760154724)","(0.38045534491539, 0.35232779383659363)",1,1,2.848785400390625,2.611358642578125,"(-53.002716064453125, -27.864084243774414, 649.6226806640625)","(15.14641284942627, -25.38640594482422, 651.8638916015625)","(-25.793384552001953, 120.97669982910156, 33.39016342163086)","(-42.92535400390625, 135.80435180664062, 38.786895751953125)",POINT (0.4052465409040451 0.3929210007190704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
