,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,29,13,759421909562,3984710034,1,1,"(0.5355148911476135, 0.8437342047691345)","(0.4612400233745575, 0.8376895189285278)",1,1,2.536483764648437,2.2689666748046875,"(-67.3792724609375, -57.7081298828125, 596.5423583984375)","(-2.943960666656494, -65.47035217285156, 601.48388671875)","(10.651625633239746, 46.05545425415039, 6.121001243591309)","(-15.012215614318848, 47.15944290161133, 6.522825241088867)",POINT (0.4983774572610855 0.8407118618488312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,29,13,759421926229,3984726701,1,1,"(0.5272324085235596, 0.8386477828025818)","(0.47103944420814514, 0.8264215588569641)",1,1,2.523040771484375,2.285003662109375,"(-67.3652114868164, -57.721500396728516, 596.617919921875)","(-2.9313907623291016, -65.48837280273438, 601.583984375)","(7.789825916290283, 46.984413146972656, 6.459158897399902)","(-11.626252174377441, 49.217384338378906, 7.271850109100342)",POINT (0.4991359263658524 0.832534670829773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,29,13,759421942897,3984743368,1,1,"(0.4912862777709961, 0.7749302387237549)","(0.46072548627853394, 0.7728078365325928)",1,1,2.550262451171875,2.304428100585937,"(-67.39128112792969, -57.60694122314453, 596.783447265625)","(-2.9921627044677734, -65.35028839111328, 601.693359375)","(-4.630472660064697, 58.62160873413086, 10.694725036621094)","(-15.189998626708984, 59.00922775268555, 10.835790634155273)",POINT (0.476005882024765 0.7738690376281738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,13,759421959564,3984760034,1,1,"(0.4614768922328949, 0.5320889353752136)","(0.4117203652858734, 0.5106666088104248)",1,1,2.5484619140625,2.307403564453125,"(-67.42784881591797, -57.295318603515625, 597.047607421875)","(-3.193734645843506, -64.99034118652344, 601.9818115234375)","(-14.930354118347168, 102.97333526611328, 26.837444305419922)","(-32.12250518798828, 106.8858413696289, 28.26146697998047)",POINT (0.4365986287593842 0.5213777720928192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,13,759421976231,3984776701,1,1,"(0.43834948539733887, 0.3514188826084137)","(0.3978617787361145, 0.3559671640396118)",1,1,2.522003173828125,2.2775421142578125,"(-67.46282196044922, -57.07952117919922, 597.2314453125)","(-3.2919139862060547, -64.71697998046875, 602.0208129882812)","(-22.92146110534668, 135.97032165527344, 38.84737014770508)","(-36.91099548339844, 135.1396484375, 38.545013427734375)",POINT (0.4181056320667267 0.3536930233240128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,29,13,759421992898,3984793367,1,1,"(0.44352996349334717, 0.36527112126350403)","(0.3935210406780243, 0.359243243932724)",1,1,2.525299072265625,2.2978057861328125,"(-67.50456237792969, -57.08185958862305, 597.2828369140625)","(-3.260828971862793, -64.73045349121094, 602.061279296875)","(-21.131486892700195, 133.44041442871094, 37.92653274536133)","(-38.41081619262695, 134.5413055419922, 38.32725143432617)",POINT (0.4185255020856857 0.362257182598114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,13,759422009566,3984810034,1,1,"(0.44365260004997253, 0.3635326027870178)","(0.3854188919067383, 0.34638693928718567)",1,1,2.54083251953125,2.3109283447265625,"(-67.52794647216797, -57.0792350769043, 597.2881469726562)","(-3.236250877380371, -64.74036407470703, 602.0615234375)","(-21.089109420776367, 133.75791931152344, 38.04210662841797)","(-41.21033477783203, 136.8893585205078, 39.18184280395508)",POINT (0.4145357459783554 0.3549597710371018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,29,13,759422026234,3984826701,1,1,"(0.4384813904762268, 0.3643417954444885)","(0.3932781517505646, 0.3605995178222656)",1,1,2.535308837890625,2.298675537109375,"(-67.54283905029297, -57.073455810546875, 597.265380859375)","(-3.217421531677246, -64.7413330078125, 602.11181640625)","(-22.875886917114258, 133.6101531982422, 37.988277435302734)","(-38.49474334716797, 134.29360961914062, 38.23710250854492)",POINT (0.4158797711133957 0.3624706566333771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,13,759422042906,3984843373,1,1,"(0.43714332580566406, 0.35790887475013733)","(0.38731420040130615, 0.35472530126571655)",1,1,2.5291290283203125,2.2922821044921875,"(-67.55485534667969, -57.07450485229492, 597.3223876953125)","(-3.1889631748199463, -64.73745727539062, 602.1419067382812)","(-23.338232040405273, 134.78501892089844, 38.41594314575195)","(-40.55544662475586, 135.36647033691406, 38.62758255004883)",POINT (0.4122287631034851 0.3563170880079269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,29,13,759422059574,3984860040,1,1,"(0.44421473145484924, 0.37296977639198303)","(0.3858884871006012, 0.34994322061538696)",1,1,2.545196533203125,2.293670654296875,"(-67.54849243164062, -57.07041931152344, 597.3538818359375)","(-3.157315254211426, -64.74058532714844, 602.1624755859375)","(-20.894886016845703, 132.03436279296875, 37.41476821899414)","(-41.04808044433594, 136.2398681640625, 38.94542694091797)",POINT (0.4150516092777252 0.361456498503685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
