,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,52,33,414720508181,3664959730,1,1,"(0.3340105712413788, 0.13173671066761017)","(0.3216460347175598, 0.14680083096027374)",1,1,2.89678955078125,2.838592529296875,"(-67.57093811035156, 7.502943992614746, 643.9300537109375)","(-4.494017601013184, 3.7348804473876953, 645.0128173828125)","(-57.25067138671875, 176.55650329589844, 53.619544982910156)","(-61.535438537597656, 173.7971954345703, 52.615234375)",POINT (0.3278283029794693 0.139268770813942),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720524847,3664976396,1,1,"(0.3345668315887451, 0.15250363945960999)","(0.31987565755844116, 0.162617489695549)",1,1,2.9010772705078125,2.832366943359375,"(-67.57612609863281, 7.543124675750732, 644.0342407226562)","(-4.501402854919434, 3.775390386581421, 645.0357055664062)","(-57.05790710449219, 172.7526092529297, 52.23501968383789)","(-62.14894485473633, 170.9000244140625, 51.56076431274414)",POINT (0.3272212445735931 0.1575605645775795),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720541515,3664993063,1,1,"(0.3362751007080078, 0.1549931913614273)","(0.3360728621482849, 0.15921199321746826)",1,1,2.876327514648437,2.829010009765625,"(-67.52787780761719, 7.5860185623168945, 644.1848754882812)","(-4.452578544616699, 3.802201986312866, 645.093994140625)","(-56.4659309387207, 172.2965850830078, 52.06908416748047)","(-56.53602600097656, 171.52381896972656, 51.78780746459961)",POINT (0.3361739814281464 0.1571025922894478),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720558188,3665009736,1,1,"(0.34251147508621216, 0.14215688407421112)","(0.33558687567710876, 0.16006609797477722)",1,1,2.868804931640625,2.838363647460937,"(-67.4947509765625, 7.61567497253418, 644.261962890625)","(-4.413947105407715, 3.826850175857544, 645.301513671875)","(-54.304813385009766, 174.6478271484375, 52.92482376098633)","(-56.70443344116211, 171.36737060546875, 51.73085403442383)",POINT (0.3390491753816605 0.1511114910244942),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720574856,3665026403,1,1,"(0.34033602476119995, 0.13853973150253296)","(0.3410123884677887, 0.15149816870689392)",1,1,2.8694610595703125,2.819686889648437,"(-67.47400665283203, 7.644436836242676, 644.39501953125)","(-4.392324924468994, 3.8495213985443115, 645.4401245117188)","(-55.05867385864258, 175.31039428710938, 53.165985107421875)","(-54.82429122924805, 172.936767578125, 52.30207061767578)",POINT (0.3406742066144943 0.1450189501047134),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720591522,3665043069,1,1,"(0.3408876657485962, 0.14761175215244293)","(0.34378620982170105, 0.15785816311836243)",1,1,2.8674468994140625,2.8388671875,"(-67.4464340209961, 7.649052619934082, 644.4829711914062)","(-4.359434127807617, 3.853985071182251, 645.6359252929688)","(-54.86751937866211, 173.64865112304688, 52.56117630004883)","(-53.863067626953125, 171.77182006835938, 51.87803649902344)",POINT (0.3423369377851486 0.1527349576354027),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720608189,3665059735,1,1,"(0.35019221901893616, 0.16190294921398163)","(0.35177081823349, 0.14857840538024902)",1,1,2.9067840576171875,2.8119049072265625,"(-67.4009017944336, 7.645389080047607, 644.5633544921875)","(-4.301508903503418, 3.851207733154297, 645.7294311523438)","(-51.643150329589844, 171.03091430664062, 51.60839080810547)","(-51.09610366821289, 173.47158813476562, 52.49672317504883)",POINT (0.3509815186262131 0.1552406772971153),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720624857,3665076403,1,1,"(0.3780103921890259, 0.14083153009414673)","(0.3911150395870209, 0.14634396135807037)",1,1,2.8480224609375,2.798858642578125,"(-67.30686950683594, 7.637718200683594, 644.7354125976562)","(-4.181704044342041, 3.8318727016448975, 645.8001708984375)","(-42.003135681152344, 174.89060974121094, 53.0131721496582)","(-37.46189880371094, 173.880859375, 52.64569854736328)",POINT (0.3845627158880234 0.1435877457261086),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720641524,3665093069,1,1,"(0.39006486535072327, 0.14788463711738586)","(0.40437978506088257, 0.16403576731681824)",1,1,2.8590545654296875,2.7991943359375,"(-67.26568603515625, 7.606485366821289, 644.8264770507812)","(-4.133815288543701, 3.80098819732666, 646.019775390625)","(-37.82582473754883, 173.5986785888672, 52.54296875)","(-32.865169525146484, 170.6402587890625, 51.46619415283203)",POINT (0.3972223252058029 0.155960202217102),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,33,414720658191,3665109736,1,1,"(0.38911503553390503, 0.13916531205177307)","(0.39783981442451477, 0.16264982521533966)",1,1,2.852081298828125,2.80596923828125,"(-67.29451751708984, 7.61491060256958, 644.9613037109375)","(-4.146450996398926, 3.7930006980895996, 646.1463012695312)","(-38.15496826171875, 175.19578552246094, 53.12430953979492)","(-35.13152313232422, 170.8941192626953, 51.55858612060547)",POINT (0.3934774249792099 0.1509075686335564),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
