,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,40,28,3943896131,4029726528,1,1,"(0.4934023320674896, 0.562187135219574)","(0.4991563558578491, 0.5419320464134216)",1,1,3.3463592529296875,3.335205078125,"(-35.79616928100586, -5.9320220947265625, 628.6817016601562)","(22.595993041992188, -9.560306549072266, 629.3727416992188)","(-2.0156004428863525, 97.7103500366211, 24.921886444091797)","(-0.021629083901643753, 101.42051696777344, 26.27225112915039)",POINT (0.4962793439626694 0.5520595908164978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3943912798,4029743194,1,1,"(0.49553316831588745, 0.573519229888916)","(0.4989002048969269, 0.526055634021759)",1,1,3.3426513671875,3.31982421875,"(-35.83851623535156, -5.887742042541504, 628.6768798828125)","(22.560569763183594, -9.514297485351562, 629.2772216796875)","(-1.2771985530853271, 95.63463592529297, 24.1663875579834)","(-0.11039434373378754, 104.32859802246094, 27.330726623535156)",POINT (0.4972166866064072 0.5497874319553375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3943929465,4029759861,1,1,"(0.4928347170352936, 0.5713005661964417)","(0.49780702590942383, 0.5416852235794067)",1,1,3.342391967773437,3.2975616455078125,"(-35.88664245605469, -5.850133895874023, 628.6495971679688)","(22.507627487182617, -9.462362289428711, 629.007080078125)","(-2.21230149269104, 96.04102325439453, 24.314315795898438)","(-0.48922815918922424, 101.46570587158203, 26.288759231567383)",POINT (0.4953208714723587 0.5564928948879242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3943946133,4029776528,1,1,"(0.4884384274482727, 0.5786081552505493)","(0.49552297592163086, 0.5401580333709717)",1,1,3.3472900390625,3.292633056640625,"(-35.92878723144531, -5.817257881164551, 628.436279296875)","(22.451553344726562, -9.401850700378418, 628.8676147460938)","(-3.7357842922210693, 94.70248413085938, 23.827106475830078)","(-1.2807329893112183, 101.74542999267578, 26.39056396484375)",POINT (0.4919807016849518 0.5593830943107605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3943962802,4029793197,1,1,"(0.49326956272125244, 0.5685878992080688)","(0.5014592409133911, 0.5495274662971497)",1,1,3.3634185791015625,3.3165435791015625,"(-35.98618698120117, -5.781167030334473, 628.4517822265625)","(22.410846710205078, -9.35363483428955, 629.0667114257812)","(-2.0616135597229004, 96.53791809082031, 24.495147705078125)","(0.776387095451355, 100.02923583984375, 25.76588249206543)",POINT (0.4973644018173218 0.5590576827526093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3943979470,4029809864,1,1,"(0.49386557936668396, 0.582909107208252)","(0.49400046467781067, 0.5321887731552124)",1,1,3.349960327148437,3.3306884765625,"(-36.048988342285156, -5.740152359008789, 628.6203002929688)","(22.365230560302734, -9.299154281616211, 629.13623046875)","(-1.8550703525543213, 93.91468811035156, 23.540374755859375)","(-1.8083363771438599, 103.20518493652344, 26.921855926513672)",POINT (0.4939330220222473 0.5575489401817322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3943996136,4029826530,1,1,"(0.49167537689208984, 0.5802703499794006)","(0.49390825629234314, 0.5451228022575378)",1,1,3.3603057861328125,3.3371124267578125,"(-36.08264923095703, -5.710855007171631, 628.5831298828125)","(22.336807250976562, -9.243536949157715, 629.0069580078125)","(-2.614058256149292, 94.39802551269531, 23.716323852539062)","(-1.8402918577194214, 100.8360366821289, 26.05954933166504)",POINT (0.4927918165922165 0.5626965761184692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3944012804,4029843197,1,1,"(0.49234747886657715, 0.5847110748291016)","(0.4954264163970947, 0.5563361644744873)",1,1,3.3583526611328125,3.3253326416015625,"(-36.10063552856445, -5.682088851928711, 628.4934692382812)","(22.318222045898438, -9.202391624450684, 628.854736328125)","(-2.3811514377593994, 93.5846176147461, 23.420225143432617)","(-1.3141839504241943, 98.7820816040039, 25.311983108520508)",POINT (0.4938869476318359 0.5705236196517944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3944029471,4029859864,1,1,"(0.49578288197517395, 0.5836397409439087)","(0.4985077679157257, 0.5567333698272705)",1,1,3.3636627197265625,3.339111328125,"(-36.10401153564453, -5.660832405090332, 628.416015625)","(22.313232421875, -9.183673858642578, 628.7998046875)","(-1.1906516551971436, 93.78085327148438, 23.49165153503418)","(-0.24639716744422913, 98.70934295654297, 25.285457611083984)",POINT (0.4971453249454498 0.5701865553855896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3944046138,4029876530,1,1,"(0.4895891845226288, 0.5784927606582642)","(0.5069224834442139, 0.5619959831237793)",1,1,3.3677215576171875,3.34185791015625,"(-36.09677505493164, -5.650540351867676, 628.3729248046875)","(22.32447052001953, -9.173859596252441, 628.8426513671875)","(-3.3370044231414795, 94.7236328125, 23.83481216430664)","(2.6696219444274902, 97.745361328125, 24.93463134765625)",POINT (0.4982558339834213 0.5702443718910217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,28,3944062805,4029893197,1,1,"(0.49462658166885376, 0.5818508267402649)","(0.49709978699684143, 0.549349844455719)",1,1,3.3640594482421875,3.3273162841796875,"(-36.07512664794922, -5.637566566467285, 628.3423461914062)","(22.353012084960938, -9.166701316833496, 628.851318359375)","(-1.5913646221160889, 94.10851287841797, 23.610939025878906)","(-0.73431396484375, 100.0617904663086, 25.777700424194336)",POINT (0.4958631843328476 0.5656003355979919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
