,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,17,23,167506366442,2920742406,1,1,"(0.5752058625221252, 0.20303471386432648)","(0.6180313229560852, 0.15551961958408356)",1,1,3.1985015869140625,3.2761993408203125,"(-34.3615837097168, 21.80280303955078, 637.0894775390625)","(23.69470977783203, 21.437288284301758, 632.7587890625)","(26.33231544494629, 163.49676513671875, 48.86618423461914)","(41.172916412353516, 172.20016479492188, 52.03396987915039)",POINT (0.5966185927391052 0.179277166724205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,17,23,167506383114,2920759078,1,1,"(0.5811143517494202, 0.22581103444099426)","(0.6225535273551941, 0.19036731123924255)",1,1,3.201751708984375,3.3203125,"(-34.337501525878906, 21.849946975708008, 637.3180541992188)","(23.722206115722656, 21.453693389892578, 632.757080078125)","(28.379817962646484, 159.32479858398438, 47.347694396972656)","(42.740013122558594, 165.81707763671875, 49.71068572998047)",POINT (0.6018339395523071 0.2080891728401184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,23,167506399782,2920775745,1,1,"(0.5572173595428467, 0.4025435149669647)","(0.5996975302696228, 0.3325815498828888)",1,1,3.2270050048828125,3.289886474609375,"(-34.361045837402344, 21.57776641845703, 637.3833618164062)","(23.643512725830078, 21.20843505859375, 632.7735595703125)","(20.098630905151367, 126.95248413085938, 35.565147399902344)","(34.81955337524414, 139.7675018310547, 40.22945785522461)",POINT (0.5784574449062347 0.3675625324249268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,23,167506416448,2920792411,1,1,"(0.486052930355072, 0.6115823984146118)","(0.5432678461074829, 0.5297072529792786)",1,1,3.2457733154296875,3.275665283203125,"(-34.49517059326172, 21.282196044921875, 637.3912353515625)","(23.39188003540039, 20.859519958496094, 632.7133178710938)","(-4.56243371963501, 88.66255187988281, 21.62875747680664)","(15.264607429504395, 103.65974426269531, 27.087282180786133)",POINT (0.5146603882312775 0.5706448256969452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,23,167506433116,2920809078,1,1,"(0.5009257197380066, 0.8086068034172058)","(0.5580973029136658, 0.760481059551239)",1,1,3.2394561767578125,3.281356811523437,"(-34.441619873046875, 20.989288330078125, 637.5463256835938)","(23.41236114501953, 20.60379409790039, 633.0118408203125)","(0.5915228724479675, 52.57334518432617, 8.493345260620117)","(20.403560638427734, 61.38859939575195, 11.701861381530762)",POINT (0.5295115113258362 0.7845439314842224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506449783,2920825745,1,1,"(0.4797411561012268, 0.7615451216697693)","(0.548772931098938, 0.7479948401451111)",1,1,3.2071990966796875,3.290069580078125,"(-34.442970275878906, 21.015296936035156, 637.48974609375)","(23.46896743774414, 20.596542358398438, 633.0077514648438)","(-6.749701499938965, 61.19369125366211, 11.630880355834961)","(17.172340393066406, 63.67571258544922, 12.534287452697754)",POINT (0.5142570436000824 0.7547699809074402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506466450,2920842411,1,1,"(0.48412564396858215, 0.7827930450439453)","(0.5533818602561951, 0.7305030822753906)",1,1,3.2026824951171875,3.276275634765625,"(-34.44316482543945, 21.018997192382812, 637.43310546875)","(23.49846839904785, 20.59354019165039, 633.02783203125)","(-5.2303056716918945, 57.30168533325195, 10.214324951171875)","(18.769479751586914, 66.87970733642578, 13.700429916381836)",POINT (0.5187537521123886 0.756648063659668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506483117,2920859078,1,1,"(0.4828415513038635, 0.7921355962753296)","(0.5404707193374634, 0.7459037899971008)",1,1,3.239898681640625,3.2902069091796875,"(-34.425376892089844, 21.05133056640625, 637.54736328125)","(23.54579734802246, 20.605934143066406, 633.046875)","(-5.675295829772949, 55.590389251708984, 9.59150218963623)","(14.29531478881836, 64.0587387084961, 12.673704147338867)",POINT (0.5116561353206635 0.7690196931362152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,23,167506499788,2920875748,1,1,"(0.4848212003707886, 0.6809784173965454)","(0.5474324226379395, 0.6282421350479126)",1,1,3.204071044921875,3.252471923828125,"(-34.41041564941406, 21.14811134338379, 637.694580078125)","(23.58474349975586, 20.68677520751953, 632.9993896484375)","(-4.989278316497803, 75.95117950439453, 17.002222061157227)","(16.707794189453125, 85.61097717285156, 20.51804542541504)",POINT (0.516126811504364 0.654610276222229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506516454,2920892414,1,1,"(0.484748512506485, 0.6581206321716309)","(0.5381403565406799, 0.6055197715759277)",1,1,3.189178466796875,3.248641967773437,"(-34.379371643066406, 21.28809928894043, 637.6178588867188)","(23.61039924621582, 20.830617904663086, 633.175537109375)","(-5.014471054077148, 80.13806915283203, 18.526105880737305)","(13.487771034240723, 89.7730484008789, 22.03295135498047)",POINT (0.5114444345235825 0.6318202018737793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506533122,2920909081,1,1,"(0.4843601882457733, 0.6698946356773376)","(0.5412278175354004, 0.6115323305130005)",1,1,3.209075927734375,3.2528228759765625,"(-34.359832763671875, 21.29354476928711, 637.59716796875)","(23.645788192749023, 20.831815719604492, 633.3065795898438)","(-5.1490278244018555, 77.98141479492188, 17.741167068481445)","(14.557680130004883, 88.67173767089844, 21.632078170776367)",POINT (0.5127940028905869 0.6407134830951691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506549789,2920925748,1,1,"(0.4856411814689636, 0.6493974924087524)","(0.5475926995277405, 0.596422016620636)",1,1,3.207489013671875,3.249053955078125,"(-34.312461853027344, 21.299636840820312, 637.5116577148438)","(23.68396759033203, 20.829679489135742, 633.3475341796875)","(-4.705131530761719, 81.73590850830078, 19.107650756835938)","(16.76333999633789, 91.43948364257812, 22.6395263671875)",POINT (0.516616940498352 0.6229097545146942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506566456,2920942414,1,1,"(0.4850405752658844, 0.6512329578399658)","(0.5491116642951965, 0.5833058953285217)",1,1,3.2248687744140625,3.26751708984375,"(-34.300132751464844, 21.30750274658203, 637.5244750976562)","(23.6998233795166, 20.820337295532227, 633.3472900390625)","(-4.913273811340332, 81.39972686767578, 18.98528480529785)","(17.289716720581055, 93.84197998046875, 23.51393699645996)",POINT (0.5170761197805405 0.6172694265842438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506583123,2920959081,1,1,"(0.4786427915096283, 0.6433051228523254)","(0.5490157008171082, 0.5913193821907043)",1,1,3.20440673828125,3.294174194335937,"(-34.26496124267578, 21.311859130859375, 637.619140625)","(23.745899200439453, 20.79413604736328, 633.42138671875)","(-7.1303253173828125, 82.85186767578125, 19.513826370239258)","(17.256458282470703, 92.3741455078125, 22.979703903198242)",POINT (0.5138292461633682 0.6173122525215149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506599791,2920975748,1,1,"(0.475014328956604, 0.6474388241767883)","(0.5488255620002747, 0.5793960690498352)",1,1,3.2066192626953125,3.25909423828125,"(-34.243797302246094, 21.3145751953125, 637.7679443359375)","(23.785106658935547, 20.748336791992188, 633.341064453125)","(-8.387718200683594, 82.09468078613281, 19.238245010375977)","(17.190570831298828, 94.55817413330078, 23.77455711364746)",POINT (0.5119199454784393 0.6134174466133118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506616457,2920992414,1,1,"(0.4781249761581421, 0.6529408693313599)","(0.5407738089561462, 0.5746611952781677)",1,1,3.211761474609375,3.2688751220703125,"(-34.21548843383789, 21.328962326049805, 637.8384399414062)","(23.831050872802734, 20.720985412597656, 633.2378540039062)","(-7.309769153594971, 81.08687591552734, 18.871410369873047)","(14.40034294128418, 95.42545318603516, 24.090269088745117)",POINT (0.5094493925571442 0.6138010323047638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506633131,2921009087,1,1,"(0.48248475790023804, 0.6349264979362488)","(0.5416494607925415, 0.5712870955467224)",1,1,3.223907470703125,3.275985717773437,"(-34.19940948486328, 21.33761215209961, 637.7608642578125)","(23.86371612548828, 20.713008880615234, 633.3912353515625)","(-5.798964023590088, 84.38658905029297, 20.072425842285156)","(14.703797340393066, 96.0434799194336, 24.315227508544922)",POINT (0.5120671093463898 0.6031067967414856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,23,167506649798,2921025754,1,1,"(0.485202819108963, 0.6383252143859863)","(0.54837566614151, 0.5811019539833069)",1,1,3.2275848388671875,3.2925567626953125,"(-34.14955520629883, 21.336830139160156, 637.75439453125)","(23.91221046447754, 20.69505500793457, 633.60986328125)","(-4.8570356369018555, 83.76405334472656, 19.845808029174805)","(17.03466033935547, 94.24568939208984, 23.660856246948242)",POINT (0.5167892426252365 0.6097135841846466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,23,167506666465,2921042420,1,1,"(0.48075488209724426, 0.6555206775665283)","(0.5460567474365234, 0.5842427015304565)",1,1,3.2349853515625,3.299560546875,"(-34.12273406982422, 21.366323471069336, 637.6681518554688)","(23.936878204345703, 20.700267791748047, 633.663818359375)","(-6.398418426513672, 80.61432647705078, 18.6994571685791)","(16.231081008911133, 93.6704330444336, 23.451398849487305)",POINT (0.5134058147668839 0.6198816895484924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506683132,2921059087,1,1,"(0.47867709398269653, 0.6311730146408081)","(0.5494989156723022, 0.5919578075408936)",1,1,3.210067749023437,3.298553466796875,"(-34.08159637451172, 21.354074478149414, 637.6385498046875)","(23.985488891601562, 20.668649673461914, 633.4608154296875)","(-7.118443965911865, 85.0741195678711, 20.322689056396484)","(17.423891067504883, 92.25720977783203, 22.937103271484375)",POINT (0.5140880048274994 0.6115654110908508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506699798,2921075753,1,1,"(0.47543972730636597, 0.646919310092926)","(0.5412876605987549, 0.5868101119995117)",1,1,3.233154296875,3.303451538085937,"(-34.06004333496094, 21.363494873046875, 637.6639404296875)","(24.022592544555664, 20.661739349365234, 633.5136108398438)","(-8.240299224853516, 82.18984985351562, 19.27288818359375)","(14.578408241271973, 93.20011138916016, 23.28032112121582)",POINT (0.5083636939525604 0.6168647110462189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,23,167506716466,2921092420,1,1,"(0.4440704584121704, 0.5877627730369568)","(0.4993675947189331, 0.5288503766059875)",1,1,3.2451171875,3.332061767578125,"(-34.15121078491211, 21.417348861694336, 637.7118530273438)","(23.909957885742188, 20.6929931640625, 633.6998291015625)","(-19.11091423034668, 93.025634765625, 23.216773986816406)","(0.05156543105840683, 103.81668090820312, 27.144418716430664)",POINT (0.4717190265655518 0.5583065748214722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,23,167506733133,2921109087,1,1,"(0.36136725544929504, 0.44000282883644104)","(0.4237997233867645, 0.378642201423645)",1,1,3.284042358398437,3.33740234375,"(-34.393531799316406, 21.658763885498047, 637.50537109375)","(23.566497802734375, 20.932771682739258, 634.034912109375)","(-47.77058410644531, 120.09101104736328, 33.067806243896484)","(-26.135454177856445, 131.33050537109375, 37.158626556396484)",POINT (0.3925834894180298 0.409322515130043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,23,167506749800,2921125753,1,1,"(0.35545217990875244, 0.3745548129081726)","(0.39465171098709106, 0.26805025339126587)",1,1,3.3037567138671875,3.358734130859375,"(-34.49552917480469, 21.75419044494629, 638.0138549804688)","(23.49038314819336, 20.991958618164062, 633.9841918945312)","(-49.82038879394531, 132.0791778564453, 37.43116760253906)","(-36.23631286621094, 151.58779907226562, 44.531620025634766)",POINT (0.3750519454479218 0.3213025331497192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
