,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,46,10,71398158829,2348454402,1,1,"(0.5526618361473083, 0.5994555354118347)","(0.5209712386131287, 0.5904303789138794)",1,1,3.612808227539064,3.449005126953125,"(-32.19085693359375, -27.717857360839844, 616.7960815429688)","(27.634307861328125, -28.525217056274414, 615.8179931640625)","(16.576356887817383, 90.66972351074219, 22.359277725219727)","(5.626436710357666, 92.31805419921875, 22.959228515625)",POINT (0.5368165373802185 0.5949429571628571),,,,,,,,,,,1,
0,46,10,71398175496,2348471069,1,1,"(0.5622908473014832, 0.6108540296554565)","(0.5283200740814209, 0.5640398263931274)",1,1,3.641799926757813,3.465805053710937,"(-32.22554397583008, -27.75857162475586, 616.771240234375)","(27.598651885986328, -28.572717666625977, 615.8206787109375)","(19.903400421142578, 88.58795928955078, 21.601539611816406)","(8.165650367736816, 97.13793182373047, 24.713520050048828)",POINT (0.545305460691452 0.587446928024292),,,,,,,,,,,1,
0,46,10,71398192168,2348487740,1,1,"(0.5697593092918396, 0.5998075008392334)","(0.5280224680900574, 0.5677720308303833)",1,1,3.675613403320313,3.4783477783203125,"(-32.29890441894531, -27.802997589111328, 616.70068359375)","(27.53200912475586, -28.570663452148438, 615.8369140625)","(22.48394775390625, 90.60543823242188, 22.335905075073242)","(8.0628080368042, 96.45631408691406, 24.465402603149414)",POINT (0.5488908886909485 0.5837897658348083),,,,,,,,,,,1,
0,46,10,71398208835,2348504407,1,1,"(0.5647616386413574, 0.5903743505477905)","(0.5361316800117493, 0.5813224911689758)",1,1,3.669097900390625,3.4933624267578125,"(-32.39179992675781, -27.826095581054688, 616.7866821289062)","(27.447803497314453, -28.507017135620117, 615.7173461914062)","(20.757123947143555, 92.32827758789062, 22.962966918945312)","(10.864745140075684, 93.98149108886719, 23.564632415771484)",POINT (0.5504466593265533 0.5858484208583832),,,,,,,,,,,1,
0,46,10,71398225503,2348521074,1,1,"(0.5605644583702087, 0.5977531671524048)","(0.5289684534072876, 0.5708293914794922)",1,1,3.681732177734375,3.49810791015625,"(-32.440589904785156, -27.782793045043945, 616.6546630859375)","(27.385005950927734, -28.419052124023438, 615.8385009765625)","(19.3068904876709, 90.98063659667969, 22.472461700439453)","(8.389678955078125, 95.89791870117188, 24.26218032836914)",POINT (0.5447664558887482 0.5842912793159485),,,,,,,,,,,1,
0,46,10,71398242170,2348537741,1,1,"(0.5576111078262329, 0.6020482778549194)","(0.525198757648468, 0.5691691040992737)",1,1,3.6883544921875,3.50042724609375,"(-32.553165435791016, -27.7017879486084, 616.8768310546875)","(27.287128448486328, -28.267929077148438, 615.846923828125)","(18.286441802978516, 90.19620513916016, 22.18692398071289)","(7.087149620056152, 96.2011489868164, 24.372560501098633)",POINT (0.5414049327373505 0.5856086909770966),,,,,,,,,,,1,
0,46,10,71398258838,2348554408,1,1,"(0.5243865847587585, 0.6029589772224426)","(0.4755719006061554, 0.5854349136352539)",1,1,3.714431762695313,3.5089874267578125,"(-32.68423080444336, -27.626399993896484, 616.8201904296875)","(27.1422176361084, -28.142135620117188, 615.84765625)","(6.80653190612793, 90.02986907958984, 22.12641716003418)","(-10.060185432434082, 93.23040771484375, 23.29129981994629)",POINT (0.499979242682457 0.5941969454288483),,,,,,,,,,,1,
0,46,10,71398275505,2348571075,1,1,"(0.5266510844230652, 0.6081483960151672)","(0.48432445526123047, 0.5834328532218933)",1,1,3.69793701171875,3.5129852294921875,"(-32.749473571777344, -27.54251480102539, 617.0037231445312)","(27.10033416748047, -28.058944702148438, 615.9880981445312)","(7.588967800140381, 89.08209228515625, 21.78143310546875)","(-7.035958290100098, 93.59605407714844, 23.42440414428711)",POINT (0.5054877698421478 0.5957906246185303),,,,,,,,,,,1,
0,46,10,71398292172,2348587741,1,1,"(0.5118346214294434, 0.6233863830566406)","(0.4874696135520935, 0.5810901522636414)",1,1,3.668548583984375,3.518829345703125,"(-32.766319274902344, -27.519054412841797, 617.04443359375)","(27.07362174987793, -28.06124496459961, 615.9481201171875)","(2.4694998264312744, 86.29906463623047, 20.768495559692383)","(-5.949218273162842, 94.02391052246094, 23.580163955688477)",POINT (0.4996521174907684 0.602238267660141),,,,,,,,,,,,
0,46,10,71398308841,2348604410,1,1,"(0.5162441730499268, 0.610929012298584)","(0.4845942258834839, 0.5749571919441223)",1,1,3.6981353759765625,3.5254669189453125,"(-32.78228759765625, -27.51795768737793, 616.9049072265625)","(27.047718048095703, -28.112464904785156, 615.8659057617188)","(3.993112564086914, 88.57425689697266, 21.596576690673828)","(-6.9427385330200195, 95.1440200805664, 23.987804412841797)",POINT (0.5004191994667053 0.5929431021213531),,,,,,,,,,,1,
