,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,13,23,407546132180,1702989099,1,1,"(0.4274276793003082, 0.1969761997461319)","(0.4339693784713745, 0.2629152536392212)",1,1,2.41302490234375,2.42938232421875,"(-64.24916076660156, 1.1186670064926147, 565.58349609375)","(-3.0222015380859375, -5.244729518890381, 563.8902587890625)","(-26.695228576660156, 164.17723083496094, 49.11385726928711)","(-24.43490219116211, 152.13436889648438, 44.730552673339844)",POINT (0.4306985288858414 0.2299457266926765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,23,407546148847,1703005766,1,1,"(0.4236202836036682, 0.15985916554927826)","(0.43662726879119873, 0.23365835845470428)",1,1,2.418441772460937,2.4306182861328125,"(-64.24652099609375, 1.0718798637390137, 565.1224365234375)","(-2.9971888065338135, -5.292126655578613, 563.687744140625)","(-28.01078224182129, 170.9561767578125, 51.581172943115234)","(-23.51652717590332, 157.47772216796875, 46.6754264831543)",POINT (0.4301237761974335 0.1967587620019913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,23,407546165514,1703022432,1,1,"(0.4285810589790344, 0.16229236125946045)","(0.4325508773326874, 0.24183617532253265)",1,1,2.4185943603515625,2.4469146728515625,"(-64.28413391113281, 1.0814807415008545, 565.10546875)","(-2.9856667518615723, -5.262788772583008, 563.6617431640625)","(-26.296707153320312, 170.5117950439453, 51.41941833496094)","(-24.925033569335938, 155.9841766357422, 46.13179397583008)",POINT (0.4305659681558609 0.2020642682909966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546182181,1703039099,1,1,"(0.42806482315063477, 0.16366328299045563)","(0.4333800673484802, 0.24196583032608032)",1,1,2.41851806640625,2.44146728515625,"(-64.32196807861328, 1.0890870094299316, 565.0347900390625)","(-2.983729362487793, -5.236177921295166, 563.63525390625)","(-26.475080490112305, 170.26141357421875, 51.328285217285156)","(-24.638530731201172, 155.96047973632812, 46.123207092285156)",POINT (0.4307224452495575 0.202814556658268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546198854,1703055771,1,1,"(0.4258226454257965, 0.17349505424499512)","(0.43044841289520264, 0.23894937336444855)",1,1,2.4134979248046875,2.431503295898437,"(-64.35818481445312, 1.1165874004364014, 564.9825439453125)","(-2.990635871887207, -5.189733505249023, 563.529541015625)","(-27.249805450439453, 168.4657745361328, 50.67473220825195)","(-25.651479721069336, 156.5113983154297, 46.32372283935547)",POINT (0.4281355291604996 0.2062222138047218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546215520,1703072437,1,1,"(0.4239010512828827, 0.16901284456253052)","(0.43422335386276245, 0.23767851293087006)",1,1,2.4176025390625,2.4469451904296875,"(-64.39512634277344, 1.1441075801849365, 565.0386962890625)","(-2.999786853790283, -5.146543502807617, 563.5294189453125)","(-27.91376304626465, 169.2843780517578, 50.972679138183594)","(-24.34714698791504, 156.74351501464844, 46.408172607421875)",POINT (0.4290622025728226 0.2033456787467003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546232188,1703089104,1,1,"(0.4268708825111389, 0.17610453069210052)","(0.4319325387477875, 0.24790990352630615)",1,1,2.400009155273437,2.4292755126953125,"(-64.42535400390625, 1.174881935119629, 565.0327758789062)","(-3.003566265106201, -5.097777843475342, 563.44140625)","(-26.88761329650879, 167.9891815185547, 50.50127410888672)","(-25.13868522644043, 154.8748779296875, 45.728057861328125)",POINT (0.4294017106294632 0.2120072171092033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546248854,1703105770,1,1,"(0.4240841865539551, 0.17329150438308716)","(0.43098703026771545, 0.23621340095996857)",1,1,2.4322967529296875,2.45501708984375,"(-64.45846557617188, 1.2119392156600952, 565.1158447265625)","(-3.004809856414795, -5.046689033508301, 563.3975830078125)","(-27.850479125976562, 168.50294494628906, 50.68826675415039)","(-25.465383529663086, 157.01109313964844, 46.50556564331055)",POINT (0.4275356084108353 0.2047524526715279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546265522,1703122437,1,1,"(0.4219990074634552, 0.1758813112974167)","(0.4296566843986511, 0.24562937021255493)",1,1,2.421630859375,2.438629150390625,"(-64.46504211425781, 1.2306400537490845, 565.1146240234375)","(-2.990360736846924, -5.018550395965576, 563.3626708984375)","(-28.570955276489258, 168.02993774414062, 50.516136169433594)","(-25.925046920776367, 155.29139709472656, 45.8796501159668)",POINT (0.4258278459310532 0.2107553407549858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546282189,1703139104,1,1,"(0.42500948905944824, 0.1702122688293457)","(0.43383800983428955, 0.24242430925369263)",1,1,2.4133453369140625,2.44384765625,"(-64.47438049316406, 1.2518815994262695, 565.130615234375)","(-2.978987693786621, -4.989143371582031, 563.3887939453125)","(-27.53076934814453, 169.0653076171875, 50.892974853515625)","(-24.480295181274414, 155.8767547607422, 46.092708587646484)",POINT (0.4294237494468689 0.2063182890415192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546298856,1703155770,1,1,"(0.42121976613998413, 0.17444773018360138)","(0.4334177076816559, 0.2418006956577301)",1,1,2.434326171875,2.429107666015625,"(-64.48323059082031, 1.2732704877853394, 565.1466064453125)","(-2.9723939895629883, -4.974231719970703, 563.353515625)","(-28.8402156829834, 168.29177856445312, 50.611392974853516)","(-24.625518798828125, 155.9906463623047, 46.1341667175293)",POINT (0.42731873691082 0.2081242129206657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546315524,1703172438,1,1,"(0.42442408204078674, 0.1765327900648117)","(0.43054136633872986, 0.2456873506307602)",1,1,2.414520263671875,2.434432983398437,"(-64.48545837402344, 1.2847014665603638, 565.0463256835938)","(-2.968440294265747, -4.965807914733887, 563.3095092773438)","(-27.733055114746094, 167.9109649658203, 50.47282028198242)","(-25.619359970092773, 155.28079223632812, 45.87580108642578)",POINT (0.4274827241897583 0.211110070347786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546332197,1703189110,1,1,"(0.42773109674453735, 0.18312546610832214)","(0.4267820715904236, 0.24654625356197357)",1,1,2.41009521484375,2.434417724609375,"(-64.48561096191406, 1.283942461013794, 564.8831787109375)","(-2.968790054321289, -4.963921546936035, 563.2658081054688)","(-26.59038734436035, 166.7069091796875, 50.03457260131836)","(-26.918291091918945, 155.12393188476562, 45.81867980957031)",POINT (0.4272565841674805 0.2148358598351479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,23,407546348863,1703205776,1,1,"(0.4291023910045624, 0.1742328703403473)","(0.4299541711807251, 0.25333231687545776)",1,1,2.4082489013671875,2.428085327148437,"(-64.50382995605469, 1.2820286750793457, 564.843505859375)","(-2.9770820140838623, -4.9681854248046875, 563.177734375)","(-26.1165771484375, 168.33102416992188, 50.62569808959961)","(-25.822261810302734, 153.88455200195312, 45.36760711669922)",POINT (0.4295282810926437 0.2137825936079025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,23,407546365530,1703222443,1,1,"(0.42863914370536804, 0.1766420304775238)","(0.4298706650733948, 0.24761901795864105)",1,1,2.4041290283203125,2.4197540283203125,"(-64.49827575683594, 1.2767146825790405, 564.7095336914062)","(-2.9785473346710205, -4.982466697692871, 563.1514282226562)","(-26.276628494262695, 167.89100646972656, 50.46553421020508)","(-25.85110855102539, 154.92800903320312, 45.74738311767578)",POINT (0.4292549043893814 0.2121305242180824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,23,407546382198,1703239110,1,1,"(0.42437508702278137, 0.18523913621902466)","(0.4315141439437866, 0.24482345581054688)",1,1,2.415756225585937,2.424774169921875,"(-64.48258972167969, 1.2714489698410034, 564.6134033203125)","(-2.9707064628601074, -5.006905555725098, 563.1168212890625)","(-27.74997329711914, 166.3208770751953, 49.894039154052734)","(-25.283254623413086, 155.43858337402344, 45.933223724365234)",POINT (0.427944615483284 0.2150312960147858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,23,407546398865,1703255777,1,1,"(0.4314444661140442, 0.17949208617210388)","(0.4330500662326813, 0.2525283992290497)",1,1,2.404037475585937,2.4234771728515625,"(-64.45970153808594, 1.2746942043304443, 564.572509765625)","(-2.9468994140625, -5.030839443206787, 563.134521484375)","(-25.30731773376465, 167.3704833984375, 50.276100158691406)","(-24.75253677368164, 154.0313720703125, 45.42104721069336)",POINT (0.4322472661733627 0.2160102427005768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,23,407546415532,1703272443,1,1,"(0.4285116195678711, 0.17846500873565674)","(0.43250492215156555, 0.24808286130428314)",1,1,2.3836822509765625,2.4339752197265625,"(-64.46720886230469, 1.277223825454712, 564.4896240234375)","(-2.9544103145599365, -5.058074951171875, 563.1344604492188)","(-26.320690155029297, 167.55807495117188, 50.344364166259766)","(-24.9409236907959, 154.84329223632812, 45.71657180786133)",POINT (0.4305082708597183 0.2132739350199699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
