,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,27,33,243051083464,9683662429,1,1,"(0.4714711904525757, 0.4710026979446411)","(0.4820965528488159, 0.49113503098487854)",1,1,2.7657928466796875,2.8410797119140625,"(-32.90635299682617, 45.55047607421875, 457.8680725097656)","(30.21390724182129, 49.46515655517578, 456.96038818359375)","(-9.615551948547363, 114.41272735595703, 31.001020431518555)","(-5.933472156524658, 110.72504425048828, 29.658876419067383)",POINT (0.4767838716506958 0.4810688644647598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051100132,9683679096,1,1,"(0.4722016751766205, 0.48810991644859314)","(0.48480668663978577, 0.5010974407196045)",1,1,2.76788330078125,2.8439178466796875,"(-32.838653564453125, 45.58533477783203, 457.67987060546875)","(30.24701690673828, 49.53692626953125, 457.02716064453125)","(-9.36241340637207, 111.27915954589844, 29.86054801940918)","(-4.994302749633789, 108.90022277832031, 28.99466896057129)",POINT (0.4785041809082031 0.4946036785840988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051116798,9683695762,1,1,"(0.4676033854484558, 0.47383856773376465)","(0.4815366864204407, 0.473768949508667)",1,1,2.7617950439453125,2.8473358154296875,"(-32.8093376159668, 45.64080810546875, 457.8133544921875)","(30.303268432617188, 49.589637756347656, 456.83624267578125)","(-10.955891609191895, 113.89326477050781, 30.812002182006836)","(-6.1274824142456055, 113.90602111816406, 30.816627502441406)",POINT (0.4745700359344482 0.4738037586212158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051133466,9683712429,1,1,"(0.4601060450077057, 0.45780420303344727)","(0.4806723892688751, 0.47554007172584534)",1,1,2.734832763671875,2.876495361328125,"(-32.73907470703125, 45.58502197265625, 457.696533203125)","(30.359416961669922, 49.622501373291016, 456.8775634765625)","(-13.553983688354492, 116.8302993774414, 31.880996704101562)","(-6.426995754241943, 113.58159637451172, 30.69856071472168)",POINT (0.4703892171382904 0.4666721373796463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051150134,9683729096,1,1,"(0.4677019417285919, 0.4729292094707489)","(0.474806547164917, 0.4789128005504608)",1,1,2.73773193359375,2.8251190185546875,"(-32.71483612060547, 45.663963317871094, 457.65875244140625)","(30.398944854736328, 49.628414154052734, 456.990478515625)","(-10.92174243927002, 114.05984497070312, 30.872591018676758)","(-8.459736824035645, 112.96382141113281, 30.473691940307617)",POINT (0.4712542444467545 0.4759210050106049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051166800,9683745762,1,1,"(0.46522703766822815, 0.464875191450119)","(0.4809516668319702, 0.4831579029560089)",1,1,2.742919921875,2.85888671875,"(-32.718482971191406, 45.62775421142578, 457.64630126953125)","(30.38903045654297, 49.59564208984375, 456.92218017578125)","(-11.77937126159668, 115.53508758544922, 31.409597396850586)","(-6.330214500427246, 112.18623352050781, 30.19068145751953)",POINT (0.4730893522500992 0.474016547203064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051183468,9683762429,1,1,"(0.4634178876876831, 0.47424399852752686)","(0.4821944832801819, 0.5047494173049927)",1,1,2.75946044921875,2.8827362060546875,"(-32.758365631103516, 45.5758056640625, 457.7607421875)","(30.350502014160156, 49.54091262817383, 457.0884094238281)","(-12.406311988830566, 113.81901550292969, 30.784940719604492)","(-5.899539470672607, 108.23128509521484, 28.751209259033203)",POINT (0.4728061854839325 0.4894967079162598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051200140,9683779100,1,1,"(0.4647449553012848, 0.46611490845680237)","(0.479301393032074, 0.47037702798843384)",1,1,2.753936767578125,2.85400390625,"(-32.811546325683594, 45.48783493041992, 457.75543212890625)","(30.288734436035156, 49.47663497924805, 457.05926513671875)","(-11.946434020996094, 115.30802154541016, 31.32692527770996)","(-6.902102470397949, 114.52730560302734, 31.042800903320312)",POINT (0.4720231741666794 0.4682459682226181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,33,243051216807,9683795766,1,1,"(0.44644755125045776, 0.41156014800071716)","(0.44593214988708496, 0.3990349769592285)",1,1,2.7754669189453125,2.7904815673828125,"(-32.96245574951172, 45.71156692504883, 457.6933898925781)","(30.078617095947266, 49.77354431152344, 457.00762939453125)","(-18.28714942932129, 125.30088806152344, 34.96401596069336)","(-18.46576690673828, 127.59513854980469, 35.79906463623047)",POINT (0.4461898505687714 0.4052975624799728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,33,243051233474,9683812433,1,1,"(0.43869858980178833, 0.2629511058330536)","(0.45352494716644287, 0.3261930048465729)",1,1,2.836090087890625,2.8354034423828125,"(-32.99888610839844, 45.978458404541016, 458.0587158203125)","(29.82683563232422, 50.130523681640625, 457.23828125)","(-20.972461700439453, 152.52178955078125, 44.871646881103516)","(-15.834579467773438, 140.9376983642578, 40.655338287353516)",POINT (0.4461117684841156 0.2945720553398132),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
