,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,36,22,342146910138,962331222,1,1,"(0.45482808351516724, 0.22990472614765167)","(0.44324010610580444, 0.1828712821006775)",1,1,2.8992156982421875,2.898406982421875,"(-64.24978637695312, 12.823457717895508, 467.64862060546875)","(-3.230574369430542, 18.962200164794922, 472.1068115234375)","(-17.22769546508789, 158.1632843017578, 46.924957275390625)","(-21.23163414001465, 166.75332641601562, 50.051456451416016)",POINT (0.4490340948104858 0.2063880041241646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342146926809,962347893,1,1,"(0.4482255280017853, 0.24936003983020782)","(0.4444390833377838, 0.19218488037586212)",1,1,2.899139404296875,2.882675170898437,"(-64.25608825683594, 12.879110336303711, 467.6070556640625)","(-3.2581701278686523, 19.022201538085938, 471.9949035644531)","(-19.50905418395996, 154.6100311279297, 45.63166427612305)","(-20.817344665527344, 165.0523223876953, 49.43233871459961)",POINT (0.4463323056697846 0.220772460103035),,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,
0,36,22,342146943476,962364559,1,1,"(0.45304203033447266, 0.2455836981534958)","(0.44684216380119324, 0.17239362001419067)",1,1,2.88629150390625,2.8779754638671875,"(-64.2799072265625, 12.924715042114258, 467.72943115234375)","(-3.2820496559143066, 19.07303237915039, 471.9947509765625)","(-17.844810485839844, 155.29971313476562, 45.88274383544922)","(-19.987030029296875, 168.66693115234375, 50.74795913696289)",POINT (0.449942097067833 0.2089886590838432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342146960143,962381226,1,1,"(0.4487777650356293, 0.23109182715415955)","(0.44790756702423096, 0.18849167227745056)",1,1,2.8835601806640625,2.874420166015625,"(-64.29974365234375, 12.980222702026367, 467.81561279296875)","(-3.285945415496826, 19.12127685546875, 472.01959228515625)","(-19.318235397338867, 157.9464874267578, 46.846012115478516)","(-19.618907928466797, 165.72683715820312, 49.67784881591797)",POINT (0.4483426660299301 0.209791749715805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342146976811,962397893,1,1,"(0.44464728236198425, 0.2330249547958374)","(0.4464333653450012, 0.18478333950042725)",1,1,2.873886108398437,2.8678131103515625,"(-64.27703094482422, 13.0128812789917, 467.70867919921875)","(-3.288834571838379, 19.15888214111328, 472.03155517578125)","(-20.74542999267578, 157.59341430664062, 46.71754455566406)","(-20.128286361694336, 166.4040985107422, 49.924400329589844)",POINT (0.4455403238534927 0.2089041471481323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342146993477,962414559,1,1,"(0.44514232873916626, 0.24256423115730286)","(0.45023417472839355, 0.18126040697097778)",1,1,2.848663330078125,2.8516082763671875,"(-64.28843688964844, 13.081170082092285, 467.8660888671875)","(-3.2992465496063232, 19.206050872802734, 472.17962646484375)","(-20.57437515258789, 155.8511962890625, 46.08341598510742)","(-18.81499671936035, 167.0475311279297, 50.15854263305664)",POINT (0.4476882517337799 0.2119123190641403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342147010145,962431226,1,1,"(0.44872334599494934, 0.23139090836048126)","(0.4501574635505676, 0.18564653396606445)",1,1,2.8538360595703125,2.8402557373046875,"(-64.29826354980469, 13.100740432739258, 467.9659423828125)","(-3.2935214042663574, 19.22469711303711, 472.15521240234375)","(-19.3370304107666, 157.89186096191406, 46.82614517211914)","(-18.84151268005371, 166.24647521972656, 49.866943359375)",POINT (0.4494404047727585 0.2085187211632729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342147026812,962447893,1,1,"(0.4466049373149872, 0.22536900639533997)","(0.44711628556251526, 0.18519192934036255)",1,1,2.842391967773437,2.83123779296875,"(-64.27831268310547, 13.105310440063477, 467.93316650390625)","(-3.280172824859619, 19.24118423461914, 472.2178649902344)","(-20.068994522094727, 158.99168395996094, 47.226436614990234)","(-19.892322540283203, 166.32949829101562, 49.89717483520508)",POINT (0.4468606114387512 0.2052804678678513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342147043480,962464560,1,1,"(0.4509061276912689, 0.2240896373987198)","(0.4477066695690155, 0.17419838905334473)",1,1,2.840972900390625,2.8321685791015625,"(-64.30171203613281, 13.127575874328613, 468.16650390625)","(-3.2707748413085938, 19.241954803466797, 472.1933898925781)","(-18.582826614379883, 159.22532653808594, 47.311527252197266)","(-19.688318252563477, 168.33731079101562, 50.62799835205078)",POINT (0.4493063986301422 0.1991440132260323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,22,342147060150,962481230,1,1,"(0.44116848707199097, 0.22753910720348358)","(0.4570178985595703, 0.17838004231452942)",1,1,2.8159942626953125,2.8099822998046875,"(-64.23931884765625, 13.119626998901367, 467.9417419433594)","(-3.251037836074829, 19.26636505126953, 472.4912109375)","(-21.947431564331055, 158.59535217285156, 47.0821647644043)","(-16.471057891845703, 167.57357788085938, 50.35004425048828)",POINT (0.4490931928157806 0.2029595747590065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,22,342147076818,962497897,1,1,"(0.44767826795578003, 0.2146729826927185)","(0.4499620199203491, 0.17836681008338928)",1,1,2.816650390625,2.7591552734375,"(-64.255126953125, 13.140644073486328, 468.2268981933594)","(-3.214770793914795, 19.252155303955078, 472.2064208984375)","(-19.69814109802246, 160.9451446533203, 47.93751525878906)","(-18.909040451049805, 167.5760040283203, 50.35090255737305)",POINT (0.4488201439380646 0.1965198963880539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,22,342147093485,962514564,1,1,"(0.4492737650871277, 0.21552474796772003)","(0.4497167468070984, 0.16484102606773376)",1,1,2.8104400634765625,2.7918853759765625,"(-64.22440338134766, 13.14883804321289, 468.1954345703125)","(-3.192674160003662, 19.229503631591797, 472.2069091796875)","(-19.146854400634766, 160.78961181640625, 47.880821228027344)","(-18.993791580200195, 170.0463104248047, 51.25001907348633)",POINT (0.449495255947113 0.1901828870177269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,22,342147110152,962531230,1,1,"(0.4478970766067505, 0.21374188363552094)","(0.4455573558807373, 0.17442886531352997)",1,1,2.804473876953125,2.804901123046875,"(-64.19700622558594, 13.147590637207031, 468.1884765625)","(-3.1618361473083496, 19.224292755126953, 472.1448974609375)","(-19.622535705566406, 161.11521911621094, 47.999359130859375)","(-20.430965423583984, 168.2952117919922, 50.61268997192383)",POINT (0.4467272162437439 0.1940853744745254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,22,342147126819,962547897,1,1,"(0.44530513882637024, 0.21280229091644287)","(0.4520270824432373, 0.18282251060009003)",1,1,2.7855987548828125,2.786361694335937,"(-64.15340423583984, 13.1441011428833, 468.12249755859375)","(-3.140317678451538, 19.246807098388672, 472.33111572265625)","(-20.518115997314453, 161.2868194580078, 48.06182861328125)","(-18.195512771606445, 166.76223754882812, 50.054691314697266)",POINT (0.4486661106348038 0.1978124007582664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,22,342147143486,962564564,1,1,"(0.44491010904312134, 0.21478672325611115)","(0.45507949590682983, 0.18297143280506134)",1,1,2.778778076171875,2.765655517578125,"(-64.11279296875, 13.15528678894043, 468.1055603027344)","(-3.1345391273498535, 19.25379180908203, 472.41796875)","(-20.65460968017578, 160.9243927001953, 47.92990493774414)","(-17.14082145690918, 166.7350311279297, 50.04481887817383)",POINT (0.4499948024749756 0.1988790780305862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,22,342147160153,962581230,1,1,"(0.44947928190231323, 0.21298260986804962)","(0.45579448342323303, 0.18162332475185394)",1,1,2.750717163085937,2.759994506835937,"(-64.11866760253906, 13.193578720092773, 468.29083251953125)","(-3.10557222366333, 19.272003173828125, 472.6046142578125)","(-19.07583236694336, 161.25389099121094, 48.04982376098633)","(-16.89378547668457, 166.9812469482422, 50.13442611694336)",POINT (0.4526368826627731 0.1973029673099518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
