,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,30,32,504645356,12388423713,1,1,"(0.42030930519104004, 0.16644783318042755)","(0.38114306330680847, 0.12083495408296585)",1,1,3.3285369873046875,3.0932159423828125,"(-48.2811279296875, -17.376415252685547, 592.806640625)","(15.030417442321777, -21.30392074584961, 596.4230346679688)","(-29.154802322387695, 169.75286865234375, 51.1431884765625)","(-42.68772506713867, 178.08343505859375, 54.17527770996094)",POINT (0.4007261842489243 0.1436413936316967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504662022,12388440379,1,1,"(0.41488686203956604, 0.16670116782188416)","(0.3881673812866211, 0.14148204028606415)",1,1,3.336044311523437,3.130859375,"(-48.34131622314453, -17.374847412109375, 593.0830078125)","(14.978235244750977, -21.286914825439453, 596.50390625)","(-31.028392791748047, 169.70657348632812, 51.12635803222656)","(-40.260658264160156, 174.3125457763672, 52.80276107788086)",POINT (0.4015271216630936 0.1540916040539742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504678690,12388457046,1,1,"(0.4095332622528076, 0.17623020708560944)","(0.37907856702804565, 0.12885187566280365)",1,1,3.33905029296875,3.088119506835937,"(-48.3942985534668, -17.35842514038086, 593.0750732421875)","(14.933719635009766, -21.271692276000977, 596.4261474609375)","(-32.87820053100586, 167.9662322998047, 50.492919921875)","(-43.401065826416016, 176.61924743652344, 53.64239501953125)",POINT (0.3943059146404266 0.1525410413742065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504695357,12388473713,1,1,"(0.4141876995563507, 0.17208245396614075)","(0.37846434116363525, 0.1311657875776291)",1,1,3.3239898681640625,3.1078643798828125,"(-48.46125793457031, -17.33492088317871, 593.2036743164062)","(14.892870903015137, -21.220317840576172, 596.487060546875)","(-31.269968032836914, 168.72377014160156, 50.76861572265625)","(-43.613304138183594, 176.1966552734375, 53.488548278808594)",POINT (0.396326020359993 0.1516241207718849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504712023,12388490379,1,1,"(0.4118613302707672, 0.165832057595253)","(0.3853876292705536, 0.12960751354694366)",1,1,3.316802978515625,3.0824737548828125,"(-48.51413345336914, -17.326608657836914, 593.2935791015625)","(14.834815979003906, -21.17034912109375, 596.9419555664062)","(-32.07379150390625, 169.8653106689453, 51.18412399291992)","(-41.221126556396484, 176.4812469482422, 53.59213638305664)",POINT (0.3986244797706604 0.1477197855710983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504728692,12388507047,1,1,"(0.4122310280799866, 0.1585799902677536)","(0.37848901748657227, 0.1137528344988823)",1,1,3.298431396484375,3.066757202148437,"(-48.56519317626953, -17.310047149658203, 593.3748779296875)","(14.799031257629395, -21.146373748779297, 596.9147338867188)","(-31.946060180664062, 171.1898193359375, 51.666202545166016)","(-43.60477066040039, 179.37689208984375, 54.646060943603516)",POINT (0.3953600227832794 0.136166412383318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,32,504745358,12388523713,1,1,"(0.41005226969718933, 0.1660798192024231)","(0.3796292245388031, 0.12670287489891052)",1,1,3.313873291015625,3.080322265625,"(-48.62461853027344, -17.310680389404297, 593.4056396484375)","(14.73541259765625, -21.123472213745117, 596.6607055664062)","(-32.69886779785156, 169.82005310058594, 51.16766357421875)","(-43.210784912109375, 177.01173400878906, 53.78519821166992)",POINT (0.3948407471179962 0.1463913470506668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504762025,12388540379,1,1,"(0.41207724809646606, 0.1661633998155594)","(0.3829827308654785, 0.13901297748088837)",1,1,3.2932586669921875,3.085922241210937,"(-48.67853546142578, -17.31890106201172, 593.4368286132812)","(14.677194595336914, -21.12051773071289, 597.028076171875)","(-31.99918556213379, 169.8048095703125, 51.162105560302734)","(-42.05207824707031, 174.7634735107422, 52.966915130615234)",POINT (0.3975299894809723 0.1525881886482239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504778700,12388557054,1,1,"(0.41029366850852966, 0.16502751410007477)","(0.3897121846675873, 0.12124389410018921)",1,1,3.2992095947265625,3.05010986328125,"(-48.71955490112305, -17.331012725830078, 593.5587158203125)","(14.635297775268555, -21.129945755004883, 597.4440307617188)","(-32.6154670715332, 170.0122528076172, 51.23762893676758)","(-39.72688674926758, 178.0087432861328, 54.148101806640625)",POINT (0.4000029265880585 0.143135704100132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,32,504795369,12388573721,1,1,"(0.4084688425064087, 0.17367208003997803)","(0.384220153093338, 0.1313706487417221)",1,1,3.274627685546875,3.047149658203125,"(-48.75975799560547, -17.34393310546875, 593.4837646484375)","(14.59530258178711, -21.121063232421875, 597.4154052734375)","(-33.24598693847656, 168.43344116210938, 50.662960052490234)","(-41.6245231628418, 176.15924072265625, 53.47494888305664)",POINT (0.3963444977998734 0.1525213643908501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
