,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,3,28,430846721919,2744168392,1,1,"(0.6036026477813721, 0.3444896936416626)","(0.6060519814491272, 0.3104481101036072)",1,1,3.0419158935546875,2.8449859619140625,"(-42.53135681152344, -49.31049346923828, 710.0185546875)","(19.102678298950195, -42.42600631713867, 719.3387451171875)","(36.172847747802734, 137.5862579345703, 39.43558120727539)","(37.02163314819336, 143.82171630859375, 41.70501708984375)",POINT (0.6048273146152496 0.3274689018726349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846738586,2744185059,1,1,"(0.5949406623840332, 0.3358152508735657)","(0.6027042865753174, 0.35337549448013306)",1,1,3.0372467041015625,2.880279541015625,"(-42.52988815307617, -49.332000732421875, 710.0048828125)","(19.104915618896484, -42.432804107666016, 719.1815185546875)","(33.171146392822266, 139.1751708984375, 40.01386260986328)","(35.86153030395508, 135.95864868164062, 38.843109130859375)",POINT (0.5988224744796753 0.3445953726768494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846755254,2744201727,1,1,"(0.6026101112365723, 0.3158225119113922)","(0.5989319682121277, 0.31625956296920776)",1,1,2.9800262451171875,2.84014892578125,"(-42.52935028076172, -49.326446533203125, 709.96240234375)","(19.10923194885254, -42.4290771484375, 719.1672973632812)","(35.82889175415039, 142.83729553222656, 41.34671401977539)","(34.554264068603516, 142.75721740722656, 41.31761169433594)",POINT (0.60077103972435 0.3160410374403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846771921,2744218393,1,1,"(0.5985063314437866, 0.34448349475860596)","(0.6027100682258606, 0.33265960216522217)",1,1,3.02032470703125,2.85028076171875,"(-42.52969741821289, -49.354400634765625, 709.8646240234375)","(19.10321807861328, -42.44572448730469, 719.0809326171875)","(34.40678787231445, 137.58738708496094, 39.43592834472656)","(35.86351776123047, 139.75318908691406, 40.22422790527344)",POINT (0.6006081998348236 0.3385715484619141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846788588,2744235060,1,1,"(0.5981290936470032, 0.32121142745018005)","(0.6079884171485901, 0.32569146156311035)",1,1,2.980331420898437,2.819366455078125,"(-42.5257453918457, -49.34766387939453, 709.8795166015625)","(19.1151123046875, -42.43415451049805, 719.0381469726562)","(34.27603530883789, 141.85020446777344, 40.98744583129883)","(37.69267272949219, 141.02955627441406, 40.688819885253906)",POINT (0.6030587553977966 0.3234514445066452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846805256,2744251727,1,1,"(0.5966382026672363, 0.3174903392791748)","(0.606968343257904, 0.3111683130264282)",1,1,2.95098876953125,2.817138671875,"(-42.525245666503906, -49.36225509643555, 709.6990966796875)","(19.105575561523438, -42.45503234863281, 718.9810791015625)","(33.75940704345703, 142.53176879882812, 41.23555374145508)","(37.33918380737305, 143.6897735595703, 41.65705490112305)",POINT (0.6018032729625702 0.3143293261528015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846821922,2744268393,1,1,"(0.5949687361717224, 0.3275178074836731)","(0.6005640029907227, 0.31024202704429626)",1,1,2.95831298828125,2.792709350585937,"(-42.52399444580078, -49.3575325012207, 709.7132568359375)","(19.113340377807617, -42.44334030151367, 718.9949340820312)","(33.18086624145508, 140.6950225830078, 40.567054748535156)","(35.11984634399414, 143.8594512939453, 41.7187614440918)",POINT (0.5977663695812225 0.3188799172639847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846838590,2744285060,1,1,"(0.6002586483955383, 0.3200013339519501)","(0.6056929230690002, 0.31236591935157776)",1,1,2.923797607421875,2.809967041015625,"(-42.519813537597656, -49.375160217285156, 709.5733642578125)","(19.113933563232422, -42.478477478027344, 718.9234619140625)","(35.01400375366211, 142.0718536376953, 41.068111419677734)","(36.89718246459961, 143.4704132080078, 41.57722854614258)",POINT (0.6029757857322693 0.3161836266517639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846855257,2744301727,1,1,"(0.6038841009140015, 0.31607410311698914)","(0.6060336232185364, 0.29504597187042236)",1,1,2.9314727783203125,2.747222900390625,"(-42.518760681152344, -49.37241744995117, 709.60205078125)","(19.127296447753906, -42.4560432434082, 718.8223876953125)","(36.27037811279297, 142.79119873046875, 41.329959869384766)","(37.01525115966797, 146.6429443359375, 42.73186111450195)",POINT (0.6049588620662689 0.3055600374937058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,28,430846871924,2744318393,1,1,"(0.6007969975471497, 0.3453295826911926)","(0.6118318438529968, 0.2876940369606018)",1,1,2.9447479248046875,2.750152587890625,"(-42.50968933105469, -49.37832260131836, 709.37890625)","(19.132526397705078, -42.50746154785156, 718.7787475585938)","(35.20057678222656, 137.43243408203125, 39.3795280456543)","(39.02454376220703, 147.98959350585938, 43.22207260131836)",POINT (0.6063144207000732 0.3165118098258972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
