,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,46,22,70448971970,1399296130,1,1,"(0.5387861132621765, 0.7623452544212341)","(0.5134275555610657, 0.7202563285827637)",1,1,3.938079833984375,3.621749877929688,"(-32.63362121582031, -18.540481567382812, 596.1641235351562)","(26.838058471679688, -23.150867462158203, 598.0921020507812)","(11.781909942626953, 60.920066833496094, 11.531291007995605)","(3.0199108123779297, 68.60707092285156, 14.329113960266113)",POINT (0.5261068344116211 0.7413007915019989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70448988637,1399312796,1,1,"(0.5353285074234009, 0.7631462812423706)","(0.5064106583595276, 0.7212784886360168)",1,1,3.936614990234375,3.630584716796875,"(-32.58838653564453, -18.510452270507812, 596.0601196289062)","(26.87883186340332, -23.13726043701172, 597.9797973632812)","(10.58724594116211, 60.77377700805664, 11.478036880493164)","(0.5953888893127441, 68.42037200927734, 14.26117992401123)",POINT (0.5208695828914642 0.7422123849391937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449005304,1399329463,1,1,"(0.5338583588600159, 0.7519180774688721)","(0.4935988187789917, 0.7120105624198914)",1,1,3.9383544921875,3.6280364990234375,"(-32.560630798339844, -18.48807144165039, 596.0133056640625)","(26.918701171875, -23.131074905395508, 598.085693359375)","(10.079259872436523, 62.8244514465332, 12.224437713623047)","(-3.831432819366455, 70.113037109375, 14.877242088317871)",POINT (0.5137285888195038 0.7319643199443817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449021972,1399346130,1,1,"(0.5439952611923218, 0.767814040184021)","(0.5024600625038147, 0.716781735420227)",1,1,3.9501953125,3.616409301757813,"(-32.52841567993164, -18.447750091552734, 595.937744140625)","(26.95279312133789, -23.105083465576172, 598.191650390625)","(13.581829071044922, 59.9212646484375, 11.167756080627441)","(-0.7696353197097778, 69.24163818359375, 14.560114860534668)",POINT (0.5232276618480682 0.742297887802124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449038647,1399362805,1,1,"(0.5369229316711426, 0.7647165656089783)","(0.5084068179130554, 0.7104475498199463)",1,1,3.918655395507813,3.622222900390625,"(-32.51019287109375, -18.421308517456055, 595.9197387695312)","(26.966392517089844, -23.08366584777832, 598.2108154296875)","(11.138150215148926, 60.486995697021484, 11.373668670654297)","(1.2851085662841797, 70.39852142333984, 14.981163024902344)",POINT (0.522664874792099 0.7375820577144623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449055315,1399379472,1,1,"(0.5486214756965637, 0.7781350016593933)","(0.5082643628120422, 0.7306377291679382)",1,1,3.9195404052734375,3.607131958007813,"(-32.4904670715332, -18.389514923095703, 595.921630859375)","(26.985877990722656, -23.04706573486328, 598.2293701171875)","(15.180288314819336, 58.03627014160156, 10.481712341308594)","(1.235901951789856, 66.7110366821289, 13.63904094696045)",POINT (0.528442919254303 0.7543863654136658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449071982,1399396139,1,1,"(0.5428136587142944, 0.7777917981147766)","(0.5078272223472595, 0.7316438555717468)",1,1,3.894210815429688,3.6023406982421875,"(-32.47325897216797, -18.37604522705078, 595.903564453125)","(27.00521469116211, -23.026954650878906, 598.1785278320312)","(13.173527717590332, 58.098960876464844, 10.504499435424805)","(1.0848432779312134, 66.52728271484375, 13.572160720825195)",POINT (0.525320440530777 0.7547178268432617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449088649,1399412805,1,1,"(0.5391387343406677, 0.7639201283454895)","(0.5096688866615295, 0.7400228381156921)",1,1,3.891372680664064,3.6168365478515625,"(-32.456520080566406, -18.35936737060547, 595.8258666992188)","(27.018239974975586, -23.000072479248047, 597.9883422851562)","(11.903762817382812, 60.6324577331543, 11.426584243774414)","(1.7211802005767822, 64.99696350097656, 13.015157699584961)",POINT (0.5244038105010986 0.7519714832305908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449105316,1399429472,1,1,"(0.5414550304412842, 0.7659494280815125)","(0.4990602135658264, 0.742264986038208)",1,1,3.90594482421875,3.60406494140625,"(-32.45001220703125, -18.34950828552246, 595.7872314453125)","(27.024429321289062, -22.986915588378906, 597.8887939453125)","(12.704108238220215, 60.261817932128906, 11.291725158691406)","(-1.9443750381469727, 64.58746337890625, 12.866116523742676)",POINT (0.5202576220035553 0.7541072070598602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,22,70449121984,1399446139,1,1,"(0.5444086790084839, 0.7535868883132935)","(0.5045555830001831, 0.734524667263031)",1,1,3.9199066162109375,3.616897583007813,"(-32.43545150756836, -18.337343215942383, 595.7589111328125)","(27.032264709472656, -22.971466064453125, 597.7198486328125)","(13.724666595458984, 62.51968002319336, 12.113485336303711)","(-0.04559548571705818, 66.00113677978516, 13.380672454833984)",POINT (0.5244821310043335 0.7440557777881622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
