,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,35,32,338182591525,8849586851,1,1,"(0.5451754331588745, 0.04754025116562843)","(0.5909312963485718, 0.03108292818069458)",1,1,2.605194091796875,2.7673797607421875,"(-57.891937255859375, -37.62208938598633, 693.7239990234375)","(2.378892421722412, -41.5703125, 695.9464111328125)","(15.925671577453613, 191.97889709472656, 59.2327766418457)","(31.781734466552734, 194.99337768554688, 60.330047607421875)",POINT (0.5680533647537231 0.0393115896731615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182608192,8849603518,1,1,"(0.5374240875244141, 0.0624251589179039)","(0.5944657325744629, 0.04177156463265419)",1,1,2.6217193603515625,2.76300048828125,"(-57.90513610839844, -37.63069534301758, 693.72119140625)","(2.3631863594055176, -41.5770378112793, 696.1068115234375)","(13.239542007446289, 189.25238037109375, 58.24049758911133)","(33.00654602050781, 193.03553771972656, 59.61741638183594)",POINT (0.5659449100494385 0.052098361775279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182624863,8849620188,1,1,"(0.539912223815918, 0.05831848084926605)","(0.5972685813903809, 0.0354260690510273)",1,1,2.6082305908203125,2.7584991455078125,"(-57.91753387451172, -37.624481201171875, 693.612060546875)","(2.3386497497558594, -41.561279296875, 696.000244140625)","(14.10177230834961, 190.00462341308594, 58.51423645019531)","(33.97784423828125, 194.1978759765625, 60.0403938293457)",POINT (0.5685904026031494 0.0468722749501467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182641529,8849636854,1,1,"(0.5401853322982788, 0.06734688580036163)","(0.5918807983398438, 0.031769197434186935)",1,1,2.6125640869140625,2.7699737548828125,"(-57.95278549194336, -37.62773132324219, 693.7135009765625)","(2.3100128173828125, -41.550384521484375, 695.8667602539062)","(14.1964111328125, 188.3508758544922, 57.912330627441406)","(32.11077880859375, 194.86769104003906, 60.284244537353516)",POINT (0.5660330653190613 0.0495580416172743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182658197,8849653521,1,1,"(0.5456926226615906, 0.059102751314640045)","(0.5942323803901672, 0.026218367740511894)",1,1,2.6152496337890625,2.7781524658203125,"(-57.9659309387207, -37.61554718017578, 693.710205078125)","(2.300224542617798, -41.5398063659668, 695.733154296875)","(16.104894638061523, 189.8609619140625, 58.46196746826172)","(32.92569351196289, 195.88446044921875, 60.654266357421875)",POINT (0.5699625015258789 0.042660559527576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182674863,8849670187,1,1,"(0.5399468541145325, 0.07304053008556366)","(0.5915971994400024, 0.023026296868920326)",1,1,2.5811309814453125,2.7522735595703125,"(-57.99771499633789, -37.59703826904297, 693.7858276367188)","(2.287755012512207, -41.523231506347656, 695.60009765625)","(14.113767623901367, 187.30795288085938, 57.53277587890625)","(32.012508392333984, 196.46914672851562, 60.867103576660156)",POINT (0.5657720267772675 0.048033413477242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182691531,8849686854,1,1,"(0.5450765490531921, 0.06433723121881485)","(0.5846219062805176, 0.018954584375023842)",1,1,2.6215972900390625,2.753158569335937,"(-58.024147033691406, -37.58656311035156, 693.8616943359375)","(2.273888349533081, -41.50547409057617, 695.4404296875)","(15.891389846801758, 188.90216064453125, 58.11297607421875)","(29.595312118530273, 197.21495056152344, 61.138607025146484)",POINT (0.5648492276668549 0.0416459077969193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182708198,8849703521,1,1,"(0.5465133190155029, 0.07667937129735947)","(0.5868926644325256, 0.04588375985622406)",1,1,2.6273345947265625,2.7705841064453125,"(-58.05059051513672, -37.581787109375, 693.9376220703125)","(2.261579990386963, -41.47479248046875, 695.3600463867188)","(16.3892822265625, 186.6414337158203, 57.29014205932617)","(30.382200241088867, 192.28233337402344, 59.34317398071289)",POINT (0.5667029917240143 0.0612815655767918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182724865,8849720187,1,1,"(0.5561572909355164, 0.07753954827785492)","(0.5829386115074158, 0.04947430267930031)",1,1,2.594329833984375,2.7630767822265625,"(-58.066463470458984, -37.56987380981445, 693.8541259765625)","(2.245155096054077, -41.45167541503906, 695.25341796875)","(19.731279373168945, 186.48385620117188, 57.232845306396484)","(29.011991500854492, 191.62461853027344, 59.1038818359375)",POINT (0.5695479512214661 0.0635069254785776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,32,338182741532,8849736854,1,1,"(0.552473783493042, 0.07488489896059036)","(0.5839673280715942, 0.04396941512823105)",1,1,2.5971832275390625,2.763153076171875,"(-58.08147430419922, -37.55595397949219, 693.744140625)","(2.235537052154541, -41.4354248046875, 695.173583984375)","(18.454797744750977, 186.97012329101562, 57.409793853759766)","(29.36846160888672, 192.63294982910156, 59.47090148925781)",POINT (0.5682205557823181 0.0594271570444107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
