,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,34,25,72464907202,2843908214,1,1,"(0.39714479446411133, 0.7021502256393433)","(0.3958450257778168, 0.7628101706504822)",1,1,2.7288818359375,2.581451416015625,"(-80.82614135742188, 94.6060791015625, 512.3812255859375)","(-16.634775161743164, 96.93632507324219, 521.2093505859375)","(-35.37236022949219, 72.0731201171875, 15.590691566467285)","(-35.822784423828125, 60.961978912353516, 11.546561241149902)",POINT (0.396494910120964 0.7324801981449127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,25,72464923870,2843924881,1,1,"(0.40723273158073425, 0.6894311904907227)","(0.3830190598964691, 0.7016662359237671)",1,1,2.7550048828125,2.51983642578125,"(-80.81863403320312, 94.66468048095703, 512.4244995117188)","(-16.625041961669922, 96.99222564697266, 521.2575073242188)","(-31.876535415649414, 74.40289306640625, 16.43865203857422)","(-40.2674446105957, 72.16178131103516, 15.622978210449219)",POINT (0.3951258957386017 0.6955487132072449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,34,25,72464940539,2843941550,1,1,"(0.4087826609611511, 0.7038298845291138)","(0.3816521465778351, 0.7616231441497803)",1,1,2.76800537109375,2.578109741210937,"(-80.80396270751953, 94.72503662109375, 512.4446411132812)","(-16.601551055908203, 97.04000854492188, 521.2032470703125)","(-31.339435577392578, 71.76546478271484, 15.47872257232666)","(-40.74114990234375, 61.17941665649414, 11.625716209411621)",POINT (0.3952174037694931 0.732726514339447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,25,72464957207,2843958217,1,1,"(0.40126946568489075, 0.6966148018836975)","(0.393684446811676, 0.783592700958252)",1,1,2.724838256835937,2.6559295654296875,"(-80.81806945800781, 94.83173370361328, 512.6087646484375)","(-16.5959529876709, 97.12108612060547, 521.3309326171875)","(-33.943016052246094, 73.08706665039062, 15.959747314453125)","(-36.57149887084961, 57.155216217041016, 10.161026954650879)",POINT (0.3974769562482834 0.7401037514209747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,25,72464973874,2843974884,1,1,"(0.4029175341129303, 0.6855394244194031)","(0.3899024724960327, 0.683332085609436)",1,1,2.735992431640625,2.5116119384765625,"(-80.78608703613281, 94.87156677246094, 512.5233154296875)","(-16.582923889160156, 97.15451049804688, 521.3106079101562)","(-33.37190246582031, 75.11573791503906, 16.69814109802246)","(-37.88209915161133, 75.52008056640625, 16.84528350830078)",POINT (0.3964100033044815 0.6844357550144196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,34,25,72465007208,2844008217,1,1,"(0.3901207745075226, 0.6673393249511719)","(0.3825537860393524, 0.6900083422660828)",1,1,2.742584228515625,2.5666656494140625,"(-80.75675201416016, 94.98211669921875, 512.58984375)","(-16.56745719909668, 97.22734069824219, 521.4046630859375)","(-37.80644989013672, 78.4494857788086, 17.911508560180664)","(-40.42867660522461, 74.29718017578125, 16.40018653869629)",POINT (0.3863372802734375 0.6786738336086273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,34,25,72465023876,2844024884,1,1,"(0.3934386968612671, 0.6684371829032898)","(0.38341131806373596, 0.7394328117370605)",1,1,2.7367706298828125,2.5820770263671875,"(-80.70901489257812, 94.99404907226562, 512.5128784179688)","(-16.551937103271484, 97.29573822021484, 521.4968872070312)","(-36.65665817260742, 78.24839782714844, 17.83831024169922)","(-40.13151931762695, 65.2440414428711, 13.10510540008545)",POINT (0.3884250074625015 0.7039349973201752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,34,25,72465040542,2844041550,1,1,"(0.39547279477119446, 0.6564035415649414)","(0.41818323731422424, 0.7361518144607544)",1,1,2.7530517578125,2.614532470703125,"(-80.67191314697266, 95.02716064453125, 512.54443359375)","(-16.514808654785156, 97.30668640136719, 521.5302734375)","(-35.95176315307617, 80.45260620117188, 18.64056968688965)","(-28.081775665283203, 65.84502410888672, 13.323860168457031)",POINT (0.4068280160427094 0.6962776780128479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,34,25,72465057210,2844058217,1,1,"(0.39988332986831665, 0.677486002445221)","(0.3889008164405823, 0.7139432430267334)",1,1,2.760894775390625,2.5426788330078125,"(-80.64596557617188, 95.07809448242188, 512.6165161132812)","(-16.47513771057129, 97.32018280029297, 521.5848388671875)","(-34.423362731933594, 76.5909194946289, 17.235042572021484)","(-38.22919845581055, 69.9129867553711, 14.804471969604492)",POINT (0.3943920731544495 0.6957146227359772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,34,25,72465073884,2844074891,1,1,"(0.40871500968933105, 0.7308881282806396)","(0.3859611451625824, 0.6977024078369141)",1,1,2.762191772460937,2.51544189453125,"(-80.65422058105469, 95.18620300292969, 512.9202880859375)","(-16.449289321899414, 97.31790161132812, 521.7101440429688)","(-31.36286735534668, 66.8091812133789, 13.674783706665039)","(-39.24790954589844, 72.8878402709961, 15.887234687805176)",POINT (0.3973380774259567 0.7142952680587769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
