,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,15,7,935258926885,3717373942,1,1,"(0.38553351163864136, 0.09279203414916992)","(0.332139253616333, 0.09444975852966309)",1,1,3.0642242431640625,3.12823486328125,"(-54.319740295410156, -32.778106689453125, 578.1334228515625)","(12.896085739135742, -35.28845977783203, 575.85693359375)","(-41.170711517333984, 183.20509338378906, 56.0394287109375)","(-59.619789123535156, 182.90234375, 55.929229736328125)",POINT (0.3588363826274872 0.0936208963394165),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935258943552,3717390609,1,1,"(0.3848319351673126, 0.09147444367408752)","(0.334305077791214, 0.09729188680648804)",1,1,3.0767974853515625,3.124755859375,"(-54.31644058227539, -32.78579330444336, 578.1334228515625)","(12.906105041503906, -35.291786193847656, 575.8008422851562)","(-41.41313934326172, 183.4457550048828, 56.12699890136719)","(-58.87143325805664, 182.38327026367188, 55.74031448364258)",POINT (0.3595685064792633 0.0943831652402878),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935258960220,3717407276,1,1,"(0.38161301612854004, 0.08471713215112686)","(0.3315252661705017, 0.10435134172439575)",1,1,3.0460662841796875,3.1492462158203125,"(-54.30707931518555, -32.78137969970703, 578.050537109375)","(12.90929126739502, -35.28546142578125, 575.7728271484375)","(-42.525352478027344, 184.67987060546875, 56.57620620727539)","(-59.831939697265625, 181.0939483642578, 55.27104187011719)",POINT (0.3565691411495209 0.0945342369377613),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935258976887,3717423943,1,1,"(0.38479557633399963, 0.09688363969326019)","(0.3322522044181824, 0.09765678644180298)",1,1,3.0731201171875,3.1441802978515625,"(-54.29772186279297, -32.789649963378906, 578.0333251953125)","(12.919608116149902, -35.29534912109375, 575.77294921875)","(-41.42569351196289, 182.45782470703125, 55.76742935180664)","(-59.580753326416016, 182.31661987304688, 55.716041564941406)",POINT (0.358523890376091 0.0972702130675316),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935258993556,3717440612,1,1,"(0.3871332108974457, 0.09089356660842896)","(0.3292069733142853, 0.10153082758188248)",1,1,3.076568603515625,3.1477203369140625,"(-54.29570770263672, -32.78343963623047, 578.0050659179688)","(12.926297187805176, -35.29491424560547, 575.772705078125)","(-40.61798858642578, 183.55184936523438, 56.16558074951172)","(-60.63297653198242, 181.6090850830078, 55.458534240722656)",POINT (0.3581700921058655 0.0962121970951557),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935259010224,3717457279,1,1,"(0.3861647844314575, 0.10838822275400162)","(0.32982856035232544, 0.1052168533205986)",1,1,3.095733642578125,3.148422241210937,"(-54.286678314208984, -32.79043197631836, 577.96875)","(12.937498092651367, -35.30189895629883, 575.7174072265625)","(-40.95259475708008, 180.35667419433594, 55.00266647338867)","(-60.418190002441406, 180.93588256835938, 55.21348571777344)",POINT (0.3579966723918915 0.1068025380373001),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935259026891,3717473946,1,1,"(0.38509219884872437, 0.09347013384103775)","(0.33127161860466003, 0.10186144709587097)",1,1,3.049652099609375,3.1627349853515625,"(-54.283878326416016, -32.78541564941406, 578.0169677734375)","(12.958078384399414, -35.29793930053711, 575.7257690429688)","(-41.32320785522461, 183.08126831054688, 55.994327545166016)","(-59.919578552246094, 181.5487060546875, 55.43651580810547)",POINT (0.3581819087266922 0.0976657904684544),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935259043558,3717490612,1,1,"(0.3862117826938629, 0.10703530162572861)","(0.3273727297782898, 0.10649701207876205)",1,1,3.096298217773437,3.1824493408203125,"(-54.28249740600586, -32.792030334472656, 578.007568359375)","(12.964934349060059, -35.30242919921875, 575.6611328125)","(-40.93635559082031, 180.60377502441406, 55.09257507324219)","(-61.26674270629883, 180.7020721435547, 55.12836837768555)",POINT (0.3567922562360764 0.1067661568522453),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935259060225,3717507279,1,1,"(0.3782983422279358, 0.10179585218429565)","(0.32493332028388977, 0.10275638103485107)",1,1,3.121490478515625,3.16473388671875,"(-54.27028274536133, -32.788482666015625, 578.0096435546875)","(12.978419303894043, -35.29734802246094, 575.7152099609375)","(-43.670650482177734, 181.56068420410156, 55.44088363647461)","(-62.10962677001953, 181.38525390625, 55.37702560424805)",POINT (0.3516158312559128 0.1022761166095734),,,,,,,,,,,,,,,,,,,,,,,
0,15,7,935259076893,3717523946,1,1,"(0.3819831609725952, 0.09652962535619736)","(0.32692888379096985, 0.1063128337264061)",1,1,3.0973663330078125,3.1635284423828125,"(-54.27295684814453, -32.792938232421875, 577.99072265625)","(12.984540939331055, -35.31002426147461, 575.66943359375)","(-42.397464752197266, 182.52247619628906, 55.79098892211914)","(-61.42009735107422, 180.73570251464844, 55.14067077636719)",POINT (0.3544560223817825 0.1014212295413017),,,,,,,,,,,,,,,,,,,,,,,
