,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,#lang.1,racket.1,define.1,afunc.1,lst.1,define.2,afunc-helper.1,lst.2,a.1,mystery.1,cond.1,-----------.4,      .1,nan.1,lst.3,cons.2,a.2,mystery.2,-----------.5,      .2,else.1,       .1,append.1,afunc-helper.2,cdr.1,lst.4,cons.3,car.1,lst.5,a.3,mystery.3,afunc-helper.3,cdr.2,lst.6,a.4,mystery.4,-----------.6,-----------.7,-----------.8,-----------.9,afunc-helper.4,lst.7,-----------.10,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,21,35,172828170806,8242394343,1,1,"(0.3873976171016693, 0.6060710549354553)","(0.42639607191085815, 0.5204405784606934)",1,1,4.0440521240234375,4.47454833984375,"(-16.041664123535156, -22.899742126464844, 667.1427001953125)","(49.24415588378906, -19.20939064025879, 664.1253051757812)","(-38.750125885009766, 89.6720962524414, 21.99614715576172)","(-25.235721588134766, 105.35710906982422, 27.705108642578125)",POINT (0.4068968445062637 0.5632558166980743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,35,172828187473,8242411010,1,1,"(0.43776339292526245, 0.49438413977622986)","(0.4223950505256653, 0.4559773802757263)",1,1,4.321548461914063,4.565353393554688,"(-15.965292930603027, -22.925674438476562, 667.04833984375)","(49.31549072265625, -19.238561630249023, 664.0032958984375)","(-21.296531677246094, 110.12989044189453, 29.442279815673828)","(-26.62223243713379, 117.16493225097656, 32.00276565551758)",POINT (0.4300792217254639 0.4751807600259781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,35,172828204139,8242427676,1,1,"(0.440352201461792, 0.44569748640060425)","(0.4196724593639374, 0.4132428765296936)",1,1,4.411376953125,4.649322509765625,"(-15.90809440612793, -22.955528259277344, 666.96484375)","(49.38536834716797, -19.264698028564453, 663.894775390625)","(-20.39942169189453, 119.04791259765625, 32.6881103515625)","(-27.565706253051758, 124.99264526367188, 34.85184097290039)",POINT (0.4300123304128647 0.4294701814651489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,35,172828220807,8242444343,1,1,"(0.4449300169944763, 0.4144141972064972)","(0.42059585452079773, 0.3855883777141571)",1,1,4.4922637939453125,4.7022247314453125,"(-15.834343910217285, -22.963037490844727, 667.0670166015625)","(49.464866638183594, -19.2845516204834, 663.9563598632812)","(-18.81304359436035, 124.77811431884766, 34.77373123168945)","(-27.245712280273438, 130.05816650390625, 36.69552230834961)",POINT (0.432762935757637 0.4000012874603272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,35,172828237480,8242461016,1,1,"(0.43892958760261536, 0.3795095682144165)","(0.41847145557403564, 0.3724351227283478)",1,1,4.528289794921875,4.719573974609375,"(-15.753518104553223, -22.974811553955078, 667.0340576171875)","(49.533905029296875, -19.29916763305664, 663.9097900390625)","(-20.892406463623047, 131.17164611816406, 37.100772857666016)","(-27.981903076171875, 132.46746826171875, 37.57243347167969)",POINT (0.4287005215883255 0.3759723454713821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,35,172828254147,8242477682,1,1,"(0.4498857855796814, 0.36457157135009766)","(0.41418930888175964, 0.3687235414981842)",1,1,4.5812835693359375,4.72601318359375,"(-15.694803237915039, -22.961288452148438, 667.0861206054688)","(49.61550521850586, -19.30843734741211, 664.0445556640625)","(-17.095674514770508, 133.90785217285156, 38.096702575683594)","(-29.4658145904541, 133.14732360839844, 37.81989669799805)",POINT (0.4320375472307205 0.3666475564241409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,21,35,172828270814,8242494349,1,1,"(0.44582635164260864, 0.35600951313972473)","(0.4163144826889038, 0.36679038405418396)",1,1,4.581314086914063,4.72882080078125,"(-15.623819351196289, -22.960968017578125, 667.1387939453125)","(49.698307037353516, -19.32831382751465, 664.09375)","(-18.502429962158203, 135.47616577148438, 38.66754150390625)","(-28.729373931884766, 133.5014190673828, 37.94877243041992)",POINT (0.4310704171657562 0.3613999485969544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,21,35,172828287482,8242511016,1,1,"(0.44887101650238037, 0.3547922968864441)","(0.41428858041763306, 0.3581160306930542)",1,1,4.6085205078125,4.742111206054688,"(-15.546886444091797, -22.940876007080078, 667.2286376953125)","(49.7685661315918, -19.329784393310547, 664.1571044921875)","(-17.447345733642578, 135.6991424560547, 38.74863052368164)","(-29.431407928466797, 135.09030151367188, 38.52709197998047)",POINT (0.4315797984600067 0.3564541637897492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,35,172828304148,8242527682,1,1,"(0.44966694712638855, 0.35057902336120605)","(0.41228920221328735, 0.3725072145462036)",1,1,4.6160888671875,4.72686767578125,"(-15.486032485961914, -22.92702865600586, 667.218994140625)","(49.84035873413086, -19.34052085876465, 664.2320556640625)","(-17.17152214050293, 136.4708709716797, 39.02956771850586)","(-30.124267578125, 132.4542694091797, 37.567623138427734)",POINT (0.430978074669838 0.3615431189537048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,21,35,172828320816,8242544349,1,1,"(0.4494978189468384, 0.33737826347351074)","(0.41584092378616333, 0.36812624335289)",1,1,4.636764526367188,4.744049072265625,"(-15.425275802612305, -22.927349090576172, 667.2098388671875)","(49.904117584228516, -19.3626708984375, 664.2347412109375)","(-17.230125427246094, 138.88888549804688, 39.90962600708008)","(-28.89346694946289, 133.2567138671875, 37.85973358154297)",POINT (0.4326693713665008 0.3527522534132004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,35,172828337482,8242561015,1,1,"(0.45198869705200195, 0.3427828252315521)","(0.4126994013786316, 0.3595755994319916)",1,1,4.645721435546875,4.738128662109375,"(-15.367143630981445, -22.921852111816406, 667.3232421875)","(49.960487365722656, -19.372648239135742, 664.2508544921875)","(-16.366954803466797, 137.89892578125, 39.549312591552734)","(-29.982128143310547, 134.8229522705078, 38.42979049682617)",POINT (0.4323440492153168 0.3511792123317718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,21,35,172828354150,8242577682,1,1,"(0.4562227725982666, 0.33255213499069214)","(0.4137111008167267, 0.34611809253692627)",1,1,4.667388916015625,4.767837524414063,"(-15.318609237670898, -22.917800903320312, 667.251708984375)","(50.00807571411133, -19.38459014892578, 664.2568359375)","(-14.899683952331543, 139.77285766601562, 40.23145294189453)","(-29.631534576416016, 137.28799438476562, 39.326969146728516)",POINT (0.4349669367074966 0.3393351137638092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
