,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,50,3,2899593067,3034257517,1,1,"(0.4871928095817566, 0.4135330319404602)","(0.4945160448551178, 0.4150804579257965)",1,1,2.873992919921875,2.9145050048828125,"(-13.301416397094727, -7.212532997131348, 598.1398315429688)","(50.811492919921875, -0.7784495949745178, 597.3787841796875)","(-6.044854164123535, 124.62600708007812, 34.7183837890625)","(-3.5144991874694824, 124.34339904785156, 34.61548614501953)",POINT (0.4908544272184372 0.4143067449331284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899609741,3034274190,1,1,"(0.4884539842605591, 0.4204689860343933)","(0.4963333308696747, 0.42351996898651123)",1,1,2.879730224609375,2.918792724609375,"(-13.262200355529785, -7.206080436706543, 598.2607421875)","(50.852088928222656, -0.7758342027664185, 597.6127319335938)","(-5.609095096588135, 123.3592529296875, 34.257293701171875)","(-2.8865883350372314, 122.8020248413086, 34.05449676513672)",POINT (0.4923936575651169 0.4219944775104523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899626407,3034290856,1,1,"(0.4904634654521942, 0.4235316216945648)","(0.4953230619430542, 0.4108714461326599)",1,1,2.863067626953125,2.915374755859375,"(-13.257181167602539, -7.158088684082031, 598.5188598632812)","(50.88243865966797, -0.7582492232322693, 597.8076782226562)","(-4.914764404296875, 122.79989624023438, 34.053714752197266)","(-3.2356491088867188, 125.11212158203125, 34.895263671875)",POINT (0.4928932636976242 0.4172015339136124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899643075,3034307523,1,1,"(0.4890609085559845, 0.4384619891643524)","(0.49346521496772766, 0.4073407053947449)",1,1,2.8900909423828125,2.9163360595703125,"(-13.260601043701172, -7.115781784057617, 598.7369384765625)","(50.899314880371094, -0.741915225982666, 597.9253540039062)","(-5.399384021759033, 120.07305908203125, 33.06123733520508)","(-3.877592086791992, 125.75694274902344, 35.130035400390625)",POINT (0.4912630617618561 0.4229013472795486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899659742,3034324190,1,1,"(0.4863850176334381, 0.4293719232082367)","(0.4916701912879944, 0.42887553572654724)",1,1,2.8700714111328125,2.927703857421875,"(-13.27737808227539, -7.052111625671387, 599.0933837890625)","(50.90281677246094, -0.6548393964767456, 598.1453857421875)","(-6.323977470397949, 121.7332534790039, 33.66547393798828)","(-4.497824668884277, 121.82391357421875, 33.69846725463867)",POINT (0.4890276044607162 0.429123729467392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899676409,3034340856,1,1,"(0.47963279485702515, 0.410778671503067)","(0.4914376735687256, 0.4296637177467346)",1,1,2.8615264892578125,2.9415740966796875,"(-13.283961296081543, -7.015309810638428, 599.3509521484375)","(50.89222717285156, -0.5993954539299011, 598.2671508789062)","(-8.657039642333984, 125.12905883789062, 34.90144729614258)","(-4.578151702880859, 121.67996978759766, 33.64604949951172)",POINT (0.4855352342128754 0.4202211946249008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899693076,3034357523,1,1,"(0.4878440499305725, 0.42501991987228394)","(0.49217489361763, 0.4264789819717407)",1,1,2.902191162109375,2.93798828125,"(-13.291948318481445, -6.971226215362549, 599.5098266601562)","(50.897064208984375, -0.5573205947875977, 598.6271362304688)","(-5.8198370933532715, 122.52808380126953, 33.95479202270508)","(-4.323421955108643, 122.26158905029297, 33.857826232910156)",POINT (0.4900094717741013 0.4257494509220123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899709743,3034374189,1,1,"(0.4904983639717102, 0.4289487898349762)","(0.49363839626312256, 0.41245725750923157)",1,1,2.90826416015625,2.9163360595703125,"(-13.3005952835083, -6.938595771789551, 599.589111328125)","(50.89982604980469, -0.5376443862915039, 598.9078369140625)","(-4.90271520614624, 121.81053161621094, 33.693607330322266)","(-3.8177497386932373, 124.82247924804688, 34.78989791870117)",POINT (0.4920683801174164 0.4207030236721039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899726415,3034390861,1,1,"(0.4891296327114105, 0.43449142575263977)","(0.4914524555206299, 0.41544365882873535)",1,1,2.889144897460937,2.941680908203125,"(-13.30533218383789, -6.898539066314697, 599.6488037109375)","(50.902061462402344, -0.5165585875511169, 599.1685180664062)","(-5.375643253326416, 120.7982406616211, 33.32515335083008)","(-4.5730462074279785, 124.27705383300781, 34.59138488769531)",POINT (0.4902910441160202 0.4249675422906876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,3,2899743083,3034407528,1,1,"(0.49070897698402405, 0.44115784764289856)","(0.49235865473747253, 0.40872177481651306)",1,1,2.905029296875,2.9345703125,"(-13.310070037841797, -6.913250923156738, 599.708251953125)","(50.894996643066406, -0.5241780281066895, 599.250244140625)","(-4.829944133758545, 119.5807113647461, 32.881996154785156)","(-4.259934425354004, 125.50472259521484, 35.03818893432617)",POINT (0.4915338158607483 0.4249398112297058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
