,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,6,32,4152402815,4370924220,1,1,"(0.5092249512672424, 0.5280969142913818)","(0.46757084131240845, 0.5346539616584778)",1,1,2.467864990234375,2.4637603759765625,"(-36.11626434326172, -51.819984436035156, 637.1337890625)","(25.749753952026367, -47.056358337402344, 634.57470703125)","(3.467496633529663, 103.9546890258789, 27.19466781616211)","(-10.967162132263184, 102.75363159179688, 26.75751304626465)",POINT (0.4883978962898254 0.5313754379749298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152419481,4370940886,1,1,"(0.4952644109725952, 0.5333924889564514)","(0.46678873896598816, 0.5056326389312744)",1,1,2.473968505859375,2.470062255859375,"(-36.09600067138672, -51.66401290893555, 636.751953125)","(25.772132873535156, -46.95045852661133, 634.86669921875)","(-1.3703306913375854, 102.98468017578125, 26.841636657714844)","(-11.238188743591309, 108.06950378417969, 28.69232177734375)",POINT (0.4810265749692917 0.5195125639438629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152436149,4370957553,1,1,"(0.5007638335227966, 0.5427417755126953)","(0.4674348831176758, 0.541787326335907)",1,1,2.4633331298828125,2.4686431884765625,"(-36.125770568847656, -51.60112762451172, 636.9517822265625)","(25.748340606689453, -46.84175109863281, 634.6636962890625)","(0.535437822341919, 101.27215576171875, 26.218358993530273)","(-11.014284133911133, 101.44701385498047, 26.281906127929688)",POINT (0.4840993583202362 0.5422645509243011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152452816,4370974220,1,1,"(0.49820461869239807, 0.5503809452056885)","(0.46708667278289795, 0.5501914620399475)",1,1,2.493133544921875,2.49798583984375,"(-36.14213180541992, -51.56561279296875, 636.4993286132812)","(25.746540069580078, -46.838443756103516, 634.7738037109375)","(-0.35143375396728516, 99.87290954589844, 25.708972930908203)","(-11.134943008422852, 99.90760803222656, 25.721628189086914)",POINT (0.482645645737648 0.550286203622818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152469486,4370990889,1,1,"(0.5024009943008423, 0.536660373210907)","(0.4692080616950989, 0.5326137542724609)",1,1,2.476318359375,2.467559814453125,"(-36.16390609741211, -51.573211669921875, 636.3388671875)","(25.738529205322266, -46.86050033569336, 634.82177734375)","(1.1027473211288452, 102.38611602783203, 26.62373924255371)","(-10.39981746673584, 103.12732696533203, 26.893543243408203)",POINT (0.4858045279979706 0.534637063741684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152486153,4371007556,1,1,"(0.49556276202201843, 0.547681450843811)","(0.4657939672470093, 0.5124462246894836)",1,1,2.4814910888671875,2.4843292236328125,"(-36.20521926879883, -51.682193756103516, 636.177978515625)","(25.67353057861328, -46.909767150878906, 634.293701171875)","(-1.2669438123703003, 100.36736297607422, 25.88901138305664)","(-11.582919120788574, 106.82146453857422, 28.238027572631836)",POINT (0.4806783646345138 0.5300638377666473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152502821,4371024223,1,1,"(0.49713343381881714, 0.5374413728713989)","(0.4674975872039795, 0.5229892134666443)",1,1,2.4796905517578125,2.4652099609375,"(-36.232322692871094, -51.77495574951172, 636.2416381835938)","(25.63479995727539, -46.98905944824219, 633.9599609375)","(-0.7226406335830688, 102.24305725097656, 26.57164764404297)","(-10.992561340332031, 104.8902816772461, 27.535167694091797)",POINT (0.4823155105113983 0.5302152931690216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152519487,4371040889,1,1,"(0.5043804049491882, 0.548836886882782)","(0.4794183373451233, 0.49810224771499634)",1,1,2.506134033203125,2.4632720947265625,"(-36.28064727783203, -51.90412902832031, 635.922607421875)","(25.594959259033203, -47.099082946777344, 633.85400390625)","(1.7886916399002075, 100.15572357177734, 25.811954498291016)","(-6.861571311950684, 109.4488525390625, 29.194374084472656)",POINT (0.4918993711471558 0.5234695672988892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152536156,4371057556,1,1,"(0.4965099096298218, 0.5448060631752014)","(0.4715293049812317, 0.5231190323829651)",1,1,2.5033111572265625,2.4920196533203125,"(-36.28276824951172, -52.015869140625, 635.7421264648438)","(25.565372467041016, -47.22024917602539, 633.5654907226562)","(-0.9387239813804626, 100.89405822753906, 26.080686569213867)","(-9.595419883728027, 104.86649322509766, 27.526533126831055)",POINT (0.4840196073055267 0.5339625477790833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,32,4152552823,4371074223,1,1,"(0.49060413241386414, 0.5368201732635498)","(0.4674507975578308, 0.5328031182289124)",1,1,2.4944610595703125,2.4808349609375,"(-36.282012939453125, -52.15687561035156, 635.3602294921875)","(25.57239532470703, -47.392234802246094, 633.4298095703125)","(-2.9852843284606934, 102.3568344116211, 26.61310577392578)","(-11.008760452270508, 103.09265899658203, 26.880882263183594)",POINT (0.4790274649858475 0.5348116457462311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
