,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,26,18,1062392356,1224834245,1,1,"(0.42737048864364624, 0.3955800533294678)","(0.44693633913993835, 0.37873923778533936)",1,1,3.296875,3.140472412109375,"(-58.04820251464844, 10.401532173156738, 599.4170532226562)","(6.671940803527832, 12.2289457321167, 598.9390258789062)","(-24.898054122924805, 128.2279815673828, 36.02939987182617)","(-18.11778450012207, 131.312744140625, 37.15216064453125)",POINT (0.4371534138917923 0.3871596455574036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062409024,1224850912,1,1,"(0.42640432715415955, 0.4185798466205597)","(0.4413435757160187, 0.3679657578468323)",1,1,3.340194702148437,3.111557006835937,"(-58.048622131347656, 10.407411575317383, 599.4571533203125)","(6.6747636795043945, 12.231300354003906, 598.978759765625)","(-25.232877731323242, 124.01507568359375, 34.49603271484375)","(-20.05585479736328, 133.28611755371094, 37.87040328979492)",POINT (0.4338739514350891 0.393272802233696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062425691,1224867578,1,1,"(0.4390818178653717, 0.43778231739997864)","(0.4470813274383545, 0.3828780949115753)",1,1,3.3759307861328125,3.13153076171875,"(-58.047828674316406, 10.418205261230469, 599.4976806640625)","(6.679913520812988, 12.248270988464355, 599.0878295898438)","(-20.839651107788086, 120.49774169921875, 33.21585464477539)","(-18.067516326904297, 130.5546112060547, 36.876224517822266)",POINT (0.4430815726518631 0.410330206155777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062442361,1224884248,1,1,"(0.4312019646167755, 0.3893372416496277)","(0.4472235441207886, 0.3650968074798584)",1,1,3.2810516357421875,3.115203857421875,"(-58.065914154052734, 10.426807403564453, 599.524658203125)","(6.658423900604248, 12.267866134643555, 599.1277465820312)","(-23.570308685302734, 129.37147521972656, 36.44561004638672)","(-18.01824378967285, 133.8116455078125, 38.06167221069336)",POINT (0.439212754368782 0.377217024564743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062459029,1224900915,1,1,"(0.42791450023651123, 0.41033312678337097)","(0.4520098865032196, 0.3521677255630493)",1,1,3.327011108398437,3.09185791015625,"(-58.09450149536133, 10.437967300415039, 599.5499267578125)","(6.621479511260986, 12.289749145507812, 599.19775390625)","(-24.709535598754883, 125.52565002441406, 35.04582214355469)","(-16.359601974487305, 136.1798858642578, 38.92364501953125)",POINT (0.4399621933698654 0.3812504261732101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062475696,1224917581,1,1,"(0.4249974191188812, 0.3948829174041748)","(0.4480801522731781, 0.36995449662208557)",1,1,3.2713623046875,3.103622436523437,"(-58.11869812011719, 10.440349578857422, 599.585693359375)","(6.593105316162109, 12.301458358764648, 599.1586303710938)","(-25.720420837402344, 128.3556671142578, 36.075889587402344)","(-17.721393585205078, 132.92184448242188, 37.737823486328125)",POINT (0.4365387856960297 0.3824187070131302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062492363,1224934248,1,1,"(0.43256381154060364, 0.4344034790992737)","(0.43939831852912903, 0.36315011978149414)",1,1,3.3648681640625,3.079696655273437,"(-58.16173553466797, 10.456010818481445, 599.5983276367188)","(6.561126708984375, 12.325888633728027, 599.0)","(-23.09837532043457, 121.11665344238281, 33.441070556640625)","(-20.7299747467041, 134.16824340820312, 38.191436767578125)",POINT (0.4359810650348663 0.3987767994403839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062509030,1224950914,1,1,"(0.4325840175151825, 0.3866102695465088)","(0.4433177411556244, 0.359298974275589)",1,1,3.277191162109375,3.09088134765625,"(-58.204017639160156, 10.46692180633545, 599.620849609375)","(6.52958869934082, 12.347026824951172, 598.9309692382812)","(-23.091384887695312, 129.87098693847656, 36.627403259277344)","(-19.37173843383789, 134.87362670898438, 38.448211669921875)",POINT (0.4379508793354034 0.3729546219110489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062525697,1224967581,1,1,"(0.43264535069465637, 0.38531461358070374)","(0.44713664054870605, 0.34335824847221375)",1,1,3.258651733398437,3.0550994873046875,"(-58.227291107177734, 10.484522819519043, 599.6569213867188)","(6.517436981201172, 12.37098217010498, 598.921630859375)","(-23.070119857788086, 130.1083221435547, 36.71376419067383)","(-18.048357009887695, 137.7935028076172, 39.510986328125)",POINT (0.4398909956216812 0.3643364310264587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,18,1062542366,1224984248,1,1,"(0.433470755815506, 0.3995834290981293)","(0.44514259696006775, 0.3494519591331482)",1,1,3.291244506835937,3.061279296875,"(-58.24549102783203, 10.509746551513672, 599.6533203125)","(6.503607749938965, 12.398811340332031, 598.892333984375)","(-22.78409767150879, 127.49467468261719, 35.76250457763672)","(-18.739368438720703, 136.6773223876953, 39.10471725463867)",POINT (0.4393066763877869 0.3745176941156387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
