,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,22,12,331921544371,1583352681,1,1,"(0.48558807373046875, 0.14261162281036377)","(0.4700404703617096, 0.18535329401493073)",1,1,3.40460205078125,3.375701904296875,"(-15.818014144897461, -80.29074096679688, 747.4227294921875)","(45.759742736816406, -82.30238342285156, 752.083251953125)","(-6.599337100982666, 174.10621643066406, 52.727691650390625)","(-11.971440315246582, 166.30001831054688, 49.886470794677734)",POINT (0.4778142720460892 0.1639824584126472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,12,331921561038,1583369347,1,1,"(0.48107048869132996, 0.09797035157680511)","(0.461426317691803, 0.16425631940364838)",1,1,3.4222564697265625,3.4060821533203125,"(-15.93104362487793, -80.17633056640625, 747.124267578125)","(45.62491989135742, -82.17646789550781, 752.02294921875)","(-8.160271644592285, 182.2593536376953, 55.69517135620117)","(-14.947847366333008, 170.15310668945312, 51.28887176513672)",POINT (0.4712484031915665 0.1311133354902268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921577711,1583386020,1,1,"(0.48053812980651855, 0.08953575789928436)","(0.46372902393341064, 0.15885858237743378)",1,1,3.38287353515625,3.39404296875,"(-16.022735595703125, -80.14119720458984, 747.1354370117188)","(45.520015716552734, -82.09417724609375, 751.8177490234375)","(-8.344229698181152, 183.7998046875, 56.255916595458984)","(-14.152194023132324, 171.13893127441406, 51.64768981933594)",POINT (0.4721335768699646 0.1241971701383591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921594378,1583402686,1,1,"(0.4754684567451477, 0.10537158697843552)","(0.46947547793388367, 0.15182916820049286)",1,1,3.401519775390625,3.407867431640625,"(-16.091716766357422, -80.14048767089844, 747.1939697265625)","(45.46672058105469, -82.03712463378906, 751.6055908203125)","(-10.095913887023926, 180.90762329101562, 55.20319747924805)","(-12.166647911071777, 172.42274475097656, 52.11497116088867)",POINT (0.4724719673395157 0.1286003775894642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921611045,1583419353,1,1,"(0.4832075536251068, 0.09718337655067444)","(0.4622032642364502, 0.1490156650543213)",1,1,3.4130859375,3.37396240234375,"(-16.153932571411133, -80.105712890625, 746.8982543945312)","(45.42744827270508, -82.01405334472656, 751.5794677734375)","(-7.4218645095825195, 182.40309143066406, 55.747474670410156)","(-14.679380416870117, 172.93661499023438, 52.30195236206055)",POINT (0.4727054089307785 0.1230995208024979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921627712,1583436019,1,1,"(0.472453773021698, 0.09636174142360687)","(0.46231433749198914, 0.17261341214179993)",1,1,3.40869140625,3.403900146484375,"(-16.18866539001465, -80.06768798828125, 746.727294921875)","(45.40478515625, -81.9848403930664, 751.39404296875)","(-11.137572288513184, 182.55316162109375, 55.802127838134766)","(-14.641011238098145, 168.62677001953125, 50.73338317871094)",POINT (0.4673840552568436 0.1344875767827034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921644379,1583452686,1,1,"(0.4789433479309082, 0.11016092449426651)","(0.4658393859863281, 0.15572766959667206)",1,1,3.413360595703125,3.393783569335937,"(-16.20960235595703, -80.05049133300781, 746.6341552734375)","(45.39844512939453, -81.99391174316406, 751.3479614257812)","(-8.895262718200684, 180.03292846679688, 54.88483810424805)","(-13.423016548156738, 171.71075439453125, 51.85580062866211)",POINT (0.4723913669586182 0.1329442970454693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921661047,1583469353,1,1,"(0.4804989695549011, 0.09779057651758194)","(0.45898738503456116, 0.16206279397010803)",1,1,3.416412353515625,3.41583251953125,"(-16.223899841308594, -80.03144073486328, 746.5872802734375)","(45.38934326171875, -81.98167419433594, 751.208251953125)","(-8.35775375366211, 182.2921905517578, 55.707149505615234)","(-15.790548324584961, 170.55372619628906, 51.434715270996094)",POINT (0.4697431772947311 0.129926685243845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921677713,1583486019,1,1,"(0.47914841771125793, 0.096661776304245)","(0.4633743166923523, 0.16743706166744232)",1,1,3.408447265625,3.421905517578125,"(-16.222705841064453, -80.02461242675781, 746.46435546875)","(45.39159393310547, -81.98282623291016, 751.051025390625)","(-8.824396133422852, 182.49835205078125, 55.78217315673828)","(-14.27474308013916, 169.57217407226562, 51.07744216918945)",POINT (0.4712613672018051 0.1320494189858437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,12,331921694381,1583502686,1,1,"(0.4791841506958008, 0.10254032164812088)","(0.46505680680274963, 0.16198556125164032)",1,1,3.424163818359375,3.4078369140625,"(-16.20230484008789, -80.01553344726562, 746.3577880859375)","(45.4112663269043, -81.9762191772461, 750.9077758789062)","(-8.81205940246582, 181.42471313476562, 55.391422271728516)","(-13.693418502807617, 170.56784057617188, 51.43981170654297)",POINT (0.4721204787492752 0.1322629414498806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
