,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,49,10,440444218758,947688232,1,1,"(0.5898117423057556, 0.29753851890563965)","(0.5855022072792053, 0.4097921848297119)",1,1,3.2567291259765625,3.2125701904296875,"(-59.715782165527344, -29.243858337402344, 619.81103515625)","(1.6172138452529907, -27.349950790405273, 620.7911376953125)","(31.39378547668457, 146.18637084960938, 42.565738677978516)","(29.900375366210938, 125.62471771240234, 35.081912994384766)",POINT (0.5876569747924805 0.3536653518676758),,,,,,,,,,,1,
0,49,10,440444235425,947704899,1,1,"(0.5869398713111877, 0.2978001534938812)","(0.5868592858314514, 0.4102959632873535)",1,1,3.260498046875,3.2124176025390625,"(-59.71644592285156, -29.248231887817383, 619.7676391601562)","(1.611175537109375, -27.352989196777344, 620.7701416015625)","(30.39858055114746, 146.13844299316406, 42.54829406738281)","(30.37065315246582, 125.53246307373047, 35.04827117919922)",POINT (0.5868995785713196 0.3540480583906174),,,,,,,,,,,1,
0,49,10,440444252092,947721565,1,1,"(0.5898557305335999, 0.2938399314880371)","(0.5868768095970154, 0.40940287709236145)",1,1,3.250961303710937,3.2144317626953125,"(-59.724365234375, -29.25240707397461, 619.78759765625)","(1.6088428497314453, -27.355913162231445, 620.8123168945312)","(31.409015655517578, 146.86386108398438, 42.812278747558594)","(30.37670135498047, 125.69601440429688, 35.10791015625)",POINT (0.5883662700653076 0.3516214042901993),,,,,,,,,,,1,
0,49,10,440444268759,947738232,1,1,"(0.588910698890686, 0.2918640673160553)","(0.5861871242523193, 0.40642690658569336)",1,1,3.2498779296875,3.206878662109375,"(-59.72521209716797, -29.258708953857422, 619.8092041015625)","(1.6148180961608887, -27.353858947753906, 620.7916259765625)","(31.081533432006836, 147.2257537841797, 42.94407653808594)","(30.137723922729492, 126.24115753173828, 35.306217193603516)",POINT (0.5875489115715027 0.3491454869508743),,,,,,,,,,,1,
0,49,10,440444285427,947754899,1,1,"(0.5887831449508667, 0.29331740736961365)","(0.5856350660324097, 0.406210720539093)",1,1,3.243927001953125,3.210296630859375,"(-59.71088409423828, -29.256275177001953, 619.7471923828125)","(1.6209444999694824, -27.356473922729492, 620.85595703125)","(31.03731918334961, 146.95956420898438, 42.847129821777344)","(29.9464168548584, 126.28074645996094, 35.320674896240234)",POINT (0.5872091054916382 0.3497640639543533),,,,,,,,,,,1,
0,49,10,440444302093,947771565,1,1,"(0.5912082195281982, 0.2871258854866028)","(0.591280996799469, 0.4075334370136261)",1,1,3.2424774169921875,3.205963134765625,"(-59.707672119140625, -29.259523391723633, 619.72607421875)","(1.6221895217895508, -27.360939025878906, 620.876953125)","(31.87769889831543, 148.0936737060547, 43.25990295410156)","(31.902931213378906, 126.03845977783203, 35.23248291015625)",POINT (0.5912446081638336 0.3473296612501144),,,,,,,,,,,1,
0,49,10,440444318761,947788232,1,1,"(0.5870943069458008, 0.30070048570632935)","(0.5876652002334595, 0.40961313247680664)",1,1,3.2412872314453125,3.1945037841796875,"(-59.68775939941406, -29.254680633544922, 619.6431884765625)","(1.6221903562545776, -27.3657283782959, 620.876708984375)","(30.45209503173828, 145.60719299316406, 42.35491180419922)","(30.64992904663086, 125.65753936767578, 35.093780517578125)",POINT (0.5873797535896301 0.355156809091568),,,,,,,,,,,1,
0,49,10,440444335432,947804903,1,1,"(0.5895260572433472, 0.2967774271965027)","(0.5903089642524719, 0.40550172328948975)",1,1,3.233551025390625,3.1892852783203125,"(-59.68794250488281, -29.265289306640625, 619.7080078125)","(1.6269927024841309, -27.370826721191406, 620.876953125)","(31.294788360595703, 146.32579040527344, 42.61644744873047)","(31.56608009338379, 126.4106216430664, 35.36791229248047)",POINT (0.5899175107479095 0.3511395752429962),,,,,,,,,,,1,
0,49,10,440444352099,947821569,1,1,"(0.5887182354927063, 0.29854533076286316)","(0.5922565460205078, 0.40448230504989624)",1,1,3.241729736328125,3.19732666015625,"(-59.68964385986328, -29.27466583251953, 619.7510986328125)","(1.6283142566680908, -27.37523651123047, 620.9409790039062)","(31.01483726501465, 146.00196838378906, 42.498558044433594)","(32.24098205566406, 126.59733581542969, 35.4359245300293)",POINT (0.5904873907566071 0.3515138179063797),,,,,,,,,,,1,
0,49,10,440444368766,947838236,1,1,"(0.5912164449691772, 0.29454681277275085)","(0.585067868232727, 0.4015948474407196)",1,1,3.2333221435546875,3.1923065185546875,"(-59.696929931640625, -29.301769256591797, 619.8152465820312)","(1.6293044090270996, -27.385292053222656, 620.8347778320312)","(31.880556106567383, 146.73435974121094, 42.76518630981445)","(29.749853134155273, 127.1262435913086, 35.62840270996094)",POINT (0.5881421566009521 0.3480708301067352),,,,,,,,,,,1,
