,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,57,13,508994618614,2251441279,1,1,"(0.4683309495449066, 0.21996624767780304)","(0.48221805691719055, 0.27243733406066895)",1,1,2.708358764648437,2.6785125732421875,"(-44.39429473876953, 25.914295196533203, 516.3633422851562)","(14.429479598999023, 27.365585327148438, 514.348388671875)","(-12.562095642089844, 159.97842407226562, 47.5855827331543)","(-7.763760089874268, 150.395263671875, 44.09759521484375)",POINT (0.4752745032310486 0.246201790869236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994635282,2251457946,1,1,"(0.476272314786911, 0.2091558575630188)","(0.47958987951278687, 0.26516517996788025)",1,1,2.6829376220703125,2.69122314453125,"(-44.39977264404297, 25.900447845458984, 516.205322265625)","(14.428789138793945, 27.359752655029297, 514.2454833984375)","(-9.818180084228516, 161.95281982421875, 48.30419921875)","(-8.671878814697266, 151.7234344482422, 44.58103942871094)",POINT (0.4779310971498489 0.2371605187654495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994651952,2251474616,1,1,"(0.47371387481689453, 0.20703652501106262)","(0.4820801317691803, 0.2716621160507202)",1,1,2.70013427734375,2.699569702148437,"(-44.41901397705078, 25.872474670410156, 516.1051025390625)","(14.41807746887207, 27.359691619873047, 514.1950073242188)","(-10.70217514038086, 162.33987426757812, 48.44508743286133)","(-7.811430931091309, 150.536865234375, 44.149147033691406)",POINT (0.4778970032930374 0.2393493205308914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994668619,2251491282,1,1,"(0.4739215075969696, 0.21669691801071167)","(0.4793221652507782, 0.26933449506759644)",1,1,2.700302124023437,2.7030792236328125,"(-44.444000244140625, 25.84160041809082, 516.00439453125)","(14.40269660949707, 27.351356506347656, 514.1588745117188)","(-10.630437850952148, 160.57553100585938, 47.80290603637695)","(-8.76436710357666, 150.96197509765625, 44.30386734008789)",POINT (0.4766218364238739 0.243015706539154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994685286,2251507949,1,1,"(0.47426846623420715, 0.2088252156972885)","(0.4800688624382019, 0.2749832272529602)",1,1,2.6832275390625,2.70538330078125,"(-44.46289825439453, 25.79736328125, 515.8893432617188)","(14.387388229370117, 27.331825256347656, 514.0198364257812)","(-10.510546684265137, 162.01316833496094, 48.3261833190918)","(-8.506373405456543, 149.9302978515625, 43.928375244140625)",POINT (0.4771686643362045 0.2419042214751244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994701954,2251524616,1,1,"(0.4731183350086212, 0.20537690818309784)","(0.4822842478752136, 0.26684078574180603)",1,1,2.681182861328125,2.7165985107421875,"(-44.482391357421875, 25.754180908203125, 515.7525024414062)","(14.362005233764648, 27.315204620361328, 513.8814086914062)","(-10.907941818237305, 162.64297485351562, 48.555419921875)","(-7.740894794464111, 151.4174041748047, 44.469635009765625)",POINT (0.4777012914419174 0.2361088469624519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994718621,2251541283,1,1,"(0.467730849981308, 0.2127174735069275)","(0.480995774269104, 0.2826288044452667)",1,1,2.681182861328125,2.702423095703125,"(-44.507598876953125, 25.726516723632812, 515.6680908203125)","(14.334917068481445, 27.2976016998291, 513.7139892578125)","(-12.769461631774902, 161.3023223876953, 48.06744384765625)","(-8.186098098754883, 148.533935546875, 43.42014694213867)",POINT (0.474363312125206 0.2476731389760971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994735289,2251557950,1,1,"(0.4712371826171875, 0.21109069883823395)","(0.477203369140625, 0.271234929561615)",1,1,2.6865997314453125,2.685791015625,"(-44.54066848754883, 25.69638442993164, 515.5663452148438)","(14.310882568359375, 27.291412353515625, 513.5681762695312)","(-11.557923316955566, 161.59942626953125, 48.17558288574219)","(-9.496465682983398, 150.61488342285156, 44.17753219604492)",POINT (0.4742202758789062 0.2411628141999245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994751955,2251574616,1,1,"(0.47352463006973267, 0.21403947472572327)","(0.482464998960495, 0.26041677594184875)",1,1,2.6732330322265625,2.694061279296875,"(-44.5693473815918, 25.67723846435547, 515.4429321289062)","(14.287712097167969, 27.296144485473633, 513.41552734375)","(-10.76756477355957, 161.0608673095703, 47.97956848144531)","(-7.678443431854248, 152.59066772460938, 44.89668273925781)",POINT (0.4779948145151138 0.237228125333786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994768623,2251591283,1,1,"(0.4715213179588318, 0.21644645929336548)","(0.48180150985717773, 0.2714362144470215)",1,1,2.6741180419921875,2.69403076171875,"(-44.5966911315918, 25.65744400024414, 515.3497924804688)","(14.263359069824219, 27.29827117919922, 513.2340087890625)","(-11.459757804870605, 160.6212615966797, 47.819557189941406)","(-7.9076948165893555, 150.57810974121094, 44.16416931152344)",POINT (0.4766614139080048 0.2439413368701935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994785293,2251607953,1,1,"(0.4693765640258789, 0.21782702207565308)","(0.4707658290863037, 0.2624158263206482)",1,1,2.7030181884765625,2.6893310546875,"(-44.58989715576172, 25.63576889038086, 515.2093505859375)","(14.268928527832031, 27.305679321289062, 513.0943603515625)","(-12.200831413269043, 160.36912536621094, 47.7277946472168)","(-11.720802307128906, 152.22557067871094, 44.7637939453125)",POINT (0.4700711965560913 0.2401214241981506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994801961,2251624620,1,1,"(0.4772099256515503, 0.21138671040534973)","(0.4794883728027344, 0.2770056128501892)",1,1,2.684814453125,2.698959350585937,"(-44.56390380859375, 25.615249633789062, 515.064208984375)","(14.292949676513672, 27.307964324951172, 512.8673095703125)","(-9.494194984436035, 161.5453643798828, 48.15591049194336)","(-8.706942558288574, 149.56094360351562, 43.79395294189453)",POINT (0.4783491492271423 0.2441961616277695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994818628,2251641287,1,1,"(0.4748276174068451, 0.21510455012321472)","(0.4755306839942932, 0.2696263790130615)",1,1,2.6901092529296875,2.676742553710937,"(-44.509002685546875, 25.60738754272461, 514.870849609375)","(14.338143348693848, 27.3260498046875, 512.6390991210938)","(-10.317347526550293, 160.86634826660156, 47.90877914428711)","(-10.074429512023926, 150.90866088867188, 44.28446960449219)",POINT (0.4751791507005692 0.2423654645681381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994835295,2251657953,1,1,"(0.469166100025177, 0.21620307862758636)","(0.4773000180721283, 0.2789439857006073)",1,1,2.705963134765625,2.664947509765625,"(-44.44270324707031, 25.59896469116211, 514.8414306640625)","(14.419021606445312, 27.331157684326172, 512.5848388671875)","(-12.273548126220703, 160.6657257080078, 47.83573913574219)","(-9.463068008422852, 149.20692443847656, 43.66508102416992)",POINT (0.4732330590486526 0.2475735321640968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994851962,2251674620,1,1,"(0.47575557231903076, 0.21100802719593048)","(0.47627758979797363, 0.27864256501197815)",1,1,2.678619384765625,2.673828125,"(-44.331607818603516, 25.579221725463867, 514.5678100585938)","(14.514906883239746, 27.331071853637695, 512.3258056640625)","(-9.996720314025879, 161.61453247070312, 48.181087493896484)","(-9.816344261169434, 149.26197814941406, 43.685115814208984)",POINT (0.4760165810585022 0.2448252961039543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994868629,2251691286,1,1,"(0.47227317094802856, 0.223047137260437)","(0.47229769825935364, 0.2708486020565033)",1,1,2.690658569335937,2.680206298828125,"(-44.22199249267578, 25.5743408203125, 514.306396484375)","(14.61562442779541, 27.33434295654297, 512.2122802734375)","(-11.199987411499023, 159.41575622558594, 47.380775451660156)","(-11.191500663757324, 150.68544006347656, 44.203224182128906)",POINT (0.4722854346036911 0.2469478696584702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,13,508994885297,2251707954,1,1,"(0.3910976052284241, 0.17920105159282684)","(0.38230252265930176, 0.20910660922527313)",1,1,2.729034423828125,2.7058258056640625,"(-44.33688735961914, 25.61151695251465, 514.5071411132812)","(14.470907211303711, 27.406005859375, 512.1962890625)","(-39.2481803894043, 167.42364501953125, 50.29542922973633)","(-42.28711700439453, 161.96180725097656, 48.30746078491211)",POINT (0.3867000639438629 0.19415383040905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508994901964,2251724620,1,1,"(0.39962711930274963, 0.18787315487861633)","(0.40649542212486267, 0.22313880920410156)",1,1,2.711044311523437,2.70684814453125,"(-44.204383850097656, 25.610973358154297, 514.1907958984375)","(14.558048248291016, 27.408321380615234, 512.0615234375)","(-36.301021575927734, 165.83981323242188, 49.718929290771484)","(-33.9278450012207, 159.39898681640625, 47.374691009521484)",POINT (0.4030612707138062 0.205505982041359),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,57,13,508994918636,2251741292,1,1,"(0.3958238661289215, 0.1862538903951645)","(0.39000198245048523, 0.21513235569000244)",1,1,2.707366943359375,2.6927947998046875,"(-44.014564514160156, 25.607738494873047, 514.046630859375)","(14.76874828338623, 27.36577796936035, 511.87774658203125)","(-37.615150451660156, 166.1355438232422, 49.82659912109375)","(-39.626747131347656, 160.86126708984375, 47.90692138671875)",POINT (0.3929129242897034 0.2006931230425835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508994935304,2251757959,1,1,"(0.39244216680526733, 0.18577080965042114)","(0.3911949098110199, 0.2169506847858429)",1,1,2.6952362060546875,2.7083282470703125,"(-43.80577087402344, 25.598960876464844, 513.8605346679688)","(14.979303359985352, 27.339004516601562, 511.77435302734375)","(-38.783592224121094, 166.22377014160156, 49.85871505737305)","(-39.21455764770508, 160.5291748046875, 47.786048889160156)",POINT (0.3918185383081436 0.201360747218132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508994951971,2251774626,1,1,"(0.39218446612358093, 0.19682924449443817)","(0.3957298994064331, 0.2215375453233719)",1,1,2.710205078125,2.694183349609375,"(-43.57361602783203, 25.59175682067871, 513.7283935546875)","(15.228936195373535, 27.2830810546875, 511.62603759765625)","(-38.872642517089844, 164.2041015625, 49.12360763549805)","(-37.647613525390625, 159.6914520263672, 47.48115158081055)",POINT (0.393957182765007 0.209183394908905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508994968639,2251791293,1,1,"(0.39204803109169006, 0.19593851268291473)","(0.3900402784347534, 0.21255776286125183)",1,1,2.718658447265625,2.675811767578125,"(-43.32927703857422, 25.590351104736328, 513.6506958007812)","(15.477457046508789, 27.22540855407715, 511.41925048828125)","(-38.919803619384766, 164.36676025390625, 49.18281555175781)","(-39.61351776123047, 161.3314666748047, 48.078086853027344)",POINT (0.3910441547632217 0.2042481377720833),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,57,13,508994985305,2251807959,1,1,"(0.3935237228870392, 0.20414192974567413)","(0.39731621742248535, 0.2101927548646927)",1,1,2.6820220947265625,2.69903564453125,"(-43.06672668457031, 25.594806671142578, 513.4940185546875)","(15.742330551147461, 27.168807983398438, 511.4146728515625)","(-38.409908294677734, 162.86854553222656, 48.63749694824219)","(-37.09949493408203, 161.76341247558594, 48.23530197143555)",POINT (0.3954199701547623 0.2071673423051834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995001973,2251824626,1,1,"(0.3929346799850464, 0.20582781732082367)","(0.3897782862186432, 0.21502412855625153)",1,1,2.69219970703125,2.6679840087890625,"(-42.80799102783203, 25.606830596923828, 513.4252319335938)","(16.006004333496094, 27.12464141845703, 511.359619140625)","(-38.61343002319336, 162.5606231689453, 48.525447845458984)","(-39.704036712646484, 160.8810272216797, 47.91412353515625)",POINT (0.3913564831018448 0.2104259729385376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995018639,2251841292,1,1,"(0.39341840147972107, 0.19842615723609924)","(0.39180752635002136, 0.21333223581314087)",1,1,2.7061004638671875,2.697235107421875,"(-42.56140899658203, 25.628742218017578, 513.3397216796875)","(16.250843048095703, 27.079936981201172, 511.21795654296875)","(-38.44629669189453, 163.9124298095703, 49.017459869384766)","(-39.00288009643555, 161.19003295898438, 48.026588439941406)",POINT (0.3926129639148712 0.2058791965246201),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995035307,2251857959,1,1,"(0.33794912695884705, 0.19339735805988312)","(0.3356597125530243, 0.19935011863708496)",1,1,2.723663330078125,2.70745849609375,"(-42.55167007446289, 25.642362594604492, 513.6319580078125)","(16.271427154541016, 27.083267211914062, 511.3839111328125)","(-57.61233139038086, 164.8308868408203, 49.351749420166016)","(-58.40338134765625, 163.7436981201172, 48.9560546875)",POINT (0.3368044197559357 0.196373738348484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995051976,2251874628,1,1,"(0.33705148100852966, 0.18985231220722198)","(0.3494478762149811, 0.208229199051857)",1,1,2.70361328125,2.6789703369140625,"(-42.394168853759766, 25.66785430908203, 513.6844482421875)","(16.379634857177734, 27.04821014404297, 511.161376953125)","(-57.922481536865234, 165.47833251953125, 49.587371826171875)","(-53.63921356201172, 162.12203979492188, 48.36580276489258)",POINT (0.3432496786117554 0.1990407556295395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995068644,2251891295,1,1,"(0.32430723309516907, 0.18858444690704346)","(0.33964669704437256, 0.20866939425468445)",1,1,2.689117431640625,2.684432983398437,"(-42.24494934082031, 25.685462951660156, 513.7567138671875)","(16.556312561035156, 27.0158634185791, 511.1458435058594)","(-62.32594680786133, 165.70986938476562, 49.67170333862305)","(-57.02577590942383, 162.04164123535156, 48.3365478515625)",POINT (0.3319769650697708 0.198626920580864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995085312,2251907963,1,1,"(0.32552650570869446, 0.18212249875068665)","(0.33598706126213074, 0.1988018900156021)",1,1,2.69970703125,2.68670654296875,"(-42.14030838012695, 25.68791389465332, 513.8680419921875)","(16.67348289489746, 26.98710060119629, 511.1470947265625)","(-61.9046516418457, 166.89007568359375, 50.101234436035156)","(-58.290287017822266, 163.84381103515625, 48.99246597290039)",POINT (0.3307567834854126 0.1904621943831444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995101978,2251924628,1,1,"(0.32465559244155884, 0.17813771963119507)","(0.3337383568286896, 0.20915071666240692)",1,1,2.6859130859375,2.6902618408203125,"(-42.050994873046875, 25.686010360717773, 513.8717041015625)","(16.763629913330078, 26.954364776611328, 511.1361999511719)","(-62.2055778503418, 167.6178436279297, 50.36613082885742)","(-59.06725311279297, 161.95372009277344, 48.3045768737793)",POINT (0.3291969746351242 0.193644218146801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995118644,2251941294,1,1,"(0.3204863965511322, 0.18042999505996704)","(0.33450525999069214, 0.2089950144290924)",1,1,2.703720092773437,2.6997833251953125,"(-42.00616455078125, 25.664974212646484, 513.91455078125)","(16.808956146240234, 26.920364379882812, 511.09051513671875)","(-63.646141052246094, 167.19920349121094, 50.213722229003906)","(-58.80228042602539, 161.982177734375, 48.31492233276367)",POINT (0.3274958282709122 0.1947125047445297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,13,508995135312,2251957961,1,1,"(0.329870343208313, 0.18396255373954773)","(0.33625084161758423, 0.21646587550640106)",1,1,2.716094970703125,2.69158935546875,"(-41.99647903442383, 25.637378692626953, 513.9168701171875)","(16.8232421875, 26.88692855834961, 511.1334228515625)","(-60.40375518798828, 166.5540313720703, 49.97890090942383)","(-58.19914627075195, 160.61770629882812, 47.81828308105469)",POINT (0.3330605924129486 0.2002142146229744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
