,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,11,10,64510654586,709538458,1,1,"(0.5334872603416443, 0.6237397789955139)","(0.4979766011238098, 0.581727921962738)",1,1,2.820053100585937,2.769515991210937,"(-51.4285888671875, -25.772457122802734, 688.6612548828125)","(13.341004371643066, -24.706993103027344, 694.209716796875)","(11.875290870666504, 86.4356689453125, 20.81825065612793)","(-0.4304576814174652, 94.13102722167969, 23.619129180908203)",POINT (0.515731930732727 0.602733850479126),,,,,,,,,,,,
0,11,10,64510671254,709555125,1,1,"(0.5251859426498413, 0.5042256116867065)","(0.5048617124557495, 0.5958695411682129)",1,1,3.0270233154296875,2.7778472900390625,"(-51.455204010009766, -25.822547912597656, 688.7623291015625)","(13.316572189331055, -24.721878051757812, 693.8522338867188)","(8.998574256896973, 108.32723999023438, 28.786128997802734)","(1.9555062055587769, 91.54067993164062, 22.67632293701172)",POINT (0.5150238275527954 0.5500475764274597),,,,,,,,,,,1,
0,11,10,64510687921,709571792,1,1,"(0.5183079242706299, 0.5437451004981995)","(0.49885493516921997, 0.6054521799087524)",1,1,3.0326385498046875,2.810211181640625,"(-51.48846435546875, -25.846111297607422, 688.7837524414062)","(13.280317306518555, -24.72718048095703, 693.7337646484375)","(6.615090370178223, 101.08840942382812, 26.151369094848633)","(-0.126081645488739, 89.78543090820312, 22.03746223449707)",POINT (0.5085814297199249 0.574598640203476),,,,,,,,,,,1,
0,11,10,64510704589,709588459,1,1,"(0.5285634994506836, 0.5446659326553345)","(0.4963609278202057, 0.5928909778594971)",1,1,2.99542236328125,2.8053741455078125,"(-51.52106475830078, -25.878437042236328, 688.7789306640625)","(13.234298706054688, -24.746116638183594, 693.6029052734375)","(10.16903305053711, 100.91973114013672, 26.089984893798828)","(-0.9903454184532166, 92.0863037109375, 22.87487030029297)",POINT (0.5124622136354446 0.5687784552574158),,,,,,,,,,,1,
0,11,10,64510721256,709605126,1,1,"(0.5301862359046936, 0.5422555804252625)","(0.49601098895072937, 0.568687379360199)",1,1,3.016143798828125,2.7897491455078125,"(-51.537933349609375, -25.893400192260742, 688.710205078125)","(13.194575309753418, -24.74217987060547, 693.4985961914062)","(10.731376647949219, 101.3612289428711, 26.250722885131836)","(-1.1116183996200562, 96.5196762084961, 24.488555908203125)",POINT (0.5130986124277115 0.5554714798927307),,,,,,,,,,,1,
0,11,10,64510737923,709621792,1,1,"(0.5191032290458679, 0.5218024253845215)","(0.49611639976501465, 0.5650888681411743)",1,1,3.0102081298828125,2.7969207763671875,"(-51.55506896972656, -25.90587615966797, 688.5885009765625)","(13.168909072875977, -24.74531364440918, 693.7523193359375)","(6.890699863433838, 105.10765838623047, 27.61431312561035)","(-1.075084924697876, 97.1788330078125, 24.72843360900879)",POINT (0.5076098144054413 0.5434456467628479),,,,,,,,,,,1,
0,11,10,64510754593,709638462,1,1,"(0.5221291184425354, 0.5250144600868225)","(0.4877297878265381, 0.590470016002655)",1,1,3.0415191650390625,2.856307983398437,"(-51.57355880737305, -25.895870208740234, 688.5721435546875)","(13.140702247619629, -24.72788429260254, 693.8333740234375)","(7.939291000366211, 104.51933288574219, 27.400108337402344)","(-3.9813482761383057, 92.52973175048828, 23.03632164001465)",POINT (0.5049294531345367 0.5577422380447388),,,,,,,,,,,1,
0,11,10,64510771261,709655129,1,1,"(0.5277048349380493, 0.5155667066574097)","(0.4920186400413513, 0.5562281012535095)",1,1,3.06298828125,2.8151397705078125,"(-51.588043212890625, -25.909034729003906, 688.5037841796875)","(13.112404823303223, -24.735458374023438, 693.86083984375)","(9.871461868286133, 106.2498779296875, 28.029983520507812)","(-2.4950952529907227, 98.8018798828125, 25.319183349609375)",POINT (0.5098617374897003 0.5358974039554596),,,,,,,,,,,1,
0,11,10,64510787928,709671796,1,1,"(0.5283675193786621, 0.514546275138855)","(0.4862871468067169, 0.5819926261901855)",1,1,3.028305053710937,2.869598388671875,"(-51.62895202636719, -25.872058868408203, 688.6689453125)","(13.095148086547852, -24.71114730834961, 694.166259765625)","(10.101102828979492, 106.43678283691406, 28.098058700561523)","(-4.481286525726318, 94.08255004882812, 23.60146713256836)",POINT (0.5073273330926895 0.5482694506645203),,,,,,,,,,,1,
0,11,10,64510804594,709688462,1,1,"(0.5240393280982971, 0.5173192620277405)","(0.49601876735687256, 0.5638760328292847)",1,1,3.047836303710937,2.8408203125,"(-51.667179107666016, -25.84626007080078, 688.7286987304688)","(13.066454887390137, -24.695287704467773, 693.993896484375)","(8.601252555847168, 105.9288558959961, 27.913188934326172)","(-1.1089187860488892, 97.40099334716797, 24.809284210205078)",POINT (0.5100290477275848 0.5405976474285126),,,,,,,,,,,1,
