,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,23,26,82678160593,865536190,1,1,"(0.40486282110214233, 0.31691214442253113)","(0.373056024312973, 0.2573602497577667)",1,1,2.624359130859375,2.556259155273437,"(-49.87140655517578, -42.53102111816406, 599.820556640625)","(15.793155670166016, -36.94541931152344, 606.041015625)","(-34.49196243286133, 142.2725372314453, 41.141178131103516)","(-45.48201370239258, 153.14892578125, 45.099788665771484)",POINT (0.3889594227075577 0.2871361970901489),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678177261,865552857,1,1,"(0.40798941254615784, 0.3068024218082428)","(0.3655981421470642, 0.2650238275527954)",1,1,2.62811279296875,2.5421295166015625,"(-49.87779998779297, -42.940345764160156, 599.5180053710938)","(15.840351104736328, -37.30693817138672, 605.5307006835938)","(-33.41164016723633, 144.11895751953125, 41.81318664550781)","(-48.05889892578125, 151.749267578125, 44.59036636352539)",POINT (0.386793777346611 0.2859131246805191),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678193927,865569523,1,1,"(0.4050036072731018, 0.2882305085659027)","(0.37062180042266846, 0.25057125091552734)",1,1,2.6140289306640625,2.536865234375,"(-49.87900161743164, -43.335723876953125, 599.3787231445312)","(15.871118545532227, -37.67345428466797, 605.3062744140625)","(-34.44331359863281, 147.5108642578125, 43.04775619506836)","(-46.323089599609375, 154.38882446289062, 45.55113220214844)",POINT (0.3878127038478851 0.269400879740715),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678210595,865586190,1,1,"(0.4043081998825073, 0.3062818944454193)","(0.3724178075790405, 0.25624871253967285)",1,1,2.611068725585937,2.5318603515625,"(-49.85756301879883, -43.65196228027344, 599.161376953125)","(15.923728942871094, -38.023658752441406, 605.487548828125)","(-34.68358612060547, 144.21400451660156, 41.84782791137695)","(-45.70253372192383, 153.35189819335938, 45.17377471923828)",POINT (0.3883630037307739 0.2812653034925461),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678227262,865602857,1,1,"(0.40574172139167786, 0.30264753103256226)","(0.3633256256580353, 0.2692975103855133)",1,1,2.61407470703125,2.5235748291015625,"(-49.84184265136719, -43.93814468383789, 599.0846557617188)","(15.969749450683594, -38.27106475830078, 604.937255859375)","(-34.18827438354492, 144.87779235839844, 42.089385986328125)","(-48.84410858154297, 150.96871948242188, 44.30633544921875)",POINT (0.3845336735248566 0.2859725207090378),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678243934,865619528,1,1,"(0.4108026623725891, 0.30880916118621826)","(0.3653637766838074, 0.2715689539909363)",1,1,2.606475830078125,2.5254669189453125,"(-49.82269287109375, -44.11384582519531, 599.1483154296875)","(16.017255783081055, -38.45124053955078, 604.91552734375)","(-32.4395866394043, 143.75245666503906, 41.679779052734375)","(-48.13987731933594, 150.5538787841797, 44.15531539916992)",POINT (0.3880832195281982 0.2901890575885773),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678260601,865636195,1,1,"(0.41589105129241943, 0.2946631908416748)","(0.3695743680000305, 0.2464136779308319)",1,1,2.589263916015625,2.516220092773437,"(-49.81037139892578, -44.22523880004883, 599.4923706054688)","(16.060806274414062, -38.589027404785156, 605.0151977539062)","(-30.681427001953125, 146.33602905273438, 42.62013244628906)","(-46.68501663208008, 155.14816284179688, 45.827476501464844)",POINT (0.392732709646225 0.2705384343862534),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678277269,865652862,1,1,"(0.403459757566452, 0.3219848573207855)","(0.3817761540412903, 0.24974210560321808)",1,1,2.5973358154296875,2.519149780273437,"(-49.74317932128906, -44.22093200683594, 599.3825073242188)","(16.132461547851562, -38.623374938964844, 605.619873046875)","(-34.97673797607422, 141.3460693359375, 40.803977966308594)","(-42.46897888183594, 154.54026794433594, 45.606231689453125)",POINT (0.3926179558038712 0.2858634814620018),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678293935,865669528,1,1,"(0.4059686064720154, 0.2962159514427185)","(0.37401118874549866, 0.2469276487827301)",1,1,2.588653564453125,2.509185791015625,"(-49.69676208496094, -44.185447692871094, 599.3692016601562)","(16.163612365722656, -38.60388946533203, 605.59716796875)","(-34.1098747253418, 146.0524139404297, 42.516963958740234)","(-45.151981353759766, 155.05426025390625, 45.793399810791016)",POINT (0.389989897608757 0.2715718001127243),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678310603,865686195,1,1,"(0.4074196219444275, 0.3134879171848297)","(0.3705061972141266, 0.25753387808799744)",1,1,2.585662841796875,2.5049285888671875,"(-49.64626693725586, -44.055091857910156, 599.758544921875)","(16.22116470336914, -38.454856872558594, 605.554931640625)","(-33.60851287841797, 142.89791870117188, 41.36882400512695)","(-46.36304473876953, 153.1171875, 45.088321685791016)",POINT (0.388962909579277 0.2855108976364136),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678327269,865702861,1,1,"(0.40897947549819946, 0.31015756726264954)","(0.3784905672073364, 0.2656501531600952)",1,1,2.5819244384765625,2.48687744140625,"(-49.61205291748047, -43.92206573486328, 599.9647216796875)","(16.281848907470703, -38.3481330871582, 605.99658203125)","(-33.06954574584961, 143.5061798095703, 41.59015655517578)","(-43.60423278808594, 151.6348419189453, 44.54883575439453)",POINT (0.3937350213527679 0.2879038602113724),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678343937,865719528,1,1,"(0.41157659888267517, 0.3016412854194641)","(0.3725695312023163, 0.25764378905296326)",1,1,2.5749664306640625,2.484710693359375,"(-49.5806884765625, -43.76945495605469, 600.2916259765625)","(16.315624237060547, -38.18523406982422, 606.2601928710938)","(-32.17218780517578, 145.06158447265625, 42.15623474121094)","(-45.65010452270508, 153.09713745117188, 45.08094787597656)",POINT (0.3920730650424957 0.2796425372362137),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678360608,865736199,1,1,"(0.40292224287986755, 0.3139374852180481)","(0.3761410415172577, 0.24994392693042755)",1,1,2.5742950439453125,2.4519500732421875,"(-49.50990295410156, -43.57540512084961, 600.3226318359375)","(16.356441497802734, -38.01155471801758, 606.5220947265625)","(-35.16248321533203, 142.81581115722656, 41.33893585205078)","(-44.41606521606445, 154.50338745117188, 45.592872619628906)",POINT (0.3895316421985626 0.2819407060742378),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678377275,865752865,1,1,"(0.40812593698501587, 0.2969580292701721)","(0.3799884021282196, 0.24893580377101898)",1,1,2.565032958984375,2.464584350585937,"(-49.482566833496094, -43.427467346191406, 600.6287841796875)","(16.3813533782959, -37.83299255371094, 606.6239013671875)","(-33.36446762084961, 145.9168701171875, 42.46766662597656)","(-43.086708068847656, 154.68751525878906, 45.65986633300781)",POINT (0.3940571695566177 0.2729469165205956),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678393942,865769532,1,1,"(0.4077542722225189, 0.2963162958621979)","(0.3765889108181, 0.23855158686637878)",1,1,2.5689849853515625,2.448699951171875,"(-49.45744323730469, -43.28870391845703, 600.833984375)","(16.41963005065918, -37.67620849609375, 606.9686889648438)","(-33.492897033691406, 146.03408813476562, 42.51030349731445)","(-44.26130294799805, 156.58404541015625, 46.350181579589844)",POINT (0.3921715915203094 0.2674339413642883),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678410610,865786199,1,1,"(0.4101925790309906, 0.3075377643108368)","(0.37907761335372925, 0.2740790545940399)",1,1,2.5412139892578125,2.4701385498046875,"(-49.44447708129883, -43.148651123046875, 601.2603759765625)","(16.44493865966797, -37.55677032470703, 607.354736328125)","(-32.65038299560547, 143.98463439941406, 41.764347076416016)","(-43.40139389038086, 150.09544372558594, 43.98846435546875)",POINT (0.3946350961923599 0.2908084094524384),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,26,82678427276,865802865,1,1,"(0.4137280285358429, 0.26342707872390747)","(0.3855990171432495, 0.20825321972370148)",1,1,2.557846069335937,2.4376220703125,"(-49.357765197753906, -42.97423553466797, 601.111083984375)","(16.467540740966797, -37.44000244140625, 607.4553833007812)","(-31.428794860839844, 152.04086303710938, 44.69659423828125)","(-41.14809036254883, 162.11764526367188, 48.364227294921875)",POINT (0.3996635228395462 0.2358401492238045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,26,82678443944,865819532,1,1,"(0.44602447748184204, 0.22726128995418549)","(0.42138534784317017, 0.19571517407894135)",1,1,2.553985595703125,2.480575561523437,"(-49.25162887573242, -42.85877227783203, 601.6124267578125)","(16.568492889404297, -37.334197998046875, 608.35009765625)","(-20.269556045532227, 158.64608764648438, 47.10063552856445)","(-28.783004760742188, 164.40757751464844, 49.19762420654297)",POINT (0.4337049126625061 0.2114882320165634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678460611,865836199,1,1,"(0.451801061630249, 0.24141234159469604)","(0.4238513112068176, 0.1841803640127182)",1,1,2.5579071044921875,2.4702301025390625,"(-49.220252990722656, -42.77522277832031, 601.5557861328125)","(16.572185516357422, -37.295654296875, 608.0843505859375)","(-18.273609161376953, 156.06155395507812, 46.160037994384766)","(-27.930950164794922, 166.5142364501953, 49.964447021484375)",POINT (0.4378261864185333 0.2127963528037071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678477278,865852865,1,1,"(0.455628365278244, 0.20910988748073578)","(0.42584022879600525, 0.18691612780094147)",1,1,2.563217163085937,2.458831787109375,"(-49.27201843261719, -42.74181365966797, 601.7916870117188)","(16.55484390258789, -37.20905303955078, 608.1875)","(-16.95116424560547, 161.961181640625, 48.30729293823242)","(-27.243728637695312, 166.0146026611328, 49.78254318237305)",POINT (0.4407342970371246 0.1980130076408386),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678493951,865869538,1,1,"(0.4535510540008545, 0.23668566346168518)","(0.42853689193725586, 0.17365102469921112)",1,1,2.545074462890625,2.45135498046875,"(-49.295135498046875, -42.56719207763672, 601.888916015625)","(16.520801544189453, -37.11663818359375, 608.148681640625)","(-17.6689395904541, 156.92483520507812, 46.47419357299805)","(-26.311969757080078, 168.43727111816406, 50.66440963745117)",POINT (0.4410439729690552 0.2051683440804482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678510619,865886205,1,1,"(0.44374462962150574, 0.232318714261055)","(0.4067177474498749, 0.20315708220005035)",1,1,2.552474975585937,2.4571685791015625,"(-49.338043212890625, -42.3809700012207, 601.9425659179688)","(16.497493743896484, -36.945457458496094, 608.0677490234375)","(-21.05730628967285, 157.72239685058594, 46.764503479003906)","(-33.85102844238281, 163.04840087890625, 48.70294952392578)",POINT (0.4252311885356903 0.2177378982305527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,26,82678527285,865902871,1,1,"(0.45375856757164, 0.23185117542743683)","(0.41791287064552307, 0.1946970373392105)",1,1,2.544677734375,2.4536590576171875,"(-49.429954528808594, -42.177425384521484, 602.11083984375)","(16.459447860717773, -36.79107666015625, 608.6021118164062)","(-17.597238540649414, 157.8077850341797, 46.79558181762695)","(-29.982830047607422, 164.593505859375, 49.26535415649414)",POINT (0.4358357191085815 0.2132741063833237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,26,82678543952,865919538,1,1,"(0.4525151550769806, 0.22099803388118744)","(0.4284127652645111, 0.20200830698013306)",1,1,2.5348052978515625,2.4425048828125,"(-49.489418029785156, -41.95917892456055, 602.0808715820312)","(16.387372970581055, -36.586395263671875, 608.8718872070312)","(-18.026865005493164, 159.7899932861328, 47.516971588134766)","(-26.354860305786133, 163.2582244873047, 48.77928161621094)",POINT (0.4404639601707458 0.2115031704306602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678560619,865936205,1,1,"(0.4457974433898926, 0.22960743308067322)","(0.4123556315898895, 0.18935753405094147)",1,1,2.539642333984375,2.4350738525390625,"(-49.54022979736328, -41.758323669433594, 602.1741943359375)","(16.335235595703125, -36.38331604003906, 608.5868530273438)","(-20.348012924194336, 158.2176055908203, 46.94465255737305)","(-31.903003692626953, 165.5686798095703, 49.62034606933594)",POINT (0.429076537489891 0.2094824835658073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678577286,865952871,1,1,"(0.4541235566139221, 0.22440822422504425)","(0.4196323752403259, 0.18179823458194733)",1,1,2.5186309814453125,2.4193267822265625,"(-49.61280822753906, -41.600807189941406, 602.30419921875)","(16.268356323242188, -36.2628059387207, 608.692626953125)","(-17.471134185791016, 159.1671600341797, 47.29029846191406)","(-29.388702392578125, 166.9492950439453, 50.1228141784668)",POINT (0.436877965927124 0.2031032294034958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678593953,865969538,1,1,"(0.45926398038864136, 0.22364459931850433)","(0.429777055978775, 0.18538644909858704)",1,1,2.5052490234375,2.4274139404296875,"(-49.68635940551758, -41.562904357910156, 602.09033203125)","(16.205219268798828, -36.21915054321289, 608.9012451171875)","(-15.694975852966309, 159.30661010742188, 47.34110641479492)","(-25.883459091186523, 166.29396057128906, 49.88427734375)",POINT (0.4445205181837082 0.2045155242085457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678610621,865986205,1,1,"(0.4464365839958191, 0.24132685363292694)","(0.4202585220336914, 0.16758771240711212)",1,1,2.498382568359375,2.40655517578125,"(-49.721153259277344, -41.59635925292969, 601.902099609375)","(16.141021728515625, -36.290367126464844, 608.5560913085938)","(-20.127174377441406, 156.07717895507812, 46.165687561035156)","(-29.172351837158203, 169.54466247558594, 51.06744384765625)",POINT (0.4333475530147552 0.2044572830200195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678627290,866002874,1,1,"(0.45235028862953186, 0.23049382865428925)","(0.42534148693084717, 0.18819619715213776)",1,1,2.481414794921875,2.403549194335937,"(-49.77668762207031, -41.79106903076172, 601.7117919921875)","(16.084701538085938, -36.45553970336914, 608.3323974609375)","(-18.08383560180664, 158.05569458007812, 46.88579559326172)","(-27.416065216064453, 165.7808074951172, 49.697471618652344)",POINT (0.4388458877801895 0.2093450129032135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678643958,866019541,1,1,"(0.45871201157569885, 0.20851141214370728)","(0.41874951124191284, 0.1908988654613495)",1,1,2.4906005859375,2.4201202392578125,"(-49.86707305908203, -42.13689422607422, 601.719970703125)","(16.023788452148438, -36.72580337524414, 608.2546997070312)","(-15.885692596435547, 162.07049560546875, 48.347049713134766)","(-29.69375991821289, 165.2871856689453, 49.517852783203125)",POINT (0.4387307614088058 0.1997051388025284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678660625,866036208,1,1,"(0.450473815202713, 0.21945570409297943)","(0.4282854497432709, 0.17011262476444244)",1,1,2.489486694335937,2.396102905273437,"(-49.89258575439453, -42.48674011230469, 601.2506103515625)","(15.935867309570312, -37.07877731323242, 607.848388671875)","(-18.732213973999023, 160.07167053222656, 47.6195182800293)","(-26.398845672607422, 169.08352661132812, 50.89958572387695)",POINT (0.4393796324729919 0.1947841644287109),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678677292,866052874,1,1,"(0.44956257939338684, 0.23230169713497162)","(0.42871057987213135, 0.18565143644809723)",1,1,2.4731597900390625,2.3838043212890625,"(-49.94552993774414, -42.8946418762207, 600.9607543945312)","(15.892829895019531, -37.46311950683594, 607.728271484375)","(-19.047056198120117, 157.7255096435547, 46.76561737060547)","(-26.251949310302734, 166.24559020996094, 49.8665885925293)",POINT (0.4391365796327591 0.2089765667915344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,26,82678710627,866086208,1,1,"(0.49863535165786743, 0.20552073419094086)","(0.4633384644985199, 0.17393597960472107)",1,1,2.457061767578125,2.362777709960937,"(-49.871822357177734, -43.67580795288086, 600.59033203125)","(15.887535095214844, -38.093448638916016, 606.6682739257812)","(-2.0911715030670166, 162.61669921875, 48.54586410522461)","(-14.287145614624023, 168.38523864746094, 50.64543914794922)",POINT (0.4809869080781937 0.189728356897831),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678727293,866102874,1,1,"(0.4943313002586365, 0.20713414251804352)","(0.47050073742866516, 0.17443855106830597)",1,1,2.4639892578125,2.3558807373046875,"(-49.90237045288086, -44.00532150268555, 600.4246826171875)","(15.838541984558105, -38.38751220703125, 606.5877685546875)","(-3.578333616256714, 162.32205200195312, 48.43855667114258)","(-11.812394142150879, 168.29344177246094, 50.6120491027832)",POINT (0.4824160188436508 0.1907863467931747),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678743961,866119541,1,1,"(0.5024318695068359, 0.1936625838279724)","(0.47680339217185974, 0.1605149358510971)",1,1,2.4429473876953125,2.3469390869140625,"(-49.9610710144043, -44.274681091308594, 600.5582885742188)","(15.813365936279297, -38.609375, 606.5697021484375)","(-0.7793761491775513, 164.7824249267578, 49.334144592285156)","(-9.634675025939941, 170.83642578125, 51.537559509277344)",POINT (0.4896176308393478 0.1770887598395348),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678760635,866136215,1,1,"(0.5038152933120728, 0.19257640838623047)","(0.47433581948280334, 0.16998231410980225)",1,1,2.4350128173828125,2.3609771728515625,"(-50.00343322753906, -44.4593505859375, 600.59228515625)","(15.786243438720703, -38.74750518798828, 606.611572265625)","(-0.30136922001838684, 164.98081970214844, 49.40629959106445)","(-10.48727798461914, 169.10733032226562, 50.90823745727539)",POINT (0.489075556397438 0.1812793612480164),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678777302,866152881,1,1,"(0.5034155249595642, 0.21106743812561035)","(0.47272735834121704, 0.1688530147075653)",1,1,2.4477996826171875,2.3199920654296875,"(-50.02104568481445, -44.51133346557617, 600.650390625)","(15.789281845092773, -38.82273864746094, 606.5911254882812)","(-0.4395080506801605, 161.6036834716797, 48.17710876464844)","(-11.043046951293945, 169.31358337402344, 50.983299255371094)",POINT (0.4880714416503906 0.1899602264165878),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678793969,866169548,1,1,"(0.5049951076507568, 0.20840056240558624)","(0.4672873318195343, 0.17349766194820404)",1,1,2.455184936523437,2.3334197998046875,"(-50.03832244873047, -44.518775939941406, 600.789306640625)","(15.790966033935547, -38.82283020019531, 606.7529296875)","(0.1062704399228096, 162.0907440185547, 48.354408264160156)","(-12.922711372375488, 168.46530151367188, 50.67454528808594)",POINT (0.4861412197351456 0.1909491121768951),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678810637,866186215,1,1,"(0.5053746700286865, 0.19337674975395203)","(0.46919623017311096, 0.15817050635814667)",1,1,2.4378662109375,2.3239898681640625,"(-50.03293991088867, -44.46644592285156, 600.8507080078125)","(15.796331405639648, -38.7247314453125, 606.8758544921875)","(0.23741912841796875, 164.83465576171875, 49.35307312011719)","(-12.263134002685547, 171.2646026611328, 51.693416595458984)",POINT (0.4872854501008987 0.1757736280560494),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678827303,866202881,1,1,"(0.503505527973175, 0.1988925188779831)","(0.46517154574394226, 0.1823611706495285)",1,1,2.437042236328125,2.3199615478515625,"(-50.01997756958008, -44.320068359375, 601.0743408203125)","(15.81751823425293, -38.56175231933594, 607.1597900390625)","(-0.4084225594997406, 163.82725524902344, 48.98646926879883)","(-13.65376091003418, 166.84649658203125, 50.08535385131836)",POINT (0.4843385368585586 0.1906268447637558),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678843971,866219548,1,1,"(0.5023500919342041, 0.20781685411930084)","(0.4597075581550598, 0.1736098676919937)",1,1,2.419952392578125,2.3191070556640625,"(-50.001556396484375, -44.12101745605469, 601.076904296875)","(15.817500114440918, -38.31987762451172, 607.1605834960938)","(-0.8076529502868652, 162.1973419189453, 48.393226623535156)","(-15.541711807250977, 168.44480895996094, 50.667083740234375)",POINT (0.481028825044632 0.1907133609056473),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678860637,866236214,1,1,"(0.5218906402587891, 0.19719451665878296)","(0.4905947744846344, 0.16900774836540222)",1,1,2.423980712890625,2.3182830810546875,"(-49.87330627441406, -43.90552520751953, 600.9340209960938)","(15.884079933166504, -38.075767517089844, 607.5654296875)","(5.944121837615967, 164.1373748779297, 49.099334716796875)","(-4.869398593902588, 169.2853240966797, 50.97300720214844)",POINT (0.5062427073717117 0.1831011325120926),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678877305,866252881,1,1,"(0.5742946267127991, 0.18263694643974304)","(0.5358985066413879, 0.169817253947258)",1,1,2.4403228759765625,2.3145751953125,"(-49.682403564453125, -43.689884185791016, 601.063720703125)","(16.052059173583984, -37.74099349975586, 607.59912109375)","(24.051027297973633, 166.79612731933594, 50.06702423095703)","(10.784191131591797, 169.13746643066406, 50.91923904418945)",POINT (0.5550965666770935 0.1762271001935005),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678893973,866269550,1,1,"(0.574042022228241, 0.18840700387954712)","(0.5401511192321777, 0.1735190749168396)",1,1,2.4268951416015625,2.3118438720703125,"(-49.69293975830078, -43.49913024902344, 601.0211181640625)","(16.020587921142578, -37.493431091308594, 607.8443603515625)","(23.963733673095703, 165.74229431152344, 49.68348693847656)","(12.25357723236084, 168.46139526367188, 50.67311477661133)",POINT (0.5570965707302094 0.1809630393981934),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678910640,866286216,1,1,"(0.5801978707313538, 0.18955743312835693)","(0.5542272329330444, 0.15887393057346344)",1,1,2.426361083984375,2.314117431640625,"(-49.77278137207031, -43.352012634277344, 601.1697998046875)","(15.926116943359375, -37.275203704833984, 607.7879638671875)","(26.09072494506836, 165.5321807861328, 49.607025146484375)","(17.117219924926758, 171.1361083984375, 51.64671325683594)",POINT (0.5672125518321991 0.1742156818509102),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678927307,866302883,1,1,"(0.5792087912559509, 0.19225294888019562)","(0.5390025973320007, 0.15812478959560394)",1,1,2.4305419921875,2.3053436279296875,"(-49.88031768798828, -43.31427764892578, 601.3154296875)","(15.84644889831543, -37.10133361816406, 607.8536376953125)","(25.748981475830078, 165.03990173339844, 49.42778778076172)","(11.856729507446289, 171.27294921875, 51.69645690917969)",POINT (0.5591056942939758 0.1751888692378998),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678943975,866319550,1,1,"(0.5872260332107544, 0.18780654668807983)","(0.5480585098266602, 0.18157780170440674)",1,1,2.43310546875,2.2971343994140625,"(-50.07099533081055, -43.33500671386719, 601.5494995117188)","(15.663250923156738, -37.00304412841797, 607.77978515625)","(28.519132614135742, 165.8519744873047, 49.72336196899414)","(14.985783576965332, 166.9895477294922, 50.13748550415039)",POINT (0.5676422715187073 0.1846921741962433),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678960641,866336216,1,1,"(0.5825493335723877, 0.1950460523366928)","(0.5409550070762634, 0.18139243125915527)",1,1,2.4279022216796875,2.3196258544921875,"(-50.27095031738281, -43.38108825683594, 601.4991455078125)","(15.451469421386719, -36.981468200683594, 607.7896728515625)","(26.903236389160156, 164.52975463867188, 49.24217987060547)","(12.531347274780273, 167.02342224121094, 50.14976119995117)",POINT (0.5617521703243256 0.188219241797924),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,26,82678977309,866352883,1,1,"(0.5779098868370056, 0.19919350743293762)","(0.5530462861061096, 0.15736788511276245)",1,1,2.417755126953125,2.2970733642578125,"(-50.52107620239258, -43.50709533691406, 601.1568603515625)","(15.167581558227539, -37.01673126220703, 607.6395263671875)","(25.300189971923828, 163.7722930908203, 48.966434478759766)","(16.709171295166016, 171.41119384765625, 51.74674987792969)",POINT (0.5654780864715576 0.17828069627285),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
