,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,33,7,923787922182,3740249337,1,1,"(0.19241294264793396, 0.18795154988765717)","(0.17977675795555115, 0.12396977841854095)",1,1,3.068588256835937,3.2048797607421875,"(-23.446144104003906, 11.631776809692383, 664.604248046875)","(34.801448822021484, 16.415071487426758, 657.5440673828125)","(-107.89875793457031, 165.8254852294922, 49.7137336730957)","(-112.26487731933594, 177.5109100341797, 53.96687698364258)",POINT (0.1860948503017426 0.1559606641530991),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923787938849,3740266004,1,1,"(0.19961552321910858, 0.19067543745040894)","(0.18700747191905975, 0.13163836300373077)",1,1,3.0714569091796875,3.224838256835937,"(-23.553300857543945, 11.61032772064209, 664.9268798828125)","(34.69750213623047, 16.408597946166992, 657.6024169921875)","(-105.41008758544922, 165.3280029296875, 49.532691955566406)","(-109.76649475097656, 176.1103515625, 53.457130432128906)",POINT (0.1933114975690842 0.1611569002270698),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923787955517,3740282671,1,1,"(0.1961970329284668, 0.19226789474487305)","(0.17959226667881012, 0.12310148030519485)",1,1,3.067611694335937,3.214202880859375,"(-23.626415252685547, 11.588590621948242, 664.9827270507812)","(34.58155059814453, 16.40336036682129, 657.59130859375)","(-106.59125518798828, 165.0371551513672, 49.426815032958984)","(-112.32862854003906, 177.66949462890625, 54.02460861206055)",POINT (0.1878946498036385 0.157684687525034),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923787972183,3740299337,1,1,"(0.19981171190738678, 0.1922176033258438)","(0.1818847805261612, 0.12590950727462769)",1,1,3.0648651123046875,3.2075347900390625,"(-23.709388732910156, 11.560569763183594, 665.307373046875)","(34.48617935180664, 16.391448974609375, 657.6842651367188)","(-105.34230041503906, 165.0463409423828, 49.43017578125)","(-111.5364990234375, 177.15664672851562, 53.837921142578125)",POINT (0.190848246216774 0.1590635553002358),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923787988851,3740316004,1,1,"(0.20228348672389984, 0.19334618747234344)","(0.1794387251138687, 0.1264725774526596)",1,1,3.0612335205078125,3.2070770263671875,"(-23.779705047607422, 11.541633605957031, 665.62109375)","(34.39897918701172, 16.390605926513672, 657.801513671875)","(-104.48823547363281, 164.84022521972656, 49.355133056640625)","(-112.38167572021484, 177.05381774902344, 53.80049514770508)",POINT (0.1908611059188843 0.1599093824625015),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923788005518,3740332671,1,1,"(0.1961977630853653, 0.19072942435741425)","(0.18406997621059418, 0.12075795978307724)",1,1,3.073211669921875,3.211395263671875,"(-23.810009002685547, 11.514013290405273, 665.6557006835938)","(34.33513259887695, 16.350696563720703, 657.5318603515625)","(-106.59100341796875, 165.31814575195312, 49.52907180786133)","(-110.78145599365234, 178.09750366210938, 54.180381774902344)",POINT (0.1901338696479797 0.1557436920702457),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923788022185,3740349337,1,1,"(0.19847777485847473, 0.19239813089370728)","(0.18144941329956055, 0.11791230738162994)",1,1,3.059173583984375,3.2049713134765625,"(-23.812469482421875, 11.501959800720215, 665.802734375)","(34.32012176513672, 16.32270622253418, 657.544921875)","(-105.80320739746094, 165.01336669921875, 49.41815948486328)","(-111.68693542480469, 178.6172332763672, 54.36954879760742)",POINT (0.1899635940790176 0.1551552191376686),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923788038852,3740366004,1,1,"(0.20287640392780304, 0.18105098605155945)","(0.1823752373456955, 0.12476653605699539)",1,1,3.074447631835937,3.193389892578125,"(-23.782978057861328, 11.484588623046875, 665.93994140625)","(34.34108352661133, 16.277904510498047, 657.5791015625)","(-104.28336334228516, 167.0857696533203, 50.17245864868164)","(-111.3670425415039, 177.36538696289062, 53.913936614990234)",POINT (0.1926258206367493 0.1529087610542774),,,,,,,,,,,,,,,,,,,,,1,,
0,33,7,923788055523,3740382674,1,1,"(0.20576095581054688, 0.19381561875343323)","(0.18164663016796112, 0.12752509117126465)",1,1,3.082122802734375,3.209381103515625,"(-23.726511001586914, 11.476861953735352, 665.91943359375)","(34.400306701660156, 16.24588394165039, 657.813232421875)","(-103.28667449951172, 164.75448608398438, 49.323944091796875)","(-111.6187973022461, 176.861572265625, 53.73057174682617)",POINT (0.193703792989254 0.1606703549623489),,,,,,,,,,,,,,,,,,,,,,,
0,33,7,923788072190,3740399341,1,1,"(0.19918015599250793, 0.17950420081615448)","(0.1837121993303299, 0.132372185587883)",1,1,3.057708740234375,3.201904296875,"(-23.630794525146484, 11.458063125610352, 665.7672729492188)","(34.49232482910156, 16.199817657470703, 657.8397827148438)","(-105.56051635742188, 167.3682861328125, 50.27528381347656)","(-110.90508270263672, 175.976318359375, 53.40836715698242)",POINT (0.1914461776614189 0.1559381932020187),,,,,,,,,,,,,,,,,,,,,,,
