,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,59,22,335579958736,5241662311,1,1,"(0.2979634404182434, 0.15972992777824402)","(0.2496405690908432, 0.13731718063354492)",1,1,2.7822723388671875,2.5843505859375,"(-56.907386779785156, -27.68014907836914, 641.44091796875)","(11.095809936523438, -27.398479461669922, 642.188720703125)","(-71.42839813232422, 170.97979736328125, 51.58974075317383)","(-88.12516784667969, 175.07318115234375, 53.07963562011719)",POINT (0.2738020047545433 0.1485235542058945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335579975403,5241678977,1,1,"(0.4046624004840851, 0.22501643002033234)","(0.39011335372924805, 0.150399312376976)",1,1,2.8451385498046875,2.607040405273437,"(-56.51751708984375, -27.675434112548828, 641.4862060546875)","(11.45523452758789, -27.397098541259766, 642.267822265625)","(-34.56120681762695, 159.05609130859375, 47.249839782714844)","(-39.58827590942383, 172.6839141845703, 52.20997619628906)",POINT (0.3973878771066666 0.1877078711986542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335579992070,5241695644,1,1,"(0.5561847686767578, 0.1749592125415802)","(0.5079853534698486, 0.135967418551445)",1,1,2.8065338134765625,2.5853424072265625,"(-56.164772033691406, -27.66536521911621, 641.9168701171875)","(11.761531829833984, -27.356693267822266, 642.576904296875)","(17.793596267700195, 168.19834899902344, 50.57743835449219)","(1.1394991874694824, 175.31968688964844, 53.16938781738281)",POINT (0.5320850610733032 0.1554633155465126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580008738,5241712311,1,1,"(0.5441097617149353, 0.1624535173177719)","(0.49425074458122253, 0.1393817812204361)",1,1,2.7581939697265625,2.57177734375,"(-56.11937713623047, -27.629343032836914, 641.8089599609375)","(11.809632301330566, -27.354816436767578, 642.55224609375)","(13.621390342712402, 170.48236083984375, 51.408721923828125)","(-3.606166124343872, 174.69610595703125, 52.942405700683594)",POINT (0.5191802531480789 0.150917649269104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580025411,5241728984,1,1,"(0.5363714694976807, 0.1760302186012268)","(0.4927386939525604, 0.1392611265182495)",1,1,2.7486724853515625,2.5696563720703125,"(-56.05592346191406, -27.608001708984375, 641.7508544921875)","(11.867573738098145, -27.345916748046875, 642.664306640625)","(10.947613716125488, 168.00274658203125, 50.50624084472656)","(-4.1286234855651855, 174.7181396484375, 52.95043182373047)",POINT (0.5145550817251205 0.1576456725597382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580042078,5241745651,1,1,"(0.5330679416656494, 0.15634387731552124)","(0.49325039982795715, 0.14483429491519928)",1,1,2.735931396484375,2.565032958984375,"(-56.01041793823242, -27.59071159362793, 641.9431762695312)","(11.928783416748047, -27.3508243560791, 642.8908081054688)","(9.806159973144531, 171.5982208251953, 51.81480407714844)","(-3.9518110752105713, 173.70025634765625, 52.58000564575195)",POINT (0.5131591707468033 0.1505890861153603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580058746,5241762318,1,1,"(0.5470708012580872, 0.18332377076148987)","(0.49330687522888184, 0.14652444422245026)",1,1,2.7606353759765625,2.5610504150390625,"(-55.99336242675781, -27.56368637084961, 642.1774291992188)","(11.9793119430542, -27.33883285522461, 643.0034790039062)","(14.644497871398926, 166.6707000732422, 50.02133560180664)","(-3.9322943687438965, 173.39158630371094, 52.46761703491211)",POINT (0.5201888382434845 0.1649241074919701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580075412,5241778984,1,1,"(0.5533349514007568, 0.1718827784061432)","(0.4895208477973938, 0.1366814374923706)",1,1,2.7511444091796875,2.5587615966796875,"(-55.95364761352539, -27.538522720336914, 642.092041015625)","(12.019157409667969, -27.333606719970703, 642.93310546875)","(16.808914184570312, 168.76025390625, 50.781856536865234)","(-5.2404656410217285, 175.18930053710938, 53.12187194824219)",POINT (0.5214278995990753 0.1542821079492569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580092080,5241795651,1,1,"(0.5423998236656189, 0.18945389986038208)","(0.49271270632743835, 0.14802436530590057)",1,1,2.737060546875,2.5679168701171875,"(-55.89231872558594, -27.489105224609375, 641.871337890625)","(12.067217826843262, -27.311988830566406, 643.0457763671875)","(13.030562400817871, 165.55108642578125, 49.613914489746094)","(-4.137597560882568, 173.11764526367188, 52.3679084777832)",POINT (0.5175562649965286 0.1687391325831413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580108747,5241812318,1,1,"(0.5400293469429016, 0.18172390758991241)","(0.49101340770721436, 0.1364828497171402)",1,1,2.7516632080078125,2.5606842041015625,"(-55.8536376953125, -27.460693359375, 641.9705200195312)","(12.106964111328125, -27.308856964111328, 643.2500610351562)","(12.211485862731934, 166.962890625, 50.1276969909668)","(-4.724752426147461, 175.22555541992188, 53.13511276245117)",POINT (0.515521377325058 0.1591033786535263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580125414,5241828984,1,1,"(0.5404607653617859, 0.16413339972496033)","(0.49382245540618896, 0.13684780895709991)",1,1,2.747421264648437,2.556060791015625,"(-55.82373809814453, -27.425312042236328, 642.11376953125)","(12.149239540100098, -27.290512084960938, 643.454833984375)","(12.360560417175293, 170.17556762695312, 51.29701232910156)","(-3.7541427612304688, 175.1588897705078, 53.110877990722656)",POINT (0.5171416103839874 0.1504906043410301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580142082,5241845651,1,1,"(0.55091792345047, 0.1673334687948227)","(0.49762222170829773, 0.1490197777748108)",1,1,2.746200561523437,2.58087158203125,"(-55.802433013916016, -27.401914596557617, 642.3717041015625)","(12.184915542602539, -27.28574562072754, 643.4990234375)","(15.973770141601562, 169.5911102294922, 51.08430480957031)","(-2.4412429332733154, 172.93585205078125, 52.301727294921875)",POINT (0.5242700725793839 0.1581766232848167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580158755,5241862324,1,1,"(0.5539364218711853, 0.16664808988571167)","(0.4946895241737366, 0.12924857437610626)",1,1,2.730865478515625,2.5449371337890625,"(-55.766868591308594, -27.37870979309082, 642.493408203125)","(12.238870620727539, -27.25997543334961, 643.451171875)","(17.016738891601562, 169.71629333496094, 51.12984085083008)","(-3.454556703567505, 176.5467987060547, 53.61600875854492)",POINT (0.5243129730224609 0.147948332130909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580175422,5241878990,1,1,"(0.5471920967102051, 0.17328931391239166)","(0.48783963918685913, 0.13702306151390076)",1,1,2.7448272705078125,2.5437164306640625,"(-55.71879577636719, -27.357036590576172, 642.6868896484375)","(12.304441452026367, -27.26367950439453, 643.632080078125)","(14.686407089233398, 168.5033416748047, 50.68842697143555)","(-5.821364402770996, 175.12689208984375, 53.09920120239258)",POINT (0.5175158679485321 0.1551561877131462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580192089,5241895657,1,1,"(0.5441082119941711, 0.17132063210010529)","(0.4900781214237213, 0.12459579110145569)",1,1,2.7544097900390625,2.5427398681640625,"(-55.64519500732422, -27.333168029785156, 642.699462890625)","(12.368379592895508, -27.274044036865234, 643.721435546875)","(13.620845794677734, 168.8629150390625, 50.81924057006836)","(-5.047905445098877, 177.39659118652344, 53.925235748291016)",POINT (0.5170931667089462 0.1479582116007805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,22,335580208757,5241912324,1,1,"(0.5533961057662964, 0.16142867505550385)","(0.4931197166442871, 0.13046836853027344)",1,1,2.767364501953125,2.551422119140625,"(-55.58094787597656, -27.355545043945312, 642.6180419921875)","(12.426493644714355, -27.305091857910156, 643.6964111328125)","(16.83004379272461, 170.6695098876953, 51.47690963745117)","(-3.996957302093506, 176.32400512695312, 53.53496551513672)",POINT (0.5232579112052917 0.1459485217928886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
