,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,7,13,274395695498,2725213878,1,1,"(0.6221501231193542, -0.04347335174679756)","(0.6946259140968323, 0.057572975754737854)",1,1,2.557601928710937,2.750701904296875,"(-68.25090026855469, -48.63358688354492, 750.0637817382812)","(-1.310288906097412, -50.38923645019531, 750.7056884765625)","(42.6002082824707, 208.6499481201172, 65.30060577392578)","(67.7157211303711, 190.14117431640625, 58.563934326171875)",POINT (0.6583880186080933 0.0070498120039701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,13,274395712165,2725230545,1,1,"(0.622583270072937, -0.03379308804869652)","(0.6942055225372314, 0.0568794347345829)",1,1,2.59466552734375,2.7636871337890625,"(-68.1891860961914, -48.500404357910156, 750.2445678710938)","(-1.242855191230774, -50.26945877075195, 750.75244140625)","(42.75031661987305, 206.87680053710938, 64.65524291992188)","(67.57003021240234, 190.26820373535156, 58.610191345214844)",POINT (0.6583943963050842 0.0115431733429432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,13,274395728832,2725247211,1,1,"(0.6224764585494995, -0.03201327100396156)","(0.6783199906349182, 0.08361759036779404)",1,1,2.6208038330078125,2.7931365966796875,"(-68.17779541015625, -48.383514404296875, 750.8706665039062)","(-1.1498860120773315, -50.179779052734375, 750.6903076171875)","(42.71330261230469, 206.55079650878906, 64.53655242919922)","(62.065147399902344, 185.3705596923828, 56.82754898071289)",POINT (0.6503982245922089 0.0258021596819162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,13,274395745499,2725263878,1,1,"(0.6201773881912231, -0.021407127380371094)","(0.6896743178367615, 0.07431697845458984)",1,1,2.59600830078125,2.757232666015625,"(-68.10279846191406, -48.25334930419922, 750.4666748046875)","(-1.1415693759918213, -50.07566452026367, 750.62841796875)","(41.91657257080078, 204.60806274414062, 63.82948303222656)","(65.99981689453125, 187.0741424560547, 57.447669982910156)",POINT (0.6549258530139923 0.0264549255371094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,13,274395762165,2725280544,1,1,"(0.5054312348365784, 0.12176192551851273)","(0.5724448561668396, 0.23157142102718353)",1,1,2.50762939453125,2.7203826904296875,"(-68.25543212890625, -48.34966278076172, 750.1876220703125)","(-1.4437397718429565, -50.175331115722656, 750.642822265625)","(2.1528522968292236, 178.38360595703125, 54.2845573425293)","(25.375507354736328, 158.26963806152344, 46.96371078491211)",POINT (0.538938045501709 0.1766666732728481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,13,274395778833,2725297211,1,1,"(0.4375148415565491, 0.19369056820869446)","(0.5346974730491638, 0.25198739767074585)",1,1,2.5116119384765625,2.7014312744140625,"(-68.47749328613281, -48.37726974487305, 750.031494140625)","(-1.7012159824371338, -50.21136474609375, 750.5326538085938)","(-21.382675170898438, 165.20834350585938, 49.48917007446289)","(12.294692039489746, 154.530029296875, 45.6025505065918)",POINT (0.4861061573028564 0.2228389829397202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,13,274395795500,2725313878,1,1,"(0.42355862259864807, 0.16491325199604034)","(0.5264558792114258, 0.28344210982322693)",1,1,2.5117340087890625,2.7668609619140625,"(-68.53707885742188, -48.37783432006836, 750.097412109375)","(-1.7064522504806519, -50.20151138305664, 750.6104736328125)","(-26.219009399414062, 170.47950744628906, 51.40771484375)","(9.438660621643066, 148.7684326171875, 43.505516052246094)",POINT (0.4750072509050369 0.2241776809096336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,13,274395812173,2725330550,1,1,"(0.42982181906700134, 0.1772046685218811)","(0.5181954503059387, 0.2836071252822876)",1,1,2.530136108398437,2.7530517578125,"(-68.58892059326172, -48.41763687133789, 750.30615234375)","(-1.74155592918396, -50.22934341430664, 750.6103515625)","(-24.048580169677734, 168.22805786132812, 50.58831024169922)","(6.5761260986328125, 148.73818969726562, 43.49453353881836)",POINT (0.47400863468647 0.2304058969020844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,7,13,274395828840,2725347217,1,1,"(0.43239274621009827, 0.197245791554451)","(0.5248225927352905, 0.288314551115036)",1,1,2.56805419921875,2.74041748046875,"(-68.6832046508789, -48.52363967895508, 750.1429443359375)","(-1.8176627159118652, -50.26688766479492, 750.8580932617188)","(-23.157651901245117, 164.55712890625, 49.25209045410156)","(8.87266731262207, 147.87594604492188, 43.1806755065918)",POINT (0.4786076694726944 0.2427801713347435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,7,13,274395845508,2725363884,1,1,"(0.4196220636367798, 0.19334621727466583)","(0.5206772089004517, 0.29737088084220886)",1,1,2.5114288330078125,2.740707397460937,"(-68.78490447998047, -48.60907745361328, 749.9666748046875)","(-1.9132795333862305, -50.293601989746094, 750.345703125)","(-27.583162307739258, 165.27142333984375, 49.51210403442383)","(7.4361419677734375, 146.21710205078125, 42.576900482177734)",POINT (0.4701496362686157 0.2453585490584374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
