,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,43,23,78272283158,9222376711,1,1,"(0.5718218684196472, 0.08674544095993042)","(0.5445632338523865, 0.02889716438949108)",1,1,2.987335205078125,2.835113525390625,"(-47.884010314941406, -26.426170349121094, 601.9315185546875)","(12.852081298828125, -29.701810836791992, 602.4583129882812)","(23.196636199951172, 184.30941772460938, 56.441368103027344)","(13.778075218200684, 194.87466430664062, 60.286766052246094)",POINT (0.5581925511360168 0.0578213026747108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272299824,9222393377,1,1,"(0.5705806612968445, 0.08503247052431107)","(0.5517387390136719, 0.027917999774217606)",1,1,2.9574737548828125,2.85028076171875,"(-47.948646545410156, -26.40768814086914, 601.7699584960938)","(12.778520584106445, -29.687393188476562, 602.4306030273438)","(22.767751693725586, 184.62229919433594, 56.55522537231445)","(16.25739097595215, 195.05348205566406, 60.35187911987305)",POINT (0.5611597001552582 0.0564752351492643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272316498,9222410050,1,1,"(0.5713530778884888, 0.0978652685880661)","(0.5428122282028198, 0.023059044033288956)",1,1,2.98077392578125,2.8433380126953125,"(-48.055198669433594, -26.386911392211914, 601.6932373046875)","(12.681428909301758, -29.649154663085938, 601.8823852539062)","(23.034652709960938, 182.278564453125, 55.7021598815918)","(13.17306137084961, 195.94091796875, 60.674861907958984)",POINT (0.5570826530456543 0.0604621563106775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272333164,9222426716,1,1,"(0.5728369355201721, 0.09045838564634323)","(0.5469343066215515, 0.02612381987273693)",1,1,2.9876251220703125,2.885040283203125,"(-48.14081954956055, -26.344573974609375, 601.4977416992188)","(12.592111587524414, -29.6146183013916, 602.1964721679688)","(23.54734230041504, 183.63131713867188, 56.19453811645508)","(14.597338676452637, 195.38116455078125, 60.47114944458008)",POINT (0.5598856210708618 0.0582911027595401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272349831,9222443382,1,1,"(0.5756770372390747, 0.09668290615081787)","(0.5501835346221924, 0.04491168633103371)",1,1,2.980941772460937,2.864486694335937,"(-48.26594543457031, -26.317401885986328, 601.5599365234375)","(12.478925704956055, -29.49810028076172, 601.8299560546875)","(24.528669357299805, 182.49449157714844, 55.7807731628418)","(15.720020294189453, 191.9498291015625, 59.22222900390625)",POINT (0.5629302859306335 0.0707972962409258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272366498,9222460049,1,1,"(0.5698958039283752, 0.06338722258806229)","(0.5524221658706665, 0.017308978363871574)",1,1,2.93463134765625,2.86029052734375,"(-48.36549377441406, -26.280256271362305, 601.2721557617188)","(12.367127418518066, -29.445539474487305, 602.0343017578125)","(22.531103134155273, 188.5755157470703, 57.994075775146484)","(16.493528366088867, 196.99107360839844, 61.05710220336914)",POINT (0.5611589848995209 0.0403481004759669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272383165,9222476716,1,1,"(0.5747470855712891, 0.05851450562477112)","(0.5430172085762024, 0.028478285297751427)",1,1,2.93939208984375,2.8367462158203125,"(-48.47405242919922, -26.25470733642578, 601.4179077148438)","(12.28091812133789, -29.331117630004883, 601.6566162109375)","(24.20734405517578, 189.4654541015625, 58.317989349365234)","(13.243881225585938, 194.95115661621094, 60.314640045166016)",POINT (0.5588821470737457 0.0434963954612613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272399833,9222493383,1,1,"(0.5670392513275146, 0.06564667075872421)","(0.5425273180007935, 0.01962468959391117)",1,1,2.95220947265625,2.84503173828125,"(-48.52593231201172, -26.2058162689209, 601.2382202148438)","(12.228687286376953, -29.244951248168945, 601.818603515625)","(21.544090270996094, 188.162841796875, 57.84389114379883)","(13.074605941772461, 196.5681610107422, 60.90315628051758)",POINT (0.554783284664154 0.0426356801763177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272416499,9222510049,1,1,"(0.5734813809394836, 0.07053476572036743)","(0.5372294187545776, 0.03556366637349129)",1,1,2.9434356689453125,2.852386474609375,"(-48.54579544067383, -26.13558578491211, 601.1837158203125)","(12.198297500610352, -29.09949493408203, 601.709716796875)","(23.770017623901367, 187.2700958251953, 57.51897430419922)","(11.244063377380371, 193.6571044921875, 59.843666076660156)",POINT (0.5553553998470306 0.0530492160469294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272433169,9222526718,1,1,"(0.5691995024681091, 0.06347814202308655)","(0.5455150604248047, 0.016260331496596336)",1,1,2.9526824951171875,2.823638916015625,"(-48.52134704589844, -26.06039810180664, 601.1876220703125)","(12.232434272766113, -28.987808227539062, 601.7178955078125)","(22.29051399230957, 188.5589141845703, 57.98802947998047)","(14.106948852539062, 197.1826171875, 61.126808166503906)",POINT (0.5573572814464569 0.0398692367598414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272449836,9222543385,1,1,"(0.5676315426826477, 0.06174125149846077)","(0.5442837476730347, 0.017381075769662857)",1,1,2.9554595947265625,2.8463592529296875,"(-48.45830535888672, -25.96579360961914, 601.348388671875)","(12.302627563476562, -28.829042434692383, 601.5852661132812)","(21.74875831604004, 188.87611389160156, 58.10348892211914)","(13.681488037109375, 196.97792053222656, 61.05232620239258)",POINT (0.5559576451778412 0.0395611636340618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272466503,9222560051,1,1,"(0.5720993876457214, 0.08258847892284393)","(0.543279767036438, 0.022223403677344322)",1,1,2.9531402587890625,2.857650756835937,"(-48.34656524658203, -25.868358612060547, 601.1524658203125)","(12.414958000183105, -28.664691925048828, 601.98193359375)","(23.292522430419922, 185.0686492919922, 56.717689514160156)","(13.334598541259766, 196.09353637695312, 60.730438232421875)",POINT (0.5576895773410797 0.0524059413000941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272483170,9222576718,1,1,"(0.5285595655441284, 0.12830409407615662)","(0.5048645734786987, 0.13593904674053192)",1,1,2.8944091796875,2.811798095703125,"(-48.30796432495117, -25.956823348999023, 601.431396484375)","(12.345051765441895, -28.656410217285156, 601.8842163085938)","(8.248393058776855, 176.71929931640625, 53.678794860839844)","(0.06117101013660431, 175.32489013671875, 53.171226501464844)",POINT (0.5167120695114136 0.1321215704083443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,23,78272499837,9222593384,1,1,"(0.47576335072517395, 0.2986001670360565)","(0.44646334648132324, 0.2384631484746933)",1,1,3.016937255859375,2.8779296875,"(-48.33277130126953, -26.104644775390625, 601.3369140625)","(12.178468704223633, -28.687667846679688, 601.790283203125)","(-9.994034767150879, 145.6169891357422, 42.35844039916992)","(-20.117931365966797, 156.60020446777344, 46.356040954589844)",POINT (0.4611133486032486 0.2685316577553749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
