,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,23,23,84673975300,2861290055,1,1,"(0.4564768373966217, 0.289359986782074)","(0.421994686126709, 0.23510345816612244)",1,1,2.638824462890625,2.556884765625,"(-47.378440856933594, -54.05670928955078, 614.2824096679688)","(17.86066436767578, -42.20878982543945, 617.4102783203125)","(-16.658010482788086, 147.30458068847656, 42.97268295288086)","(-28.572467803955078, 157.2138214111328, 46.57932662963867)",POINT (0.4392357617616653 0.2622317224740982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84673991968,2861306722,1,1,"(0.45471200346946716, 0.28489935398101807)","(0.41830936074256897, 0.22150854766368866)",1,1,2.620346069335937,2.545867919921875,"(-47.380615234375, -54.04100799560547, 614.1551513671875)","(17.881046295166016, -42.196075439453125, 617.2825927734375)","(-17.267805099487305, 148.11924743652344, 43.269222259521484)","(-29.84584617614746, 159.69676208496094, 47.48301696777344)",POINT (0.4365106821060181 0.2532039508223534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674008636,2861323389,1,1,"(0.4582352936267853, 0.2874928414821625)","(0.4181504547595978, 0.22343681752681732)",1,1,2.6266632080078125,2.558944702148437,"(-47.369110107421875, -54.02429962158203, 614.0516357421875)","(17.90609359741211, -42.185691833496094, 617.3245849609375)","(-16.0504093170166, 147.6455841064453, 43.0968017578125)","(-29.900737762451172, 159.34457397460938, 47.35487365722656)",POINT (0.4381928741931915 0.2554648295044899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674025302,2861340055,1,1,"(0.4532921314239502, 0.2785279154777527)","(0.42082679271698, 0.22664830088615417)",1,1,2.6266326904296875,2.584457397460937,"(-47.363304138183594, -54.02313232421875, 614.1156005859375)","(17.941259384155273, -42.178131103515625, 617.4285888671875)","(-17.758403778076172, 149.28292846679688, 43.69269943237305)","(-28.97599220275879, 158.75802612304688, 47.14142990112305)",POINT (0.4370594620704651 0.2525881081819534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674041970,2861356722,1,1,"(0.4535735547542572, 0.2858583927154541)","(0.42225778102874756, 0.2235245704650879)",1,1,2.6040802001953125,2.5479736328125,"(-47.337005615234375, -54.01429748535156, 614.0990600585938)","(17.97353744506836, -42.170806884765625, 617.3841552734375)","(-17.661157608032227, 147.94410705566406, 43.20542907714844)","(-28.481557846069336, 159.3285369873047, 47.34906768798828)",POINT (0.4379156678915024 0.254691481590271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674058637,2861373389,1,1,"(0.45789384841918945, 0.2924066185951233)","(0.4247341454029083, 0.2251817137002945)",1,1,2.6096649169921875,2.5519561767578125,"(-47.309226989746094, -54.014366149902344, 614.1254272460938)","(18.014150619506836, -42.18437194824219, 617.381591796875)","(-16.168392181396484, 146.74813842773438, 42.77019119262695)","(-27.62592315673828, 159.02587890625, 47.238914489746094)",POINT (0.4413139969110489 0.2587941661477089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674075307,2861390058,1,1,"(0.4661904573440552, 0.282462477684021)","(0.4243480861186981, 0.23888647556304932)",1,1,2.6100311279296875,2.5728302001953125,"(-47.29130554199219, -54.04107666015625, 614.2955322265625)","(18.0625, -42.2059326171875, 617.4423828125)","(-13.301706314086914, 148.56431579589844, 43.431182861328125)","(-27.75930404663086, 156.52288818359375, 46.32789993286133)",POINT (0.4452692717313766 0.2606744766235352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674091974,2861406725,1,1,"(0.4571855068206787, 0.2854783236980438)","(0.4173221290111542, 0.2432471662759781)",1,1,2.6042633056640625,2.553466796875,"(-47.227046966552734, -54.033782958984375, 614.030517578125)","(18.10910415649414, -42.21970748901367, 617.3137817382812)","(-16.413148880004883, 148.01351928710938, 43.23069381713867)","(-30.186954498291016, 155.72647094726562, 46.03800582885742)",POINT (0.4372538179159164 0.264362744987011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674108642,2861423392,1,1,"(0.45555052161216736, 0.28839969635009766)","(0.41445982456207275, 0.2409873902797699)",1,1,2.607666015625,2.543792724609375,"(-47.196590423583984, -54.047325134277344, 614.1610107421875)","(18.159832000732422, -42.24158477783203, 617.374755859375)","(-16.978076934814453, 147.47994995117188, 43.03654098510742)","(-31.175947189331055, 156.13919067382812, 46.1882209777832)",POINT (0.4350051730871201 0.2646935433149338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,23,84674125308,2861440058,1,1,"(0.4538622498512268, 0.2794893682003021)","(0.4200838804244995, 0.22117896378040314)",1,1,2.602157592773437,2.52044677734375,"(-47.151405334472656, -54.021427154541016, 614.146484375)","(18.207582473754883, -42.242862701416016, 617.541259765625)","(-17.561418533325195, 149.10731506347656, 43.62881851196289)","(-29.232698440551758, 159.7569580078125, 47.50491714477539)",POINT (0.4369730651378632 0.2503341659903526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
