,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,5,7,64649464731,6425603880,1,1,"(0.41701507568359375, 0.7519720792770386)","(0.4448391795158386, 0.7272145748138428)",1,1,2.812835693359375,2.777679443359375,"(-25.752017974853516, -40.3135986328125, 634.3866577148438)","(38.500953674316406, -31.559328079223633, 628.0445556640625)","(-30.293046951293945, 62.81459045410156, 12.220866203308105)","(-20.679119110107422, 67.33623504638672, 13.866608619689941)",POINT (0.4309271275997162 0.7395933270454407),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649481406,6425620555,1,1,"(0.41420143842697144, 0.7503805756568909)","(0.4390130937099457, 0.7407666444778442)",1,1,2.8077545166015625,2.748886108398437,"(-25.827251434326172, -40.310848236083984, 634.5257568359375)","(38.450927734375, -31.569652557373047, 627.9397583007812)","(-31.265226364135742, 63.10527420043945, 12.326605796813965)","(-22.69216537475586, 64.86112213134766, 12.965704917907715)",POINT (0.4266072660684586 0.7455736100673676),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649498074,6425637222,1,1,"(0.40863028168678284, 0.7528834342956543)","(0.44435855746269226, 0.7325966358184814)",1,1,2.7956085205078125,2.762069702148437,"(-25.88370704650879, -40.27044677734375, 634.2979736328125)","(38.4000358581543, -31.5499267578125, 627.9020385742188)","(-33.19019317626953, 62.64813995361328, 12.160261154174805)","(-20.845178604125977, 66.353271484375, 13.508809089660645)",POINT (0.4264944195747376 0.7427400350570679),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649514740,6425653888,1,1,"(0.41706132888793945, 0.7605383992195129)","(0.448705792427063, 0.7429983019828796)",1,1,2.8019256591796875,2.7574462890625,"(-25.920284271240234, -40.226417541503906, 634.1165771484375)","(38.35618209838867, -31.521625518798828, 627.8196411132812)","(-30.27705955505371, 61.250064849853516, 11.6514310836792)","(-19.343097686767578, 64.45352172851562, 12.817390441894531)",POINT (0.4328835606575012 0.7517683506011963),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649531408,6425670555,1,1,"(0.41429373621940613, 0.7491850256919861)","(0.44555121660232544, 0.7356442213058472)",1,1,2.77801513671875,2.736175537109375,"(-25.967182159423828, -40.20069122314453, 634.235595703125)","(38.325599670410156, -31.502227783203125, 627.7462158203125)","(-31.23333168029785, 63.3236083984375, 12.406143188476562)","(-20.433094024658203, 65.79666137695312, 13.306230545043945)",POINT (0.4299224764108658 0.7424146234989166),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649548075,6425687222,1,1,"(0.41783422231674194, 0.7498546242713928)","(0.4413110613822937, 0.7309103012084961)",1,1,2.7840728759765625,2.727294921875,"(-26.01178741455078, -40.19271469116211, 634.3546142578125)","(38.29890441894531, -31.492881774902344, 627.7384033203125)","(-30.01000213623047, 63.20131301879883, 12.361602783203125)","(-21.898155212402344, 66.66126251220703, 13.620916366577148)",POINT (0.4295726418495178 0.7403824627399445),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649564742,6425703888,1,1,"(0.41141611337661743, 0.7484967708587646)","(0.4327773451805115, 0.719896137714386)",1,1,2.78106689453125,2.6999969482421875,"(-26.070831298828125, -40.19541931152344, 634.35009765625)","(38.255584716796875, -31.495037078857422, 627.74365234375)","(-32.22761535644531, 63.44931411743164, 12.45189094543457)","(-24.846784591674805, 68.6728286743164, 14.353089332580566)",POINT (0.4220967292785644 0.7341964542865753),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649581409,6425720555,1,1,"(0.41581180691719055, 0.757716953754425)","(0.4424506425857544, 0.7293198704719543)",1,1,2.7736358642578125,2.69598388671875,"(-26.11906623840332, -40.2025032043457, 634.0789794921875)","(38.178619384765625, -31.514781951904297, 627.785888671875)","(-30.70881462097168, 61.76538848876953, 11.838940620422363)","(-21.504426956176758, 66.95172119140625, 13.726635932922363)",POINT (0.4291312247514725 0.7435184121131897),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649598077,6425737222,1,1,"(0.4088870882987976, 0.7559720277786255)","(0.441549152135849, 0.7263035774230957)",1,1,2.767547607421875,2.7011260986328125,"(-26.19512176513672, -40.2613525390625, 634.273193359375)","(38.1131591796875, -31.550565719604492, 627.7596435546875)","(-33.10147476196289, 62.08405685424805, 11.954951286315918)","(-21.815895080566406, 67.50260162353516, 13.927173614501953)",POINT (0.4252181202173233 0.7411378026008606),,,,,,,,,,,,,,,,,,,,,,,
0,5,7,64649614745,6425753890,1,1,"(0.41371122002601624, 0.7461079359054565)","(0.4377566874027252, 0.7267229557037354)",1,1,2.764404296875,2.717254638671875,"(-26.287439346313477, -40.348968505859375, 634.2664184570312)","(38.03352355957031, -31.614803314208984, 627.8013305664062)","(-31.434608459472656, 63.885589599609375, 12.610671997070312)","(-23.126298904418945, 67.4260025024414, 13.899264335632324)",POINT (0.4257339537143707 0.736415445804596),,,,,,,,,,,,,,,,,,,,,,,
