,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,6,12,2233152327,2451731542,1,1,"(0.40624094009399414, 0.3241894245147705)","(0.36607468128204346, 0.26558801531791687)",1,1,2.5266571044921875,2.539291381835937,"(-58.02022171020508, -55.4139289855957, 645.56396484375)","(4.094386100769043, -52.865074157714844, 644.8798828125)","(-32.220211029052734, 141.30470275878906, 40.78891372680664)","(-46.1392936706543, 152.0387725830078, 44.695865631103516)",POINT (0.3861578106880188 0.2948887199163437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233168994,2451748209,1,1,"(0.3972252905368805, 0.2995002865791321)","(0.36303165555000305, 0.2616561949253082)",1,1,2.5122528076171875,2.50830078125,"(-58.037452697753906, -55.420082092285156, 645.631103515625)","(4.077531814575195, -52.85763931274414, 644.764892578125)","(-35.3444709777832, 145.82704162597656, 42.434913635253906)","(-47.19381332397461, 152.75901794433594, 44.95786666870117)",POINT (0.3801284730434418 0.2805782407522202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233185667,2451764881,1,1,"(0.39966270327568054, 0.2976551353931427)","(0.36004406213760376, 0.26669231057167053)",1,1,2.5291748046875,2.5174102783203125,"(-58.0578727722168, -55.453426361083984, 645.7189331054688)","(4.05405330657959, -52.85790252685547, 644.5816650390625)","(-34.49980926513672, 146.1649932861328, 42.558006286621094)","(-48.229129791259766, 151.83651733398438, 44.622196197509766)",POINT (0.3798533827066422 0.2821737229824066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233202333,2451781547,1,1,"(0.40087276697158813, 0.30003562569618225)","(0.36391448974609375, 0.2663626968860626)",1,1,2.52178955078125,2.516952514648437,"(-58.067710876464844, -55.462459564208984, 645.787109375)","(4.040098190307617, -52.863563537597656, 644.7653198242188)","(-34.08049011230469, 145.72898864746094, 42.39921569824219)","(-46.887882232666016, 151.8968963623047, 44.6441535949707)",POINT (0.3823936283588409 0.2831991612911224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233219001,2451798214,1,1,"(0.40070441365242004, 0.28495773673057556)","(0.3644268214702606, 0.2674144208431244)",1,1,2.513763427734375,2.510971069335937,"(-58.05947494506836, -55.46931457519531, 645.7646484375)","(4.040353775024414, -52.865909576416016, 644.8111572265625)","(-34.138816833496094, 148.49081420898438, 43.40446090698242)","(-46.71034240722656, 151.7042236328125, 44.5741081237793)",POINT (0.3825656175613403 0.27618607878685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233235668,2451814881,1,1,"(0.4002143442630768, 0.29256850481033325)","(0.3652975559234619, 0.26827725768089294)",1,1,2.52386474609375,2.5301971435546875,"(-58.052955627441406, -55.45832061767578, 645.7901611328125)","(4.059095859527588, -52.86240005493164, 645.0406494140625)","(-34.308658599853516, 147.09674072265625, 42.89706039428711)","(-46.40859603881836, 151.54620361328125, 44.51652145385742)",POINT (0.3827559500932694 0.2804228812456131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233252335,2451831547,1,1,"(0.39816850423812866, 0.3046537935733795)","(0.3634085953235626, 0.2612423300743103)",1,1,2.5398712158203125,2.5352783203125,"(-58.02509307861328, -55.447628021240234, 645.8427734375)","(4.088095664978027, -52.87151336669922, 645.3162841796875)","(-35.017616271972656, 144.88304138183594, 42.091407775878906)","(-47.063194274902344, 152.8347930908203, 44.98555374145508)",POINT (0.3807885497808456 0.2829480618238449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233269002,2451848214,1,1,"(0.39820995926856995, 0.3071839213371277)","(0.36816439032554626, 0.25447553396224976)",1,1,2.506072998046875,2.54571533203125,"(-57.99559783935547, -55.421058654785156, 645.8492431640625)","(4.118274688720703, -52.87132263183594, 645.568603515625)","(-35.00325393676758, 144.41961669921875, 41.92265319824219)","(-45.41512680053711, 154.07427978515625, 45.436668395996094)",POINT (0.3831871747970581 0.2808297276496887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233285670,2451864881,1,1,"(0.40243130922317505, 0.31433743238449097)","(0.3756636381149292, 0.2641701102256775)",1,1,2.524749755859375,2.5201873779296875,"(-57.95539093017578, -55.410728454589844, 645.903564453125)","(4.139430999755859, -52.867897033691406, 645.544677734375)","(-33.5403938293457, 143.10931396484375, 41.445701599121094)","(-42.81637954711914, 152.2985076904297, 44.79035949707031)",POINT (0.3890474736690521 0.2892537713050842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,2233302336,2451881547,1,1,"(0.40216028690338135, 0.30678895115852356)","(0.3769308626651764, 0.2788681089878082)",1,1,2.538238525390625,2.547714233398437,"(-57.901187896728516, -55.39423370361328, 645.9129638671875)","(4.1708083152771, -52.84721374511719, 645.5667724609375)","(-33.63431167602539, 144.49195861816406, 41.94900131225586)","(-42.377235412597656, 149.60626220703125, 43.810447692871094)",POINT (0.3895455747842789 0.2928285300731659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
