,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,32,23,579110834205,4135915158,1,1,"(0.5180314183235168, 0.25969722867012024)","(0.5838600397109985, 0.26915213465690613)",1,1,2.843963623046875,2.6871337890625,"(-6.205134391784668, -31.199344635009766, 705.348388671875)","(55.10732650756836, -30.815448760986328, 700.5035400390625)","(4.610667705535889, 152.72207641601562, 44.944522857666016)","(27.356098175048828, 150.99526977539062, 44.315982818603516)",POINT (0.5509457290172577 0.2644246816635132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,23,579110850873,4135931825,1,1,"(0.5319158434867859, 0.283258855342865)","(0.5742231607437134, 0.28958433866500854)",1,1,2.8278350830078125,2.71954345703125,"(-6.312747001647949, -31.23619842529297, 705.5933227539062)","(55.05780029296875, -30.845155715942383, 700.8973388671875)","(9.408080101013184, 148.4188690185547, 43.37825012207031)","(24.026323318481445, 147.26361083984375, 42.95777893066406)",POINT (0.5530695021152496 0.2864215970039368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,23,579110867540,4135948492,1,1,"(0.5212092399597168, 0.2812664210796356)","(0.5746798515319824, 0.2790747284889221)",1,1,2.833724975585937,2.7040252685546875,"(-6.3870415687561035, -31.2358455657959, 705.0704345703125)","(54.9541015625, -30.832487106323242, 700.54345703125)","(5.708669185638428, 148.78274536132812, 43.51069259643555)","(24.184118270874023, 149.18304443359375, 43.656402587890625)",POINT (0.5479445457458496 0.2801705747842789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,23,579110884210,4135965161,1,1,"(0.5244082808494568, 0.2745001018047333)","(0.5824171304702759, 0.28883296251296997)",1,1,2.817474365234375,2.704330444335937,"(-6.467686653137207, -31.28556251525879, 705.6589965820312)","(54.857826232910156, -30.848983764648438, 700.7116088867188)","(6.814019203186035, 150.01853942871094, 43.96048355102539)","(26.857553482055664, 147.4008331298828, 43.007728576660156)",POINT (0.5534127056598663 0.2816665321588516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,23,579110900877,4135981828,1,1,"(0.486066609621048, 0.2802008390426636)","(0.543623685836792, 0.29126861691474915)",1,1,2.810943603515625,2.7035064697265625,"(-6.638577461242676, -31.265911102294922, 705.1747436523438)","(54.682769775390625, -30.811328887939453, 700.6426391601562)","(-6.433987617492676, 148.97735595703125, 43.58154296875)","(13.453411102294922, 146.95599365234375, 42.845821380615234)",POINT (0.51484514772892 0.2857347279787064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,23,579110917545,4135998495,1,1,"(0.39083465933799744, 0.2523921728134155)","(0.4428412616252899, 0.2152378112077713)",1,1,2.8576202392578125,2.688720703125,"(-6.957555770874023, -31.28067398071289, 706.0467529296875)","(54.36513900756836, -30.774253845214844, 701.12060546875)","(-39.33904266357422, 154.0562744140625, 45.430084228515625)","(-21.369443893432617, 160.84201049804688, 47.899898529052734)",POINT (0.4168379604816437 0.2338149920105934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,23,579110934211,4136015161,1,1,"(0.38717567920684814, 0.25163671374320984)","(0.443867027759552, 0.21703144907951355)",1,1,2.8479461669921875,2.73138427734375,"(-7.0348615646362305, -31.27924156188965, 705.7568969726562)","(54.214298248291016, -30.747373580932617, 700.9531860351562)","(-40.603309631347656, 154.19422912597656, 45.48033905029297)","(-21.01500701904297, 160.51441955566406, 47.780662536621094)",POINT (0.4155213534832001 0.2343340814113617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,23,579110950879,4136031828,1,1,"(0.3899994492530823, 0.2610624432563782)","(0.4396224915981293, 0.1995214819908142)",1,1,2.856430053710937,2.6727752685546875,"(-7.108955383300781, -31.291622161865234, 705.357177734375)","(54.16246032714844, -30.775794982910156, 701.23486328125)","(-39.627620697021484, 152.47274780273438, 44.85374450683594)","(-22.481609344482422, 163.71238708496094, 48.944637298583984)",POINT (0.4148109704256058 0.2302919626235962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,23,579110967546,4136048495,1,1,"(0.388825923204422, 0.2382088154554367)","(0.42855098843574524, 0.25686660408973694)",1,1,2.83685302734375,2.731796264648437,"(-7.171491622924805, -31.29749870300293, 705.905029296875)","(54.11810302734375, -30.74011993408203, 701.0784301757812)","(-40.03310012817383, 156.6466522216797, 46.3729362487793)","(-26.307098388671875, 153.2390594482422, 45.13265609741211)",POINT (0.4086884558200836 0.2475377097725868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,23,579110984212,4136065161,1,1,"(0.3828190267086029, 0.24762177467346191)","(0.42561614513397217, 0.2154628187417984)",1,1,2.8368377685546875,2.665634155273437,"(-7.235544204711914, -31.322280883789062, 706.0550537109375)","(54.02947235107422, -30.73837661743164, 700.874267578125)","(-42.10863494873047, 154.92750549316406, 45.7472038269043)","(-27.32115364074707, 160.80091857910156, 47.88494110107422)",POINT (0.4042175859212875 0.2315422967076302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
