,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,29,28,757764977104,2327827121,1,1,"(0.5510609149932861, 0.5781130790710449)","(0.5386134386062622, 0.6061701774597168)",1,1,2.60430908203125,2.28839111328125,"(-54.16278076171875, -63.931705474853516, 581.7775268554688)","(10.596385955810547, -69.9442138671875, 585.7742919921875)","(16.023176193237305, 94.56763458251953, 23.778034210205078)","(11.72225284576416, 89.44338989257812, 21.912944793701172)",POINT (0.5448371767997742 0.5921416282653809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757764993771,2327843787,1,1,"(0.5491902232170105, 0.5760452747344971)","(0.5404748916625977, 0.6031790375709534)",1,1,2.59930419921875,2.3062744140625,"(-54.199676513671875, -63.94627380371094, 581.77197265625)","(10.559771537780762, -69.92866516113281, 585.7276000976562)","(15.376801490783691, 94.94529724121094, 23.91545867919922)","(12.365450859069824, 89.98968505859375, 22.11175537109375)",POINT (0.5448325574398041 0.5896121561527252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765010438,2327860454,1,1,"(0.5478257536888123, 0.5732218623161316)","(0.534569501876831, 0.6065478324890137)",1,1,2.6022186279296875,2.3168182373046875,"(-54.24093246459961, -63.95844650268555, 581.7277221679688)","(10.524768829345703, -69.92826843261719, 585.77587890625)","(14.90536880493164, 95.4609375, 24.10319709777832)","(10.324996948242188, 89.37439727783203, 21.88783836364746)",POINT (0.5411976277828217 0.5898848474025726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765027106,2327877121,1,1,"(0.5495234131813049, 0.571435272693634)","(0.5321189761161804, 0.6143953800201416)",1,1,2.6225738525390625,2.325546264648437,"(-54.28096008300781, -63.977439880371094, 581.6920166015625)","(10.48394775390625, -69.92881774902344, 585.7488403320312)","(15.491929054260254, 95.78726959228516, 24.221866607666016)","(9.478253364562988, 87.941162109375, 21.366153717041016)",POINT (0.5408211946487427 0.5929153263568878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765043776,2327893791,1,1,"(0.5507146120071411, 0.5668243169784546)","(0.5294155478477478, 0.5985823273658752)",1,1,2.6057891845703125,2.323104858398437,"(-54.32429504394531, -64.00269317626953, 581.6851196289062)","(10.445734024047852, -69.93696594238281, 585.7213134765625)","(15.903522491455078, 96.62938690185547, 24.528409957885742)","(8.544167518615723, 90.82919311523438, 22.417325973510742)",POINT (0.5400650799274445 0.5827033221721649),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765060443,2327910457,1,1,"(0.5479515790939331, 0.558251678943634)","(0.5395563840866089, 0.5996650457382202)",1,1,2.608871459960937,2.324813842773437,"(-54.3546142578125, -64.03115844726562, 581.688720703125)","(10.413613319396973, -69.95658874511719, 585.6754760742188)","(14.94882583618164, 98.19505310058594, 25.09829330444336)","(12.04806137084961, 90.6314697265625, 22.345354080200195)",POINT (0.543753981590271 0.5789583623409271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765077110,2327927124,1,1,"(0.5478717684745789, 0.5617734789848328)","(0.5388288497924805, 0.6041218638420105)",1,1,2.631256103515625,2.338607788085937,"(-54.38386535644531, -64.04812622070312, 581.72265625)","(10.38928508758545, -69.97300720214844, 585.6854858398438)","(14.921248435974121, 97.55184173583984, 24.864171981811523)","(11.7966890335083, 89.8174819946289, 22.04909896850586)",POINT (0.5433503091335297 0.5829476714134216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765093778,2327943791,1,1,"(0.5517770051956177, 0.565684974193573)","(0.5430796146392822, 0.6213251352310181)",1,1,2.636947631835937,2.3698272705078125,"(-54.401023864746094, -64.05177307128906, 581.7007446289062)","(10.367460250854492, -69.97770690917969, 585.6671752929688)","(16.27062225341797, 96.83747863769531, 24.604156494140625)","(13.265436172485352, 86.67554473876953, 20.90550422668457)",POINT (0.54742830991745 0.5935050547122955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765110445,2327960458,1,1,"(0.545663595199585, 0.5611794590950012)","(0.5327138304710388, 0.5910589694976807)",1,1,2.63623046875,2.3350067138671875,"(-54.416900634765625, -64.06220245361328, 581.7073974609375)","(10.353253364562988, -69.99620056152344, 585.7347412109375)","(14.158265113830566, 97.66033935546875, 24.90369987487793)","(9.683801651000977, 92.2032241821289, 22.91747283935547)",POINT (0.5391887128353119 0.5761192142963409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,28,757765127114,2327977125,1,1,"(0.5525270700454712, 0.5756771564483643)","(0.533703088760376, 0.5933056473731995)",1,1,2.6588134765625,2.3468780517578125,"(-54.42847442626953, -64.05107116699219, 581.686767578125)","(10.337345123291016, -69.98265838623047, 585.706787109375)","(16.52979278564453, 95.01252746582031, 23.939922332763672)","(10.025615692138672, 91.79290771484375, 22.76812171936035)",POINT (0.5431150794029236 0.5844914019107819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
