,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,44,18,162113870722,2952215959,1,1,"(0.46650585532188416, 0.1952034831047058)","(0.485746830701828, 0.2110668122768402)",1,1,3.4249725341796875,3.839599609375,"(-81.15653991699219, -44.87058639526367, 672.6741943359375)","(-5.04334831237793, -53.52703857421875, 680.3038330078125)","(-13.192734718322754, 164.50099182128906, 49.23172378540039)","(-6.544497013092041, 161.6038055419922, 48.177154541015625)",POINT (0.4761263430118561 0.203135147690773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,18,162113887389,2952232625,1,1,"(0.4719984531402588, 0.20291706919670105)","(0.4815550446510315, 0.20684784650802612)",1,1,3.4790496826171875,3.83489990234375,"(-81.1428451538086, -44.83645248413086, 672.6622314453125)","(-5.037728786468506, -53.504539489746094, 680.316650390625)","(-11.294900894165039, 163.0922088623047, 48.71894454956055)","(-7.992857456207275, 162.37432861328125, 48.4576301574707)",POINT (0.4767767488956451 0.2048824578523636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,18,162113904056,2952249292,1,1,"(0.45538341999053955, 0.08325471729040146)","(0.47850847244262695, 0.256039023399353)",1,1,3.2882537841796875,3.8670806884765625,"(-81.12654876708984, -44.815895080566406, 672.6275634765625)","(-5.0373921394348145, -53.466243743896484, 680.265380859375)","(-17.035808563232422, 184.9469757080078, 56.67340850830078)","(-9.045531272888184, 153.39019775390625, 45.18770217895508)",POINT (0.4669459462165832 0.1696468703448772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,18,162113920724,2952265959,1,1,"(0.4681360721588135, 0.15535980463027954)","(0.4813377857208252, 0.2728610336780548)",1,1,3.42626953125,3.8959808349609375,"(-81.137451171875, -44.808265686035156, 672.6373291015625)","(-5.0452375411987305, -53.44365310668945, 680.2396850585938)","(-12.629444122314453, 171.77793884277344, 51.88026809692383)","(-8.067930221557617, 150.31788635253906, 44.06947708129883)",POINT (0.4747369289398193 0.2141104191541672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,18,162113937391,2952282625,1,1,"(0.4565861225128174, 0.07860901206731796)","(0.4759642481803894, 0.24507980048656464)",1,1,3.2966766357421875,3.8546295166015625,"(-81.14979553222656, -44.80377197265625, 672.6090698242188)","(-5.05885124206543, -53.424137115478516, 680.2267456054688)","(-16.620243072509766, 185.79547119140625, 56.982181549072266)","(-9.924613952636719, 155.39175415039062, 45.91620635986328)",POINT (0.4662751853466034 0.1618444062769413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,18,162113954058,2952299292,1,1,"(0.4693881869316101, 0.1872740536928177)","(0.47888949513435364, 0.264676034450531)",1,1,3.4651641845703125,3.893341064453125,"(-81.14955139160156, -44.79730224609375, 672.5318603515625)","(-5.076571464538574, -53.4150276184082, 680.2647705078125)","(-12.196809768676758, 165.94921875, 49.75878143310547)","(-8.913874626159668, 151.81277465820312, 44.613529205322266)",POINT (0.4741388410329819 0.2259750440716744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,18,162113970726,2952315959,1,1,"(0.4623715579509735, 0.1583980917930603)","(0.4767386019229889, 0.2513677775859833)",1,1,3.4073944091796875,3.877975463867188,"(-81.1678466796875, -44.79238510131836, 672.462890625)","(-5.090811729431152, -53.40058898925781, 680.2646484375)","(-14.621240615844727, 171.22303771972656, 51.67829132080078)","(-9.657051086425781, 154.2433319091797, 45.49819564819336)",POINT (0.4695550799369812 0.2048829346895218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,18,162113987392,2952332625,1,1,"(0.46627277135849, 0.18494912981987)","(0.4807201623916626, 0.24516351521015167)",1,1,3.4669342041015625,3.8823089599609375,"(-81.182373046875, -44.79573059082031, 672.4715576171875)","(-5.109747886657715, -53.407188415527344, 680.3154296875)","(-13.2732572555542, 166.37384033203125, 49.913326263427734)","(-8.281332969665527, 155.37649536132812, 45.910587310791016)",POINT (0.4734964668750763 0.2150563225150108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,18,162114004065,2952349297,1,1,"(0.46809038519859314, 0.1787799447774887)","(0.47694364190101624, 0.2593575417995453)",1,1,3.4722137451171875,3.899734497070313,"(-81.19103240966797, -44.78938674926758, 672.5220947265625)","(-5.11871337890625, -53.40367889404297, 680.26416015625)","(-12.64522933959961, 167.5005645751953, 50.32340621948242)","(-9.586201667785645, 152.78411865234375, 44.96708679199219)",POINT (0.4725170135498047 0.219068743288517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,18,162114020732,2952365964,1,1,"(0.46875932812690735, 0.16398127377033234)","(0.48610734939575195, 0.23338866233825684)",1,1,3.459136962890625,3.8768310546875,"(-81.18950653076172, -44.79457092285156, 672.4451904296875)","(-5.131547927856445, -53.412200927734375, 680.0980834960938)","(-12.414103507995605, 170.20333862304688, 51.30717468261719)","(-6.4199323654174805, 157.52699279785156, 46.69336700439453)",POINT (0.4774333387613296 0.1986849680542946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
