,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,2,10,168720344276,1417987965,1,1,"(0.48056140542030334, 0.6501331925392151)","(0.4698851406574249, 0.6473391652107239)",1,1,2.6099395751953125,2.9302520751953125,"(-40.31224822998047, -21.424375534057617, 601.8629150390625)","(23.945911407470703, -26.396259307861328, 599.2462158203125)","(-8.336183547973633, 81.41413116455078, 18.990516662597656)","(-12.025101661682129, 81.9244155883789, 19.176254272460938)",POINT (0.4752232730388641 0.6487361788749695),,,,,,,,,,,,1
0,2,10,168720360943,1418004632,1,1,"(0.4760974943637848, 0.6615438461303711)","(0.4661211669445038, 0.6594431400299072)",1,1,2.604354858398437,2.9453125,"(-40.359703063964844, -21.439071655273438, 601.8468627929688)","(23.902488708496094, -26.419612884521484, 599.3592529296875)","(-9.878581047058105, 79.33011627197266, 18.232006072998047)","(-13.32564640045166, 79.7137680053711, 18.371662139892578)",POINT (0.4711093306541443 0.6604934930801392),,,,,,,,,,,,1
0,2,10,168720377610,1418021298,1,1,"(0.47591811418533325, 0.662272036075592)","(0.4730501174926758, 0.6423666477203369)",1,1,2.6221923828125,2.943359375,"(-40.40703582763672, -21.454242706298828, 601.9725341796875)","(23.842864990234375, -26.44046401977539, 599.8310546875)","(-9.9405517578125, 79.1971206665039, 18.18362045288086)","(-10.931513786315918, 82.83258056640625, 19.50678825378418)",POINT (0.4744841158390045 0.6523193418979645),,,,,,,,,,,,1
0,2,10,168720394277,1418037965,1,1,"(0.4725528359413147, 0.664341151714325)","(0.4704132676124573, 0.6610003709793091)",1,1,2.61480712890625,2.950424194335937,"(-40.47673034667969, -21.489124298095703, 602.1257934570312)","(23.791400909423828, -26.44598388671875, 599.6439208984375)","(-11.103343963623047, 78.81920623779297, 18.04606819152832)","(-11.842611312866211, 79.42938232421875, 18.268117904663086)",POINT (0.471483051776886 0.662670761346817),,,,,,,,,,,,1
0,2,10,168720410945,1418054632,1,1,"(0.4940131604671478, 0.6659397482872009)","(0.4838730990886688, 0.6582786440849304)",1,1,2.6327362060546875,2.93414306640625,"(-40.491485595703125, -21.53771209716797, 602.0936279296875)","(23.76664161682129, -26.45446014404297, 599.5360717773438)","(-3.688263177871704, 78.52725982666016, 17.939804077148438)","(-7.191914081573486, 79.92647552490234, 18.44902229309082)",POINT (0.4889431297779083 0.6621091961860657),,,,,,,,,,,,1
0,2,10,168720427611,1418071298,1,1,"(0.4906187951564789, 0.6617012023925781)","(0.480873703956604, 0.6565784215927124)",1,1,2.633407592773437,2.9336395263671875,"(-40.549808502197266, -21.55171012878418, 602.00537109375)","(23.718482971191406, -26.466819763183594, 599.4992065429688)","(-4.861109733581543, 79.3013687133789, 18.221561431884766)","(-8.228278160095215, 80.23698425292969, 18.56209373474121)",POINT (0.4857462495565414 0.6591398119926453),,,,,,,,,,,,1
0,2,10,168720444279,1418087965,1,1,"(0.4882885217666626, 0.671390175819397)","(0.4779520332813263, 0.655470609664917)",1,1,2.6433868408203125,2.9649658203125,"(-40.57186508178711, -21.54975128173828, 601.8805541992188)","(23.675260543823242, -26.4644832611084, 599.69189453125)","(-5.666259288787842, 77.53182220458984, 17.57746696472168)","(-9.237788200378418, 80.43930053710938, 18.635719299316406)",POINT (0.4831202775239944 0.663430392742157),,,,,,,,,,,,1
0,2,10,168720460950,1418104636,1,1,"(0.49244391918182373, 0.6671545505523682)","(0.48778119683265686, 0.6640664935112)",1,1,2.6398468017578125,2.9567413330078125,"(-40.61158752441406, -21.542007446289062, 601.9269409179688)","(23.633445739746094, -26.464508056640625, 599.7646484375)","(-4.23047399520874, 78.3053970336914, 17.859052658081055)","(-5.8415632247924805, 78.86939239501953, 18.064319610595703)",POINT (0.4901125580072403 0.6656105220317841),,,,,,,,,,,,1
0,2,10,168720477616,1418121302,1,1,"(0.4847217798233032, 0.665858805179596)","(0.4851132333278656, 0.6681753993034363)",1,1,2.6224822998046875,2.9715576171875,"(-40.66484832763672, -21.52438735961914, 602.031494140625)","(23.5881404876709, -26.437541961669922, 599.5693969726562)","(-6.898673057556152, 78.54203796386719, 17.94517707824707)","(-6.76340913772583, 78.11894989013672, 17.791189193725586)",POINT (0.4849175065755844 0.6670171022415161),,,,,,,,,,,,1
0,2,10,168720494284,1418137969,1,1,"(0.48723408579826355, 0.6629751324653625)","(0.4887690842151642, 0.6455598473548889)",1,1,2.6227569580078125,2.918441772460937,"(-40.697105407714844, -21.503080368041992, 602.027099609375)","(23.563541412353516, -26.418533325195312, 599.4620361328125)","(-6.03061056137085, 79.06871795654297, 18.136890411376953)","(-5.500214576721191, 82.24939727783203, 19.294523239135742)",POINT (0.4880015850067139 0.6542674899101257),,,,,,,,,,,,1
0,2,10,168720510951,1418154636,1,1,"(0.49513012170791626, 0.6832237243652344)","(0.48042359948158264, 0.6640134453773499)",1,1,2.6222076416015625,2.9713134765625,"(-40.72618865966797, -21.48092269897461, 601.9432373046875)","(23.537534713745117, -26.405900955200195, 599.3546752929688)","(-3.302319049835205, 75.37057495117188, 16.790842056274414)","(-8.383803367614746, 78.87907409667969, 18.0678653717041)",POINT (0.4877768605947494 0.6736185848712921),,,,,,,,,,,,1
0,2,10,168720527618,1418171302,1,1,"(0.493600070476532, 0.66644287109375)","(0.4795244634151459, 0.6504837870597839)",1,1,2.618804931640625,2.93212890625,"(-40.75054931640625, -21.456119537353516, 601.80810546875)","(23.512104034423828, -26.38909912109375, 599.3367309570312)","(-3.8309905529022217, 78.43536376953125, 17.9063720703125)","(-8.694487571716309, 81.35009765625, 18.96722412109375)",POINT (0.4865622669458389 0.658463329076767),,,,,,,,,,,,1
0,2,10,168720544285,1418187969,1,1,"(0.4896070659160614, 0.673410177230835)","(0.474155992269516, 0.6683579683303833)",1,1,2.607528686523437,2.9648590087890625,"(-40.77107238769531, -21.440383911132812, 601.7652587890625)","(23.49340057373047, -26.3804874420166, 599.5177001953125)","(-5.210677146911621, 77.16287994384766, 17.443214416503906)","(-10.549418449401855, 78.08560943603516, 17.77902603149414)",POINT (0.4818815290927887 0.6708840727806091),,,,,,,,,,,,1
0,2,10,168720560953,1418204636,1,1,"(0.48465463519096375, 0.6688669919967651)","(0.4875484108924866, 0.6572166681289673)",1,1,2.6066436767578125,2.947982788085937,"(-40.79167556762695, -21.422889709472656, 601.7222900390625)","(23.468372344970703, -26.37179183959961, 599.6289672851562)","(-6.921871662139893, 77.99263763427734, 17.74519157409668)","(-5.921992778778076, 80.12042236328125, 18.519649505615234)",POINT (0.4861015230417252 0.6630418300628662),,,,,,,,,,,,1
0,2,10,168720577619,1418221302,1,1,"(0.4809451103210449, 0.6754113435745239)","(0.4874025583267212, 0.6547084450721741)",1,1,2.6182098388671875,2.9312744140625,"(-40.81077575683594, -21.40683937072754, 601.669189453125)","(23.445621490478516, -26.3524227142334, 599.6201171875)","(-8.203606605529785, 76.79739379882812, 17.31017303466797)","(-5.972396373748779, 80.57852172851562, 18.686382293701172)",POINT (0.4841738343238831 0.665059894323349),,,,,,,,,,,,1
